Gene = PSMG3
index = 1092
Annotated 5SS: [870]
Annotated 3SS: [2142]
SMsplice 5SS: [870]
SMsplice 3SS: [2142]
top_k =  1000
Partition function (log Z): -12.275369431392285

Sorted 5' Splice Sites (High to Low Probability):
Position 870: 0.6715309018089298
Position 720: 0.09091608341601576
Position 723: 0.07609420792676679
Position 727: 0.0507041010275141
Position 1487: 0.05039847031183629
Position 2287: 0.044581252615068505
Position 1833: 0.0371948295026855
Position 2269: 0.02901108751122806
Position 1790: 0.020852813937727227
Position 696: 0.017949922218154064
Position 1781: 0.012422421684474015
Position 699: 0.012313372356534385
Position 1305: 0.010332400788644527
Position 2029: 0.009605422233153879
Position 1115: 0.008747147555581404
Position 152: 0.006563949617965189
Position 270: 0.005394902247857385
Position 146: 0.004946017085835096
Position 2278: 0.004092536823075605
Position 2036: 0.00328923249531059
Position 389: 0.0032626155214290314
Position 338: 0.0032258279157775073
Position 759: 0.0029108169434491947
Position 2039: 0.002395886394765413
Position 140: 0.0022432719572264884
Position 701: 0.0022006114733056316
Position 185: 0.0019020627133505153
Position 580: 0.0018188206705831492
Position 906: 0.0017734897209792492
Position 1270: 0.0016697757427555074
Position 259: 0.0014682200219664904
Position 822: 0.0012617852460351364
Position 1414: 0.0010391745647917736
Position 753: 0.0009533915336660713
Position 1452: 0.0008553472203254838
Position 849: 0.0006801004854789694
Position 237: 0.0006749698024570729
Position 66: 0.0006611813853018723
Position 256: 0.0004275943693095291
Position 817: 0.0004230391085471864
Position 672: 0.0004010617031867399
Position 1601: 0.00039875207484300527
Position 30: 0.000366824963526372
Position 57: 0.0003437477579134585
Position 1984: 0.00034293057101168463
Position 2292: 0.0003250084226977183
Position 138: 0.00029300526774493846
Position 875: 0.00028683853118438644
Position 1377: 0.00028588797182357227
Position 1948: 0.00025474231388054956
Position 708: 0.00023104134608509317
Position 471: 0.00018355253440823145
Position 2101: 0.0001705854568397863
Position 789: 0.0001656944886642131
Position 1187: 0.00016426437824352966
Position 756: 0.00010420088732883214
Position 367: 0.0001034189903105989
Position 1877: 9.929110942484213e-05
Position 2333: 8.909852174162619e-05
Position 1960: 7.772982131900228e-05
Position 2173: 7.393722616791738e-05
Position 1958: 6.495694981979093e-05
Position 1440: 6.461524254165941e-05
Position 1663: 5.774425155449319e-05
Position 1977: 5.698789003178996e-05
Position 424: 5.152527689899707e-05
Position 2041: 4.9509517388585964e-05
Position 401: 3.4542345989867354e-05
Position 2499: 1.942062640075987e-05
Position 585: 1.1611778063093234e-05
Position 55: 8.65958413461542e-06
Position 272: 8.505791425044905e-06
Position 60: 7.062101656796317e-06
Position 1264: 6.612315453400955e-06
Position 998: 5.619382868252988e-06
Position 1052: 4.255708959293431e-06
Position 1016: 4.205647401940736e-06
Position 668: 3.868964905522622e-06
Position 1966: 3.6585141746398853e-06
Position 552: 2.531396182251498e-06
Position 2058: 2.22349894458366e-06
Position 533: 2.209811105128352e-06
Position 1942: 2.1262405606754595e-06
Position 1808: 1.5629082023055978e-06
Position 455: 1.550236312230027e-06
Position 411: 2.927442378603558e-07
Position 539: 5.699519985594527e-08
Position 215: 5.041554853839103e-08
Position 767: 4.420557226507675e-08
Position 23: 1.3357990184894143e-08
Position 834: 3.9582966168355e-09
Position 450: 1.360091801221664e-10
Position 725: 2.4768714454940937e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2142: 0.6788082765113849
Position 1886: 0.13940210192721397
Position 1693: 0.05054524912688701
Position 1716: 0.049897461017042316
Position 2466: 0.04328173480309587
Position 1396: 0.039908076908202736
Position 2530: 0.03473073033617351
Position 2166: 0.033533608515302245
Position 2606: 0.011823321540802172
Position 1861: 0.011628199006211206
Position 1732: 0.011616026398150441
Position 1601: 0.007804242125025012
Position 2498: 0.006282713328201557
Position 2643: 0.006181406375978352
Position 719: 0.005567842856744041
Position 2441: 0.0051958567677361355
Position 2194: 0.004844252845373305
Position 1640: 0.004778824233333778
Position 800: 0.004468769150043132
Position 644: 0.004377722664499765
Position 632: 0.0036684978971395182
Position 1584: 0.0034730297844516394
Position 2388: 0.0034639663324817324
Position 1709: 0.0031712165106446903
Position 805: 0.0029320310793753434
Position 2445: 0.0027179331593024376
Position 2191: 0.0023050123544847154
Position 1214: 0.0022043748127417544
Position 2327: 0.00195917008877563
Position 1674: 0.0019425919532429505
Position 1729: 0.0018920933240552083
Position 2488: 0.001888053881436338
Position 2111: 0.0017497203847223156
Position 1763: 0.0014299819538128725
Position 2066: 0.0011145616797164552
Position 1079: 0.0009798613055123858
