Gene = RABL3
index = 1110
Annotated 5SS: [   76 11842 32758 36538 44115 48385 52089]
Annotated 3SS: [11749 32627 36422 43963 48312 52049 52648]
SMsplice 5SS: [   76 11126 11842 24006 29996 32758 36538 44115 48385 48812 49046]
SMsplice 3SS: [11021 11749 23907 29819 32627 36422 43963 48312 48676 48903 52648]
top_k =  1000
Partition function (log Z): -4.915709393172973

Sorted 5' Splice Sites (High to Low Probability):
Position 11842: 0.9986308331631109
Position 36538: 0.9976978734881443
Position 29996: 0.9816135768420405
Position 48385: 0.9656024147360358
Position 76: 0.8130730533295579
Position 11126: 0.7805091230765543
Position 44115: 0.7114412448321403
Position 32758: 0.7061014148601614
Position 49046: 0.6728917251634772
Position 48812: 0.5637904856568724
Position 19223: 0.5616872292174646
Position 24073: 0.5421202368503373
Position 49684: 0.4974838571593913
Position 36791: 0.4954683192151508
Position 24006: 0.45787975273669657
Position 52737: 0.41019541517880936
Position 8106: 0.26381035507944856
Position 33835: 0.2224888666371866
Position 45698: 0.21619551831770398
Position 4011: 0.19121227824769066
Position 54: 0.18207792283172253
Position 54040: 0.1507622568099344
Position 23208: 0.12646081336338946
Position 779: 0.1183999978372197
Position 23039: 0.11782000453311463
Position 52011: 0.10755115790297974
Position 30761: 0.09166834205566458
Position 49871: 0.08838926628270118
Position 43831: 0.08013307828091784
Position 3633: 0.0504458733199624
Position 53892: 0.04937451055262429
Position 54255: 0.04254449743990933
Position 55523: 0.033598051886336494
Position 48368: 0.03340630348313468
Position 23163: 0.03288818521501244
Position 4876: 0.03178641931889331
Position 1771: 0.030465374411580162
Position 53722: 0.02678612391747661
Position 1802: 0.026517781198201505
Position 3988: 0.02645075786144652
Position 23342: 0.022946996126466824
Position 8408: 0.017689273148446524
Position 11628: 0.016740865311363724
Position 6006: 0.016442460180905564
Position 2507: 0.015759265569752403
Position 48938: 0.01407971146662845
Position 13236: 0.013104277340223972
Position 9747: 0.011306528409444084
Position 49041: 0.010818244377103374
Position 1297: 0.008364872408081397
Position 12496: 0.007767368737711802
Position 8366: 0.0077499155578025294
Position 8606: 0.0070452719024975815
Position 11291: 0.006852542024631397
Position 11424: 0.005881736216571493
Position 15339: 0.005473223955312942
Position 53052: 0.005363851736650892
Position 49907: 0.0042157257644910295
Position 50529: 0.003951263007725238
Position 11103: 0.0038199056866244597
Position 51468: 0.003731330528113094
Position 1723: 0.0033913819313346463
Position 52476: 0.0033642341690395873
Position 3534: 0.0030358407543628163
Position 4349: 0.002947961757447911
Position 9815: 0.002900315569367002
Position 49370: 0.0026523202458190193
Position 50719: 0.0024805598094533024
Position 267: 0.002320099974345137
Position 4499: 0.002280912757891128
Position 3968: 0.0020534451499713328
Position 8612: 0.001716118389780641
Position 7399: 0.0016200924666031455
Position 676: 0.0015741060928142513
Position 52081: 0.0015613343648359442
Position 2162: 0.0013962609987766747
Position 1441: 0.0013724980638242297
Position 11324: 0.0012854663819576286
Position 11977: 0.0012531771513064512
Position 1095: 0.0006775734946605371
Position 10288: 0.0006423076053539268
Position 3016: 0.0005525424024271372
Position 49085: 0.00048682497076035704
Position 48: 0.00043159320416820895
Position 9262: 0.00042503518042266166
Position 8589: 0.0004018187910054095
Position 316: 0.0002191462311711294
Position 12403: 0.000167428386442846
Position 1063: 0.00013594513135335002
Position 1354: 0.00012466477618271692
Position 19767: 0.000124007933566591
Position 126: 0.00010872837189708141
Position 343: 9.044225476075278e-05
Position 22578: 8.722412642832693e-05
Position 1631: 5.287822079274333e-05
Position 11836: 5.179090578221537e-05
Position 528: 5.055425528288043e-05
Position 600: 5.0371807407233834e-05
Position 14254: 4.584934067065427e-05
Position 1680: 3.4855998435800356e-05
Position 287: 2.9403974774123794e-05
Position 1688: 2.0894269640666417e-05
Position 15359: 1.9868720241760794e-05
Position 992: 1.9613407807254888e-05
Position 2333: 1.4477631846030927e-05
Position 1152: 1.4121885557669823e-05
Position 273: 1.3949192181372983e-05
Position 13049: 1.2212477713698451e-05
Position 585: 1.0999686848067816e-05
Position 1318: 1.0336976491114631e-05
Position 419: 9.294843286068273e-06
Position 1384: 9.209056317709437e-06
Position 2243: 8.594246488315615e-06
Position 1555: 7.623326514896332e-06
Position 505: 6.441315388687036e-06
Position 39336: 5.741589924798809e-06
Position 650: 5.3552143126892165e-06
Position 14722: 5.100257165124799e-06
Position 582: 4.539560307328719e-06
Position 2200: 4.50480934188378e-06
Position 427: 4.462809791077149e-06
Position 60: 4.452059514507877e-06
Position 1479: 3.3768331754889165e-06
Position 760: 3.3428251417992506e-06
Position 15040: 3.185493469125847e-06
Position 15138: 3.0970751082195817e-06
Position 398: 2.941896107562104e-06
Position 1708: 2.5005089104476395e-06
Position 491: 2.0626402642129186e-06
Position 1445: 1.856417624389921e-06
Position 1752: 1.4176371482163587e-06
Position 15166: 1.4036841974742679e-06
Position 1436: 1.3203059006772872e-06
Position 62: 1.2315266316718925e-06
Position 393: 1.2150347774455072e-06
Position 233: 1.1251085693176614e-06
Position 1135: 1.0752162905820867e-06
Position 244: 1.0413827084912885e-06
Position 1310: 1.0034924034665969e-06
Position 15085: 8.730766881367702e-07
Position 1764: 8.534500652536267e-07
Position 1987: 7.8504895229091e-07
Position 13267: 7.695607703304733e-07
Position 682: 7.156670717052922e-07
Position 1452: 6.766888679496495e-07
Position 38618: 6.611192005682212e-07
Position 2235: 6.216610099227706e-07
Position 12524: 5.940808928960321e-07
Position 1839: 5.85484835686458e-07
Position 1810: 5.097028997188322e-07
Position 477: 5.087252730819448e-07
Position 348: 3.63173700171325e-07
Position 231: 2.8709362658977473e-07
Position 1058: 2.674278669238254e-07
Position 341: 2.651428721112552e-07
Position 1394: 2.5055675313236374e-07
Position 629: 1.923932516779095e-07
Position 1307: 1.893467308382197e-07
Position 184: 1.374725929880718e-07
Position 118: 1.1779831851456837e-07
Position 12811: 1.1081952804030856e-07
Position 431: 9.729265536897225e-08
Position 1060: 9.573393838363668e-08
Position 405: 9.526097866508235e-08
Position 12791: 8.578527574545884e-08
Position 13192: 3.549641694389881e-08
Position 4: 3.3899748202549935e-08
Position 13468: 2.833848520845807e-08
Position 12271: 2.4771035303482235e-08
Position 470: 1.046789977315911e-08
Position 2475: 2.5083852291888017e-09
Position 664: 1.4217452854617055e-09
Position 11876: 6.359890020619602e-10
Position 717: 5.69723875830965e-10
Position 554: 4.532285343942832e-10
Position 11818: 4.234227021341428e-10
Position 750: 4.1286720885176073e-10
Position 457: 1.0663981934072791e-10
Position 258: 1.0292908420214914e-10
Position 412: 8.743525692986794e-11
Position 679: 8.510810949286333e-11
Position 785: 5.158706462687726e-11
Position 255: 2.061878402616401e-11
Position 35: 1.1802029597968008e-11
Position 837: 4.826952980333669e-12
Position 22: 1.3275549968028286e-12
Position 175: 1.90007607789028e-14
Position 12758: 3.566312650920347e-15
Position 12377: 1.4177789022516875e-16
Position 723: 1.0014462805152636e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 48312: 0.9992927386072624
Position 36422: 0.9976990479983006
Position 29819: 0.9816135768420406
Position 11749: 0.894870988239428
Position 11021: 0.7843290287631788
Position 43963: 0.7114412448321404
Position 32627: 0.7061014148601614
Position 48903: 0.5900887300956562
Position 52648: 0.5844912923734493
Position 23979: 0.5425280413050836
Position 48676: 0.5042835164508528
Position 36671: 0.4862146221081978
Position 23907: 0.4574719495878787
Position 55394: 0.380407836386303
Position 8054: 0.27884100376244786
Position 49471: 0.2649606624772236
Position 49602: 0.2527712694279129
Position 19060: 0.22944653346160776
Position 33610: 0.2224889594466934
Position 19136: 0.20421254062068483
Position 54013: 0.20099090649252008
Position 45638: 0.1973945854119554
Position 23125: 0.1822959991537067
Position 53806: 0.17960329251207743
Position 55620: 0.12904846865457048
Position 22911: 0.11782000453311463
Position 575: 0.11050453062740057
Position 51902: 0.10931145529314137
Position 48834: 0.10571541954031828
Position 11701: 0.09621982197757911
Position 3914: 0.09557608996985258
Position 30568: 0.09166838764940556
Position 43524: 0.0801448496029519
Position 19016: 0.07651499488483164
Position 49820: 0.06279643264432776
Position 3869: 0.061265212726023095
Position 53891: 0.05616269424017731
Position 3467: 0.05299389754281299
Position 18916: 0.051513160287930376
Position 53972: 0.05074846442816859
Position 48715: 0.05006977535295759
Position 52935: 0.0428027231041662
Position 53546: 0.0423363001725891
Position 1542: 0.035781523143013236
Position 11230: 0.030473904132042946
Position 3850: 0.02929837675255516
Position 1685: 0.022552897363025137
Position 49754: 0.021643521024091186
Position 45595: 0.01894499794480589
Position 4732: 0.01677427690694421
Position 2382: 0.015109205639129958
Position 9662: 0.014206843978811093
Position 48492: 0.013212664045307698
Position 5812: 0.013022582281920053
Position 4692: 0.010741521070106813
Position 3940: 0.010687328567843612
Position 8462: 0.009163209083283637
Position 7865: 0.008616097000167357
Position 53241: 0.007647198414008163
Position 3899: 0.007533067217159952
Position 1208: 0.0073584137630488215
Position 55639: 0.007278784986157934
Position 11729: 0.006538554632866696
Position 3808: 0.006456156410467347
Position 13125: 0.005331641220194092
Position 54180: 0.00528579279178186
Position 49186: 0.005115529794914145
Position 36685: 0.0050044339609444655
Position 53472: 0.004982597721234721
Position 15249: 0.004927184405203482
Position 36643: 0.004287334454294178
Position 51239: 0.0037313305281130933
Position 13169: 0.003556143409209432
Position 3928: 0.003495461589892825
Position 50440: 0.003418575689165906
Position 52433: 0.003364234169039586
Position 12303: 0.0032868376827412224
Position 4201: 0.003135285028350962
Position 3777: 0.002837651569439035
