Gene = CDV3
index = 341
Annotated 5SS: [  555  1386 10421 12993]
Annotated 3SS: [ 1308 10271 12832 14165]
SMsplice 5SS: [  451  1386 10352]
SMsplice 3SS: [ 1308 10271 11666]
top_k =  1000
Partition function (log Z): -4.564024444123291

Sorted 5' Splice Sites (High to Low Probability):
Position 10352: 0.9082503122036991
Position 1386: 0.8529659912106006
Position 451: 0.762966039252182
Position 12993: 0.7608869260408928
Position 10749: 0.4356032487342174
Position 555: 0.21692483119681066
Position 8398: 0.1551960135043458
Position 8402: 0.09042941471269979
Position 14344: 0.08278879735076806
Position 10421: 0.07353696991920643
Position 5284: 0.05772910313276787
Position 7903: 0.047533017960566686
Position 16086: 0.04257401665369266
Position 6471: 0.03473682067902906
Position 4599: 0.027749086069778144
Position 2115: 0.022673747435590787
Position 5355: 0.02015057294800713
Position 8394: 0.019077468386607142
Position 2273: 0.01817224293327624
Position 14992: 0.017193261562755458
Position 8987: 0.017019737748601826
Position 9760: 0.014840771109878111
Position 14216: 0.014165079223423667
Position 9107: 0.012442717485571873
Position 8998: 0.011910949059270311
Position 4098: 0.011547981166078572
Position 9170: 0.00983895264374939
Position 222: 0.008952800474147864
Position 8914: 0.0082730878161728
Position 10783: 0.008181776903593828
Position 15902: 0.008083811077019932
Position 13432: 0.007987403353322915
Position 13131: 0.007848138292122117
Position 9365: 0.005671265070029333
Position 10370: 0.005553621324081256
Position 5750: 0.005526597892346465
Position 8294: 0.005394124755354029
Position 8906: 0.005393663187369792
Position 1013: 0.005104806754019792
Position 5131: 0.005077349532627877
Position 6605: 0.004956549459423304
Position 4403: 0.004603884929115306
Position 10316: 0.003768125548847198
Position 10414: 0.0035552887772006105
Position 13860: 0.0034851729556752468
Position 490: 0.003385919266394729
Position 1623: 0.0033834302873382224
Position 4405: 0.0032407410694056224
Position 15310: 0.003187910160210168
Position 10334: 0.002980358215281975
Position 1197: 0.0028342778659062
Position 9166: 0.002593297823172849
Position 822: 0.002386932463674975
Position 2781: 0.0023336380308783457
Position 3394: 0.0021172443386665634
Position 3056: 0.001935721245504224
Position 7422: 0.0019318472336368295
Position 5469: 0.0018367222465741748
Position 14784: 0.0015445273044599071
Position 9209: 0.0014855945730150454
Position 9976: 0.0012550520556204867
Position 10340: 0.0009968923840333172
Position 9830: 0.0009901050730659275
Position 11588: 0.0009236152436070324
Position 863: 0.0007531623083919929
Position 1239: 0.0006840698648291758
Position 11590: 0.0006533595938283635
Position 3102: 0.0006483586619326186
Position 13759: 0.000642424151147654
Position 4914: 0.0006090397146849741
Position 2340: 0.0004857303893953682
Position 11731: 0.00047583768378802203
Position 1890: 0.00045641935646953294
Position 11181: 0.00045549762443379587
Position 4676: 0.00045251331191923484
Position 1366: 0.0004476452068246904
Position 5762: 0.0004255851382332985
Position 10513: 0.00042500694598654394
Position 15525: 0.00041999825029532465
Position 1691: 0.0004195003517400339
Position 12312: 0.0004047557542561858
Position 5857: 0.0003938275756345494
Position 10630: 0.0003696956784488112
Position 11028: 0.00036095266808638943
Position 16278: 0.0003575566050121117
Position 13676: 0.00035604168452380247
Position 11454: 0.00031403374611602565
Position 1596: 0.0003105082862746285
Position 5031: 0.0003026907074585091
Position 879: 0.0002938561725439747
Position 297: 0.0002836080341931118
Position 14197: 0.00028119207030913226
Position 5736: 0.0002703194585238844
Position 10809: 0.00026277110718448066
Position 3594: 0.00025202110450121894
Position 1214: 0.00023405641406717108
Position 1027: 0.00022664065990698695
Position 11025: 0.00021691521400888904
Position 6416: 0.00020915771941966532
Position 6362: 0.00020731976808957488
Position 1719: 0.00020465181924469617
Position 403: 0.00017022705959387468
Position 1208: 0.00016740043201040396
Position 2178: 0.00015806372382257263
Position 1112: 0.00015142297190140377
Position 28: 0.00012274875803937275
Position 13536: 9.692825781668328e-05
Position 1081: 9.044412269513674e-05
Position 780: 8.898972342119629e-05
Position 1242: 6.900408715600268e-05
Position 1019: 6.040108714636969e-05
Position 683: 4.909490263318584e-05
Position 906: 4.880180992062437e-05
Position 1119: 4.1495659566036914e-05
Position 1005: 3.92474066120253e-05
Position 609: 3.096456971380821e-05
Position 970: 2.9181461896445317e-05
Position 746: 2.4343569995735748e-05
