Gene = EFCAB9
index = 486
Annotated 5SS: [ 137 5360 6571]
Annotated 3SS: [5210 6393 9041]
SMsplice 5SS: [ 137 5360]
SMsplice 3SS: [5210 6291]
top_k =  1000
Partition function (log Z): -9.0021882417518

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.9158647776898045
Position 719: 0.5190095655349153
Position 1475: 0.3873548586384916
Position 6571: 0.17598465177727135
Position 2103: 0.14477491713524732
Position 3525: 0.09340637846099337
Position 6563: 0.040906176130910694
Position 5364: 0.038735701585838014
Position 1444: 0.03189330614752844
Position 1183: 0.0306587462204521
Position 2545: 0.023662474681384223
Position 811: 0.013682951016748527
Position 463: 0.013001557925918575
Position 5336: 0.010614251262697239
Position 1595: 0.01035104563688438
Position 67: 0.009223132786725513
Position 192: 0.008481380423837564
Position 964: 0.006285937056808831
Position 141: 0.004972852894615634
Position 6127: 0.0047546458910092985
Position 664: 0.004312829360954533
Position 3565: 0.0036149858370545245
Position 2482: 0.0027751542844889673
Position 6417: 0.0023390055623085508
Position 4587: 0.002311880141443456
Position 410: 0.002246017287281466
Position 1187: 0.002162180770824238
Position 2129: 0.002078365970058037
Position 1531: 0.001908022288611416
Position 30: 0.0016753411499130762
Position 5740: 0.001615530019987391
Position 3638: 0.0012944329861648777
Position 2549: 0.0012394180868033448
Position 2146: 0.0011103556811654092
Position 2881: 0.0010948170675269592
Position 371: 0.0009535097155521122
Position 2635: 0.0008915314159342112
Position 7830: 0.0008834915421572687
Position 76: 0.0008678149110401031
Position 1134: 0.0008306177456894663
Position 5635: 0.0006559168470647872
Position 507: 0.0006016970948245323
Position 1580: 0.0005773617619139408
Position 528: 0.0004801456430423137
Position 166: 0.00040388888494892933
Position 776: 0.0003099833076872508
Position 5041: 0.00030072114300461146
Position 6495: 0.00027510253951598234
Position 5060: 0.00026358035872431465
Position 4006: 0.00022725671765722706
Position 2440: 0.0002260475112985479
Position 323: 0.00020071473905896944
Position 490: 0.00014425641750074453
Position 532: 0.000144057698637289
Position 279: 0.00014046030406187455
Position 1351: 0.00013590875784619545
Position 155: 0.00011755186999801768
Position 3382: 6.862048153449205e-05
Position 3837: 6.712687069279016e-05
Position 224: 6.304408876822072e-05
Position 697: 5.327343509596867e-05
Position 599: 5.249867101316408e-05
Position 669: 4.9455515226220744e-05
Position 1106: 3.956144859536492e-05
Position 631: 3.765501176845849e-05
Position 970: 3.1587841054724374e-05
Position 505: 2.6577145811189745e-05
Position 178: 2.126971935268551e-05
Position 841: 2.0775187851004053e-05
Position 1464: 1.2101367254022322e-05
Position 442: 1.0920126645123271e-05
Position 917: 9.899996669448211e-06
Position 1408: 9.176430825989523e-06
Position 355: 8.732884799606695e-06
Position 228: 5.932189356973548e-06
Position 1550: 5.861636054046585e-06
Position 1727: 5.760259503900204e-06
Position 1733: 5.560765038912636e-06
Position 1499: 4.5617216821386444e-06
Position 828: 4.539928702993955e-06
Position 1518: 4.283462687783593e-06
Position 112: 2.015969769047359e-06
Position 190: 1.957473430276606e-06
Position 373: 1.7534446146232401e-06
Position 429: 1.1753507601214157e-06
Position 27: 9.156271906350826e-07
Position 401: 4.196038689852962e-07
Position 21: 1.7189089952355235e-07
Position 569: 2.5612019160449853e-09
Position 551: 1.5831504844546415e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6291: 0.5296010856366921
Position 551: 0.4818824339840439
Position 2058: 0.400786682364022
Position 1275: 0.33879627272524676
Position 9056: 0.12590520148335907
Position 1324: 0.07662450005488249
Position 5210: 0.05726420755358011
Position 3396: 0.04834092324795387
Position 9098: 0.04479050982425672
Position 7920: 0.03195580078517636
Position 3446: 0.03186613437285947
Position 6393: 0.026635021868438583
Position 6562: 0.025407148691639153
Position 9041: 0.025319383803624116
Position 1116: 0.019595829515067775
Position 5004: 0.017880618474879262
Position 248: 0.015176164938301944
Position 3503: 0.012623573924284242
Position 7509: 0.011344820456191331
Position 2234: 0.01099938164564215
Position 5257: 0.010591110873802965
Position 5503: 0.010224470676479613
Position 6525: 0.009140345191857305
Position 7798: 0.009051031282448094
Position 1464: 0.007880798847028999
Position 6299: 0.007792180815910341
Position 3743: 0.007406172328032892
Position 4381: 0.007243867835740542
Position 6648: 0.007200116460420466
Position 3271: 0.006838441908138208
Position 6460: 0.0062066887379046715
Position 1505: 0.006182797756414289
Position 8857: 0.005468869797957157
Position 5785: 0.005288519532972329
Position 5631: 0.005263502817780438
Position 1165: 0.00504933074352945
Position 413: 0.00396071236363408
Position 6812: 0.003903638222732782
Position 599: 0.00379639206733158
Position 716: 0.0035629894581225108
Position 4465: 0.0034542804796994244
Position 3537: 0.0029737210336956547
Position 1397: 0.0028648686066631082
Position 899: 0.0026145013612256587
Position 4009: 0.0023231259175617073
Position 1048: 0.002011772755445554
Position 3850: 0.0019580740136464817
Position 8581: 0.001703486896095402
Position 2439: 0.001692407748108635
Position 272: 0.0016479546092812328
Position 2011: 0.0014712565918631152
Position 557: 0.0013437372005931888
Position 1215: 0.0013060956577602937
Position 2155: 0.0012842475010626027
Position 3719: 0.0012484667497013715
Position 4914: 0.0012312659052173933
Position 5106: 0.0011474840415522127
Position 2726: 0.0011365040841429272
Position 1105: 0.0011273234152969006
Position 2467: 0.0011012559345147958
Position 6784: 0.001048194818976747
Position 3927: 0.0010266029808618687
Position 3881: 0.0009975502689137522
Position 1361: 0.0009637773821682076
Position 2980: 0.0009562924272915022
Position 2388: 0.0009494610662562014
Position 6213: 0.0009379771138306299
Position 924: 0.0008928010448389084
Position 1289: 0.0008865396338101579
Position 2414: 0.0008078798851958938
Position 2385: 0.0007959780143281873
Position 2205: 0.0007807293018675196
Position 490: 0.0007513016599552545
Position 1277: 0.0007483062202505577
Position 2259: 0.0007416275940639127
Position 1427: 0.0007246648340012222
Position 2481: 0.0007088637385431915
Position 5515: 0.0006459415181850404
Position 2959: 0.0006209752889929466
Position 462: 0.0005908820445261478
Position 604: 0.0004690381691236174
Position 1042: 0.00042933687445706725
Position 624: 0.00042535251253776737
Position 2332: 0.00039142195931037
Position 890: 0.00038650512744641983
Position 5576: 0.00038190115240779984
Position 875: 0.0003696931764437164
Position 532: 0.00036619420491377163
Position 415: 0.0003114450871306605
Position 321: 0.0002983388068028356
Position 581: 0.0002796075438071034
Position 5263: 0.00027335442216345406
Position 2008: 0.00026330899922399653
Position 1084: 0.00025471661997511177
Position 5531: 0.0002527426383944421
Position 6955: 0.0002458361919465101
Position 2692: 0.00022270624599035542
Position 4091: 0.00019843746094931183
Position 5359: 0.00019186713344879902
Position 860: 0.00017798571210005123
Position 815: 0.0001730485463119972
Position 1624: 0.00017050665276233137
Position 1069: 0.00015904362081238535
Position 1680: 0.0001551256548781383
Position 562: 0.0001507786391819157
Position 4783: 0.00014579398348874012
Position 697: 0.00012813818977977837
Position 4088: 0.00012023494677897427
Position 1329: 0.00011491278280123239
Position 1471: 0.00010576811634477971
Position 2072: 9.474598059202571e-05
Position 3961: 9.4715181831315e-05
Position 945: 6.331102863623697e-05
Position 228: 6.088401766091907e-05
Position 1087: 5.364128106443581e-05
Position 346: 5.2946979733563535e-05
Position 1249: 5.076776833756612e-05
Position 751: 4.7532102969186303e-05
Position 1126: 4.6488340989843417e-05
Position 903: 4.069354317416198e-05
Position 437: 3.852651574497758e-05
Position 2335: 3.5803017475702454e-05
Position 792: 2.5349440813218925e-05
Position 1436: 2.1137139137362586e-05
