Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 22346 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 22143 27557 27914 45660]
top_k =  1000
Partition function (log Z): -13.10481766898723

Sorted 5' Splice Sites (High to Low Probability):
Position 17273: 0.9918391329425028
Position 19839: 0.9365845548879533
Position 169: 0.9230744932689094
Position 9649: 0.915062772459903
Position 22346: 0.8755219071493314
Position 543: 0.7056357902188737
Position 28070: 0.5995070295855718
Position 1480: 0.5492277565325787
Position 20041: 0.5005313423207582
Position 27737: 0.4517465306703873
Position 11858: 0.27494219012132226
Position 11740: 0.27025790163802804
Position 2355: 0.2446905526838097
Position 28013: 0.1839722387410956
Position 31931: 0.1381468207493438
Position 15286: 0.12575093659697265
Position 32155: 0.12413176834599614
Position 32233: 0.11445505721893522
Position 32975: 0.1111426232917749
Position 32178: 0.10823123202892343
Position 18361: 0.1063136847471596
Position 32120: 0.10213088393173382
Position 18223: 0.09756030063072119
Position 10259: 0.07165355687459336
Position 10621: 0.06478220017368318
Position 31940: 0.05904490051851234
Position 13373: 0.05761065740812331
Position 1805: 0.051891550282631996
Position 19844: 0.049512913499609644
Position 33209: 0.0482320531480939
Position 33272: 0.0467620766715134
Position 806: 0.04521768204445509
Position 21211: 0.04369969160417024
Position 21384: 0.04257270775344364
Position 8076: 0.042425896160749786
Position 108: 0.04061637676905339
Position 12089: 0.03896096310552149
Position 12388: 0.03822039718855272
Position 1308: 0.03569091918593496
Position 10805: 0.02610148623909317
Position 15518: 0.025179012294973956
Position 3792: 0.024702732086432384
Position 4928: 0.023738274930182768
Position 21686: 0.022471521713494282
Position 8046: 0.020178830857428685
Position 21109: 0.017552031695361642
Position 12303: 0.017371679333755916
Position 7925: 0.015850735932113818
Position 57: 0.01576912851245123
Position 15481: 0.014020107152309143
Position 30109: 0.01373062622897067
Position 13442: 0.013327428679453128
Position 519: 0.012348424817325164
Position 29218: 0.011730731479253123
Position 28681: 0.00944307211976941
Position 32255: 0.009346531497317505
Position 177: 0.00927680803591056
Position 17067: 0.008143090841839644
Position 12433: 0.007997037261826628
Position 12406: 0.007990649077322134
Position 13746: 0.007578013577639429
