Gene = TNFSF8
index = 1467
Annotated 5SS: [  309 12322 24590]
Annotated 3SS: [12278 24517 26091]
SMsplice 5SS: [  309 12322 24590]
SMsplice 3SS: [12278 24517 26091]
top_k =  1000
Partition function (log Z): -9.851258655397032

Sorted 5' Splice Sites (High to Low Probability):
Position 309: 0.9965882216290407
Position 24590: 0.847161007982935
Position 12322: 0.6978984575985625
Position 18668: 0.5899494565904736
Position 25094: 0.32285759759290605
Position 10229: 0.2707018619457568
Position 12353: 0.24196337599831075
Position 21912: 0.23445479174768072
Position 26191: 0.1407406212837695
Position 7177: 0.10697107025865409
Position 9455: 0.10374274400628847
Position 10236: 0.0734852426369181
Position 26311: 0.07106871282852842
Position 10157: 0.06440555388715709
Position 10086: 0.06071067029127782
Position 18419: 0.04169694133651924
Position 5444: 0.0399195402285944
Position 12435: 0.02958554812293748
Position 7227: 0.028698358293977013
Position 12439: 0.028083642203353708
Position 6244: 0.025194328272110426
Position 10731: 0.02518513329475734
Position 8233: 0.0248737647532897
Position 16615: 0.021552998703029173
Position 14977: 0.016791919454255167
Position 11345: 0.011820511015974842
Position 3022: 0.011407653676866246
Position 3870: 0.011183661049343171
Position 1790: 0.010951392009835774
Position 10460: 0.00876322274397055
Position 1197: 0.008283601290775442
Position 7244: 0.007808733696612483
Position 13202: 0.007735530111766897
Position 6651: 0.007449119332099164
Position 14823: 0.0074336766907016
Position 86: 0.006975683666501163
Position 17257: 0.006701250387474896
Position 13194: 0.0064500666828707105
Position 14785: 0.005841314367930243
Position 804: 0.005476100469256054
Position 5886: 0.003340914770654596
Position 7595: 0.0023206941314950808
Position 1917: 0.0023026105220343086
Position 10016: 0.0019731801720114057
Position 4652: 0.0014259054255990275
Position 4113: 0.0012141198119136189
Position 9518: 0.001202086550366712
Position 1358: 0.001173331253964822
Position 3639: 0.0009967243563812483
Position 1397: 0.0009776049734917284
Position 4505: 0.000942446131146768
Position 8453: 0.0008210695865183136
Position 19607: 0.0008198634613531796
Position 10725: 0.0007609619398532173
Position 18672: 0.0007576969431783876
Position 3910: 0.0005440445922285553
Position 12430: 0.0002542921714744147
Position 20100: 0.00013243350906635377
Position 13040: 0.0001321568829950379
Position 16101: 0.00012516392544728865
Position 16085: 0.00011496718122383012
Position 12720: 8.08847892298081e-05
Position 13026: 6.237829201994026e-05
Position 13986: 5.769647935711213e-05
Position 15538: 5.632729022815914e-05
Position 5085: 5.334160252679682e-05
Position 2282: 5.174986879940996e-05
Position 6059: 3.228029864833684e-05
Position 93: 2.2354120946636227e-05
Position 6447: 1.8106961082545178e-05
Position 2657: 1.5909432106178604e-05
Position 6251: 1.3200440333754642e-05
Position 6430: 1.2736471194475481e-05
Position 835: 9.662386085884988e-06
Position 3678: 8.833598449572936e-06
Position 177: 7.4696732981249765e-06
Position 1031: 6.217948439264666e-06
Position 682: 5.290343336544438e-06
Position 88: 5.168534455228729e-06
Position 15302: 5.085251783097392e-06
Position 1091: 4.7897132662845155e-06
Position 1618: 4.632175112443059e-06
Position 2424: 4.5624460398708985e-06
Position 2360: 3.922344356546897e-06
Position 2993: 3.676680374984867e-06
Position 2277: 3.366251787180378e-06
Position 273: 3.364807215901117e-06
Position 1496: 3.2794298787843822e-06
Position 14982: 2.9952551410910045e-06
Position 2088: 2.472602960822385e-06
Position 2642: 2.451946126495617e-06
Position 1190: 2.2365407327268123e-06
Position 914: 2.215132257796373e-06
Position 1442: 1.949901286551725e-06
Position 1896: 1.5259024717148217e-06
Position 1144: 1.4561650676202362e-06
Position 290: 1.2414360678591177e-06
