Gene = NDUFS4
index = 933
Annotated 5SS: [  126 42896 85771 97990]
Annotated 3SS: [ 42816  85597  97915 122482]
SMsplice 5SS: [  126 27970 28457 42896 47468 53285 76077 76357 85771 86173 97990]
SMsplice 3SS: [ 27812  28249  42816  47384  53168  75995  76220  85597  86076  97915
 122482]
top_k =  1000
Partition function (log Z): -61.84458428364643

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.7225368419842747
Position 9009: 0.5572086131213236
Position 4509: 0.44912364584198944
Position 4965: 0.3790133106469988
Position 5890: 0.20408848597045523
Position 7485: 0.17222064974837759
Position 309: 0.1599400091836905
Position 7481: 0.15120080617205534
Position 2145: 0.14252085240100615
Position 3223: 0.12726183329067559
Position 1027: 0.12588351805968404
Position 7530: 0.1181456044000726
Position 674: 0.09369778546189853
Position 2278: 0.07753486460513456
Position 1066: 0.045271043281905496
Position 6851: 0.04408055423788559
Position 4185: 0.040670125154973716
Position 9761: 0.037433776056774226
Position 4524: 0.03718141165537242
Position 6770: 0.03413735281313983
Position 4255: 0.023459697957131976
Position 301: 0.02326779144009457
Position 1902: 0.021569906102469123
Position 384: 0.02016108597424244
Position 7684: 0.020100517946740813
Position 3598: 0.017432473103754488
Position 52: 0.017228219943933375
Position 1034: 0.01652486320849308
Position 7166: 0.014329788486661096
Position 4233: 0.010681986204874079
Position 538: 0.00995712714832216
Position 45: 0.009306839829361965
Position 4424: 0.006496536020638922
Position 4044: 0.006364429369237258
Position 6005: 0.005295414797275659
Position 2380: 0.0047247005560421915
Position 6022: 0.003943879599990857
Position 2536: 0.003658987658848193
Position 6046: 0.003340019995344501
Position 6537: 0.0032282987055328796
Position 1603: 0.0031122994055808486
Position 695: 0.003050227156123543
Position 5945: 0.0027825479935563724
Position 5931: 0.0027459943119137456
Position 6024: 0.0024055854354825385
Position 4005: 0.001956707858233562
Position 1290: 0.0019262476246254619
Position 6235: 0.0015358697246527363
Position 394: 0.001517358395674719
Position 1216: 0.0013237159157815604
Position 8426: 0.0012501219070016436
Position 4504: 0.0009335878118369177
Position 6104: 0.0008958962538497233
Position 9197: 0.0008003929112353495
Position 6494: 0.0006853744193011401
Position 91: 0.0006229698115302899
Position 6027: 0.0006101973686427704
Position 4048: 0.00048605659905611115
Position 1781: 0.00043456960228529417
Position 1167: 0.00037079687171456794
Position 313: 0.0003656980705890498
Position 639: 0.00035673812278261285
Position 4852: 0.00030443733472080474
Position 829: 0.0002768144764388373
Position 1044: 0.00022999547170171502
Position 1054: 0.00020332704995185258
Position 708: 0.00017997600372259326
Position 2412: 0.00016087693814890723
Position 3010: 0.0001242951633703348
Position 1178: 0.00011523694249738166
Position 2273: 7.045448078040225e-05
