Gene = UMPS
index = 1532
Annotated 5SS: [  262  4881  7874  9834 11901]
Annotated 3SS: [ 4726  7201  9657 11785 13548]
SMsplice 5SS: [  262  4881  9834 11901]
SMsplice 3SS: [ 4726  9657 11785 13548]
top_k =  1000
Partition function (log Z): -3.632253802368633

Sorted 5' Splice Sites (High to Low Probability):
Position 9834: 0.9713728899844972
Position 4881: 0.8964937326416884
Position 11901: 0.8325406025082931
Position 262: 0.7850473100676656
Position 7874: 0.5251380975173309
Position 13620: 0.4096756169225981
Position 1239: 0.20702663927413634
Position 8370: 0.185673516331761
Position 345: 0.1427992865314019
Position 13670: 0.13661884720856987
Position 7327: 0.1345700386708012
Position 10451: 0.11950711580037887
Position 13838: 0.11284468799206286
Position 7303: 0.10794597184463837
Position 5188: 0.09768531799743858
Position 17579: 0.08396186048437938
Position 8267: 0.07756466836658593
Position 15849: 0.06949661329999468
Position 8078: 0.06773255107415957
Position 11146: 0.037883435301370345
Position 11082: 0.03136891772977752
Position 8621: 0.03002263907576215
Position 18556: 0.025177187094520288
Position 6506: 0.02165426610211971
Position 6215: 0.01843559954181035
Position 146: 0.017179010232928133
Position 7297: 0.016603090028997496
Position 12126: 0.016558285200005032
Position 13624: 0.016363532984818793
Position 13438: 0.016199265680755612
Position 401: 0.0157773432406534
Position 15556: 0.014343113203517796
Position 17046: 0.013028033236291474
Position 17583: 0.012982249267691587
Position 11619: 0.01159625055862997
Position 150: 0.011559398248125501
Position 13603: 0.010696151816441936
Position 8570: 0.01044192986804022
Position 14788: 0.008567857320642346
Position 824: 0.008042879575783283
Position 15523: 0.007655405337793979
Position 5380: 0.0074310144976922265
Position 872: 0.007322689495059645
Position 5302: 0.006961536988371525
Position 3396: 0.006445684099337183
Position 16619: 0.006137401096374122
Position 3324: 0.005500404110495084
Position 10566: 0.005367164799494901
Position 906: 0.005261687721141181
Position 1985: 0.005109116016394671
Position 3066: 0.004808265209516942
Position 7456: 0.004645675679293879
Position 7408: 0.004397936506282465
Position 9854: 0.004366616610288955
Position 5398: 0.004245402137478206
Position 11843: 0.0041810824119023334
Position 6514: 0.003971985706974619
Position 1964: 0.0035835299307258217
Position 11004: 0.003245962567801586
Position 868: 0.0029656600511581833
Position 11307: 0.002949350689817059
Position 13465: 0.0029377996714235527
Position 12429: 0.0026378679504508278
Position 13383: 0.002568799643693355
Position 6896: 0.0025090973440942102
Position 38: 0.0024989182943635615
Position 14144: 0.0024854521608970418
Position 4892: 0.002432312210472097
Position 3910: 0.0022231663057017434
Position 10929: 0.0020290501946797056
Position 10488: 0.0019579801754020204
Position 6263: 0.001903752701346052
Position 5216: 0.001789166119284086
Position 18407: 0.0017733118993020006
Position 11233: 0.0016568245047469368
Position 18430: 0.0016519007738013986
Position 1767: 0.001614114619528325
Position 4162: 0.0016133117887850038
Position 17842: 0.001613267566536887
Position 744: 0.0015816216175897756
Position 12038: 0.0015228871633042064
Position 349: 0.0015000781042727933
Position 3110: 0.0014973278116775937
Position 12060: 0.001494870111314474
Position 5430: 0.0014782517329252588
Position 3920: 0.0014164839445335484
Position 6458: 0.0012459566980039646
Position 3930: 0.0010541160177426653
Position 7412: 0.0010236721705304626
Position 2447: 0.0009742219094597444
Position 11910: 0.0009698487973578169
Position 2493: 0.000927248338074697
Position 2602: 0.0008940781465800309
Position 139: 0.0008473988940906572
Position 715: 0.0008414179625384217
Position 11303: 0.0008062477842954818
Position 1318: 0.0007359806977267755
Position 10743: 0.0006856811177610429
Position 6737: 0.0006489802684093259
Position 11917: 0.0006215551023238114
Position 3507: 0.0005981345890621428
Position 5478: 0.0005868660556703721
Position 3093: 0.000523136425336038
Position 392: 0.0004666168750151977
Position 4909: 0.00042693624998909723
Position 6495: 0.00042430536807168493
Position 4251: 0.00041058765289462515
Position 6857: 0.0004051881934405604
Position 11093: 0.00038385622978908275
Position 2441: 0.00036515204807151247
Position 7471: 0.00036449279349425517
Position 1350: 0.00035706660546404865
Position 15161: 0.00035535951383717325
Position 257: 0.00033232632144243514
Position 2026: 0.00032403216901193545
Position 6217: 0.00029517652106739753
Position 328: 0.00029326300599480333
Position 12218: 0.00027862436170475176
Position 171: 0.00027339445910058426
Position 4781: 0.00021285115667504947
Position 6077: 0.0002119067308198741
Position 4522: 0.00018176811343639053
Position 6472: 0.00016414722835182664
Position 237: 0.00013886982043658907
Position 7136: 0.00011944982676763912
Position 5596: 0.00010067854769841043
Position 112: 8.518324043648192e-05
Position 5101: 8.460932846076545e-05
Position 13702: 8.308615986258345e-05
