Gene = SLC50A1
index = 1270
Annotated 5SS: [ 142  527 1102 1873 2249]
Annotated 3SS: [ 448  977 1710 2128 2329]
SMsplice 5SS: [ 527 1102 1873 2249]
SMsplice 3SS: [ 977 1710 2128 2329]
top_k =  1000
Partition function (log Z): -3.456504009192163

Sorted 5' Splice Sites (High to Low Probability):
Position 2249: 0.9593861107291789
Position 1102: 0.8640663472470911
Position 527: 0.6559314730309184
Position 1873: 0.5693719794743893
Position 275: 0.38169199797768893
Position 547: 0.12846019804872116
Position 142: 0.08098426875620475
Position 573: 0.0760074814645457
Position 1895: 0.03247684710953136
Position 292: 0.028302895921963372
Position 59: 0.024013332570798362
Position 260: 0.022242543286015205
Position 2018: 0.01950759842956192
Position 1687: 0.015072663610787676
Position 250: 0.014766125443344767
Position 1408: 0.013687891684274344
Position 2522: 0.010663321131561326
Position 1042: 0.01035108965398858
Position 148: 0.00905209464662284
Position 679: 0.0060437749241298066
Position 347: 0.004191647382491276
Position 711: 0.0030484218067256385
Position 1297: 0.0026239702850027603
Position 163: 0.0013388809238766444
Position 835: 0.00129408048373721
Position 608: 0.0012433508920590098
Position 2135: 0.0012246260872705594
Position 1693: 0.0012164009956539734
Position 1404: 0.0011248846938399983
Position 1046: 0.0010902173627604366
Position 1233: 0.0010428895772342714
Position 1994: 0.0007906553242668868
Position 110: 0.0007752305127121633
Position 1783: 0.0006979635657349071
Position 357: 0.0006833478827804571
Position 4: 0.0006464183421516275
Position 1848: 0.0004660364610661932
Position 2527: 0.0004426274249930853
Position 522: 0.0003478623872727866
Position 1559: 0.00030938220094690064
Position 354: 0.00030708497492062926
Position 2386: 0.0002801269333122141
Position 2023: 0.0002277199478073443
Position 1533: 0.0002263423430489761
Position 1473: 0.00020982608312314016
Position 2209: 0.00017293261556900987
Position 1065: 0.0001429974083685298
Position 1566: 0.0001374826389392039
Position 1521: 0.00012996516743744708
Position 2002: 0.00011531695259822788
Position 888: 9.25613203943869e-05
Position 492: 7.73706372188532e-05
Position 231: 7.279092415211647e-05
Position 107: 5.9310520005365305e-05
Position 2221: 5.919618582616209e-05
Position 181: 4.267802958452643e-05
Position 550: 4.00507917188402e-05
Position 1883: 2.8376920241575508e-05
Position 1877: 2.5683634395767937e-05
Position 908: 2.4176356873814507e-05
Position 1667: 1.804523472326614e-05
Position 2040: 1.7716958738624668e-05
Position 2269: 1.5445621685429653e-05
Position 56: 1.4084609954803697e-05
Position 757: 1.3586480098311153e-05
Position 127: 1.1962539484237341e-05
Position 1537: 1.1635854868353894e-05
Position 2762: 4.929662087148023e-06
Position 636: 3.525379192995105e-06
Position 721: 3.391673532918051e-06
Position 924: 2.5427629254202077e-06
Position 2744: 2.266429170760666e-06
Position 623: 2.2173866868934427e-06
Position 754: 2.0956262813206903e-06
Position 599: 2.0849770548797233e-06
Position 481: 1.7774596859356287e-06
Position 497: 7.868439439540302e-07
Position 211: 7.13365316288215e-07
Position 770: 3.527522535193828e-07
Position 1182: 2.2510711169637648e-07
Position 483: 1.6925482680690888e-07
Position 2330: 8.057869234997132e-08
Position 2278: 1.545280305310114e-08
Position 1475: 5.793990644531686e-09
Position 995: 3.776626056389694e-14
Position 810: 2.1446626017692934e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 2128: 0.9821111616449937
Position 977: 0.8437296985255803
Position 2329: 0.7430553593858167
Position 1710: 0.46963793686834054
Position 448: 0.4341025490985774
Position 2345: 0.11491330859480539
Position 2311: 0.08696385977462293
Position 1728: 0.0865502996654112
Position 1518: 0.026887336333171277
Position 1744: 0.014282897638972315
Position 395: 0.014133762788986187
Position 1829: 0.013013215698465301
Position 460: 0.01121483919144759
Position 2314: 0.010799187255165193
Position 1042: 0.009494505333694255
Position 1210: 0.008396552568935935
Position 2496: 0.007611221024796139
Position 1944: 0.006800275347138477
Position 1521: 0.006211683877311388
Position 1392: 0.006178012593700705
Position 2635: 0.005540184346411646
Position 1287: 0.004903181728020549
Position 1011: 0.004621293079056864
Position 2726: 0.004581627749792631
Position 1797: 0.0032903276029189418
Position 2395: 0.003164111687489839
Position 1812: 0.0029483620837662088
Position 1559: 0.0020851423391769095
Position 1809: 0.0018060762998129223
Position 2693: 0.0014553227615464446
Position 2386: 0.0013698950061355375
Position 2659: 0.0012457322264037471
Position 2461: 0.001179278727496354
Position 2678: 0.0011633501134265059
Position 2060: 0.0010716576922571123
Position 1178: 0.000927099719178113
Position 1251: 0.0009068377845809886
Position 2521: 0.0008852170449296077
Position 1844: 0.000884109360855854
Position 1059: 0.0008203086221226169
Position 2860: 0.0006001222394429436
Position 366: 0.0005124451359911713
Position 1691: 0.0004890966157646907
Position 1015: 0.0004505922370234876
Position 2071: 0.00044162750714300873
Position 2743: 0.00041068849309689186
Position 1175: 0.00036897949698188356
Position 1232: 0.00035768126196243665
Position 1156: 0.0003404025562661932
Position 2358: 0.0003317602560569515
Position 2513: 0.0003190006845600144
Position 1214: 0.00025833529940935083
Position 2637: 0.0002581740226717636
Position 481: 0.00021400847456028258
Position 1662: 0.0001833183713625666
Position 2900: 0.00017332726189813466
Position 1255: 0.00014197938660278627
Position 951: 0.00013981496148733939
Position 1659: 0.00013861340369563673
Position 2232: 0.00013712107739216598
Position 2909: 0.0001369288963899594
Position 522: 0.00012999512307874684
Position 2608: 0.00012540765044585908
Position 2986: 0.00011742666934418008
Position 1577: 0.00011676880433510174
Position 1484: 0.00010605419048319058
Position 2134: 9.313238752493883e-05
Position 2527: 9.096620975096571e-05
Position 1345: 8.42535095086777e-05
Position 1951: 8.033419432283657e-05
Position 662: 7.063994681526704e-05
Position 864: 5.8330568045846904e-05
Position 1924: 5.734138417293327e-05
Position 1453: 5.631714711507322e-05
Position 773: 5.5339431445318965e-05
Position 1591: 5.28806717386093e-05
Position 1545: 5.213086124245195e-05
Position 1628: 4.3573182814339436e-05
Position 2104: 3.7371503235711395e-05
Position 1491: 3.7017561317492434e-05
Position 2479: 3.467556012335693e-05
Position 2108: 3.215725091211319e-05
Position 1894: 3.1618917791153936e-05
Position 2903: 3.155669233481183e-05
Position 497: 3.141022969702226e-05
Position 1891: 2.9928085167507028e-05
Position 374: 2.8549376068973557e-05
Position 995: 2.7561539565790318e-05
Position 1101: 2.74619052960047e-05
Position 1605: 2.7062563658279874e-05
Position 1528: 2.53626199562991e-05
Position 1464: 1.9382806542479378e-05
Position 1586: 1.9048188290453377e-05
Position 2398: 1.532166523448222e-05
Position 220: 1.0282548430465745e-05
Position 656: 1.0053375753032345e-05
Position 819: 8.879698282020825e-06
Position 177: 8.081847105881083e-06
Position 1636: 6.6579980142925595e-06
Position 779: 6.507344144238086e-06
Position 2544: 4.972240937798041e-06
Position 822: 4.527528127488328e-06
Position 1188: 4.307320021857555e-06
Position 2106: 3.792547135436115e-06
Position 2432: 3.554158301005607e-06
Position 800: 3.509878178173481e-06
Position 876: 2.542566339457459e-06
Position 2828: 2.4963214241093222e-06
Position 206: 1.9930773294339064e-06
Position 747: 1.962943503646003e-06
Position 906: 1.6727437135903868e-06
Position 299: 1.4883253071314233e-06
Position 250: 1.1455122265189298e-06
Position 593: 4.94192365545683e-07
Position 796: 3.986446572184936e-07
Position 146: 3.661641539878214e-07
Position 338: 3.1085801018145706e-07
Position 1292: 2.9175300666271397e-07
Position 678: 2.566166188367085e-07
Position 692: 2.3877380011531224e-07
Position 550: 2.2722112067889532e-07
Position 527: 2.0254586577021964e-07
Position 683: 1.9194623993908786e-07
Position 281: 1.8183154397803418e-07
Position 835: 1.7526576399622326e-07
Position 2402: 1.4872368770181582e-07
Position 1310: 1.3146600714924188e-07
Position 597: 1.3013777122947379e-07
Position 1107: 1.2944335284789487e-07
Position 828: 1.1153531590806584e-07
Position 199: 1.0766105678792306e-07
Position 1264: 1.0722379446052575e-07
Position 1979: 1.0349143638698175e-07
Position 307: 9.722005358009037e-08
Position 313: 9.089727880864723e-08
Position 590: 7.537388194820002e-08
Position 208: 7.483016582342996e-08
Position 181: 5.73049828370846e-08
Position 587: 5.19941900477503e-08
Position 1398: 3.959328854377856e-08
Position 171: 3.75033881335471e-08
Position 790: 3.7393047643341185e-08
Position 1609: 3.455091118775163e-08
Position 317: 1.3444475962772067e-08
Position 287: 1.3109197598815724e-08
Position 197: 1.260705975880215e-08
Position 310: 8.623668354148136e-09
Position 1105: 6.295475600990806e-09
Position 148: 5.535857821365685e-09
Position 185: 2.8455335914772315e-09
Position 190: 2.003830090234179e-09
Position 193: 1.9981758977238576e-09
Position 908: 1.8220191336907648e-09
Position 101: 1.457818761304817e-09
