Gene = TEX43
index = 1394
Annotated 5SS: [ 99 933]
Annotated 3SS: [ 823 4309]
SMsplice 5SS: [ 824 1508]
SMsplice 3SS: [1441 1663]
top_k =  1000
Partition function (log Z): -10.686226195880161

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.6868853356051055
Position 824: 0.5785744009757855
Position 99: 0.3819468584465287
Position 933: 0.2550770997044586
Position 446: 0.15234092244647937
Position 338: 0.07993750279929968
Position 1781: 0.03340784787992326
Position 464: 0.031671425118249906
Position 661: 0.014330258754893832
Position 1207: 0.009586790142195363
Position 359: 0.008485376650190762
Position 1053: 0.007349389224887904
Position 231: 0.0033176522480600754
Position 167: 0.002646808230581348
Position 921: 0.0014412910865562165
Position 261: 0.0013512617393071132
Position 6: 0.0008380172048421238
Position 596: 0.0006662800777975335
Position 386: 0.0006098936935223607
Position 233: 0.000522880014500614
Position 77: 0.000403718191083121
Position 122: 0.00032763391965801475
Position 565: 0.00030107054978285196
Position 781: 0.0002477066893315261
Position 3034: 0.00020815739970512427
Position 3039: 0.00016619522007393063
Position 613: 0.00015701061237547858
Position 401: 0.0001414632308053034
Position 995: 0.00013542674198914475
Position 2043: 0.0001309283209305383
Position 419: 0.00012953809819046588
Position 334: 0.00012416447208190624
Position 1765: 0.0001011889276592098
Position 3025: 9.530248203441446e-05
Position 381: 8.839915115125871e-05
Position 672: 6.050565828520052e-05
Position 705: 5.963820495004546e-05
Position 585: 5.96219454472881e-05
Position 1129: 5.7272037274360495e-05
Position 1317: 5.630610682013055e-05
Position 1201: 5.433438970400475e-05
Position 450: 2.9187610836556314e-05
Position 35: 2.5360527343472032e-05
Position 1334: 1.6234890273231997e-05
Position 1142: 1.2575107720120957e-05
Position 755: 1.0967128041887728e-05
Position 293: 9.324268025198662e-06
Position 129: 9.268971748626136e-06
Position 1039: 7.583924098738818e-06
Position 1060: 6.215637718039067e-06
Position 431: 4.5710114799289476e-06
Position 259: 4.316927453382688e-06
Position 1363: 3.0227872278063885e-06
Position 181: 2.438230616522472e-06
Position 453: 1.852924275095681e-06
Position 1397: 1.3613108158594767e-06
Position 688: 1.1290822011760239e-06
Position 137: 1.0511817470324693e-06
Position 179: 8.507905245674351e-07
Position 424: 7.645777549992071e-07
Position 709: 6.99551224872762e-07
Position 306: 6.778580672776534e-07
Position 214: 6.264011918221947e-07
Position 406: 6.415454632934239e-08
Position 299: 1.704115377017383e-08
Position 799: 1.4494527098186415e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1441: 0.3849760252352452
Position 1663: 0.31514302639044667
Position 683: 0.2738614575620962
Position 1433: 0.19879366522579894
Position 823: 0.1599760746829528
Position 4371: 0.09857198444527833
Position 3124: 0.09795068934183332
Position 1467: 0.09057808364127941
Position 720: 0.09036084868303071
Position 4309: 0.05953108355405243
Position 1659: 0.03835770243683052
Position 4150: 0.03327110248014446
Position 2942: 0.03205641753418807
Position 860: 0.02695745182557068
Position 3609: 0.023930082193808898
Position 723: 0.020480041289557608
Position 3654: 0.02038468430217906
Position 2991: 0.020353622845819194
Position 3850: 0.01741797347334193
Position 2461: 0.017316227283259558
Position 4470: 0.015714123378951447
Position 2967: 0.014394188106172984
Position 1683: 0.013257001490315251
Position 4126: 0.013143459222806101
Position 4217: 0.013006274996477416
Position 3911: 0.011875316354699121
Position 3202: 0.011122689666505729
Position 1017: 0.011113135040678
Position 1397: 0.009919297488811098
Position 4051: 0.009654374508824051
Position 1848: 0.008473806560279839
Position 4346: 0.007503873811794848
Position 4001: 0.007035166364997712
Position 1907: 0.006884626599053408
Position 4418: 0.005794535383005196
Position 1331: 0.005156972577625159
Position 4349: 0.004792378487903503
Position 2776: 0.004633013392440213
Position 3735: 0.0033098438547974483
Position 2858: 0.0032364538049226826
Position 702: 0.002983664434043882
Position 3326: 0.002861059551862144
Position 1983: 0.002473300223457568
Position 1486: 0.002101864886374294
Position 1957: 0.00199633523638115
Position 4289: 0.0018751133206591317
Position 2042: 0.0018051887999969377
Position 4503: 0.0016287018311998997
Position 2126: 0.0015830960757776203
Position 755: 0.0015515573108197136
Position 4313: 0.0015428621239807348
Position 4442: 0.0014977113156555396
Position 3854: 0.001437459851613171
Position 1618: 0.0013812665847947525
Position 1317: 0.0012845538287807564
Position 203: 0.0012274477749331994
Position 4027: 0.0011428117330018225
Position 3885: 0.0010961021490306345
Position 4316: 0.0009091155836706894
Position 3587: 0.0008705425477137423
Position 4263: 0.0008582730832663186
Position 381: 0.0008113798859056701
Position 3828: 0.000787801864764942
Position 1819: 0.0007815615750054887
Position 1822: 0.0007584840570893679
Position 947: 0.000740222944515325
Position 916: 0.0007148570216220598
Position 2240: 0.0007123661608190511
Position 3908: 0.0007040340504521861
Position 2811: 0.000679577367865242
Position 3700: 0.0006652858149977615
Position 1987: 0.0005832517974575844
Position 431: 0.0005292457191273254
Position 3484: 0.0005190934567599124
Position 4075: 0.00046682327762964367
Position 796: 0.00039197159082240155
Position 2596: 0.00038185355491756804
Position 3162: 0.0003722799916182909
Position 1534: 0.0003693555187901477
Position 1581: 0.000367206937799588
Position 2060: 0.0003630878744691916
Position 2998: 0.0003570440700602283
Position 4292: 0.00034515217876910677
Position 2019: 0.000344921014930362
Position 2153: 0.0003340108505519382
Position 3873: 0.0003110945950421806
Position 3929: 0.0003032913699455089
Position 2808: 0.00029921608222869167
Position 4427: 0.00027834127317561243
Position 932: 0.0002706595076384802
Position 2335: 0.0002603398966546488
Position 4394: 0.0002538519171414599
Position 900: 0.00024107353572735515
Position 2190: 0.00023833363421271956
Position 1959: 0.00022408691362881062
Position 2353: 0.00021721950630884248
Position 2025: 0.00021089989382925078
Position 1963: 0.00019755481960999954
Position 1489: 0.00019044077020583333
Position 1804: 0.0001854797619036567
Position 3305: 0.0001762098080465017
Position 3512: 0.00016662851192675038
Position 2395: 0.00016017119441509814
Position 864: 0.0001596092889285189
Position 3570: 0.00014743042908375558
Position 2407: 0.00014003490714747807
Position 601: 0.0001350774331512582
Position 1034: 0.00012476604819631362
Position 1119: 0.0001222977707294028
Position 2478: 0.00011946562551358862
Position 220: 0.00011934966237449766
Position 330: 0.00011838989943847997
Position 2128: 0.00010675940681949862
Position 2072: 8.970623342516426e-05
Position 1756: 8.717681881250335e-05
Position 3618: 8.175675597608283e-05
Position 688: 7.442830569053782e-05
Position 1507: 7.157362102811857e-05
Position 2275: 7.131668509642128e-05
Position 1622: 7.086473345209302e-05
Position 1552: 6.963188872813339e-05
Position 2261: 6.853573803513907e-05
Position 985: 6.239801585381966e-05
Position 1824: 5.7460398176775035e-05
Position 1709: 5.02393484190283e-05
Position 317: 4.5537480424936054e-05
Position 238: 4.485029662183514e-05
Position 957: 3.770999422097569e-05
Position 1194: 2.8754257638806102e-05
Position 2084: 2.609401082235814e-05
Position 264: 2.277746081410064e-05
Position 1052: 2.163424750578418e-05
Position 1139: 2.0740270693380476e-05
Position 1625: 2.0221416485203494e-05
Position 1198: 1.808551002624649e-05
Position 1192: 1.753377931415553e-05
Position 613: 1.3579836937160744e-05
Position 334: 1.2578909471491424e-05
Position 1151: 1.0836567251248218e-05
Position 1057: 1.0739166530238506e-05
Position 625: 1.0590289961563925e-05
Position 463: 1.0449580739604618e-05
Position 1200: 9.250827299049083e-06
