Gene = TNFRSF8
index = 1463
Annotated 5SS: [  285 21175 33841 41155 46280 46828 48638 52353 60001 60451 62676 62860
 72237 75060]
Annotated 3SS: [21086 33723 41001 46188 46663 48520 52199 59906 60337 62573 62805 72210
 74851 78909]
SMsplice 5SS: [  285  9349 12264 14796 16223 21175 33841 41155 46280 46828 48638 52353
 57474 57723 60001 60451 62676 62860 66001 72237 75060]
SMsplice 3SS: [ 9270 12152 14630 16105 21086 33723 41001 46188 46663 48520 52199 57341
 57543 59906 60337 62573 62805 65857 72210 74851 78909]
top_k =  1000
Partition function (log Z): 28.935094232638086

Sorted 5' Splice Sites (High to Low Probability):
Position 33841: 0.9997331790276264
Position 48638: 0.9974494639040703
Position 52353: 0.9973393980894166
Position 41155: 0.9965331062680439
Position 62676: 0.9949624744101101
Position 21175: 0.9826375767660823
Position 72237: 0.9811086743837902
Position 60451: 0.9393855822286076
Position 285: 0.8931321890268823
Position 16223: 0.8872540220543514
Position 14796: 0.8705023556038142
Position 75060: 0.8546143152704588
Position 12264: 0.8475430460966517
Position 60001: 0.8385610135411737
Position 66001: 0.7951753857822594
Position 900: 0.7855285709628366
Position 62860: 0.7548523215409562
Position 46280: 0.7273543954458427
Position 46828: 0.7189772896089476
Position 57723: 0.7146102060157057
Position 619: 0.562014547327927
Position 57474: 0.5527748694485182
Position 9349: 0.4665164884793409
Position 48433: 0.44576312299928006
Position 75744: 0.40703415821796274
Position 57849: 0.36942632648467966
Position 65129: 0.3347212142907805
Position 44553: 0.33222107657041156
Position 78769: 0.32285180704291605
Position 1475: 0.3079340981671633
Position 78149: 0.30542080077785355
Position 58474: 0.30419845695823894
Position 15865: 0.28826683891698424
Position 64668: 0.2458841043968242
Position 66401: 0.19241128053001608
Position 26092: 0.1714241524894594
Position 35347: 0.15709320394060342
Position 57469: 0.15674300193292587
Position 58694: 0.15052771754152044
Position 38665: 0.13610001009604297
Position 79151: 0.12576819466977193
Position 16236: 0.11274540348833341
Position 23349: 0.10949825559396491
Position 41352: 0.09614114540065644
Position 38880: 0.09511743163858732
Position 38675: 0.09152060210199393
Position 36046: 0.08704149085513506
Position 74633: 0.08291296706899991
Position 63898: 0.07670490107336679
Position 3959: 0.06841903622985385
Position 75409: 0.06528604465162027
Position 36458: 0.060350424749167006
Position 46209: 0.0576438600617379
Position 40635: 0.05627337163421874
Position 66248: 0.05600021988911524
Position 76260: 0.05518786848810459
Position 27897: 0.053929147540644685
Position 22352: 0.053558963372390765
Position 53211: 0.05251787880734963
Position 450: 0.050298167257192945
Position 48956: 0.0478378790485258
Position 70: 0.044870782523421124
Position 22782: 0.04452082758829558
Position 36048: 0.04312031106890145
Position 55231: 0.04197746462272986
Position 78142: 0.041351156791948646
Position 15484: 0.04019616330566341
Position 35105: 0.03841705190250002
Position 66450: 0.03746322590237016
Position 180: 0.03713728193116393
Position 28023: 0.03701696611645466
Position 46731: 0.03601060314267276
Position 37349: 0.035544352817619515
Position 58683: 0.0306910918454897
Position 40622: 0.030313098952625864
Position 72921: 0.02915527441631633
Position 46360: 0.028195117946949306
Position 7832: 0.027480056166307637
Position 35109: 0.02617709355393856
Position 57994: 0.025326659930886015
Position 41692: 0.025242157199202878
Position 46962: 0.025175020577685708
Position 28098: 0.024641681067115357
Position 41519: 0.024445976501851308
Position 40738: 0.023742594617098094
Position 46213: 0.022927024438515818
Position 42868: 0.022794057826219495
Position 344: 0.02248509342376341
Position 58263: 0.022141588482713304
Position 63366: 0.021441286394700224
Position 34193: 0.020078378591532536
Position 56915: 0.019498953528381144
Position 15908: 0.019333606074765884
Position 66432: 0.019178795694084164
Position 63461: 0.018835599135547183
Position 65211: 0.017730349240954735
Position 65124: 0.017677905229190414
Position 75212: 0.016128296683923352
Position 44524: 0.016055926711991856
Position 78764: 0.015919294610130405
Position 46379: 0.014818927728083771
Position 46957: 0.014791082082622309
Position 56438: 0.014439689740788209
Position 45948: 0.014284475354523325
Position 49372: 0.014275206734381037
Position 69858: 0.014128099291938302
Position 78693: 0.013908251957294244
Position 57043: 0.013786150614549948
Position 72589: 0.013741583129753055
Position 52912: 0.013070250680315738
Position 61: 0.013037358171839247
Position 23392: 0.012083679471270238
Position 57276: 0.011985299617487623
Position 75586: 0.011962672437157817
Position 72902: 0.011413938925277948
Position 19545: 0.010676919606814831
Position 45997: 0.010268402458944344
Position 46233: 0.010218441559264683
Position 25439: 0.009958883284986971
Position 48973: 0.009896411314320503
Position 41662: 0.009707611749127388
Position 41303: 0.009640351221669069
Position 53197: 0.009574083314268999
Position 48966: 0.009184042432790402
Position 44538: 0.009175047940996703
Position 38628: 0.009097563562032228
Position 78813: 0.00862970786334778
Position 60101: 0.00838668115916117
Position 65070: 0.0077471939241265135
Position 41399: 0.00740896049928569
Position 1383: 0.007390622402492032
Position 66220: 0.006944260988957369
Position 312: 0.006860020739861978
Position 21152: 0.006828495262179921
Position 65059: 0.0067803120763331864
Position 925: 0.006737936242690852
Position 27936: 0.0066792798827156954
Position 65009: 0.006203417855879775
Position 41542: 0.006162670936537075
Position 40723: 0.00580328969731729
Position 76838: 0.005693346827368403
Position 64563: 0.005256946053937964
Position 1119: 0.005188816661125515
Position 63054: 0.005116230683256467
Position 44631: 0.005094941790373581
Position 37629: 0.004840755528400338
Position 49706: 0.004697955224727481
Position 62044: 0.004643945964076478
Position 75413: 0.004423215189954638
Position 24713: 0.004375392102803481
Position 65057: 0.004313468671966273
Position 45953: 0.00401677566908969
Position 30291: 0.003840308049197591
Position 39292: 0.0035509309087944207
Position 60547: 0.0035224232479390415
Position 45957: 0.003426339073036335
Position 51677: 0.0033091404847098746
Position 1115: 0.0032907880004733885
Position 4999: 0.003162818224262434
Position 61093: 0.002868417189524889
Position 4686: 0.0028477927192167465
Position 27402: 0.0027967575420060303
Position 35462: 0.002792218637440275
Position 73123: 0.0027661307739424972
Position 44331: 0.002700548628958727
Position 52840: 0.002669842063291316
Position 49156: 0.002593032822585241
Position 48622: 0.002533787382160043
Position 24824: 0.002502800216136847
Position 13358: 0.0024796516154000654
Position 49619: 0.002405028800729381
Position 56604: 0.002180173449326163
Position 293: 0.002126055928811407
Position 72675: 0.002078469645872042
Position 52479: 0.0019366574836817742
Position 14822: 0.0018143471324836855
Position 34300: 0.0018051943005505128
Position 51825: 0.0016688934382553533
Position 60379: 0.0016145681852078597
Position 47365: 0.0012825923576190018
Position 81: 0.00127860302937459
Position 50648: 0.0012655877570352007
Position 12331: 0.0011724237454568303
Position 674: 0.0011723465921157955
Position 47827: 0.001143361718946024
Position 61842: 0.0011077486394399385
Position 57001: 0.0011060093333258498
Position 1182: 0.0010992442415678591
Position 79837: 0.001083811992460133
Position 49064: 0.0008061301070940076
Position 62713: 0.000791085056136801
Position 65961: 0.0007094509768018599
Position 49929: 0.0007050461719208137
Position 876: 0.0006799198558451085
Position 56925: 0.0006640938720451205
Position 49768: 0.0006326629659122179
Position 3978: 0.0006093236150953442
Position 63017: 0.0005921770102607521
Position 50666: 0.0005433613582117769
Position 50548: 0.0005181240384177227
Position 49924: 0.0004964436761255687
Position 23119: 0.0004586353713756344
Position 60843: 0.0004450183182424598
Position 50136: 0.0004433846683784895
Position 2650: 0.00043430901949669795
Position 9371: 0.000422307723647881
Position 34317: 0.000398059035098764
Position 35334: 0.0003915554090531815
Position 48909: 0.000374891813898295
Position 49570: 0.0003389249843922671
Position 2308: 0.00033755871312144705
Position 22579: 0.0003278845134579453
Position 476: 0.00031732924213232904
Position 35269: 0.00030667582827592063
Position 2167: 0.00027856378358104603
Position 46458: 0.0002488036136464011
Position 397: 0.00024767745701186294
Position 51163: 0.00023966984813495132
Position 50900: 0.00022350520359062432
Position 780: 0.0002184887518953763
Position 51128: 0.00020347778782978294
Position 48: 0.00018586795949796726
Position 1170: 0.00017379209589745353
Position 34691: 0.0001696549859084145
Position 41125: 0.00016664543052755557
Position 35002: 0.00016179977155984768
Position 411: 0.00015721200954509757
Position 907: 0.00015252622850145712
Position 74865: 0.00014707382161846863
Position 74902: 0.0001441834236056772
Position 49916: 0.00014277721482445902
Position 22736: 0.0001402463959775468
Position 41500: 0.00013429645217835227
Position 1192: 0.00012780339306576045
Position 22650: 0.0001151493303930688
Position 65959: 0.00011415322308414106
Position 149: 0.00010852840297093208
Position 48835: 0.0001066038650120089
Position 52603: 0.00010467985459286669
Position 34377: 9.729391284784094e-05
Position 33921: 9.557217446071936e-05
Position 48839: 9.405749687999644e-05
Position 37634: 9.118127328789516e-05
Position 873: 8.652158339052814e-05
Position 37399: 8.239366400070678e-05
Position 34285: 8.165609617162319e-05
Position 33905: 7.920357063271296e-05
Position 96: 7.694723161230142e-05
Position 63070: 7.429826377055597e-05
Position 702: 7.088198792573138e-05
Position 41410: 6.914561000162013e-05
Position 42432: 6.83979318674902e-05
Position 62856: 6.803604597991426e-05
Position 52474: 6.770270515549612e-05
Position 208: 6.462163384830612e-05
Position 18867: 6.255636994515967e-05
Position 62686: 6.073208996181901e-05
Position 98: 5.951301327967246e-05
Position 49921: 5.7332727060055674e-05
Position 56078: 4.6657565565495685e-05
Position 36908: 4.65760092023211e-05
Position 791: 3.9402154005388696e-05
Position 52996: 3.8455563896257844e-05
Position 113: 3.597178000819489e-05
Position 63004: 3.119399376354435e-05
Position 34725: 3.108198427943091e-05
Position 33778: 2.9499202823614603e-05
Position 52337: 2.906821908464888e-05
Position 41081: 2.7030220325094527e-05
Position 1022: 2.5050954967030498e-05
Position 603: 2.2078749538791634e-05
Position 1304: 1.939999439403892e-05
Position 633: 1.9308525349593806e-05
Position 339: 1.1158044505732139e-05
Position 41759: 1.0149522936419472e-05
Position 48703: 1.0089085532475402e-05
Position 63283: 6.263008388521554e-06
Position 750: 5.138809746227448e-06
Position 62996: 4.978061728008146e-06
Position 532: 4.8667078701216215e-06
Position 709: 4.667930303299244e-06
Position 1378: 4.564179937981733e-06
Position 473: 4.170735042134787e-06
Position 63021: 4.0317799386735826e-06
Position 21969: 3.5105736761009563e-06
Position 627: 3.21440215341599e-06
Position 776: 2.819380517820625e-06
Position 321: 2.684677186809925e-06
Position 63063: 2.4059905034396413e-06
Position 348: 2.2055210698178137e-06
Position 636: 1.8535028650670245e-06
Position 597: 1.7871231338112316e-06
Position 337: 1.681680714997024e-06
Position 48667: 1.6267552795707127e-06
Position 1533: 1.081497488203075e-06
Position 48575: 1.0354745379830676e-06
Position 63163: 1.035055503743949e-06
Position 1833: 8.860626979209919e-07
Position 48725: 7.362154237002621e-07
Position 1526: 5.401354827234793e-07
Position 49602: 4.931426938630846e-07
Position 17240: 3.7099377770613373e-07
Position 48692: 3.45116198814955e-07
Position 48864: 2.845443712779257e-07
Position 1496: 2.631760539159272e-07
Position 62928: 2.0988498134955203e-07
Position 48798: 1.9481650653720097e-07
Position 48850: 1.1450131582551273e-07
Position 65: 1.1069538500840032e-07
Position 48557: 7.359543029366056e-08
Position 48794: 7.066499165636658e-08
Position 254: 4.7544179343168384e-08
Position 48930: 3.062974033753126e-08
Position 530: 1.0847781586779074e-09
Position 379: 1.8846754889023016e-10
Position 228: 6.377002119718635e-14

Sorted 3' Splice Sites (High to Low Probability):
