Gene = EMC1
index = 496
Annotated 5SS: [  138  6647  7603  7939  9208 10537 11256 11735 12322 12758 13536 14411
 16423 18617 18929 20292 20709 24240 28157 28929 30789 31984]
Annotated 3SS: [ 6521  7536  7844  9078 10409 11105 11566 12249 12694 13412 14313 16299
 18416 18778 20129 20588 24101 27982 28717 30703 31853 32069]
SMsplice 5SS: [  138  6647  7603  7939  9208 10537 11256 11858 12322 12758 13536 14411
 18617 18929 20709 24340 28157 28929 30789 31984]
SMsplice 3SS: [ 6521  7536  7844  9109 10409 11105 11734 12249 12694 13412 14313 18457
 18778 20588 24101 27982 28717 30741 31853 32069]
top_k =  1000
Partition function (log Z): 31.23338717968795

Sorted 5' Splice Sites (High to Low Probability):
Position 13536: 0.9993434408352861
Position 7939: 0.9786066880503016
Position 18929: 0.9692129865807967
Position 11256: 0.9637676615757437
Position 18617: 0.9509984951200785
Position 20709: 0.9469453015244792
Position 10537: 0.9155221551425905
Position 28929: 0.9103067498887886
Position 30789: 0.8979985944924714
Position 14411: 0.8700290815025638
Position 31984: 0.8225503187434121
Position 9208: 0.7668287610921334
Position 32220: 0.7452811953162596
Position 12758: 0.7026543182011004
Position 11858: 0.6998463374459035
Position 12322: 0.6928328717975814
Position 7603: 0.6573131154091849
Position 6647: 0.6341584222497628
Position 28157: 0.5916981644676653
Position 138: 0.5865145256199917
Position 24340: 0.5462572157739982
Position 16423: 0.5261482840628703
Position 142: 0.3714500044662083
Position 30380: 0.35368114631736974
Position 20292: 0.31576577531789707
Position 5030: 0.2741365642431702
Position 24240: 0.2727407640454427
Position 17929: 0.2588199491261628
Position 28184: 0.2399246910006576
Position 17373: 0.21932234590520722
Position 1948: 0.20145620744981105
Position 11735: 0.19643846132156426
Position 8187: 0.18944115861107294
Position 30576: 0.1812822773677675
Position 30042: 0.1772174318571371
Position 12415: 0.12730809085201497
Position 17748: 0.12384746473695116
Position 6949: 0.11203291648663764
Position 960: 0.10132358258969677
Position 17718: 0.07481514970288967
Position 24165: 0.07251763289895824
Position 7763: 0.06361330834081351
Position 14110: 0.06259724159468529
Position 10569: 0.05715246859370349
Position 31943: 0.050491978759028944
Position 10854: 0.04912341785336924
Position 7725: 0.047045576655842844
Position 12846: 0.04677621739783286
Position 25859: 0.040878383561220026
Position 24184: 0.03924881453024478
Position 2143: 0.036597000994119146
Position 22936: 0.036172696877562346
