Gene = CD160
index = 320
Annotated 5SS: [ 157 2826 7890]
Annotated 3SS: [ 2498  7751 10241]
SMsplice 5SS: [ 157 2826]
SMsplice 3SS: [2498 5589]
top_k =  1000
Partition function (log Z): -7.872362639251227

Sorted 5' Splice Sites (High to Low Probability):
Position 157: 0.9832052844384904
Position 9278: 0.7429661113381409
Position 8111: 0.5169803668391333
Position 7890: 0.5029595608989668
Position 2826: 0.4387668060497827
Position 2784: 0.19308488151667752
Position 2590: 0.13279899923967511
Position 2617: 0.08057059438905118
Position 10167: 0.0715332844098167
Position 2017: 0.06882927679695426
Position 2392: 0.06762989713276993
Position 7856: 0.046199960107771505
Position 7850: 0.038386234385225926
Position 2475: 0.033173532397645
Position 5173: 0.026262123531039218
Position 706: 0.024002581233297272
Position 8104: 0.02227202959126235
Position 7907: 0.020705684363776504
Position 10187: 0.018520056507643542
Position 6366: 0.016744329474298367
Position 2318: 0.014835862754394288
Position 9750: 0.013980386423957984
Position 5973: 0.01198060321278937
Position 3195: 0.011900264289113761
Position 6566: 0.011553588417829936
Position 2012: 0.008484524239269915
Position 9560: 0.007640007114506475
Position 154: 0.006497066750750264
Position 6542: 0.0037812549773495584
Position 2443: 0.0032399591406548633
Position 2561: 0.0031116326413812277
Position 1224: 0.002656162268625268
Position 8533: 0.0024316016661836705
Position 497: 0.002163672927042008
Position 1591: 0.002155293912478477
Position 10507: 0.0020313349910136835
Position 1197: 0.001937885678047977
Position 547: 0.0009043205443517034
Position 2424: 0.0007081318327983887
Position 2857: 0.0005536725804650066
Position 1468: 0.0005509179311416737
Position 1372: 0.0005093027894541109
Position 936: 0.00044074331205682895
Position 1230: 0.0003973717523030952
Position 10688: 0.0003728929884995325
Position 1432: 0.0003412164450012757
Position 4198: 0.0003090508635926254
Position 1679: 0.0002727536415124468
Position 2437: 0.0002445039223562046
Position 1747: 0.00022994144884628962
Position 1650: 0.00022431605540687124
Position 4984: 0.00019331881752321354
Position 2403: 0.00018373266422355477
Position 1514: 0.0001794345739253645
Position 884: 0.0001529078592839529
Position 2052: 0.00015261645219185398
Position 207: 0.00015214318597806656
Position 1529: 0.00015141622235420872
Position 3213: 0.00015048642690373957
Position 5130: 0.0001456102806478327
Position 1440: 0.00014446154459995094
Position 1325: 0.00013836278245801142
Position 1897: 0.00010844901539840741
Position 1497: 9.422194521758578e-05
Position 797: 8.500020979536433e-05
Position 2865: 8.126925455788437e-05
Position 4990: 7.846428021186952e-05
Position 3116: 7.32094429409003e-05
Position 1049: 7.136014404158192e-05
Position 982: 6.717138196024358e-05
Position 112: 6.697694698378396e-05
Position 2906: 6.44903626997215e-05
Position 4365: 6.285637687910636e-05
Position 1067: 5.422394933005787e-05
Position 5175: 5.235528991108814e-05
Position 2313: 3.6693139344911175e-05
Position 2117: 3.0340846730853148e-05
Position 77: 2.865028298448037e-05
Position 1674: 2.67799698442701e-05
Position 2556: 2.6658104839561228e-05
Position 239: 2.5788234154439322e-05
Position 777: 2.4019539064111185e-05
Position 3110: 2.3225011915014584e-05
Position 2691: 2.0998476716902615e-05
Position 149: 1.7132386212620368e-05
Position 464: 1.4306022320390216e-05
Position 2362: 1.4226044240886666e-05
Position 1602: 1.3316556993979733e-05
Position 89: 9.795257722627936e-06
Position 226: 8.936191563136409e-06
