Gene = QARS
index = 1105
Annotated 5SS: [ 455  748 1209 1441 1727 2653 2867 3244 3452 3717 4497 4692 4882 5111
 5311 5562 5728 5962 6187 6472 6719 6880 7080]
Annotated 3SS: [ 599 1098 1364 1661 2598 2805 3171 3365 3629 4396 4612 4772 4979 5217
 5423 5639 5817 6081 6378 6590 6812 6953 8991]
SMsplice 5SS: [ 163  455 1209 1441 1727 2690 2867 3244 3452 3717 4497 4692 4882 5111
 5311 5562 5728 5962 6187 6522 6719 6880 7080]
SMsplice 3SS: [ 372 1098 1364 1639 2598 2805 3171 3365 3629 4396 4612 4772 4979 5217
 5423 5639 5817 6081 6378 6590 6812 6953 8991]
top_k =  1000
Partition function (log Z): 51.82960517291749

Sorted 5' Splice Sites (High to Low Probability):
Position 1727: 0.9887254014551059
Position 5311: 0.9864838781304119
Position 3717: 0.9835409104105889
Position 4692: 0.9822070390363751
Position 5111: 0.9765624816760631
Position 1209: 0.9571684433870743
Position 5962: 0.9478579168444795
Position 6187: 0.9265301208955187
Position 2867: 0.9199269392966236
Position 3244: 0.8761788345611744
Position 5562: 0.8732420851353885
Position 6880: 0.8582270305934804
Position 6719: 0.8318176508955724
Position 1441: 0.8307043036725149
Position 455: 0.8195824876369239
Position 7080: 0.8105467057020281
Position 3452: 0.7976594561639443
Position 4497: 0.7466045267051438
Position 6522: 0.7463850702860457
Position 163: 0.6763530198368203
Position 4882: 0.6631042211845978
Position 5728: 0.6331238248543342
Position 2690: 0.30100716369327624
Position 5742: 0.29937302683082023
Position 2653: 0.2677337595533481
Position 6472: 0.2242846499824081
Position 2695: 0.19439195503866907
Position 748: 0.15965486652876015
Position 2477: 0.12743159631031645
Position 5566: 0.11375071759736612
Position 2700: 0.10217549760261709
Position 6699: 0.09946758016890175
Position 2685: 0.07093743848914046
Position 6847: 0.0708017260720594
Position 699: 0.06943444079586823
Position 6312: 0.0685555547166039
Position 715: 0.055672506871355595
Position 67: 0.054723201445794664
Position 892: 0.04888253811966051
Position 6748: 0.03730614617229287
Position 1516: 0.03670671165131789
Position 3366: 0.03624641293504757
Position 4530: 0.03268104808593813
Position 3472: 0.03115523007710756
Position 1505: 0.028484602022583454
Position 272: 0.0271054606105994
Position 3444: 0.025333568838836532
Position 5980: 0.023174404416817167
Position 5747: 0.021949452703298098
Position 4912: 0.021120303607555426
Position 4484: 0.020376450405675543
Position 5078: 0.01512347685501771
Position 3821: 0.014354966490803657
Position 6909: 0.011622487352074376
Position 5336: 0.01141461996622987
Position 5991: 0.010058465349338486
Position 1170: 0.007244686593665166
Position 6229: 0.006409507044791599
Position 7962: 0.006296350865766292
Position 6139: 0.005791741788407858
Position 6900: 0.005767405212260204
Position 4906: 0.004620702693218519
Position 6893: 0.0040210101616832096
Position 2119: 0.0038476069142421455
Position 6694: 0.003748643522284823
Position 1109: 0.0035930926401385823
Position 280: 0.003503364129666449
Position 481: 0.003060955391874522
Position 2038: 0.0024570651069117885
Position 3918: 0.00188367924348211
Position 4887: 0.0015540274360527628
Position 5127: 0.0013403245107327815
Position 5993: 0.0013128426124983405
Position 3990: 0.001171331653386946
Position 5995: 0.0011626406505220862
Position 2500: 0.001111653134298274
Position 7708: 0.001080113709292463
Position 6097: 0.0010554151628832486
Position 2527: 0.0010488268018592484
Position 1295: 0.001042663817664456
Position 5552: 0.0008493444345612468
Position 1578: 0.000808987218296208
Position 517: 0.0007709350637859585
Position 2531: 0.0007574231885559403
Position 5872: 0.0007428818880990807
Position 5557: 0.0007252296577897477
Position 6259: 0.0006870183631326132
Position 538: 0.000663787654898251
Position 4527: 0.0006442598006631472
Position 2965: 0.0006354002614392586
Position 3126: 0.0006209137765299445
Position 6009: 0.0006069784310163068
Position 6884: 0.0005729166026965742
Position 7053: 0.0005530873620361582
Position 2490: 0.0005384786912818467
Position 6738: 0.0005212406192616002
Position 5061: 0.0005149869942638604
Position 6854: 0.00048493504468565647
Position 3515: 0.00048151519460118994
Position 2523: 0.0004789108297097801
Position 918: 0.00046205401507423254
Position 2298: 0.0004039520496964667
Position 2481: 0.00040253443982996094
Position 4922: 0.00037121661664047344
Position 1480: 0.00036940617611401754
Position 7145: 0.00035738333557548625
Position 6789: 0.0003503959163207176
Position 167: 0.0003410730526690597
Position 5818: 0.00033273278865843627
Position 6621: 0.0003299298847212613
Position 6526: 0.000327040663962224
Position 5115: 0.00032340441069105013
Position 825: 0.0003210251981210728
Position 5590: 0.0003159394153064028
Position 3314: 0.00030834334529202326
Position 3248: 0.0003028909823973662
Position 1301: 0.0002908667463876202
Position 7194: 0.0002850701670129783
Position 5034: 0.0002736532273240174
Position 5135: 0.0002342041084898395
Position 6866: 0.00023280574395548732
Position 1182: 0.00023142707970231574
Position 5720: 0.00021106622190621526
