Gene = SRRT
index = 1336
Annotated 5SS: [  140   524  6225  6617  7053  9051  9364  9650  9852 10182 10574 10753
 11247 11780 12012 12325 12671 12955 13195]
Annotated 3SS: [  383  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673 11057
 11605 11857 12130 12513 12852 13067 13284]
SMsplice 5SS: [  140   524  5581  6225  6617  7053  9051  9364  9650  9852 10182 10586
 10753 11020 11247 11663 12012 12671 12955 13195]
SMsplice 3SS: [  383  5506  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673
 10944 11092 11605 11857 12513 12864 13088 13284]
top_k =  1000
Partition function (log Z): 56.77664116686589

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.999669257388208
Position 9650: 0.9956151822599881
Position 10182: 0.9933484109247511
Position 6617: 0.9902469439387204
Position 6225: 0.985884581646951
Position 12012: 0.985876799325775
Position 10753: 0.9793652119415966
Position 140: 0.9784271729501628
Position 11247: 0.9572745613875603
Position 9051: 0.9428415166276167
Position 9852: 0.9041041932881984
Position 13195: 0.8825233231330765
Position 9364: 0.8747138013237128
Position 5581: 0.8571117748498635
Position 7053: 0.849865984468433
Position 12671: 0.6956735334076753
Position 12955: 0.6790827713055514
Position 11663: 0.6342866465940198
Position 10586: 0.5569183068162481
Position 11020: 0.5276711211712256
Position 10574: 0.3800755763705218
Position 11780: 0.3326597286627643
Position 12985: 0.29340826743531295
Position 12325: 0.23767312235658533
Position 8380: 0.22297961680885808
Position 9419: 0.11606776424530511
Position 12691: 0.09102601507328847
Position 10418: 0.08447641636704076
Position 10353: 0.07425157868912771
Position 11029: 0.060933512766196386
Position 12366: 0.05854721189631115
Position 8481: 0.049557308688473446
Position 7902: 0.04478108147601673
Position 9903: 0.040543637835872885
Position 9876: 0.03925926870532228
Position 1582: 0.038125218203988676
Position 3387: 0.034468317207497136
Position 7446: 0.026131672127511003
Position 3910: 0.022037867738091316
Position 4918: 0.01822131632845688
Position 10523: 0.017020761250304273
Position 2892: 0.016998563060128386
Position 2651: 0.014325552874785624
Position 9116: 0.013942060909305477
Position 12805: 0.013515560440359875
Position 2476: 0.012945719351048261
Position 265: 0.012205709048517801
Position 3656: 0.010814867400931297
Position 2635: 0.010260782778700161
Position 5611: 0.009531450140805081
Position 3439: 0.009022670640436494
Position 8591: 0.008980842115343486
Position 8477: 0.008755914399456128
Position 11919: 0.0083032817262815
Position 5847: 0.008269890902714678
Position 5675: 0.008178928590255522
Position 4685: 0.007310841490764394
Position 10766: 0.006973946321814317
Position 5835: 0.006866158152777168
Position 7178: 0.005877953852494273
Position 11489: 0.005616036914200138
Position 746: 0.005609388917129979
