Gene = TADA1
index = 1370
Annotated 5SS: [  168  6565  6883 12504 14125 16142 18209]
Annotated 3SS: [ 6472  6816 12405 13914 15989 18045 18607]
SMsplice 5SS: [  168  6565  6883 12504 16142 18209]
SMsplice 3SS: [ 6472  6816 12405 15989 18045 18607]
top_k =  1000
Partition function (log Z): 2.0195560927628726

Sorted 5' Splice Sites (High to Low Probability):
Position 16142: 0.9706265844101991
Position 6565: 0.9697085037883961
Position 18209: 0.9417718832024368
Position 12504: 0.8828542132860757
Position 168: 0.6310297223706879
Position 6883: 0.5915108325396734
Position 14125: 0.3322913274874506
Position 988: 0.2502316679570325
Position 6912: 0.2306221377696875
Position 9140: 0.2240755228778749
Position 631: 0.19957496953632733
Position 7649: 0.19736201011524046
Position 958: 0.18918165992527206
Position 465: 0.14754084045389415
Position 13665: 0.12318313932976722
Position 8092: 0.121525288543867
Position 7699: 0.09947120863485534
Position 17818: 0.08198091097208689
Position 1010: 0.07892523814697873
Position 7813: 0.07573262134408612
Position 17849: 0.07495577468805315
Position 4086: 0.07430945306269453
Position 18519: 0.060824140010395135
Position 11358: 0.048417507050185084
Position 12933: 0.04611162966051713
Position 18184: 0.03492724478599853
Position 12652: 0.032020422280477516
Position 13803: 0.03041863229499504
Position 12508: 0.025136477198086527
Position 17775: 0.02486733963683896
Position 17626: 0.02293455006933382
Position 2629: 0.021602838837967257
Position 4232: 0.01981879576417417
Position 16472: 0.01828259838256245
Position 4035: 0.01797068754574151
Position 655: 0.017661077546632334
Position 7082: 0.016701776326755843
Position 14900: 0.01595564262058695
Position 16965: 0.015526670837224685
Position 16078: 0.015448428008606295
Position 18477: 0.015236594042220709
Position 13748: 0.014452943586041307
Position 846: 0.014313684281461658
Position 993: 0.013678352216404314
Position 1905: 0.01351696646062072
Position 10308: 0.012296215821295071
Position 18775: 0.012175215255181329
Position 7329: 0.012173362433491588
Position 3610: 0.012078429225062755
Position 3321: 0.010973190013970626
Position 1647: 0.010513362624466215
Position 8043: 0.01022161943988979
Position 13275: 0.01013586423347163
Position 14395: 0.010078410495969123
Position 18492: 0.009554861543664053
Position 9334: 0.008398577139273599
Position 17004: 0.008244238272262634
Position 12486: 0.0073414678788817096
Position 3781: 0.0071882644381651446
Position 10172: 0.006960757290319682
Position 14158: 0.006881501712835215
Position 3575: 0.006776847537434487
Position 8017: 0.006694252795873557
Position 10165: 0.006659186297067726
Position 3977: 0.0061840781645117375
Position 1019: 0.005958795058117173
Position 106: 0.005840111159533514
Position 16402: 0.00513531703670958
Position 5608: 0.004947605745134458
Position 18176: 0.004860756752479644
Position 12523: 0.004336540556700215
Position 2247: 0.004235192684420697
Position 9620: 0.0038883080778297214
Position 7690: 0.003866889723652302
Position 19056: 0.0038545121402387907
Position 4165: 0.003798451046807327
Position 9144: 0.003665536892961327
Position 419: 0.0036479241236172725
Position 17541: 0.003406708756695347
Position 8138: 0.0033759532904317478
Position 15263: 0.0029976935306846577
Position 918: 0.0029618112777486084
Position 9132: 0.00273348368555585
Position 676: 0.002712714616750615
Position 7012: 0.002564695349851359
Position 14518: 0.002504845981411652
Position 16113: 0.0025014731673631756
Position 160: 0.0022466680772525198
Position 9432: 0.002187115374767177
Position 6308: 0.0021571362145572253
Position 7199: 0.0020315789416084935
Position 516: 0.0019515057999460975
Position 18515: 0.0017967064850141412
Position 5122: 0.0017615519740839568
Position 19024: 0.0015652745939592938
Position 3765: 0.0014048177982799448
Position 17804: 0.0012648740852580671
Position 7949: 0.001239055500606146
Position 6016: 0.0012293499797072379
Position 16945: 0.0012222624963997438
Position 1338: 0.0012031863778132537
Position 12860: 0.0011457450430523229
Position 1241: 0.0010874487333137391
Position 589: 0.0010721928201089497
Position 18278: 0.001027508601685043
Position 1667: 0.0009681968673529072
Position 7434: 0.0007803496316962919
Position 13878: 0.0007486237975696218
Position 14129: 0.0007428552811272564
Position 3455: 0.000728208341093685
Position 866: 0.0006443552168724087
Position 18937: 0.000618945956883382
Position 791: 0.0005968213398920305
Position 721: 0.0005637929358926294
Position 16315: 0.0005145738277292401
Position 8666: 0.0005042489745581334
Position 5999: 0.00041313256362604186
Position 6908: 0.00041297853309296223
Position 608: 0.00037319852311873554
Position 208: 0.0003689979261236369
Position 13739: 0.0003103479296937202
Position 71: 0.0002921552893813984
Position 1193: 0.00027693987603506694
Position 16083: 0.0002487654731489191
Position 13388: 0.00023792759718399724
Position 64: 0.0002078301722273935
Position 281: 0.00020467477793304105
Position 12545: 0.0001607095681327
Position 18504: 0.00015106079685240704
Position 6621: 0.0001484339906417501
Position 13397: 0.00012930486958900736
Position 8934: 0.0001274752358025276
Position 6674: 0.00012641741873148794
Position 13295: 0.00011980172959772956
Position 304: 7.307882742893846e-05
Position 6646: 7.032290320424628e-05
Position 28: 6.559841287578107e-05
Position 6585: 6.328736600803747e-05
Position 709: 5.487583321609046e-05
Position 485: 4.657280387265241e-05
Position 599: 4.448177028201371e-05
Position 190: 3.49347991448661e-05
Position 269: 3.102881976341968e-05
Position 12897: 2.620689619081651e-05
Position 408: 2.0782999166809486e-05
Position 535: 1.8362613191985918e-05
Position 16612: 1.77381318410964e-05
Position 18713: 1.4836964651644325e-05
Position 687: 1.0334328447977213e-05
Position 6906: 9.081848910946086e-06
Position 40: 8.415623029849391e-06
Position 18608: 6.61097363215672e-06
Position 1078: 5.94897696359971e-06
Position 18754: 5.822643723102271e-06
Position 18856: 5.425243920401594e-06
Position 983: 5.392537998637611e-06
Position 836: 3.401253915366321e-06
Position 16054: 3.333147015668227e-06
Position 872: 3.2915567148274126e-06
Position 32: 3.2416387063432135e-06
Position 53: 3.1117966537319208e-06
Position 610: 2.1102783814699108e-06
Position 254: 1.5422216135157785e-06
Position 18573: 1.2710777336562464e-06
Position 860: 1.2566086574024121e-06
Position 782: 1.224789712568402e-06
Position 1377: 9.208483323540739e-07
Position 18849: 5.375664919076321e-07
Position 1867: 5.047336018622963e-07
Position 1245: 4.513074040313852e-07
Position 43: 2.6898792596820765e-07
Position 1100: 2.18569491060925e-08
Position 976: 1.2560728498164849e-08
Position 395: 9.557601117009613e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15989: 0.9842452171810115
Position 6472: 0.9714574681408666
Position 12405: 0.9467397652297156
Position 18045: 0.8647615823817967
Position 6816: 0.8132766302966541
Position 816: 0.5441796041945977
Position 18607: 0.5374665010858132
Position 18320: 0.3091112735815789
Position 7547: 0.28173956797407523
Position 9042: 0.2315610084453711
Position 13914: 0.19759678717204487
Position 13624: 0.15333020845105608
Position 17705: 0.1402530297035225
Position 7948: 0.13617523097560175
Position 13945: 0.11428483035470587
Position 3942: 0.10279553341377927
Position 17522: 0.062166385826452474
Position 18079: 0.05360680230725003
Position 18660: 0.04712667811590294
Position 7430: 0.04523380035135288
Position 18003: 0.04334423907650705
Position 18972: 0.04297913154147459
Position 18444: 0.034411335920004636
Position 19500: 0.03291973082084735
Position 19187: 0.03032738447599258
Position 12773: 0.028850495435179552
Position 11215: 0.021427021259519497
Position 7450: 0.020864859291153354
Position 11246: 0.020431173764325735
Position 10120: 0.01588376422679216
Position 7736: 0.013232724898477453
Position 13551: 0.011983478927782669
Position 1570: 0.011441754600618031
Position 13599: 0.011209840222279317
Position 18400: 0.010992870774457365
Position 14685: 0.01077035734541226
Position 14029: 0.010745506037642813
Position 16237: 0.010591499865044828
Position 13224: 0.010530500104341355
Position 16401: 0.01034924352464981
Position 10155: 0.010032395181890322
Position 12823: 0.008933960624596855
Position 3369: 0.008760337546626692
Position 18053: 0.008320946232668072
Position 2497: 0.008278132767383184
Position 16826: 0.008273186799936185
Position 6863: 0.008188608607842778
Position 9222: 0.007940983327836484
Position 4063: 0.007901799801044879
Position 16593: 0.007852474889793716
Position 779: 0.007534743053334168
Position 14277: 0.00726337943230921
Position 17769: 0.007234409291451277
Position 7130: 0.007152675011576476
Position 1735: 0.00619515297596918
Position 12809: 0.006039289011272922
Position 7758: 0.005935187064753582
Position 3220: 0.00574593985690598
Position 7995: 0.005451660391613886
Position 2506: 0.005425525049764715
Position 18118: 0.005242226172693471
Position 14760: 0.005185285275174692
Position 16949: 0.005167954512128014
Position 17902: 0.005155793479166144
Position 12432: 0.005080805923575019
