Gene = LACTBL1
index = 757
Annotated 5SS: [   49  2232  5397  6654 10018]
Annotated 3SS: [ 2121  5238  6417  9911 11313]
SMsplice 5SS: [   49  2232  2487  5397  6654  7924  8644  8817  9833 10018]
SMsplice 3SS: [ 2121  2313  5238  6417  7789  8525  8731  9689  9911 11313]
top_k =  1000
Partition function (log Z): 9.279541056186368

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.9864173748945883
Position 10018: 0.9596804929808018
Position 2232: 0.9555476552922949
Position 8817: 0.8219247762079994
Position 7924: 0.8077423240455025
Position 5397: 0.6784969152469592
Position 8644: 0.674775330225574
Position 9833: 0.6580209339064249
Position 1695: 0.5481006054041545
Position 6654: 0.5435631481538029
Position 2487: 0.508306588124773
Position 6593: 0.24483181759842418
Position 5431: 0.17962632176952298
Position 10918: 0.1435612198122287
Position 6825: 0.1294548574408344
Position 2445: 0.11774462562374398
Position 7904: 0.10435325505079701
Position 5609: 0.09154127888926024
Position 5575: 0.08911100017098635
Position 10351: 0.08804584334945847
Position 10971: 0.06423757845888553
Position 6511: 0.0637109989859953
Position 10999: 0.06122415748768124
Position 5464: 0.05718399104094679
Position 7836: 0.03173108483146498
Position 9885: 0.025293171585493886
Position 10523: 0.02469676122652062
Position 6157: 0.020962923066179567
Position 10334: 0.01986711615929327
Position 4239: 0.019265116561849267
Position 9536: 0.018213419899824747
Position 699: 0.018051853053396464
Position 3899: 0.017915467708779557
Position 11182: 0.01761090384322894
Position 1783: 0.01720473307949727
Position 4526: 0.015843780035823273
Position 5602: 0.014471769187077679
Position 4360: 0.013700814833153527
Position 977: 0.013516242636925432
Position 9226: 0.01255240011265465
Position 10371: 0.010998049502429715
Position 9998: 0.009322039479557728
Position 8859: 0.00877427844843704
Position 1171: 0.0082505111181393
Position 308: 0.007237312339933319
Position 1622: 0.006380624067680614
Position 2481: 0.006030310809301755
Position 4265: 0.005917783093947895
Position 8732: 0.005738163958263016
Position 11271: 0.005291915416409587
Position 6789: 0.0051997838108036
Position 1385: 0.004842026748658394
Position 11054: 0.004521336118519137
Position 5890: 0.004351633124882359
Position 11211: 0.004001232518161476
Position 7331: 0.0039805056200750534
Position 5391: 0.003939547561022443
Position 6696: 0.003878979948292144
Position 7005: 0.0038497073993432637
Position 8894: 0.0036435322747689026
Position 11157: 0.0035674737628242532
Position 8425: 0.0035002915435469266
Position 8750: 0.003302556384542401
Position 9604: 0.003238417812362907
Position 7888: 0.0032311974297902523
Position 7199: 0.0031788984571129715
Position 1157: 0.0022710445658231386
Position 7612: 0.002140697129461272
Position 7880: 0.0020223563265556223
Position 9600: 0.001979754773312239
Position 7830: 0.001929357620408332
Position 7055: 0.001555069791366751
Position 6887: 0.001504284593917301
Position 991: 0.0012888081179668301
Position 7647: 0.0012514641294878131
Position 2536: 0.0012450176070852108
Position 452: 0.0011875372682295738
Position 3681: 0.0011660267894481376
Position 3579: 0.001164422451649432
Position 10940: 0.0011006306192243881
Position 6796: 0.0010715819429755358
Position 6127: 0.0009610025929295196
Position 2154: 0.0008361876582511005
Position 7488: 0.000734921677048364
Position 1864: 0.0007232665952333138
Position 1070: 0.0006975908964192164
Position 10687: 0.0006854523358333072
Position 2971: 0.0006772909860165242
Position 10278: 0.0006174182801856316
Position 6063: 0.0006124711347774097
Position 9538: 0.0005866643549517106
Position 11527: 0.0005751395399676724
Position 9765: 0.0005274761493973039
Position 958: 0.0005123660232105678
Position 420: 0.0005049137714319608
Position 2615: 0.0004908908404734201
Position 9228: 0.00046987605310077
Position 6906: 0.00045266168141104595
Position 1006: 0.000403834675879489
Position 1326: 0.00036275128153759556
Position 4941: 0.00036045136178994416
Position 6716: 0.0003290777533926677
Position 342: 0.00032601080694366223
Position 5406: 0.0003205725764749587
Position 7529: 0.0003083521173367986
Position 2278: 0.0003015381010910677
Position 11089: 0.0002597991128221803
Position 8832: 0.00025432522070621466
Position 10320: 0.0002445221975901114
Position 3647: 0.0002047336156988392
Position 4805: 0.00019393258763860123
Position 1113: 0.00015394085732383327
Position 2727: 0.00012420394872146782
Position 133: 0.0001212270146661489
Position 8558: 9.106620608015443e-05
Position 787: 8.653612804596249e-05
Position 9106: 8.618862159666036e-05
Position 8863: 7.71316799885983e-05
Position 503: 7.546647270837024e-05
Position 1342: 6.916330482921682e-05
Position 2162: 6.350966393433765e-05
Position 2639: 5.939932948215221e-05
Position 2496: 5.801783668538805e-05
Position 2236: 5.270537447486543e-05
Position 4140: 5.0286397244429516e-05
Position 129: 5.003505289029154e-05
Position 1884: 4.8494581112774335e-05
Position 10049: 4.609339814522825e-05
Position 1126: 4.482242297257037e-05
Position 2122: 4.289556649785791e-05
Position 966: 4.2751432315421605e-05
Position 1731: 3.4654155853970053e-05
Position 3360: 3.430693117453351e-05
Position 1707: 3.427720220634543e-05
Position 881: 3.3875771191523486e-05
Position 1719: 3.26823669136584e-05
Position 454: 3.156768518501589e-05
Position 9718: 2.703356649809023e-05
Position 93: 2.5928586205569742e-05
Position 1558: 2.3362475914623337e-05
Position 1889: 1.62625678064015e-05
Position 1829: 1.5904727053416314e-05
Position 1489: 1.5802910666666275e-05
Position 726: 1.5079719962953544e-05
Position 23: 1.4021169981671813e-05
Position 8891: 1.3223020639005335e-05
Position 1835: 1.3215169160709794e-05
Position 1738: 1.1664353053386228e-05
Position 1095: 6.0015655811357885e-06
Position 2210: 5.332731866836805e-06
Position 535: 5.120543516976601e-06
Position 282: 5.042985083602758e-06
Position 1980: 4.888963716950457e-06
Position 5746: 4.627390052360778e-06
Position 720: 6.794926399588258e-07
Position 252: 5.049909551154369e-07
Position 344: 3.664252467131485e-07
Position 609: 3.442927701587786e-07
Position 53: 3.4155528924573766e-07
Position 835: 3.247419223873966e-07
Position 184: 3.123564578521555e-07
Position 886: 3.074318384851238e-07
Position 8313: 1.640826521776792e-07
Position 856: 1.2977251754960847e-07
Position 869: 1.1257125364442656e-07
Position 808: 1.0426591190851925e-07
Position 300: 7.787297487352432e-08
Position 8221: 7.514408497552032e-08
Position 8191: 7.421435334194772e-08
Position 740: 5.8300349546872365e-08
Position 703: 3.693976666296975e-08
Position 676: 3.035652230122049e-08
Position 5382: 2.3371866702758857e-08
Position 244: 1.1139563445518014e-08
Position 10110: 8.710096407475397e-09
Position 234: 8.40227984798677e-09
Position 202: 6.939343406870751e-09
Position 131: 2.006495465693752e-09
Position 71: 8.271304145970273e-10
Position 17: 5.961089003875826e-11
Position 223: 5.125315991253289e-11
Position 218: 3.394405311201308e-11
Position 250: 1.3139246029003414e-12
Position 657: 1.6025491025326807e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7789: 0.9510672755790025
Position 9911: 0.9412379130047889
Position 11313: 0.87273590783415
Position 5238: 0.8656441802169187
Position 8731: 0.7395310990899165
Position 9689: 0.7020921185561451
Position 8525: 0.6477362777066351
Position 2121: 0.6301943747947074
Position 2313: 0.5134867935219882
Position 6417: 0.47931449455448966
Position 2071: 0.3272968957587451
Position 6494: 0.3201004373384165
Position 10831: 0.2859604394240063
Position 1600: 0.28309089866356246
Position 1580: 0.1594054369461633
Position 6695: 0.13670418212349836
Position 5507: 0.11638651551671919
Position 1537: 0.1159729799971846
Position 8770: 0.07529688275037276
Position 10277: 0.07467099661617889
Position 2354: 0.051223721442990276
Position 2389: 0.0446855021611181
Position 5296: 0.033823249369752485
Position 11363: 0.029966406660941858
Position 10274: 0.02898141614114223
Position 5530: 0.027900204207357802
Position 5275: 0.027149104609593407
Position 10109: 0.026215061598346266
Position 6379: 0.024915233431820023
Position 4072: 0.022880058513508005
Position 10964: 0.021964740495612645
Position 5521: 0.020549274806974372
Position 9440: 0.019403852286852506
Position 10993: 0.019169511933981455
Position 8695: 0.018152218049457387
Position 11138: 0.01793932645229546
Position 8568: 0.017571206425148294
Position 6003: 0.017078460888155907
Position 6633: 0.015581398869176533
Position 10453: 0.01516267935108053
Position 3708: 0.013550194095270234
Position 4427: 0.012720994962407696
Position 10594: 0.012049168998563214
Position 1041: 0.011926605101160392
Position 2371: 0.010256579283491647
Position 911: 0.009567755268944784
Position 8974: 0.009297845390828055
Position 5538: 0.008787386317294001
Position 10258: 0.0072894034445735246
Position 4292: 0.007175278719708411
Position 9875: 0.006507193891065691
Position 6557: 0.005956436018927568
Position 2415: 0.005649440376363648
Position 8538: 0.0055158276874686645
Position 8574: 0.005500675272552879
Position 11044: 0.005326841482857309
Position 570: 0.004839241075506139
Position 11325: 0.004769813991022468
Position 5329: 0.004718762691046202
Position 1621: 0.004343185006769318
Position 8792: 0.004207859975325849
Position 218: 0.0041895277015985615
Position 6609: 0.004168229363559028
Position 7420: 0.004138792547634699
Position 5838: 0.004060583637024149
Position 6475: 0.004023427463414804
Position 10833: 0.00401505799997311
Position 9132: 0.004005217194790421
Position 5179: 0.003724562256440029
Position 4259: 0.0036674779206862
Position 5947: 0.003547489126511971
Position 573: 0.003534482213548462
Position 11257: 0.0033647093805922396
Position 4102: 0.003249487953259194
Position 9351: 0.0032053383096406966
Position 3843: 0.002808128613379014
Position 11053: 0.0026867652011779005
Position 5541: 0.0026165916702008346
Position 8543: 0.00256111061756393
Position 4196: 0.00256043890252587
Position 9957: 0.0024601182918130016
Position 6905: 0.0024400965421662387
Position 2216: 0.002433733159092323
Position 840: 0.0022514775642661737
Position 5599: 0.002234962913870625
Position 1431: 0.002160499186571621
Position 12100: 0.0021442080930869386
Position 11181: 0.002072198051888163
Position 7255: 0.001984934130798864
Position 1543: 0.0019736493692499558
Position 4438: 0.0017993142323296926
Position 1498: 0.0016518738896982386
Position 7088: 0.0016444529449987065
Position 10862: 0.0016088230069751528
Position 10397: 0.0015638654373718109
Position 3460: 0.001561442945897662
Position 10577: 0.0015467746858856162
Position 1771: 0.0015454166539250066
Position 6900: 0.001512770071273174
Position 9921: 0.0014331118215267693
Position 1958: 0.0014207256179251421
Position 8079: 0.0012792014777909377
Position 417: 0.001235911608478023
Position 7284: 0.00121233631732699
Position 5745: 0.0011688340352561867
Position 6731: 0.001096753612453462
Position 129: 0.001059932524303662
Position 10900: 0.0010143113414528644
Position 9952: 0.0010130734097761865
Position 2158: 0.0009925996663059464
Position 615: 0.0009799670892184904
Position 10431: 0.0009782927028643207
Position 7115: 0.0009581704298249376
Position 6426: 0.0009505138288645119
Position 6436: 0.0009330211001374634
Position 6592: 0.0008617380924512695
Position 6519: 0.0008168525652386421
Position 8359: 0.0008163207416918488
Position 2396: 0.0007767129035926864
Position 11493: 0.0007731210378322783
Position 5148: 0.0007625870754830925
