Gene = CSPG5
index = 415
Annotated 5SS: [ 2196  3960  8107 11722]
Annotated 3SS: [ 2863  7917 11564 18030]
SMsplice 5SS: [ 318 3028 3419 8107]
SMsplice 3SS: [ 2863  3354  7917 18030]
top_k =  1000
Partition function (log Z): 0.5705673889310137

Sorted 5' Splice Sites (High to Low Probability):
Position 3419: 0.9826254129053899
Position 8107: 0.9017638321353569
Position 3028: 0.7656556603860091
Position 11722: 0.49754469080018177
Position 1610: 0.44949451881037317
Position 318: 0.3748258986738951
Position 15276: 0.3407385964887065
Position 160: 0.30547426250820325
Position 8428: 0.2971812461491152
Position 15014: 0.2501886600840207
Position 15338: 0.23427126691225567
Position 11856: 0.2269687350762315
Position 13216: 0.21652920697937794
Position 3960: 0.20839185172525096
Position 2428: 0.2072456483850235
Position 11641: 0.18114154701688473
Position 2704: 0.14682293059211232
Position 1224: 0.1315448422357923
Position 903: 0.1282672805484577
Position 13896: 0.10535598419671632
Position 293: 0.09844884689373312
Position 13408: 0.09605613010163827
Position 3049: 0.09065165407675446
Position 14870: 0.08388406614261493
Position 236: 0.07584229990645229
Position 13741: 0.06973988776557584
Position 15990: 0.06893370520397567
Position 11823: 0.06410734802735638
Position 1563: 0.06263599154146371
Position 13784: 0.061253176016224396
Position 9322: 0.05859613843217809
Position 7985: 0.052086304657110935
Position 13959: 0.05204727347280371
Position 18143: 0.049964985064024435
Position 3879: 0.04944257510942024
Position 1798: 0.046061248760322505
Position 14994: 0.0373806600647567
Position 7990: 0.03479921980758016
Position 2196: 0.030950484706247536
Position 8138: 0.023664115267645544
Position 1876: 0.021160137657769425
Position 1768: 0.020911210441902417
Position 3289: 0.019837591176104685
Position 558: 0.01754873796756744
Position 9443: 0.016242402899151586
Position 2393: 0.015298085801863292
Position 1155: 0.015059107895038821
Position 15484: 0.014574250899140205
Position 1772: 0.012503547187554788
Position 8307: 0.012351002847956018
Position 11917: 0.012203816446757202
Position 10207: 0.011884428397393272
Position 3002: 0.011661479360624871
Position 9318: 0.011135434240277993
Position 2399: 0.010415515295995496
Position 75: 0.010329233543815347
Position 6583: 0.009723546292129319
Position 2200: 0.009113755024085405
Position 18234: 0.00825339508303119
Position 3163: 0.008105329130078666
Position 13865: 0.007539353592670174
Position 7772: 0.006004523552455751
Position 996: 0.0059906859942257615
Position 120: 0.005679928313535028
Position 5652: 0.005562622173157078
Position 633: 0.00513175186094172
Position 15982: 0.004957592821157997
Position 15977: 0.004766365154537073
Position 14832: 0.004645775039968295
Position 13585: 0.004574112564078881
Position 9854: 0.004529619239530131
Position 6228: 0.0038612065586355695
Position 16990: 0.003325130064686595
Position 11298: 0.0031491769363169568
Position 929: 0.0027130439815918816
Position 1624: 0.0025666687971572515
Position 3638: 0.0025019168138933918
Position 2488: 0.002402641341902373
Position 13538: 0.0023072437202703456
Position 13171: 0.0023014336495968644
Position 466: 0.0022656110726576124
Position 13182: 0.0021138829878496472
Position 1848: 0.002019925546763239
Position 286: 0.0019654466068894515
Position 2902: 0.0018828185533865797
Position 2546: 0.0018734708853225686
Position 16905: 0.0018633859976499253
Position 2356: 0.0016427652854995151
Position 2347: 0.0015355709855886257
Position 2083: 0.0015159268378656468
Position 2867: 0.001432038995641117
Position 245: 0.0014220802219482359
Position 2560: 0.001394191381938677
Position 229: 0.0013688338542176173
Position 8097: 0.0012951253845986444
Position 2282: 0.0011112311610674641
Position 5402: 0.0011076273448807944
Position 5629: 0.001098694054315709
Position 7479: 0.001082704132949911
Position 18220: 0.001059729397679498
Position 2274: 0.0009349527132645806
Position 468: 0.000868881268988322
Position 2734: 0.0007504374130858552
Position 7573: 0.0006831391996335039
Position 7460: 0.0005561094204205177
Position 1724: 0.0004919277907393399
Position 188: 0.00047675296274592074
Position 10054: 0.0004648094524316466
Position 1774: 0.0004525107858742685
Position 3039: 0.000424870197403171
Position 1776: 0.00039162308313056505
Position 276: 0.0003886210945602079
Position 2755: 0.0003862825519242156
Position 2350: 0.0003772136186038207
Position 1018: 0.00037370040108467305
Position 1746: 0.00036711232559474784
Position 683: 0.00026302788273607997
Position 2377: 0.00023402380097805895
Position 2624: 0.000223213273512763
Position 3631: 0.00021437240079014502
Position 3097: 0.00020979745939374788
Position 738: 0.00020800745360299006
Position 601: 0.00020713480724004075
Position 2659: 0.0001875158303513344
Position 1355: 0.00014715526512182138
Position 3425: 0.00014467773905635364
Position 571: 0.00013172125621205673
Position 1074: 0.00010657897400196813
Position 1455: 0.00010215079802207738
Position 8575: 8.389452301449094e-05
Position 8111: 8.258335209815848e-05
Position 933: 7.521352501416714e-05
Position 2573: 6.470971282077802e-05
Position 2884: 6.262825793400926e-05
Position 1802: 5.8463368552828656e-05
Position 1680: 5.0895821443416956e-05
Position 2711: 4.592947966008836e-05
Position 8144: 4.1585422656866675e-05
Position 3456: 3.9862620000871565e-05
Position 922: 3.529887612208314e-05
Position 1505: 3.038860709868519e-05
Position 1288: 2.8978705352143795e-05
Position 3756: 2.6938041712094162e-05
Position 5339: 2.312067295895762e-05
Position 454: 2.2120180397611808e-05
Position 807: 2.1941790858831496e-05
Position 9207: 1.6013313545028165e-05
Position 1245: 1.560399428266396e-05
Position 472: 6.786615540524977e-06
Position 339: 4.613839818052135e-06
Position 907: 4.425264978047681e-06
Position 1614: 4.177859593898156e-06
Position 543: 3.761269115628615e-06
Position 73: 3.556709676470239e-06
Position 952: 2.1609722258889675e-06
Position 1105: 1.529893039160632e-06
Position 819: 1.3146054258335558e-06
Position 37: 1.0160222902113579e-06
Position 1033: 9.96119399616605e-07
Position 1496: 7.414062993918496e-07
Position 1132: 6.838641316107863e-07
Position 1580: 4.5624622975474755e-07
Position 1129: 3.3869944094564205e-07
Position 346: 1.4043111088577708e-07
Position 322: 1.1051950752505993e-07
Position 771: 9.371342456191688e-08
Position 218: 9.270740077731964e-08
Position 843: 3.3037478839678385e-08
Position 79: 2.7381387219132677e-08
Position 384: 2.4097487557589928e-08
Position 960: 2.2658012878433985e-08
Position 64: 2.225714362217825e-08
Position 309: 1.5064898336203576e-08
Position 82: 7.883871578183025e-09
Position 363: 5.859217193961093e-09
Position 85: 6.014840740209158e-10
Position 475: 9.443898135084767e-12
Position 485: 1.146910107663946e-12
Position 297: 6.501765931542412e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9763255943831651
Position 2863: 0.8880155140024305
