Gene = ADGRL4
index = 33
Annotated 5SS: [    86   1649  60445  67531  68619  68912  70424  79833  85106  86536
  88889  89085 113621 115195]
Annotated 3SS: [  1498  60291  67459  68438  68727  70306  79626  84931  86331  88667
  89017 113528 115025 115501]
SMsplice 5SS: [    86   1649  15558  46932  60445  68619  68912  70424  78651  80988
  86536  87434  88889 105698 110139 113621]
SMsplice 3SS: [  1498  15299  46827  60291  68438  68727  70306  78504  80881  86331
  87340  88667 105610 110031 113528 115501]
top_k =  1000
Partition function (log Z): -58.732016741589554

Sorted 5' Splice Sites (High to Low Probability):
Position 1649: 0.896809647176432
Position 86: 0.8788442317781899
Position 1318: 0.39986930890812633
Position 2059: 0.35483818593076355
Position 3737: 0.2983920778992138
Position 1778: 0.2648822011831781
Position 8900: 0.2017524662165797
Position 1793: 0.1467683749543828
Position 6323: 0.049065463098417236
Position 4079: 0.041030399128803255
Position 1179: 0.03907810986305285
Position 2037: 0.03507310498850066
Position 115: 0.02791918525200249
Position 657: 0.023261432138759586
Position 6414: 0.022169300751695414
Position 1684: 0.020870709060571
Position 3805: 0.013258583046932391
Position 4056: 0.010755873781598459
Position 2010: 0.010028776683768795
Position 4714: 0.0093183494709701
Position 6130: 0.009202696895362418
Position 162: 0.007743345304045159
Position 274: 0.007674688484645309
Position 138: 0.006437404950926565
Position 392: 0.006140904722416051
Position 9351: 0.004359407060009122
Position 7686: 0.004204125055197326
Position 502: 0.003152225480056351
Position 464: 0.0029934811356162917
Position 648: 0.002883807399043219
Position 8108: 0.0025359511932729825
Position 1157: 0.0023739722937650763
Position 483: 0.0019647940471675014
Position 182: 0.0016648247666050644
Position 7610: 0.001526964489480503
Position 506: 0.001119851421018483
Position 2018: 0.0007308548210346526
Position 216: 0.0006765759568415906
Position 561: 0.0005518549162678329
Position 1282: 0.0005422311408677712
Position 1974: 0.0005105175046085941
Position 259: 0.00030092098737773154
Position 3441: 0.0002529416764690286
Position 627: 0.00023578188358112993
Position 733: 0.00022905153454254545
Position 106: 0.0002073226690480126
Position 1913: 0.00019829030069814238
Position 180: 0.00017288699553847557
Position 752: 0.00014904372079148183
Position 1631: 0.00012347284104536572
Position 1962: 0.00010406981777102114
Position 583: 9.438224715087803e-05
Position 2682: 8.215583563080803e-05
Position 90: 7.663959463789856e-05
Position 3756: 5.299381375856167e-05
Position 1008: 5.232183004158074e-05
Position 631: 4.869877171417628e-05
Position 311: 4.082018337786435e-05
Position 1359: 3.6232959009345536e-05
Position 1643: 6.2082735676061925e-06
Position 1782: 5.6536993390373796e-06
Position 2243: 4.510638714673273e-06
Position 515: 4.42601457881969e-06
Position 1797: 4.3764832272414906e-06
Position 1476: 4.0933896233134325e-06
Position 451: 3.524100476934319e-06
Position 3: 3.3516237578915605e-06
Position 118: 9.583936267629547e-07
Position 230: 3.3716672409869154e-07
Position 313: 1.4316127529873972e-07
Position 903: 1.1747645878367421e-07
Position 341: 3.327146855172432e-08
Position 285: 2.2894373638720556e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1498: 0.6315633350713344
Position 1724: 0.39828305967651195
Position 1894: 0.39637822699221775
Position 8716: 0.38012298584043785
Position 3601: 0.31467633266562894
Position 9273: 0.3006898599392589
Position 1475: 0.2704422100837554
Position 1103: 0.20844518468521808
Position 3893: 0.15271344284346836
Position 1025: 0.09954770393230493
Position 9977: 0.08924830450198534
Position 1256: 0.05400485736423627
Position 11166: 0.0465522002262785
Position 6214: 0.04546780528485034
Position 12173: 0.032197167675832195
Position 12575: 0.030627437223322486
Position 13368: 0.02421348918410566
Position 9600: 0.02247970997177115
Position 6024: 0.02195694383720514
Position 7847: 0.016201878391823854
Position 3570: 0.015696090754660254
Position 4196: 0.01479586375381887
Position 1624: 0.013371446441780156
Position 1233: 0.011610011063397966
Position 1052: 0.011474280097351169
Position 6045: 0.010442556648801586
Position 10155: 0.010186406547467495
Position 6390: 0.01000273077626221
Position 7488: 0.009554884421215675
Position 354: 0.009039768293623806
Position 6074: 0.008873150293842565
Position 9557: 0.00782334479520447
Position 6549: 0.007727789842731189
Position 1548: 0.007533667326637618
Position 8867: 0.007484128787036576
Position 1140: 0.006174967052789416
Position 1882: 0.006112177314417819
Position 1400: 0.005646825075636406
Position 1281: 0.005360517138491626
Position 1912: 0.005210006270430099
Position 4597: 0.004876914825475532
Position 9720: 0.004387498608251983
Position 5330: 0.0041932703203053
Position 5764: 0.004147537219312758
Position 1843: 0.003923907124387568
Position 5969: 0.003455606395393829
Position 7462: 0.0029152047367189677
Position 10242: 0.0028548908009306995
Position 8626: 0.002849709033941901
Position 536: 0.002572626557457678
Position 311: 0.002368169980947088
Position 10694: 0.0023003295738844346
Position 5664: 0.002284616463935361
Position 6078: 0.002064148645265932
Position 6322: 0.001969132708123894
Position 8673: 0.0019398959428191572
Position 1170: 0.0019256708235925203
Position 3288: 0.0018783080835660267
Position 5784: 0.0018278756800985793
Position 4457: 0.0017356750103424145
Position 307: 0.0016617314448846617
Position 1157: 0.0016400805481975337
Position 5396: 0.0015604538641111536
Position 3005: 0.001541112542595443
Position 601: 0.0014089596168493652
Position 7148: 0.0013256382915547095
Position 7008: 0.0013184974622611942
Position 4642: 0.001302956669503156
Position 5810: 0.0012714997769675165
Position 2184: 0.001251318678535541
Position 987: 0.0012359367973639457
Position 5306: 0.0012319772169973532
Position 1354: 0.0012306850120786493
Position 4325: 0.001221132156236837
Position 2385: 0.001204744106280372
Position 6672: 0.0011379006866469251
Position 4613: 0.001083736973142696
Position 3618: 0.0009599305367658333
Position 4626: 0.0009294282177232901
Position 3734: 0.0007797633858379453
Position 2278: 0.000734214111980206
Position 1219: 0.0007235949443155697
Position 3542: 0.0006791712565698027
Position 3440: 0.0006026228488709863
Position 4119: 0.0005983778354339966
Position 1597: 0.0005929579256317114
Position 4102: 0.0005509327072677034
Position 1115: 0.0005357878947098275
Position 624: 0.0004639263018707984
Position 541: 0.0004529752234654458
Position 2707: 0.00044626837895721385
Position 2649: 0.00043899115565632795
Position 2129: 0.00039164114940312716
Position 5051: 0.0003677612826124285
Position 4916: 0.0003626293540329975
Position 409: 0.0003493990535099344
Position 1144: 0.0003460772708387541
Position 1648: 0.0003268335718489938
Position 572: 0.00030214383549194586
Position 456: 0.000300004403222185
Position 2885: 0.0002854266177495729
Position 1030: 0.0002832102167507012
Position 3029: 0.00019583386014597294
Position 3070: 0.00018600644821182958
Position 3140: 0.00018173243384480187
Position 1177: 0.0001816572690030868
Position 2058: 0.00017987215668059035
Position 3975: 0.00016332592632770473
Position 4135: 0.00016182047941481353
Position 2569: 0.00016151703136198288
Position 1782: 0.0001582407671501714
Position 259: 0.00015460879560843057
Position 3484: 0.00012022161151406414
Position 2181: 0.00011543679658381718
Position 994: 0.0001110418954726824
Position 273: 0.00010608318244834707
Position 425: 8.97142104828887e-05
Position 2082: 8.712307511848009e-05
Position 2543: 8.438561362159052e-05
Position 1785: 8.115690376983074e-05
Position 2217: 8.054676656932704e-05
Position 587: 7.475192254596679e-05
