Gene = ACKR1
index = 24
Annotated 5SS: [ 164 1674]
Annotated 3SS: [ 973 2153]
SMsplice 5SS: [ 257 1674]
SMsplice 3SS: [1552 2386]
top_k =  1000
Partition function (log Z): -8.745770198186467

Sorted 5' Splice Sites (High to Low Probability):
Position 1674: 0.9119434743803727
Position 257: 0.7292807370412251
Position 2141: 0.12948954509217003
Position 12: 0.08901209378418815
Position 2293: 0.07064557751682722
Position 1328: 0.06968556815540389
Position 287: 0.06226908953892494
Position 2224: 0.04337027275913791
Position 2540: 0.04306190431139368
Position 2205: 0.04180502016554915
Position 329: 0.039524768179471335
Position 280: 0.02943238926750059
Position 1385: 0.028240327708097014
Position 2494: 0.01626172241921078
Position 2257: 0.01601923171767303
Position 644: 0.015555419864607305
Position 1519: 0.01522269514424916
Position 2347: 0.013530624685260017
Position 2839: 0.006511425959640472
Position 604: 0.006079287875525721
Position 498: 0.0035271549067364505
Position 2185: 0.0030464227729231777
Position 2803: 0.0029969830936645205
Position 1678: 0.002531226300553208
Position 1175: 0.0012352411480903362
Position 201: 0.0011768204209168054
Position 2616: 0.0010363092652456362
Position 2928: 0.0010272232345673877
Position 2226: 0.0008475059524265214
Position 852: 0.0007070179872543287
Position 1648: 0.0006460963167392227
Position 738: 0.00037601882790661874
Position 2013: 0.0003711737961691036
Position 748: 0.00034347507293019334
Position 112: 0.00031525411149575946
Position 568: 0.0002990842841252315
Position 575: 0.00028899458718839545
Position 509: 0.00024946527363944133
Position 2469: 0.00019849421172736544
Position 1027: 0.00014223359689749824
Position 712: 0.00013803965144562646
Position 2766: 0.00013379478629812065
Position 1880: 0.0001324896080146621
Position 16: 0.0001251763358822597
Position 415: 0.00010109471346969662
Position 1036: 8.005805113224121e-05
Position 1041: 7.925136970230014e-05
Position 2118: 7.386393997610035e-05
Position 810: 6.635636772418903e-05
Position 453: 4.6675104668961144e-05
Position 1181: 4.057577100361722e-05
Position 223: 3.712118196585393e-05
Position 800: 3.643620764828762e-05
Position 1475: 3.3545124064998426e-05
Position 14: 2.850169407607446e-05
Position 464: 2.199971891211097e-05
Position 225: 2.150613340623552e-05
Position 53: 1.921409970358993e-05
Position 1082: 1.8948595047109018e-05
Position 1236: 1.8829005365532328e-05
Position 1404: 1.5835467162329288e-05
Position 365: 1.4760695760609526e-05
Position 1066: 1.2699173704400642e-05
Position 1895: 1.1110217478861326e-05
Position 1903: 6.747617904789481e-06
Position 1858: 1.4963966444319583e-06
Position 55: 6.386404363886086e-07
Position 2518: 5.360840423133263e-07
Position 2576: 5.291076752369792e-07
Position 2116: 3.4804744634633467e-07
Position 2338: 2.9102307683266516e-07
Position 386: 5.728942841116058e-08
Position 688: 1.3267598301642236e-08
Position 704: 7.156969868705754e-09
Position 1663: 2.899768491306277e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1552: 0.8298317228751135
Position 2386: 0.3643403602772359
Position 2153: 0.21785872421051475
Position 2103: 0.1337801524262765
Position 1962: 0.1319509839192892
Position 2405: 0.09616899271112167
Position 2244: 0.08954404080711724
Position 2913: 0.0744134770176279
Position 96: 0.07047954524944204
Position 3102: 0.04343061183691939
Position 2969: 0.02992444108232431
Position 2695: 0.029219667995665683
Position 1572: 0.026778302562891237
Position 1987: 0.026695532584536233
Position 2038: 0.025814412408311234
Position 2972: 0.023622775204090944
Position 1938: 0.016167965841735056
Position 1594: 0.015291146621331393
Position 1154: 0.014717375896466139
Position 1811: 0.012746754256807205
Position 1274: 0.012542591932844937
Position 1210: 0.009626873139470134
Position 1599: 0.009325296084589008
Position 1744: 0.009098145645429958
Position 1840: 0.007163935982592962
Position 2487: 0.006968871413721093
Position 3062: 0.006653105899309829
Position 1459: 0.006347892984251325
Position 1428: 0.005743014332483547
Position 1884: 0.004925547854599389
Position 2731: 0.004389236184949244
Position 2599: 0.004017351361824976
Position 2435: 0.003873879446790772
Position 2338: 0.003616266299788689
Position 1423: 0.003488203931854269
Position 1880: 0.003308248622484386
Position 784: 0.0029562637258776204
Position 1236: 0.002616918140804061
Position 631: 0.0020867930002228963
Position 152: 0.0020596833708095706
Position 1944: 0.0020406540701060813
Position 473: 0.0019481605134572767
Position 2932: 0.0016872937608402158
Position 1672: 0.0012229704292294622
Position 1487: 0.0010578292387057242
Position 2106: 0.0009465145468209073
Position 3000: 0.000833541401024099
Position 2355: 0.0006595629594959766
Position 1082: 0.0005618615397944704
Position 279: 0.0005296187577602273
Position 2521: 0.000458308758088181
Position 2250: 0.0003863535932836315
Position 2939: 0.00026364214994801464
Position 1294: 0.00023272708774092537
Position 999: 0.00022226783036921228
Position 1618: 0.00021760865246640048
Position 1091: 0.00019335412652976937
Position 644: 0.00018585753919361735
Position 2819: 0.00016637401982235492
Position 602: 0.0001627224057317969
Position 2850: 0.0001291488681197437
Position 2271: 0.00012895860517520003
Position 2177: 0.00012587414180892224
Position 453: 0.00012169201716556309
Position 2574: 0.00011097050800190288
Position 2202: 0.00010627435794093997
Position 2550: 0.00010229766331885876
Position 1504: 9.026165614970152e-05
Position 2159: 8.871033099811073e-05
Position 1438: 8.328175638037132e-05
Position 2185: 8.311848785563691e-05
Position 804: 7.334665347537507e-05
Position 117: 6.76219955106366e-05
Position 302: 5.885124288450292e-05
Position 529: 5.655139761818879e-05
Position 3133: 4.8481580101254046e-05
Position 2274: 4.6313828876208306e-05
Position 347: 4.6034806426507135e-05
Position 1160: 4.4112306743374726e-05
Position 325: 3.668719330664374e-05
Position 1848: 3.5214822728924334e-05
Position 947: 3.322337954347112e-05
Position 3174: 3.159553544702413e-05
Position 1351: 3.115907255593495e-05
Position 398: 2.9323459832425826e-05
Position 1508: 2.6524559251900874e-05
Position 1463: 2.431629709240543e-05
Position 1021: 2.2088519867729624e-05
Position 1523: 2.1739841951455633e-05
