Gene = LMBRD2
index = 786
Annotated 5SS: [  406  8786  9460 10855 14688 15653 27771 29114 29682 34227 35502 36947
 37538 40807 42017 43428 46894]
Annotated 3SS: [ 8554  9361 10758 14519 15441 27695 28999 29497 34044 35367 36840 37439
 40702 41969 43321 46763 47854]
SMsplice 5SS: [  247  8786  9266  9460 10855 12089 14688 15653 15910 22377 29114 29682
 34227 35502 36677 36947 37538 38589 40807 42017 43428 46894]
SMsplice 3SS: [ 8554  8970  9361 10758 12008 14519 15441 15737 22335 28999 29497 34044
 35367 36407 36840 37439 38478 40739 41969 43321 46763 47854]
top_k =  1000
Partition function (log Z): 36.43892315686692

Sorted 5' Splice Sites (High to Low Probability):
Position 22377: 0.9992005782659588
Position 40807: 0.9966639624537874
Position 46894: 0.9939950588067142
Position 15653: 0.9929354690547341
Position 10855: 0.9877973247163264
Position 43428: 0.9840952487970593
Position 247: 0.9657055034000782
Position 9460: 0.9589918853992478
Position 34227: 0.9557194851942372
Position 29114: 0.943301751603835
Position 8786: 0.9141784784252855
Position 42017: 0.9114973299697791
Position 37538: 0.8973673076529073
Position 29682: 0.8772175323147231
Position 14688: 0.8117771372623598
Position 35502: 0.8032019669644496
Position 15910: 0.7481728680012284
Position 36677: 0.6706863451766467
Position 36947: 0.6338712338626673
Position 9266: 0.6318549038822585
Position 38589: 0.6185087985301416
Position 33899: 0.526494767251106
Position 47949: 0.5175161199060486
Position 49776: 0.5064618372469224
Position 9734: 0.43501730920409076
Position 27771: 0.3818391380893495
Position 12089: 0.36453877986997596
Position 51216: 0.34896317521469455
Position 16101: 0.34535623399532367
Position 12070: 0.28565851696255096
Position 27490: 0.2692321283849637
Position 24689: 0.2666940031513886
Position 50086: 0.22186518675632613
Position 36956: 0.2100402755470313
Position 12098: 0.19068748293474932
Position 39689: 0.18434920441752192
Position 18364: 0.17911888131529524
Position 37978: 0.17645207311138822
Position 8341: 0.16129710978053372
Position 37731: 0.15983054249069373
Position 47713: 0.1578976780969245
Position 14116: 0.13435186094644416
Position 7539: 0.13254632833527386
Position 49196: 0.13051733703736249
Position 28801: 0.13020659247638927
Position 37693: 0.12050169780880263
Position 20628: 0.11948923744770287
Position 32722: 0.10330209120899933
Position 51362: 0.10272363428468756
Position 48833: 0.09569867570875204
Position 42264: 0.09423614495473526
Position 10288: 0.0920237350918915
Position 17739: 0.08786260507492459
Position 41814: 0.08770391431754496
Position 41489: 0.08689411545867545
Position 874: 0.08683114344441968
Position 38673: 0.07931209386535237
Position 43696: 0.07701960489109382
Position 3586: 0.07307664117766524
Position 34843: 0.0639019637794633
Position 12800: 0.062005757003223215
Position 38: 0.05914324816715275
Position 14083: 0.05902882120527744
Position 21186: 0.055299500856061
Position 33864: 0.055089634001004806
Position 44991: 0.05363272304966815
Position 15514: 0.05071754953735517
Position 9161: 0.04965807690404267
Position 7924: 0.04526148825648568
Position 12106: 0.04354559006249982
Position 18296: 0.04316961230853003
Position 36951: 0.043165892599742295
Position 51637: 0.04252309731532995
Position 845: 0.04142046742491158
Position 36996: 0.04029171704358479
Position 4801: 0.04005945239670807
Position 29096: 0.038588748520140416
Position 12488: 0.03723371316501511
Position 39754: 0.036793070444068196
Position 41525: 0.03674861991777873
Position 16448: 0.03437350520121918
Position 10408: 0.032585329794722576
Position 1498: 0.031006775140630948
Position 48790: 0.028978405830281714
Position 406: 0.02894153160426123
Position 32467: 0.02841578959629578
Position 38700: 0.02716684423709928
Position 40437: 0.02682772641188098
Position 37509: 0.026419638554046287
Position 8300: 0.025257364440734016
Position 21494: 0.024639435279043685
Position 50071: 0.02304251025568598
Position 51886: 0.022327699762629008
Position 45486: 0.022063075597999082
