Gene = AC005488.1
index = 7
Annotated 5SS: [  15 5417]
Annotated 3SS: [5368 5503]
SMsplice 5SS: [116]
SMsplice 3SS: [985]
top_k =  1000
Partition function (log Z): -11.419045478433794

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.4687183582024519
Position 1397: 0.4435023663222678
Position 308: 0.36710511820474157
Position 582: 0.14886364039933195
Position 1135: 0.06575572460821831
Position 2105: 0.0499364688095236
Position 3849: 0.03247953052445649
Position 24: 0.01774719972225978
Position 2137: 0.009238970096845975
Position 625: 0.006471603207587235
Position 459: 0.004693134055555753
Position 2042: 0.00336032038031184
Position 2087: 0.0028140361243588633
Position 2923: 0.002322558364443079
Position 1162: 0.0016068412524375371
Position 1405: 0.001554280151123071
Position 3824: 0.0014747160327361862
Position 921: 0.0009665064242919424
Position 887: 0.0009470826291880476
Position 570: 0.0004358858953259707
Position 1503: 0.00038374513291980006
Position 22: 0.00035277187995116373
Position 1154: 0.00034229319097139974
Position 1137: 0.0003195557756432196
Position 1196: 0.0003062570129969787
Position 104: 0.00026460800932466506
Position 617: 0.0002497239731774242
Position 1361: 0.00015258434439967332
Position 1029: 7.020244657174608e-05
Position 369: 5.93742162435213e-05
Position 1093: 5.2651007620831756e-05
Position 120: 2.8907079194987444e-05
Position 1156: 2.677617417972779e-05
Position 1171: 2.0149767391115598e-05
Position 517: 1.3467660475989039e-05
Position 756: 1.126457667202242e-05
Position 592: 1.1064789986521455e-05
Position 293: 1.009364056995183e-05
Position 298: 9.638414390469065e-06
Position 434: 9.624150509518538e-06
Position 96: 8.889172712494418e-06
Position 586: 6.68802374103523e-06
Position 38: 6.294147135663989e-06
Position 222: 3.145402649854066e-06
Position 1350: 2.8173761563309047e-06
Position 1168: 2.4383182434965017e-06
Position 1102: 1.2950909359418517e-06
Position 905: 2.698612815640292e-07
Position 2458: 2.2246217655975815e-07
Position 2185: 1.638891490482591e-07
Position 911: 1.1011920955892872e-07
Position 2026: 1.0641930904135e-07
Position 469: 4.735377032749165e-08
Position 245: 4.5022290118826954e-08
Position 206: 1.8260996379949178e-08
Position 196: 2.4856930674187975e-09
Position 232: 2.414016397010032e-11
Position 504: 7.365877004868409e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1242: 0.44923137990046813
Position 985: 0.17844539726703726
Position 3798: 0.13896956235380942
Position 1984: 0.09364193439310287
Position 3100: 0.07987262513086327
Position 3782: 0.06771384947744212
Position 2577: 0.05844052338326377
Position 5020: 0.05273478330668754
Position 5312: 0.045362011288223245
Position 1282: 0.039904498352035356
Position 4945: 0.03813767876782361
Position 1116: 0.03227339452232521
Position 1850: 0.028812417080689
Position 2740: 0.026604431985444623
Position 2025: 0.019538565927246856
Position 2922: 0.016251440376860896
Position 4970: 0.015127682405473651
Position 1296: 0.01494291380946905
Position 4374: 0.01480408345882573
Position 5513: 0.013847048488611428
Position 2965: 0.013120315228019885
Position 1595: 0.012232045957275594
Position 240: 0.012227207142221261
Position 1637: 0.01150838885533429
Position 4650: 0.010725252751886133
Position 206: 0.010470804776631022
Position 5332: 0.008544068511883066
Position 1743: 0.008485415936898747
Position 4800: 0.007737165463307506
Position 3261: 0.007375895374738124
Position 1022: 0.006800552935598279
Position 1009: 0.006592746678256133
Position 4250: 0.006404378715904221
Position 1300: 0.006196590350609289
Position 4538: 0.005498338149304437
Position 307: 0.004035482405108074
Position 3064: 0.0038295329897741377
Position 2985: 0.0034192977397277456
Position 911: 0.003308858816613315
Position 2435: 0.0031325164401207386
Position 1318: 0.0028740432640568304
Position 5108: 0.002649129616841067
Position 214: 0.002632495440026725
Position 1832: 0.0024073450131629694
Position 1641: 0.001877835286864963
Position 1487: 0.0018291031282921383
Position 2690: 0.0018019667049240613
Position 4003: 0.0016220047466116224
Position 3179: 0.0015808115992225996
Position 2855: 0.001482897276515805
Position 997: 0.0013925207317950503
Position 1606: 0.0013466570777465113
Position 351: 0.0013411825350857433
Position 5406: 0.0013200215938554659
Position 3126: 0.001317070552703418
Position 2826: 0.001314607840430764
Position 5308: 0.0010900944828673006
Position 2666: 0.001054925569756218
Position 2591: 0.0010038354568747956
Position 1986: 0.0010030443328198472
Position 4049: 0.000981005146586896
Position 265: 0.000917371428911604
Position 3442: 0.0009150338607974961
Position 2041: 0.0008405024884966554
Position 1773: 0.0008280480725254352
Position 3285: 0.0008263591666374628
