Gene = TCOF1
index = 1385
Annotated 5SS: [  183  3540  6581 10246 11231 11931 16715 17140 17492 17883 18238 18659
 18949 21371 21737 22061 30417 32352 33986 34505 35119 35881 39171 40780
 41399]
Annotated 3SS: [ 3483  6440 10171 11043 11856 16501 16944 17281 17666 18048 18409 18750
 21232 21556 21859 30229 32214 33871 34284 35035 35699 38609 40681 41349
 42137]
SMsplice 5SS: [  183  6581 10246 11231 11931 14565 16715 17140 17492 17883 18238 18659
 18949 21371 21737 22061 23006 25501 30417 32352 35119 35881 36056 40780
 41399]
SMsplice 3SS: [ 6440 10171 11043 11856 14333 16501 16944 17281 17666 18048 18409 18750
 21232 21556 21859 22937 25374 30229 32214 35035 35712 35957 40681 41349
 42137]
top_k =  1000
Partition function (log Z): 43.62083613685463

Sorted 5' Splice Sites (High to Low Probability):
Position 35119: 0.9956812455973943
Position 30417: 0.9903536499274574
Position 22061: 0.9901765946765535
Position 17140: 0.9872285669880273
Position 6581: 0.982404125384496
Position 40780: 0.9812512035333868
Position 18238: 0.9806337894712502
Position 11931: 0.9676100131005738
Position 183: 0.962277823746004
Position 32352: 0.9334513922445812
Position 16715: 0.9204042787334934
Position 18949: 0.9053484676789973
Position 18659: 0.9035904849718048
Position 21737: 0.9014811549080384
Position 41399: 0.8852440240593793
Position 17492: 0.8822706189639321
Position 11231: 0.8194949326432555
Position 10246: 0.795161465817994
Position 35881: 0.7869314343641399
Position 17883: 0.7823942961557939
Position 25501: 0.7792279729347965
Position 23006: 0.7061168578359923
Position 21452: 0.6883399377302448
Position 36056: 0.5763270483718156
Position 14565: 0.570574396393909
Position 3540: 0.4899374374955723
Position 38943: 0.45595907299174065
Position 2097: 0.436511401484438
Position 39171: 0.43106697867882954
Position 4009: 0.39605808583801905
Position 16375: 0.3762641651423323
Position 33986: 0.3731542070269995
Position 34505: 0.310109702080498
Position 37724: 0.23156241755696358
Position 14427: 0.19125419189804016
Position 35340: 0.1865554415886356
Position 19350: 0.18146549602174078
Position 13807: 0.17710110023459555
Position 11473: 0.15706986447978205
Position 38759: 0.15233828919555484
Position 42283: 0.1300943318968757
Position 36066: 0.12274527615571197
Position 36111: 0.11887868885190096
Position 15934: 0.11380282669438882
Position 34466: 0.10988158929711875
Position 11744: 0.10764621629801978
Position 35413: 0.10609407945943039
Position 21397: 0.10523366260110262
Position 17763: 0.0965411736711105
Position 26486: 0.0958488225794641
Position 35423: 0.08634233580245886
Position 2845: 0.0799252774073438
Position 33942: 0.07676626370931254
Position 6862: 0.07475420543204818
Position 11610: 0.07414268419463839
Position 34424: 0.07106318731235277
Position 34454: 0.07095999902525385
Position 34031: 0.06877826189790172
Position 17790: 0.0656819324536013
Position 25867: 0.063290756027001
Position 25036: 0.05523053960874405
Position 10869: 0.0498141973771858
Position 27393: 0.046893401152762776
Position 11278: 0.04644253393521993
Position 20139: 0.043178430838841486
Position 34124: 0.041014506860977254
Position 11779: 0.039279992032605876
Position 26195: 0.039054729288406025
Position 17309: 0.03768606957636492
Position 10289: 0.03644936643408714
Position 10296: 0.03298223105092469
Position 23061: 0.03075454269294386
Position 319: 0.030551313328086978
Position 31798: 0.030514429040490003
Position 32373: 0.029550488780034866
Position 32136: 0.02603085113032969
Position 395: 0.024071810869512374
Position 30018: 0.023324008803701553
Position 21358: 0.02252109198658263
Position 5927: 0.021444065363720923
Position 26587: 0.02086325925885315
Position 14530: 0.020505246328064088
Position 27719: 0.020183923088392258
Position 26252: 0.020134976447857632
Position 3342: 0.020109412277402202
Position 3911: 0.019689631124483884
Position 10095: 0.019579805695771432
Position 13643: 0.019567376603824273
Position 10665: 0.017881044441941305
Position 41952: 0.017105223513434555
Position 2492: 0.016638999654613476
Position 3718: 0.015733980551832817
Position 33839: 0.01543802120519051
Position 13363: 0.015195220581587844
Position 34908: 0.01518777171014497
Position 18603: 0.014781611724833128
Position 5737: 0.014664962104871221
Position 810: 0.014357791481627531
Position 41032: 0.01414518026978607
Position 26481: 0.013541679522323885
Position 33923: 0.013130701261765725
Position 2772: 0.013100904811386599
Position 13813: 0.01300041992297895
Position 32359: 0.01299927525760662
Position 6370: 0.012845808369668867
Position 669: 0.012648037645984992
Position 765: 0.011997777006370098
Position 479: 0.011946771266102527
Position 10487: 0.011800809831721703
Position 144: 0.011448871270980808
Position 16502: 0.011438328767413098
Position 16529: 0.010892630740417469
Position 8129: 0.010768810626650027
Position 472: 0.010692391710506595
Position 33397: 0.010632463494741808
Position 26239: 0.010543398654664938
Position 25247: 0.010397516432476078
Position 21375: 0.010305461849417599
Position 2083: 0.010157512632957921
Position 41689: 0.009881428808099271
Position 11791: 0.009353471352468916
Position 11728: 0.009212846700706588
Position 6269: 0.009145702112475099
Position 27593: 0.009001537875483759
Position 14051: 0.008889957231217223
Position 20183: 0.008864326476882655
Position 2838: 0.008680033204109962
Position 42316: 0.008532094930690272
Position 17898: 0.008377409829873457
Position 17117: 0.00817943590709366
Position 36005: 0.007544312679580705
Position 28614: 0.007529500008035529
Position 34488: 0.006838944290777411
Position 4721: 0.00679683153957559
Position 21708: 0.006149525327129069
Position 29575: 0.005794201349586752
Position 17856: 0.005662225960050829
Position 3697: 0.005645520314109837
Position 38780: 0.005634410125148281
Position 5109: 0.005332268648756837
Position 26787: 0.005247769235233584
Position 35440: 0.0051293610674174985
Position 25234: 0.00512574584824176
Position 18636: 0.00507065674762932
Position 10334: 0.005005705738056402
Position 33981: 0.00495373700736968
Position 36354: 0.004863381954255911
Position 25475: 0.00478215698179562
Position 41431: 0.004762571674458412
Position 5286: 0.004664027126908202
Position 35891: 0.004408854611459632
Position 41488: 0.0043606747263374565
Position 1829: 0.004305532414291528
Position 10959: 0.0042937944028272855
Position 19213: 0.004269450485053708
Position 11690: 0.004237494671800759
Position 38397: 0.004070677244402794
Position 14040: 0.003986880295735808
Position 399: 0.0038978687562777384
Position 18868: 0.0037686902576215555
Position 18203: 0.003751179678842972
Position 18482: 0.003716669411973932
Position 17405: 0.0036107498659061913
Position 13037: 0.003583520212045482
Position 38816: 0.003547284567668714
Position 21412: 0.0035390391486911756
Position 5204: 0.0035124934913910895
Position 23122: 0.0035033670114401256
Position 11593: 0.0034587198648599305
Position 36743: 0.0034348951935730754
Position 21029: 0.003294372868513957
Position 1399: 0.0031915931386223644
Position 19417: 0.003089955775620453
Position 22685: 0.0028980593720863137
Position 40978: 0.002815065120120011
Position 34092: 0.00273201739510438
Position 18920: 0.0027254204408206878
Position 2704: 0.00271627195352136
Position 4053: 0.0026041721477842606
Position 412: 0.002603486061380076
Position 15964: 0.00243903760113483
Position 21690: 0.0024377564258725786
Position 18618: 0.0024211583151959367
Position 11684: 0.0023924049121824727
Position 3859: 0.0023103015537260913
Position 4231: 0.0023087203326881056
Position 13893: 0.0022960190528805656
Position 16363: 0.0022677938541927033
Position 805: 0.0022459914631220153
Position 4308: 0.002132552365309454
Position 18644: 0.002091280316941807
Position 19654: 0.002021136862765866
Position 11808: 0.0020199851755626033
Position 39962: 0.0019933757850364433
Position 19666: 0.001986307117313518
Position 10579: 0.0019101322005221526
Position 12039: 0.001881858197559379
Position 32983: 0.0018691201416633214
Position 19764: 0.0017614281912665124
Position 3778: 0.0017561993121885853
Position 73: 0.0017509477603009462
Position 35370: 0.0017101652171136541
Position 14064: 0.0017079301052873735
Position 42376: 0.0016690708569535777
Position 14448: 0.0016430319400769892
Position 7098: 0.0016400241457545214
Position 42381: 0.0016377570735828576
Position 42303: 0.0016218114963025838
Position 19648: 0.0015960636383258557
Position 34384: 0.0015953873189033635
Position 10765: 0.0015480004890927974
Position 48: 0.001546760335940442
Position 26978: 0.0015435027100610546
Position 33199: 0.0015382700418387419
Position 3961: 0.001476226960659366
Position 18491: 0.0014043883911224648
Position 7310: 0.001386315352337068
Position 15118: 0.0013637703393848224
Position 19769: 0.0012683591629142833
Position 17694: 0.0012639101041818325
Position 8790: 0.0012358649302177337
Position 15914: 0.0012180067503319396
Position 23705: 0.0012145786357800818
Position 13789: 0.0012010442360004547
Position 16876: 0.0011918388649805427
Position 11616: 0.0010356402296489522
Position 38774: 0.001003152723494191
Position 41284: 0.0009895665766647202
Position 28089: 0.00096886263253186
Position 12120: 0.0009567967655813908
Position 13373: 0.000956143276252399
Position 16009: 0.0009561072484368689
Position 41054: 0.0009523920486889925
Position 16677: 0.0008919210463673255
Position 10879: 0.000886430529356876
Position 18497: 0.0008787138590873923
Position 18902: 0.0008702710512627849
Position 4915: 0.0008504622275814401
Position 18778: 0.0008365235514587735
Position 32781: 0.0008231726473351182
Position 22453: 0.0007950897745658958
Position 14961: 0.0007498280463990594
Position 38063: 0.0007497780676089557
Position 37032: 0.0007128759579869791
Position 15412: 0.0007063699726931238
Position 21860: 0.0006964776150384346
Position 2000: 0.0006272704475429727
Position 32615: 0.0006154057327359181
Position 21162: 0.0006128610830803682
Position 17667: 0.0005816643986376369
Position 3796: 0.0005743667257559568
Position 2596: 0.0005593707772549269
Position 15111: 0.0005454363125903814
Position 7948: 0.0005449597550702635
Position 13434: 0.0005303343059591182
Position 42204: 0.0005243033172610867
Position 22112: 0.0005014579957423601
Position 12627: 0.000476738663186404
Position 679: 0.00047249259059094933
Position 15024: 0.00045303406398098175
Position 37828: 0.0004311647950586297
Position 41694: 0.0004072028448911438
Position 148: 0.0003862061189708502
Position 3003: 0.0003741977383618838
Position 11396: 0.00037030973507793156
Position 41912: 0.0003658956866032107
Position 35245: 0.0003636559679092461
Position 2496: 0.00034968394429925543
Position 41633: 0.00034589035381749425
Position 17399: 0.0003420711694330533
Position 6633: 0.00033062109637906376
Position 33872: 0.00032850430311640456
Position 17581: 0.00030522287864160686
Position 202: 0.0003051104231528192
Position 1837: 0.000303796276483729
Position 436: 0.0002964558156509777
Position 41601: 0.0002939208557004853
Position 42262: 0.00028539415731412685
Position 35375: 0.00028185810233658486
Position 32544: 0.0002541907977505649
Position 2276: 0.0002526605619969923
Position 2964: 0.0002471628498825553
Position 16972: 0.00024100402395759203
Position 22618: 0.0002402088615681297
Position 12163: 0.00022151715653293748
Position 189: 0.0002168636099357023
Position 34178: 0.0002000620550816731
Position 22612: 0.00018965541241099788
Position 12192: 0.00018964437136356584
Position 22386: 0.0001869113748381932
Position 22777: 0.0001771498470079846
Position 735: 0.00017503719347000554
Position 18194: 0.0001632411444426468
Position 33632: 0.00016102204614116048
Position 21557: 0.00015228929400211473
Position 41660: 0.0001286280539229904
Position 2113: 0.0001267297188728851
Position 35324: 0.00012081566043629588
Position 19596: 0.00010823239525674654
Position 21406: 0.0001066580231098617
Position 1803: 9.795381552682797e-05
Position 694: 9.690281020161136e-05
Position 22766: 9.500185691399707e-05
Position 289: 9.377775190919905e-05
Position 41613: 8.841866592880875e-05
Position 984: 8.342699264157588e-05
Position 38246: 8.096997278316608e-05
Position 22187: 7.763770270168119e-05
Position 1200: 7.413684107731233e-05
Position 25712: 7.273382625802291e-05
Position 25911: 6.742159086993431e-05
Position 162: 6.274912141375355e-05
Position 23757: 5.755390077920269e-05
Position 22646: 5.094458517796097e-05
Position 952: 4.720410736975669e-05
Position 25664: 4.556515037854989e-05
Position 23495: 4.0240525566512295e-05
Position 23154: 3.940041529095173e-05
Position 23915: 3.818025575642342e-05
Position 41685: 3.338502372105753e-05
Position 1494: 3.292977049069638e-05
Position 21233: 3.109887734897023e-05
Position 16306: 2.8498773596507976e-05
Position 22542: 2.798656223465682e-05
