Gene = SASS6
index = 1225
Annotated 5SS: [  206  7074  9746 10576 11578 12562 13938 22664 25146 25328 25582 26044
 27189 30001 44817 47420]
Annotated 3SS: [ 7012  9665 10470 11405 12495 13817 22471 24950 25237 25401 25961 27051
 29871 44718 47324 47520]
SMsplice 5SS: [  206  9746 10576 11578 12562 13214 13938 22664 25146 25328 26044 27189
 30001 44817 47420]
SMsplice 3SS: [ 9665 10470 11405 12495 13113 13817 22471 24950 25237 25961 27051 29871
 44718 47324 47520]
top_k =  1000
Partition function (log Z): 6.444567826913991

Sorted 5' Splice Sites (High to Low Probability):
Position 13938: 0.9966024981193772
Position 30001: 0.9789839213667185
Position 25328: 0.9248649856406138
Position 11578: 0.9151183305000752
Position 206: 0.901612901573762
Position 10576: 0.8571733516096033
Position 25146: 0.8362287688710837
Position 26044: 0.80937100082106
Position 9746: 0.769976571836525
Position 22664: 0.7683056898084157
Position 13214: 0.735028523390474
Position 27189: 0.5653793971438061
Position 12562: 0.5606786042649932
Position 25582: 0.46369751301997314
Position 6304: 0.40722150086857534
Position 22853: 0.37587437773459714
Position 21273: 0.3677109900342917
Position 7074: 0.3472634732743167
Position 22253: 0.3274151177191136
Position 29149: 0.2590241800277199
Position 5423: 0.2576836445987022
Position 39319: 0.2374220101097252
Position 20268: 0.23086438121376524
Position 27208: 0.18931217009810603
Position 12587: 0.1523392415893259
Position 13499: 0.15152398889286883
Position 13234: 0.1367839757281952
Position 6438: 0.13000055390030843
Position 36964: 0.11624399835518207
Position 7017: 0.10743054692931406
Position 21430: 0.09988502529860822
Position 9084: 0.07899396849675393
Position 7109: 0.07486854728022706
Position 22119: 0.07079654848512916
Position 3302: 0.06545208574729429
Position 26048: 0.06220744186370921
Position 25451: 0.059331156554767825
Position 26938: 0.05926217881066632
Position 211: 0.05914545808718478
Position 35637: 0.05883692476154291
Position 26074: 0.049475442608681225
Position 11810: 0.04505902372697964
Position 25038: 0.04157675339330418
Position 17714: 0.04033322272274554
Position 10244: 0.036282839028191224
Position 6995: 0.03464722936662427
Position 628: 0.030379542771099777
Position 180: 0.028236758668647263
Position 35272: 0.02629680524873968
Position 6791: 0.025537976765699605
Position 10862: 0.02364740964182264
Position 14956: 0.01909999486090957
Position 21594: 0.018432695781237865
Position 14564: 0.017992444782683945
Position 23396: 0.015406913131242424
Position 38887: 0.013782895390558665
Position 7985: 0.0135384556041883
Position 17799: 0.012313697583990573
Position 36945: 0.011548449319928974
Position 13556: 0.011491670995993708
Position 1304: 0.010276710289500795
Position 29707: 0.010207526426574553
Position 32144: 0.009921481671474988
Position 5229: 0.009834034099694576
Position 26907: 0.009640024243636948
Position 6520: 0.009393450544989568
Position 24533: 0.00915179242178759
Position 38215: 0.009068747431160342
Position 4496: 0.008776052042055293
Position 1133: 0.00872820001143337
Position 37273: 0.00806897675931488
Position 17407: 0.007435541848142999
Position 712: 0.00690430645817726
Position 25779: 0.006859523872618437
Position 21325: 0.00684676743011174
Position 35252: 0.006396356607089482
Position 11731: 0.006007020678154464
Position 950: 0.005912435158751976
Position 1123: 0.005883757641579745
Position 11854: 0.005834781004848877
Position 5792: 0.0058280411966105585
Position 196: 0.0058239553103390535
Position 33723: 0.005669512644391796
Position 24582: 0.00558694086500826
Position 17914: 0.00555909597092401
Position 6870: 0.005534290685567938
Position 5527: 0.005296406784370941
Position 3079: 0.005240837402618576
Position 12769: 0.005101058874706048
Position 13220: 0.005028244069461215
Position 31447: 0.004764293780040967
Position 6673: 0.00418611844575952
Position 3391: 0.004047404926736828
Position 33651: 0.003961060536869274
Position 3539: 0.0038384333134326297
Position 23168: 0.003831691493118952
Position 23458: 0.003646725274594864
Position 26566: 0.0035026469515157953
Position 36925: 0.00346780136640512
Position 1079: 0.0034173858674341295
Position 32627: 0.0033397635875869114
Position 21586: 0.0030122974253613596
Position 11773: 0.002998831755618019
Position 23057: 0.002981947022493782
Position 3395: 0.0029393847205827313
Position 16537: 0.0028791236947786508
Position 33350: 0.002791457970287829
Position 6440: 0.0027749085525697686
Position 26065: 0.002631649393468469
Position 6897: 0.002429620099632013
Position 13069: 0.002395320395060763
Position 6090: 0.0023469881717023337
Position 25803: 0.0019616099753297566
Position 10870: 0.0019453145591882093
Position 4670: 0.001942334857480198
Position 4023: 0.0019388104371187971
Position 2895: 0.0019262556128268674
Position 4760: 0.0019253599974185223
Position 3000: 0.0018800147495210764
Position 33655: 0.001586441233388888
Position 22959: 0.001477307996307895
Position 542: 0.0014222550696003488
Position 29102: 0.0013060637669362449
Position 25585: 0.001305995293382028
Position 12819: 0.0012217796541129327
Position 25257: 0.0012073359910073937
Position 23108: 0.0011988631978829265
Position 23409: 0.0011522260045027997
Position 11846: 0.0010115503950919053
Position 39617: 0.0008033027217589643
Position 33023: 0.0007205317135903896
Position 1688: 0.0006853063740722184
Position 6257: 0.0006719213549598248
Position 914: 0.0006000678038269893
Position 25718: 0.0005689377673609496
Position 4688: 0.0005558761820033041
Position 13417: 0.0005476394703618853
Position 13017: 0.0005368939358252245
Position 23797: 0.0005225405929182823
Position 2918: 0.00048630892073706826
Position 29159: 0.00047347917446521805
Position 6594: 0.000467588312634082
Position 14149: 0.00045393419866422274
Position 12167: 0.00045212107353180336
Position 571: 0.0004465308679556715
Position 33231: 0.00044638207645468877
Position 6918: 0.00043312165096711747
Position 639: 0.00039991033308668926
Position 1344: 0.00039492865027098063
Position 14143: 0.00039390875454214
Position 247: 0.00037421678711220833
Position 3979: 0.0003736444192707245
Position 25743: 0.00037169082074074673
Position 5653: 0.0003542441444133354
Position 917: 0.00033616048927128165
Position 7875: 0.0003227044536225836
Position 25191: 0.0002897264567029816
Position 26226: 0.00024746746565300343
Position 4220: 0.00023912547374455235
Position 241: 0.00022686507020796344
Position 25609: 0.00020920682656774885
Position 5415: 0.0001911440493620755
Position 3555: 0.00018967579628692517
Position 1308: 0.00018703071523887445
Position 1339: 0.00015416762003343231
Position 5593: 0.0001534233551443065
Position 16504: 0.00014320051174564446
Position 30448: 0.0001342790036016998
Position 11796: 0.00011190146779020105
Position 3425: 5.3256479015493815e-05
Position 1508: 5.061412897100932e-05
Position 2651: 3.843998179214747e-05
Position 3430: 3.4167256585298174e-05
Position 4625: 3.2185564819739154e-05
Position 4587: 3.0875832622409026e-05
Position 3066: 2.553060594796362e-05
Position 1931: 2.476273733175921e-05
Position 1724: 2.2304187213401396e-05
Position 14321: 2.217883186295738e-05
Position 404: 2.043544079744145e-05
Position 406: 1.3707079793631232e-05
Position 235: 1.2258427965556899e-05
Position 14160: 1.0836309152358394e-05
Position 353: 9.68403849906101e-06
Position 13980: 6.253416196859015e-06
Position 150: 6.209022755211471e-06
Position 272: 5.606943681875277e-06
Position 304: 5.435184949103273e-06
Position 436: 4.494749739711199e-06
Position 17049: 3.7997133415329394e-06
Position 527: 1.6530162227658923e-06
Position 413: 1.491277066362632e-06
Position 282: 1.4482087959058047e-06
Position 373: 1.3207405477983973e-06
Position 644: 9.835978543298846e-07
Position 821: 8.179794296290882e-07
Position 168: 3.7914436421642893e-07
Position 306: 3.1297794678707286e-07
Position 787: 2.7956778738226483e-07
Position 311: 2.454734796188744e-07
Position 672: 1.6124904872255032e-07
Position 101: 1.31031309611558e-07
Position 894: 9.952487943611216e-08
Position 225: 9.212877839409163e-08
Position 356: 2.9042755823262402e-08
Position 1459: 5.835681378679728e-09
Position 698: 5.82964061095745e-09
Position 2537: 5.5858971736611125e-09
Position 442: 4.650909890377401e-09
Position 155: 4.0938556223341615e-09
Position 1313: 3.2363028991314945e-09
Position 559: 1.107810326534707e-09
Position 470: 4.618784796501445e-10
Position 6: 4.22714730511634e-10
Position 458: 3.878418073691989e-10
Position 217: 2.636534030730762e-13
Position 173: 1.727088252335089e-14
Position 380: 3.4181019937851847e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 24950: 0.9838092574192481
Position 13817: 0.9291076765567383
Position 25961: 0.9204227611984614
Position 29871: 0.8817315546528064
Position 11405: 0.8468098695759714
Position 25237: 0.8100830437641805
Position 22471: 0.7894400795976735
Position 10470: 0.78702685605625
Position 13113: 0.7576712428168935
Position 27051: 0.6794216875884891
Position 9665: 0.6682047651139859
Position 39201: 0.5658909620052501
Position 12495: 0.5556175298968373
Position 6190: 0.475746415686096
Position 21223: 0.4406669330936612
Position 7012: 0.39897247630968885
Position 22776: 0.34261556194157716
Position 47520: 0.26238017970607497
Position 25401: 0.24735783898099256
Position 5401: 0.2314847200735198
Position 41191: 0.20847648847912278
Position 22170: 0.1967509819411482
Position 6790: 0.17246012826291912
Position 22016: 0.15836435779115618
Position 25455: 0.15393088903465849
Position 29013: 0.1515424427636289
Position 36874: 0.1356402703053092
Position 20149: 0.1149416493148913
Position 29940: 0.09812834027644513
Position 12366: 0.09382315721123337
Position 40683: 0.09018005460210994
Position 13152: 0.08872762490844613
Position 8977: 0.07669497538597479
Position 29087: 0.0732176695789351
Position 20095: 0.0645625966621335
Position 13446: 0.0557909928548428
Position 12403: 0.053967478260808846
Position 17599: 0.053526028752932525
