Gene = SPINK8
index = 1320
Annotated 5SS: [   67  7317  8845 18438]
Annotated 3SS: [ 7266  8722 18394 21337]
SMsplice 5SS: [   67 19160]
SMsplice 3SS: [19035 21337]
top_k =  1000
Partition function (log Z): -9.906550234106449

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8713309478498891
Position 9727: 0.6390345291794629
Position 19160: 0.48092102266150794
Position 19151: 0.45823138822163295
Position 8845: 0.4265014189031439
Position 2274: 0.32403785170614363
Position 2345: 0.24978843963262423
Position 18073: 0.234077315441548
Position 9062: 0.17324430390984752
Position 7401: 0.15957727558353652
Position 300: 0.09453976694281686
Position 12094: 0.09428902228988445
Position 7459: 0.09097746338463535
Position 9015: 0.08449721976425385
Position 7597: 0.05320229309871959
Position 7297: 0.052043918154692434
Position 15824: 0.05195663399679974
Position 7317: 0.04818434163562735
Position 555: 0.04776656549590976
Position 15844: 0.0394642652150979
Position 18438: 0.03206542161214937
Position 4761: 0.021651355078613245
Position 14220: 0.019847499216777097
Position 2191: 0.019216482572363015
Position 2047: 0.01902865175930594
Position 7682: 0.01815380309362711
Position 20135: 0.014619314438739203
Position 16351: 0.012804171593943741
Position 7082: 0.01248485600065832
Position 9224: 0.011790079300827925
Position 5366: 0.009902335714524927
Position 19667: 0.009807374205459346
Position 8481: 0.009072615654449747
Position 5012: 0.008613913080651233
Position 19361: 0.008048156703253134
Position 1073: 0.00762066369544076
Position 3597: 0.007516925021689049
Position 11966: 0.006828250435171874
Position 7919: 0.002272396574900798
Position 9307: 0.0022619349521411504
Position 9155: 0.0019029161542253661
Position 332: 0.0015832999563375144
Position 8804: 0.0015238609924155735
Position 105: 0.0014535032455511446
Position 3853: 0.0014470493110078607
Position 3024: 0.0009352284175505082
Position 9722: 0.0008972734746572218
Position 3684: 0.0008784421172208689
Position 6209: 0.0007802129230203695
Position 19144: 0.0007359112713590458
Position 726: 0.0006801883604183903
Position 1023: 0.0006072952077925781
Position 1996: 0.0005676424622390371
Position 7246: 0.0004603508050998185
Position 151: 0.00039638186015808496
Position 1952: 0.00039255931949236324
Position 268: 0.00028143942655836244
Position 464: 0.0002469240172607341
Position 422: 0.00020665775400535442
Position 11985: 0.00017500933105869408
Position 345: 0.00016557025356712544
Position 6415: 0.00015031147471916608
Position 654: 0.00014835274212962257
Position 1844: 0.00013140129899731113
Position 71: 0.00010280106316780754
Position 930: 0.00010236098273986627
Position 970: 0.00010211724568854508
Position 146: 8.414882038704504e-05
Position 879: 5.820872374610592e-05
Position 76: 4.9507286251174665e-05
Position 47: 3.5036399529408514e-05
Position 401: 3.363136310790553e-05
Position 1607: 3.164324269978144e-05
Position 190: 2.5389787755510048e-05
Position 1067: 2.372709162410389e-05
Position 1354: 2.114517377772169e-05
Position 6219: 2.0895725513244353e-05
Position 349: 1.465231956005444e-05
Position 998: 1.3880471383950929e-05
Position 457: 1.1701243947731998e-05
Position 924: 1.1629518300549418e-05
Position 1812: 1.0354207142905115e-05
Position 1055: 9.563532057904853e-06
Position 851: 9.471500210621172e-06
Position 1678: 8.939247789431764e-06
Position 674: 8.38773135617252e-06
Position 3319: 8.10525316686257e-06
Position 1299: 6.567344658505458e-06
Position 1318: 6.111280390499608e-06
Position 1508: 4.076801640945228e-06
Position 612: 3.899562980056325e-06
Position 1596: 3.604968280433351e-06
Position 1918: 3.4008383655468574e-06
Position 1897: 1.957669879257913e-06
Position 1922: 1.942740050087038e-06
Position 1153: 1.861148511750086e-06
Position 1979: 1.7669498841237056e-06
Position 3679: 1.3046996992592512e-06
Position 156: 1.1409077841211014e-07
Position 445: 7.795445749147344e-08
Position 433: 6.420257645792963e-08
Position 140: 5.083375936320098e-08
Position 78: 3.515431777732334e-08
Position 839: 3.3951537606121577e-08
Position 607: 2.0462796696777902e-08
Position 2513: 1.821543089732449e-08
Position 562: 1.255706768808783e-08
Position 30: 1.184721269304257e-08
Position 491: 7.540390674056405e-09
Position 226: 1.2990327416521618e-09
Position 395: 9.431676095657439e-10
Position 993: 7.273069804002537e-10
Position 985: 4.84408914265148e-10
Position 181: 2.0907231319837083e-10
Position 530: 1.8441591536955433e-12
Position 494: 5.053795381642184e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19035: 0.9675452339034492
Position 9591: 0.6315410032607054
Position 2108: 0.4380884342239573
Position 8722: 0.4242870823069277
Position 21337: 0.3268130183532421
Position 7266: 0.2652502549031124
Position 17987: 0.23470059634931845
Position 8878: 0.2153053279892993
Position 21322: 0.18968807363416357
Position 2174: 0.10468180028881681
Position 15705: 0.09418658108835921
Position 11874: 0.09135150694087366
Position 21038: 0.06674024718934751
Position 21090: 0.06397099421275783
Position 21319: 0.05875719883714548
Position 19945: 0.05523693227250896
Position 19256: 0.0540795268956222
Position 7188: 0.05294333859441804
Position 19401: 0.048722979522383594
Position 19970: 0.036485338390190365
Position 18198: 0.034155867240856314
Position 7118: 0.02848009134999698
Position 7517: 0.026351555523866782
Position 2113: 0.024018940655246047
Position 7502: 0.0235260314890222
Position 21274: 0.020870883862846575
Position 14014: 0.020296048054969946
Position 9014: 0.020168563775833762
Position 4662: 0.017495306273150844
Position 7348: 0.017024144853246992
Position 19555: 0.015069162611174114
Position 15138: 0.014384020188413204
Position 8957: 0.013202490081543169
Position 16214: 0.012959839051817723
Position 20466: 0.012846022001547703
Position 193: 0.012758848578471147
Position 1741: 0.01228422629032453
Position 11903: 0.011856743996968223
Position 8653: 0.009940959422193573
Position 5233: 0.009781464270230314
Position 2181: 0.009530469206700958
Position 21189: 0.00846972402228499
Position 2205: 0.008333092875745686
Position 9154: 0.007966805356058282
Position 9603: 0.006900752465245819
Position 6989: 0.006653718608906179
Position 1951: 0.006411873754863251
Position 927: 0.006338811478561745
Position 3536: 0.006083061348335514
Position 19238: 0.005869968724671754
Position 6948: 0.005831137391752139
Position 8376: 0.005649089344578615
Position 9034: 0.005019868711849095
Position 4827: 0.004935252308143806
Position 2208: 0.0045405677391448475
Position 19717: 0.00450255826323654
Position 9175: 0.004004677480904704
Position 7542: 0.003586983956889591
Position 4856: 0.0033109778235114276
Position 207: 0.003189799703975083
Position 9474: 0.0031049116706575756
Position 241: 0.002577582418413104
Position 19281: 0.0024868504670335066
Position 19536: 0.0024049789455802837
Position 7596: 0.0023845174387597343
Position 8969: 0.0021974337437657416
Position 2139: 0.002173047452951023
Position 7223: 0.001930260895107927
Position 19628: 0.0019084383858036383
Position 8379: 0.0018493708384784875
Position 7796: 0.001527589052211285
Position 8238: 0.001232468292128155
Position 4612: 0.0011470311612406083
Position 4440: 0.0011275935926739677
Position 3483: 0.0010919308317305077
Position 7218: 0.0010269829999179371
Position 13812: 0.0008667897559515914
Position 2950: 0.0008550694287402282
Position 14394: 0.0008160890728850916
Position 19310: 0.000785543892254712
Position 3778: 0.0007262504505028889
Position 725: 0.0007038375195945459
Position 3744: 0.0006919290241013073
Position 1897: 0.0006356871742753224
Position 1900: 0.0006180767835724533
Position 6102: 0.000614655775171118
Position 4513: 0.0005784192504865344
Position 20101: 0.0004915011319356748
Position 7671: 0.00048545066696341127
Position 213: 0.0004764930618480793
Position 4688: 0.0004656991347214497
Position 7820: 0.0004489494942904173
Position 15351: 0.00039425726699704846
Position 4533: 0.00038601545399570656
Position 587: 0.00037905203393336475
Position 2046: 0.0003719542850900922
Position 16404: 0.0003711345631417366
Position 439: 0.0003690013218471533
Position 4620: 0.000360296499122263
Position 3545: 0.000345111794473689
Position 8214: 0.00034168717926449374
Position 1926: 0.0003247358257169699
Position 1055: 0.00029350567237354546
Position 3317: 0.00026449609989367246
Position 2257: 0.0002633104452534611
Position 1993: 0.0002540935200109129
Position 4976: 0.0002393560365328857
Position 16618: 0.0002254150474520769
Position 343: 0.00022004660198504168
Position 11391: 0.00021131556760764785
Position 4325: 0.00019344982234651193
Position 6116: 0.00019186252471844532
Position 15066: 0.0001637040637125451
Position 14829: 0.0001599038110059703
Position 3374: 0.00015731962357048402
Position 985: 0.00015210903471772505
Position 3402: 0.00014368926970798927
Position 1737: 0.00014158452470850965
Position 3390: 0.00014022845301551765
Position 5150: 0.0001234215957826987
Position 14431: 0.00011879929673070384
Position 3555: 0.0001040926055872626
Position 11324: 9.954996526548083e-05
Position 1439: 8.61374903001392e-05
Position 12623: 8.495222902043927e-05
Position 6260: 8.248246621728281e-05
Position 299: 7.856160634176903e-05
Position 1596: 7.669791652563393e-05
Position 1979: 7.586511060153317e-05
Position 12473: 7.577862613990997e-05
Position 14802: 6.988267262844602e-05
