Gene = DPH2
index = 462
Annotated 5SS: [ 319  705 1186 2067 2331]
Annotated 3SS: [ 591  961 1382 2153 2410]
SMsplice 5SS: [ 319  705 2067 2331]
SMsplice 3SS: [ 591 1937 2153 3006]
top_k =  1000
Partition function (log Z): -1.4136946156571872

Sorted 5' Splice Sites (High to Low Probability):
Position 2067: 0.9434305684059856
Position 2331: 0.8050099744208776
Position 319: 0.6394008406160412
Position 705: 0.6334539930826724
Position 1186: 0.5891595142151729
Position 267: 0.19366377147234332
Position 814: 0.18700178620040456
Position 723: 0.14428009142189877
Position 1411: 0.10500404134828013
Position 506: 0.09945870871213577
Position 2482: 0.06637972631644107
Position 1788: 0.05811083203635792
Position 1748: 0.04295379699614853
Position 1721: 0.0369304480673188
Position 1217: 0.03574569208324304
Position 1159: 0.027652177761930734
Position 1454: 0.02633997194255254
Position 309: 0.022206635639944655
Position 1537: 0.011109320646292402
Position 2542: 0.0066139252298380085
Position 982: 0.005992106981561314
Position 1542: 0.004865012187475818
Position 1618: 0.003929134620351392
Position 1629: 0.0027404720367378388
Position 686: 0.001982832396118062
Position 341: 0.001949146095306716
Position 137: 0.001839075889144875
Position 2879: 0.0016309209224204502
Position 411: 0.001276857048698974
Position 397: 0.0011172308802094616
Position 1553: 0.0010775679467292755
Position 2857: 0.001044216263030381
Position 975: 0.0008979002111138007
Position 1204: 0.0008342648415349853
Position 53: 0.0006562327396105412
Position 295: 0.0005863294377687601
Position 226: 0.0005538695576301688
Position 283: 0.0005496075963786762
Position 2337: 0.0005297293497260886
Position 2120: 0.0004983434750498339
Position 1149: 0.000480292925125552
Position 969: 0.0004615090103467909
Position 1427: 0.00043111349469516483
Position 511: 0.0003693270217422006
Position 789: 0.00036288745527828474
Position 311: 0.0003328550732752975
Position 1775: 0.00028429583301295094
Position 2343: 0.00018697334925149058
Position 2459: 0.00018020366965222883
Position 7: 0.00015798504056818306
Position 1895: 0.00014952306346221084
Position 666: 0.00012607111906352185
Position 1983: 0.0001209200148454449
Position 2071: 0.000116832014030874
Position 773: 0.00011042289430898073
Position 467: 9.997979686886897e-05
