Gene = NOM1
index = 951
Annotated 5SS: [ 1002  2876  4576 10452 12539 13453 14304 16680 17370 19474]
Annotated 3SS: [ 2750  4379 10127 12427 13284 14181 16546 17237 19363 19805]
SMsplice 5SS: [  228  2569  2876  4576  7550 10344 10904 12539 13453 14304]
SMsplice 3SS: [ 2384  2747  4379  7429 10127 10806 12427 13284 14181 16546]
top_k =  1000
Partition function (log Z): 6.143242936643585

Sorted 5' Splice Sites (High to Low Probability):
Position 12539: 0.9784242788138955
Position 14304: 0.9265685602974512
Position 4576: 0.901797669391989
Position 19474: 0.88540733417897
Position 13453: 0.8228554931564126
Position 2876: 0.8185003351112836
Position 7550: 0.7161782548728087
Position 228: 0.6711767542560052
Position 10904: 0.6483176959872443
Position 2569: 0.625795508349744
Position 16680: 0.4734207355638413
Position 10344: 0.41576106600826934
Position 17370: 0.3606494476232991
Position 12873: 0.3344444026300708
Position 1002: 0.2765290756540775
Position 22196: 0.23553958063199892
Position 11483: 0.21449766964409633
Position 3313: 0.20951596804975547
Position 22530: 0.17500328898909073
Position 17097: 0.1594185397460375
Position 10251: 0.15734285829868036
Position 5916: 0.1388950494911469
Position 10452: 0.13552814687359857
Position 14466: 0.11975234544328361
Position 17553: 0.11835754644030441
Position 9134: 0.09182201735301218
Position 22189: 0.08617660946947668
Position 15461: 0.08472575466159893
Position 2863: 0.08205402229215918
Position 12937: 0.07792576262322054
Position 10531: 0.06652755696070904
Position 5403: 0.05794477237494774
Position 19209: 0.05755856746694796
Position 22637: 0.0569655747657338
Position 19249: 0.05365001129434843
Position 17710: 0.05363237267531954
Position 10248: 0.05350178153710484
Position 9948: 0.0478822803461375
Position 14355: 0.04767485029702114
Position 5657: 0.04635592034215362
Position 11133: 0.04588203057890592
Position 17705: 0.04208018018892435
Position 1976: 0.04102818594951601
Position 18819: 0.038889014177425726
Position 4959: 0.0386658167645888
Position 16485: 0.034731594399152646
Position 1133: 0.02994903232397001
Position 5681: 0.026379802869413948
Position 1120: 0.022762093611086196
Position 4103: 0.021745954233305456
Position 12646: 0.020412145995492126
Position 4075: 0.02033801998940686
Position 14719: 0.019426290129498425
Position 13285: 0.01875566405754251
Position 10719: 0.016979062092262177
Position 2856: 0.016665441215935394
Position 4292: 0.01647841109965594
Position 13222: 0.012553032085408818
Position 14905: 0.011019928484159591
Position 259: 0.010452135349636255
Position 721: 0.010443531855208505
Position 14074: 0.009987776693666402
Position 10956: 0.009885545424977916
Position 14631: 0.009616036885975008
Position 4129: 0.009161110026348718
Position 595: 0.008990270652717423
Position 1462: 0.008377350168270587
Position 3083: 0.008098178920085854
Position 5214: 0.008041730817742062
Position 14267: 0.007769807472677943
Position 8813: 0.007595151522987903
Position 12877: 0.0070646867392173416
Position 11411: 0.006846892829432138
Position 13304: 0.006594318657029898
Position 985: 0.006314090891225352
Position 7838: 0.006044361684082265
Position 5258: 0.005807484619394434
Position 2518: 0.005771917275700655
Position 124: 0.005333612728597733
Position 4647: 0.005281871805142828
Position 4619: 0.005162346456386678
Position 13503: 0.0050712038552958175
Position 14107: 0.005027576388630003
Position 3363: 0.00482389830222291
Position 3385: 0.004427665331370019
Position 4249: 0.004298754238873526
Position 1328: 0.0042402338092105306
Position 11029: 0.003962540752059357
Position 12144: 0.003948407794141256
