Gene = URM1
index = 1537
Annotated 5SS: [   97  6788 16579 17991]
Annotated 3SS: [ 6716 16496 17941 18346]
SMsplice 5SS: [   97  6788 16579 17991]
SMsplice 3SS: [ 6675 16496 17941 18346]
top_k =  1000
Partition function (log Z): 1.0733642222617252

Sorted 5' Splice Sites (High to Low Probability):
Position 97: 0.9939284386127326
Position 16579: 0.9920886079930228
Position 6788: 0.9832717512132986
Position 1253: 0.4875689985434136
Position 17991: 0.41609116431599086
Position 12616: 0.28707409355586316
Position 826: 0.24957300532493168
Position 13497: 0.23617563237013167
Position 2316: 0.22361297114171816
Position 13327: 0.19273908238147092
Position 18145: 0.18259117612810455
Position 3022: 0.1739883393682107
Position 14022: 0.14826665928302066
Position 16405: 0.14599012814781176
Position 14522: 0.13410560423762471
Position 16167: 0.12619916443001555
Position 13509: 0.0917079565939458
Position 13279: 0.08157907174736803
Position 659: 0.06847941712113208
Position 12948: 0.06739585306561899
Position 16281: 0.06499010044839387
Position 3881: 0.06495618295142545
Position 943: 0.06003068909558425
Position 3434: 0.05415358399639191
Position 18211: 0.05036261018348015
Position 14057: 0.04491414311150324
Position 18492: 0.04004617994063171
Position 16113: 0.036887645495311414
Position 3965: 0.035075862408148965
Position 10721: 0.03358891466858499
Position 974: 0.02949974768496689
Position 19135: 0.029196107124201905
Position 3601: 0.028960636329240005
Position 1687: 0.026841866940041023
Position 5510: 0.026377295291682125
Position 2421: 0.024042424053751083
Position 12940: 0.02355521847165101
Position 9128: 0.01763374803056423
Position 2299: 0.01688711134484589
Position 16094: 0.016566555194015332
Position 15036: 0.012810421073492327
Position 4676: 0.012681938879564345
Position 8778: 0.010758586059291437
Position 5609: 0.01027606156689725
Position 2650: 0.009962371286944945
Position 18088: 0.009614212235482297
Position 2233: 0.009317766362353711
Position 13333: 0.00895796951711238
Position 10873: 0.008437850720747939
Position 16610: 0.0069827046810138505
Position 14508: 0.00643970279367751
Position 17039: 0.0059688250512817875
Position 18348: 0.00539953095919089
Position 16786: 0.004707225502526687
Position 10394: 0.004262445882735855
Position 13354: 0.004229536856407233
Position 8736: 0.004121517355987269
Position 18205: 0.0034250893174020565
Position 978: 0.003232656214972465
Position 18596: 0.003131612056006233
Position 1961: 0.0028940199862621837
Position 13130: 0.002815818805574188
Position 17179: 0.00280362540452396
Position 2687: 0.002622111815076215
Position 951: 0.0021907472069735766
Position 15732: 0.002092510363558876
Position 6743: 0.002082507528103257
Position 712: 0.0020206145495064746
Position 11475: 0.001992757442956002
Position 5854: 0.0018645545037781958
Position 16897: 0.001832952465988207
Position 7495: 0.0017938397375689083
Position 4211: 0.0017269072375236825
Position 16958: 0.0016705111278477183
Position 12581: 0.0016575740783540329
Position 18710: 0.0014639585600906375
Position 588: 0.001407750294694981
Position 717: 0.0014059971581162917
Position 2938: 0.00126796981047354
Position 11161: 0.0011320222768608683
Position 7360: 0.001119023201592533
Position 2451: 0.0010320097391161838
Position 76: 0.0007291124336173139
Position 18233: 0.0007216319356499036
Position 13249: 0.000700316593543992
Position 86: 0.0006376598434896364
Position 18568: 0.000572754661294383
Position 213: 0.0005497800880920375
Position 517: 0.0005235703390391068
Position 2746: 0.00043736208684824556
Position 617: 0.0004238871688052007
Position 16920: 0.0004116179960129244
Position 2656: 0.00040804788304522427
Position 17236: 0.00036533464780348515
Position 2603: 0.00035850040709897474
Position 357: 0.0003396416012220454
Position 2570: 0.00033168267026873784
Position 918: 0.00032871043507250994
Position 17125: 0.00027951636350570936
Position 953: 0.00027488180401977403
Position 621: 0.0002586377339303434
Position 17186: 0.00024938197681792057
Position 265: 0.000249318353156607
Position 17407: 0.0002443643192766918
Position 8853: 0.00023178189350885672
Position 2559: 0.0002298386006087588
Position 18160: 0.00022386973302523672
Position 955: 0.00021858940556835574
Position 3226: 0.00021353085826796285
Position 957: 0.00019709796237361697
Position 959: 0.00019294841149168968
Position 2742: 0.00018392753915836
Position 961: 0.00016932919323518086
Position 1716: 0.0001452358949672698
Position 4903: 0.00013750683040564395
Position 16648: 0.00011872010246567512
Position 17626: 0.00010575802369421109
Position 654: 7.432100169948393e-05
Position 17995: 6.578577388672567e-05
Position 1204: 4.7393787645188504e-05
Position 17622: 4.4195298079273036e-05
Position 908: 3.8972376896470256e-05
Position 1224: 3.781256040630716e-05
Position 2320: 3.702267083800857e-05
Position 1208: 3.366691761750164e-05
Position 789: 3.082360174198246e-05
Position 6989: 2.8824604799727715e-05
Position 1657: 2.311274302734209e-05
Position 982: 2.2986041784572557e-05
Position 91: 2.278357915336375e-05
Position 1497: 2.0865141019829773e-05
Position 984: 2.053041174781069e-05
Position 366: 2.042312565616396e-05
Position 2026: 1.6258096186496487e-05
Position 1016: 1.6149236498392966e-05
Position 980: 1.585849773294213e-05
Position 994: 1.4485184834363688e-05
Position 998: 1.2993244682735149e-05
Position 996: 1.2517992541640142e-05
Position 17958: 8.901546576019728e-06
Position 759: 7.889937119528766e-06
Position 1120: 6.755506673320454e-06
Position 25: 6.210391713681035e-06
Position 925: 5.812570900907633e-06
Position 330: 5.7783983585554035e-06
Position 838: 5.445215581754001e-06
Position 18042: 5.08693772138813e-06
Position 536: 4.969126809865584e-06
Position 1506: 4.400805293341696e-06
Position 903: 3.922794284275361e-06
Position 136: 3.7180292051769284e-06
Position 196: 2.382497843097521e-06
Position 18655: 2.2333719064290065e-06
Position 493: 2.1139720102125256e-06
Position 120: 1.7673182757654953e-06
Position 277: 1.6464407398685985e-06
Position 360: 1.5677910922864362e-06
Position 906: 1.5457282887393685e-06
Position 508: 8.765204325479037e-07
Position 423: 7.745403911950678e-07
Position 273: 7.653089412152448e-07
Position 16577: 5.246033440235601e-07
Position 35: 4.230911050394192e-07
Position 80: 4.076462910317185e-07
Position 529: 3.402225616441833e-07
Position 168: 3.0104392821398176e-07
Position 320: 2.6361965081422474e-07
Position 1270: 2.3814740732955504e-07
Position 239: 1.4912142942224883e-07
Position 252: 1.4136438404866126e-07
Position 204: 7.943896694448645e-08
Position 350: 3.8841162041020153e-08
Position 139: 2.5637600846363503e-08
Position 101: 1.550787498534231e-08
Position 337: 1.4685726757300433e-08
Position 198: 1.2790409416337732e-08
Position 522: 4.3346319277449444e-09
Position 809: 6.44988088345551e-10
Position 318: 2.337403577121581e-10
Position 539: 3.345238500463834e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16496: 0.998172339054152
Position 18346: 0.7649414446924168
Position 17941: 0.6257220618596401
Position 13182: 0.5859496836110963
Position 6675: 0.4917015990455999
Position 6716: 0.4899971162025592
Position 576: 0.2608491603295068
Position 1123: 0.2575942184213746
Position 12499: 0.22365847634948507
Position 16022: 0.1796533651193423
Position 2876: 0.17491846587786256
Position 2117: 0.14370904611570587
Position 14406: 0.13404461017197183
Position 16263: 0.12691070331697996
Position 1005: 0.11467533019355543
Position 13933: 0.10628896633387798
Position 12787: 0.08922083672240579
Position 13905: 0.08689183606064592
Position 825: 0.08435838496300332
Position 646: 0.06518274375214653
Position 3775: 0.06059420151722966
Position 1168: 0.058758386675198455
Position 2188: 0.053465319900491005
Position 19282: 0.0519702484080125
Position 2137: 0.04974348074983188
Position 16238: 0.04579458171795384
Position 16193: 0.03994693883378735
Position 5419: 0.03851791136235758
Position 19023: 0.03428893101744168
Position 3352: 0.034167669402895194
Position 10642: 0.03326682153498589
Position 13273: 0.03014846515477359
Position 12581: 0.026774568821624743
Position 18743: 0.02639200625217328
Position 3800: 0.025106510565615293
Position 16830: 0.024330779108658048
Position 1416: 0.021828129736304113
Position 12456: 0.01943711049328343
Position 12375: 0.018861511969823896
Position 8956: 0.017633748030564233
Position 1222: 0.017302968410278098
Position 18068: 0.016078007246861852
Position 16706: 0.015651476119896292
Position 17655: 0.015308921973033157
Position 18042: 0.015240423439419731
Position 8680: 0.015111885308787569
Position 2164: 0.014900360801793107
Position 18978: 0.014138607192800337
Position 18539: 0.01318739514417416
Position 3158: 0.013119821258822698
Position 3448: 0.01237327833609353
Position 20285: 0.011749464860320571
Position 20011: 0.010402003144361611
Position 973: 0.010377327892046918
Position 17859: 0.00988543106081416
Position 3239: 0.008620599567784196
Position 18109: 0.008569663945575134
Position 2496: 0.008316191376248562
Position 16771: 0.008172452816559135
Position 20387: 0.007895796890428887
Position 3429: 0.007671818028207495
Position 3600: 0.00738153585555693
Position 18925: 0.007212268075072686
Position 18491: 0.006920095218718752
Position 1147: 0.0069093646057104925
Position 14850: 0.006899592132009621
Position 17787: 0.006874546728943078
Position 19666: 0.006799652616776813
Position 2237: 0.006697537225811867
Position 18981: 0.006636640478691547
Position 14477: 0.006500696859330394
Position 18892: 0.006259080811851963
Position 19772: 0.006156267613055363
Position 3681: 0.006148001161723239
Position 14726: 0.005910828941482705
Position 10580: 0.005895839851253542
Position 4646: 0.00577504769358655
Position 846: 0.005526727572571941
Position 1065: 0.004961418947970718
Position 3130: 0.00474820011918246
Position 4498: 0.004369284707282402
Position 10263: 0.004262445882735855
Position 19057: 0.004227069910772197
Position 19885: 0.004053768722281605
Position 1506: 0.003977524938258671
Position 612: 0.0035466869432894113
Position 18236: 0.003378733685283655
Position 6630: 0.002980173333743178
Position 17616: 0.0028897597840540933
Position 10769: 0.002864104003093467
Position 18144: 0.0028359680081841325
Position 13016: 0.002815818805574188
Position 17817: 0.00280275537490267
Position 1135: 0.0026200329037853166
Position 3302: 0.0026002186787892905
Position 4551: 0.0025376064786953923
Position 2493: 0.002480868427011376
Position 595: 0.002442504894496341
Position 1245: 0.002274753922493081
Position 15546: 0.0020925103635588767
Position 17394: 0.0020888004529386163
Position 2285: 0.002026169273483795
Position 2412: 0.00199018744520374
Position 17092: 0.0019071278211285048
Position 2618: 0.001864014502815425
Position 12713: 0.0017302348148642227
Position 4078: 0.001726907237523683
Position 16878: 0.001659023239142319
Position 18252: 0.0016153211564425057
Position 7304: 0.0015805513785058418
Position 1028: 0.0015477086223339312
Position 516: 0.0014567037110433311
Position 1900: 0.0014038322208120087
Position 2037: 0.0013615624329289813
Position 19352: 0.0013360219410531603
Position 16849: 0.001304839419993833
Position 539: 0.0012190497535579474
