Gene = IQCA1L
index = 711
Annotated 5SS: [   53   988  2102  2586  5114  6699  7675  8292  8520  9049  9921 10066
 10980 11240 12205 12753 13220 13858]
Annotated 3SS: [  659  1981  2399  5041  6492  7589  8168  8443  8941  9837 10009 10896
 11131 12004 12665 13041 13618 14407]
SMsplice 5SS: [   53  2102  5114  7675  8292  9921 10112 12788 13220 13858]
SMsplice 3SS: [ 1981  5041  7589  8168  9837 10009 12665 13041 13618 14407]
top_k =  1000
Partition function (log Z): 10.231127687005745

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9326991538716922
Position 13220: 0.9147433299382347
Position 8292: 0.8764120448437609
Position 7675: 0.7812157023147548
Position 2102: 0.7136355810474377
Position 5114: 0.6456035048891532
Position 10066: 0.6091705286174953
Position 12788: 0.6035102907521046
Position 9049: 0.5324477735140046
Position 13858: 0.5306689766235504
Position 11240: 0.5280992656730643
Position 6949: 0.37166515606695577
Position 6628: 0.3531151607232516
Position 12753: 0.3321969044230832
Position 988: 0.3028194917759284
Position 5137: 0.3024547060364484
Position 10112: 0.3013884480352635
Position 11422: 0.2588786341949127
Position 6607: 0.25329367619489496
Position 12205: 0.2494098259733512
Position 8520: 0.2155314089211607
Position 10950: 0.20671990004656662
Position 922: 0.20454122211023215
Position 8850: 0.1543932481918358
Position 11132: 0.14401618076694797
Position 2586: 0.141211292291782
Position 484: 0.11665208536765258
Position 8669: 0.11324388596934337
Position 10897: 0.09409034975818867
Position 8373: 0.08895312757335776
Position 11875: 0.07073958542630304
Position 12322: 0.06952770674215661
Position 10980: 0.0659093131788815
Position 10463: 0.06296725430192827
Position 11491: 0.06134043478316553
Position 12943: 0.05255326349339635
Position 5589: 0.043378508940889626
Position 13885: 0.04039506337301101
Position 7689: 0.03576836125618721
Position 9062: 0.03330282031023405
Position 1830: 0.032988529048988344
Position 13157: 0.02930743896077627
Position 13392: 0.028877074232118636
Position 9477: 0.028438213444427936
Position 8628: 0.02790786895880022
Position 12793: 0.026712480473744925
Position 9051: 0.025183496134157348
Position 12187: 0.024358167753216798
Position 1043: 0.02415889969755589
Position 565: 0.023578163839424134
Position 6699: 0.02306523660211402
Position 13748: 0.022640662684304477
Position 12299: 0.022076549156827198
Position 11292: 0.020582536037525887
Position 2206: 0.018824152465264525
Position 9322: 0.017733418659798446
Position 8780: 0.017288224835966256
Position 12311: 0.016179903317468936
Position 2246: 0.014836554023009511
Position 7715: 0.013461186557362542
Position 14088: 0.011966680632181148
Position 9647: 0.010960055666754448
Position 10279: 0.01080487763365642
Position 14199: 0.010754936886500985
Position 9250: 0.01072729104919495
Position 215: 0.010076764770394691
Position 938: 0.00832931120042008
Position 8338: 0.008291134961796159
Position 12055: 0.008133896810216491
Position 3500: 0.008093882212359047
Position 13741: 0.0075798784919094975
Position 3670: 0.0070939988687495825
Position 994: 0.006495012336954072
Position 11022: 0.0062047191678801135
Position 57: 0.00619570621035802
Position 6023: 0.006047208033523761
Position 9025: 0.0059262237219219515
Position 8624: 0.005723076475361163
Position 13813: 0.005537906429597367
Position 13693: 0.005258395088118554
Position 2308: 0.004791174882522381
Position 5235: 0.004753655226236068
Position 768: 0.004672326257029157
Position 12559: 0.004656201531950546
Position 8590: 0.004512429482014048
Position 10323: 0.004454777088501017
Position 8481: 0.004307251449446519
Position 5822: 0.004305128512992776
Position 3584: 0.003995727605269583
Position 1894: 0.0036564727153233123
Position 4308: 0.0033255916489994797
Position 11220: 0.003291883018965215
Position 3754: 0.0032673766165446792
Position 10912: 0.0032379231280260257
Position 9457: 0.0028066978709495277
Position 10236: 0.0026455965180300386
Position 1915: 0.002645287980455622
Position 1898: 0.002612170086411072
Position 8315: 0.002351818722967017
Position 6886: 0.0020380079316489347
Position 5517: 0.0020244275735705817
Position 2549: 0.0018971139882564723
Position 6511: 0.0018155415553380583
Position 9737: 0.0017717394277805493
Position 13426: 0.0016732587077816078
Position 13830: 0.0016320362540532078
Position 7754: 0.0015890244742628003
Position 9521: 0.0015505267500656478
Position 8355: 0.0013726399354950093
Position 5916: 0.0013522276983461408
Position 420: 0.001270929080561476
Position 9504: 0.0012531697401716535
Position 2327: 0.0010864538928990965
Position 1349: 0.0010650102690920441
Position 9550: 0.0010041976193637433
Position 13863: 0.0009922810156062448
Position 2300: 0.0009460539535472558
Position 9091: 0.0009060397912416862
Position 10142: 0.0008509750916259465
Position 4235: 0.0008402928963656931
Position 1275: 0.0008330239360886736
Position 8632: 0.0007941749196814824
Position 8674: 0.0007864664761574569
Position 841: 0.000767432275454631
Position 6005: 0.0006398222939586218
Position 8317: 0.0006055255912999773
Position 8407: 0.0005587248791750043
Position 11258: 0.0005533754444153806
Position 10433: 0.0005301030113926125
Position 9419: 0.000524586501385571
Position 14147: 0.000495061474676915
Position 12666: 0.0004797594092552706
Position 1655: 0.0004622406337176384
Position 10607: 0.0004609448718559883
Position 13108: 0.0004002374236038187
Position 11256: 0.00035789446275015345
Position 6350: 0.0003497205767538791
Position 992: 0.0002919346651280729
Position 1740: 0.0002839814686728742
Position 9201: 0.0002800943650378196
Position 8688: 0.0002786373638988675
Position 6218: 0.0002514470071547923
Position 9313: 0.00023985902756525193
Position 1048: 0.00021611765118418518
Position 1301: 0.00020687689778181546
Position 143: 0.00019894892259508196
Position 1112: 0.0001410749422816167
Position 528: 0.00013967726849255788
Position 13395: 0.00013005589949793804
Position 316: 0.00011329074705768089
Position 14063: 0.00010533933685688438
Position 6979: 0.0001004459986309997
Position 605: 9.871612420022258e-05
Position 12780: 9.61722745894237e-05
Position 13235: 9.372557657990353e-05
Position 8169: 9.17449616937032e-05
Position 250: 8.800391491499551e-05
Position 6061: 6.408985373696539e-05
Position 488: 5.8406446625201974e-05
Position 44: 3.6420933181761174e-05
Position 5141: 3.519440911452527e-05
Position 2112: 1.4999066833529487e-05
Position 759: 9.583274583410365e-06
Position 70: 8.299933743596762e-06
Position 2596: 6.137968340512865e-06
Position 5215: 6.034304920194098e-06
Position 547: 5.130514273674277e-06
Position 2036: 3.759683182740057e-06
Position 3525: 3.324248151925653e-06
Position 13168: 2.4564066919093074e-06
Position 1629: 2.20807978369234e-06
Position 25: 1.89841930988432e-06
Position 490: 1.170440126300406e-06
Position 195: 8.158132513188641e-07
Position 116: 5.992483961801224e-07
Position 681: 4.233764770620496e-07
Position 33: 2.194476290957504e-07
Position 137: 2.0564154271336195e-07
Position 1107: 9.592764430594052e-08
Position 621: 2.8428941474040045e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12665: 0.9442999679013651
Position 5041: 0.9419256568564638
Position 8168: 0.9333756675006927
Position 13041: 0.8946605729040559
Position 14407: 0.7123908238335775
Position 9837: 0.6947622100745221
Position 13618: 0.6756421090892556
Position 1981: 0.6197888839797695
Position 8941: 0.5808810984191562
Position 7589: 0.44980636540967817
Position 12004: 0.3816612155774995
Position 6833: 0.3721826435635601
Position 8443: 0.3666865154232687
Position 6492: 0.3440429320988162
Position 11131: 0.3351386541819396
Position 7621: 0.3299241151987658
Position 11021: 0.32431081161431263
Position 11376: 0.31012261846313594
Position 6510: 0.2736695823042518
Position 10738: 0.2633856779294152
Position 659: 0.21590918214686958
Position 10009: 0.18539710942679694
Position 8729: 0.17099133508632092
Position 702: 0.15471960742372157
Position 837: 0.12691657288617236
Position 10896: 0.10138737929017186
Position 13592: 0.08674139517722324
Position 11681: 0.06830163944458277
Position 2026: 0.0680081057706409
Position 10343: 0.05935028942175413
Position 2193: 0.05657823118566464
Position 419: 0.05377802820677584
Position 2399: 0.050132544387561866
Position 13038: 0.050115246266189066
Position 13314: 0.047964170734584276
Position 7657: 0.04688546142440455
Position 2439: 0.04611919439989575
Position 1739: 0.04266223425953403
Position 9372: 0.038444751075469775
Position 450: 0.03743437793997474
Position 8192: 0.033461563750457154
Position 13959: 0.030996979342047808
Position 9798: 0.030356752165240516
Position 10667: 0.026338353937077213
Position 11052: 0.024649694578488843
Position 5398: 0.0244324593882215
Position 13009: 0.024417345398781366
Position 12606: 0.023009714892865893
Position 9183: 0.02132899338825083
Position 12909: 0.01869012744254858
Position 13679: 0.016831619250043103
Position 5313: 0.015782215542496928
Position 773: 0.014542701918876659
Position 10235: 0.013041443818372807
Position 3424: 0.012452681522936075
Position 9296: 0.012452356926495902
Position 12832: 0.011786638948310004
Position 6537: 0.011489438867539994
Position 2335: 0.01046728058970402
Position 8108: 0.010082560664822406
Position 8702: 0.00984126962553196
Position 13962: 0.009663439723722736
Position 12683: 0.009438547408498046
Position 14117: 0.009180142001517434
Position 295: 0.009172219413692714
Position 2227: 0.008570079889031303
Position 379: 0.008057774445428439
Position 11909: 0.00742935689613721
Position 13140: 0.006797534619519697
Position 5841: 0.006111838339956281
Position 2023: 0.005743435297939591
Position 8590: 0.005492436177802394
Position 14422: 0.00537669181743029
Position 4874: 0.005340680268762028
Position 7633: 0.005093613395117977
Position 3403: 0.005088694369807329
Position 8763: 0.005085775615215257
Position 12890: 0.005067309705891737
Position 12430: 0.004656201531950546
Position 14151: 0.004641478774712885
Position 1930: 0.004609066378236505
Position 300: 0.004512531322312695
Position 14120: 0.0044591636947127825
Position 1993: 0.004358594899986708
Position 10141: 0.004294679431701451
Position 13330: 0.004187287387086989
Position 13776: 0.00408960178212082
Position 363: 0.0038807179498026516
Position 9804: 0.003810816969933428
Position 186: 0.0036532463101125357
Position 5646: 0.003648503210857489
Position 14440: 0.0035173252128806926
Position 10763: 0.003329537070678645
Position 5229: 0.0032966502173062515
Position 1853: 0.0032704840586982894
Position 3669: 0.003267376616544683
Position 14304: 0.003241352982046129
Position 1674: 0.0028296618743290456
Position 13533: 0.0028296485155329945
Position 2409: 0.0027492701339008117
Position 846: 0.0027000969659787227
Position 1708: 0.0026506846857892725
Position 4977: 0.002644035660943391
Position 14061: 0.0023433100412329467
Position 11357: 0.00227089855855175
Position 13687: 0.002170984754108288
Position 5477: 0.0021274515158875625
Position 6514: 0.0019842239231471393
Position 6801: 0.0019456856082769828
Position 4251: 0.0017803980016601597
Position 1677: 0.0017686280914065875
Position 629: 0.0017393703168395122
Position 2048: 0.0016453067207652513
Position 14183: 0.0016227615988204502
Position 11595: 0.0016146095136252482
Position 12603: 0.0015897423940947214
Position 10524: 0.0015579525358387699
Position 9520: 0.0015019850619382973
Position 14251: 0.0014708394957393053
Position 225: 0.0013414965331953372
Position 2283: 0.0013392958954949056
Position 768: 0.0012600070484514577
Position 8022: 0.0012169080239215432
Position 852: 0.0011788283359629882
Position 1232: 0.0011720316803119442
Position 10214: 0.001137858720542403
Position 13656: 0.0010710357966834012
Position 3572: 0.0010475046772693338
Position 759: 0.0010449706622139986
Position 12906: 0.001036019570920715
Position 8616: 0.001032307829584299
Position 4104: 0.001002248771935476
Position 12935: 0.0009917182259367855
Position 13909: 0.0009902752961014718
Position 2205: 0.0009833044633607943
Position 4136: 0.0009759526201626571
Position 10809: 0.0009741962672128811
Position 8766: 0.0009681061610821518
Position 7986: 0.0009061040873632758
Position 14454: 0.0008992239930326382
Position 13992: 0.0008691083393600085
Position 2451: 0.0008616639007782545
Position 11837: 0.0008233364680950533
Position 5955: 0.0008205854716230816
Position 5939: 0.000797154395022743
Position 13729: 0.0007948408399964248
Position 13692: 0.0007947841316734062
Position 478: 0.0007760789252020725
Position 4945: 0.0007572590259270919
Position 5665: 0.0007442357549277641
Position 1858: 0.0007425235028138495
Position 13665: 0.0006650216088950028
Position 753: 0.0006544044870882031
Position 5206: 0.0006521886993960006
Position 3480: 0.0005980523645173852
Position 10372: 0.0005973789565628653
Position 12242: 0.0005954772795999131
Position 5540: 0.0005844263256896478
Position 9232: 0.0005417662446257607
Position 1939: 0.0005313775881518785
Position 9119: 0.00046497529595531436
Position 2401: 0.00046119195168840095
Position 8206: 0.00044360898621721083
Position 8510: 0.0004389535969131072
Position 9414: 0.0004287391592804426
Position 4173: 0.0004072851516068805
Position 13454: 0.0003916890937498856
Position 9123: 0.00037489638365605674
Position 6264: 0.0003497205767538788
Position 8058: 0.00033496660730608467
Position 1467: 0.00031457483265473664
Position 2447: 0.00030082444052653955
Position 13629: 0.00028866607637688185
Position 8586: 0.0002879832757996865
Position 8635: 0.000282996355650369
Position 1885: 0.00028224321200998054
Position 11337: 0.00027758010632322457
Position 8447: 0.00027412268980420965
Position 5062: 0.00027380963328007434
Position 14437: 0.0002526883964301986
Position 661: 0.0002500283964313689
Position 1902: 0.0002453900322372156
Position 9204: 0.00021627182048265057
Position 165: 0.0002138445914470479
Position 1543: 0.00019052482268346006
Position 2264: 0.00018375025735034505
Position 9190: 0.00018365007443424858
Position 2426: 0.00017679618577712457
Position 14147: 0.00017358782927585784
Position 5734: 0.00016637838502869953
Position 1183: 0.0001602593574588214
Position 8743: 0.00015541722673298306
Position 1718: 0.0001496720612961707
Position 1497: 0.0001446273934308036
Position 591: 0.00014316020647542414
Position 14228: 0.0001416863965437596
Position 6096: 0.00014015395263247715
Position 8031: 0.00012027750347873663
Position 13299: 0.00011408432534944945
Position 5334: 0.0001132891929754503
Position 6059: 0.00011129305452231514
Position 1095: 0.00010883889867645182
Position 969: 0.00010754316868201071
Position 4778: 0.00010594453051965996
Position 5487: 0.00010346665034377631
Position 6472: 0.00010343788184313551
Position 310: 9.851608124427521e-05
Position 381: 9.375409726371672e-05
Position 1579: 9.280153090481785e-05
Position 13102: 9.049485607725636e-05
Position 5550: 8.615792757602546e-05
Position 705: 8.170654917475373e-05
Position 1078: 8.097807748662445e-05
Position 1115: 7.504714508870556e-05
Position 5198: 7.126085544026163e-05
Position 10163: 6.402131246715332e-05
Position 528: 6.242828169829757e-05
Position 483: 5.98918625380693e-05
Position 1654: 5.745814451014962e-05
Position 1604: 5.5772550571285456e-05
Position 723: 5.407039970202713e-05
Position 4904: 5.1911986092069644e-05
Position 855: 5.16386301798788e-05
Position 8465: 4.0447148445989815e-05
Position 681: 3.755607624990115e-05
Position 2153: 3.122548260468194e-05
Position 1774: 2.9795683972291848e-05
Position 8404: 2.9537161216553445e-05
Position 669: 2.839837732140125e-05
Position 2098: 2.824261078188403e-05
Position 2195: 2.7196170486743668e-05
Position 1877: 2.583631779406207e-05
Position 2076: 2.5191210934159242e-05
Position 8400: 2.461529388838531e-05
Position 2101: 2.4204457277269084e-05
Position 337: 2.2333980679386714e-05
Position 1399: 2.153934551342857e-05
Position 231: 2.121263007120275e-05
Position 537: 1.999986267306368e-05
Position 2126: 1.946343102965633e-05
Position 5331: 1.8514332365959735e-05
Position 116: 1.79618477685008e-05
Position 1001: 1.7465688125624427e-05
Position 1326: 1.6473358375218613e-05
Position 8978: 1.5175873196997034e-05
Position 1341: 1.4392799323371854e-05
Position 248: 1.3926650288911407e-05
Position 1610: 1.3645096161897744e-05
Position 912: 1.2568969009667442e-05
Position 8982: 1.1488423350886705e-05
Position 8004: 1.0095611186850468e-05
Position 8358: 9.22655178320491e-06
Position 1553: 9.119527480366234e-06
Position 574: 8.606059331836651e-06
Position 1476: 7.857830577220033e-06
Position 7945: 7.650940379066061e-06
Position 8406: 7.273553518044746e-06
Position 9254: 5.767368504857707e-06
Position 123: 5.738146704295256e-06
Position 129: 5.257583367202049e-06
Position 13539: 4.868394903813114e-06
Position 720: 4.533779614152336e-06
Position 5187: 4.438992351565775e-06
Position 906: 4.386887646170378e-06
Position 5182: 3.994613435239819e-06
Position 388: 2.2837694195242293e-06
Position 135: 1.8607871130804522e-06
Position 2355: 1.2976851266712502e-06
Position 125: 1.2935134648780772e-06
Position 2087: 1.105095378456773e-06
Position 2269: 1.008972286734397e-06
Position 1787: 6.842934356879129e-07
Position 1396: 5.263711387989872e-07
Position 718: 4.202110467967493e-07
Position 1274: 1.5878363692243005e-07
Position 455: 1.572791688331366e-07
Position 1021: 1.3972452157886573e-07
Position 596: 6.77079360343598e-08
Position 137: 1.790118622151582e-08
Position 631: 8.33863230707189e-09
Position 540: 6.6470653953362755e-09
Position 547: 3.73417890734382e-09
Position 942: 2.828299175031872e-09
Position 978: 1.8281051994442456e-09
Position 1025: 1.420975146611249e-09
Position 7801: 1.4408653488712804e-10
Position 988: 4.005489979137833e-11
Position 87: 2.949018990280452e-12
Position 93: 6.01555197323995e-13
Position 89: 1.4529537704408294e-14
Position 105: 3.682583981321513e-15
Position 98: 3.387782434426033e-15
Position 103: 2.0062956591590663e-15
