Gene = RPL7A
index = 1205
Annotated 5SS: [  33  829 1487 1839 2106 2514 2858]
Annotated 3SS: [ 707 1336 1697 2025 2382 2787 3047]
SMsplice 5SS: [ 829 1487 1839 2106 2858]
SMsplice 3SS: [1336 1697 2025 2787 3047]
top_k =  1000
Partition function (log Z): 7.567846988309212

Sorted 5' Splice Sites (High to Low Probability):
Position 2858: 0.9797295411706781
Position 1839: 0.9762265187838409
Position 1487: 0.9715542230637036
Position 829: 0.9387438652869885
Position 2106: 0.916404452896792
Position 2514: 0.45835654485304644
Position 1089: 0.4218381143270654
Position 33: 0.2599204990342303
Position 2720: 0.1111198753758408
Position 608: 0.07850772654995303
Position 360: 0.05022673621126928
Position 2201: 0.04911293528711779
Position 2506: 0.02708586399966467
Position 538: 0.023602731392592016
Position 1221: 0.023058502419486922
Position 154: 0.02136416330502483
Position 175: 0.019550613958444974
Position 1173: 0.01588857644927447
Position 77: 0.015761480156693715
Position 2179: 0.014587508846298551
Position 1027: 0.010924316152768749
Position 68: 0.008827239729179143
Position 1065: 0.007543407104257763
Position 883: 0.007286206928153093
Position 786: 0.005678758256019467
Position 450: 0.004555823556954292
Position 37: 0.003977049783090344
Position 738: 0.0036960389621703556
Position 2197: 0.003693558903597896
Position 195: 0.0035837729179388727
Position 1492: 0.003179292002769563
Position 262: 0.002473926735697542
Position 880: 0.002295582242194336
Position 301: 0.0018719274229326455
Position 1843: 0.0015943304038095825
Position 1192: 0.001351239150370184
Position 2677: 0.00121126936637845
Position 277: 0.0011134866917934434
Position 1136: 0.0007294418248852686
Position 526: 0.0005441600886245225
Position 906: 0.0005088086013776939
Position 1111: 0.0005062221602640099
Position 2518: 0.000457590543153547
Position 1860: 0.00038132028781391424
Position 371: 0.0003348062092284713
Position 2252: 0.000290989152036624
Position 323: 0.00025835017437684366
Position 2163: 0.0002481275265166071
Position 833: 0.00020452719548273823
Position 783: 0.0001826185628398851
Position 562: 0.0001710089527928359
Position 439: 0.00014877028995165695
Position 613: 0.00014230283563324798
Position 2281: 0.00012557763639197843
Position 473: 0.00011859867033408236
Position 432: 0.0001181453366111078
Position 441: 0.00010787153672298493
Position 916: 0.00010721505260341314
Position 2644: 9.302073179176641e-05
Position 1316: 7.950195893645328e-05
Position 1175: 7.75600062982635e-05
