Gene = PLPPR1
index = 1041
Annotated 5SS: [   394 156849 241360 257528 280753 284266 288788]
Annotated 3SS: [156740 241170 257394 280501 284088 288655 295315]
SMsplice 5SS: [   394   1010   2029  13293  49479  72801  90314 102284 110974 134592
 139962 156849 168940 239330 241360 246779 257528 280357 280753 281599
 282267 284266 288550 288788]
SMsplice 3SS: [   911   1927  13136  49353  72733  90211 102173 110849 134490 139879
 156740 168743 239199 241233 246692 257394 280162 280501 281524 282068
 284088 288435 288655 295315]
top_k =  1000
Partition function (log Z): -139.97354990462358

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9098592751977022
Position 13293: 0.8488168575176915
Position 1010: 0.6469003031674806
Position 2029: 0.6444023990892044
Position 9434: 0.4696023398288519
Position 13029: 0.37499640299375164
Position 12717: 0.3621486140777172
Position 17390: 0.3379592479126669
Position 15722: 0.2734133231215231
Position 8452: 0.18981605784982578
Position 14326: 0.1881240701943388
Position 7595: 0.16154707506946864
Position 12581: 0.1530134611026818
Position 13842: 0.14600029954218935
Position 999: 0.10570119505770245
Position 782: 0.0700086184851202
Position 2023: 0.06364665900584938
Position 13584: 0.0445849475862756
Position 2906: 0.0370761823163018
Position 15695: 0.03148568112048993
Position 15815: 0.019509647011904302
Position 753: 0.015943942513474
Position 15302: 0.012042995704750228
Position 2060: 0.009255155396006555
Position 2913: 0.008625707048876574
Position 1521: 0.007967435027578709
Position 1390: 0.0064532608658485185
Position 15855: 0.0052530853793982734
Position 1513: 0.004926063370102384
Position 360: 0.004023380410732518
Position 18719: 0.0035255393033003604
Position 4626: 0.003492829627469906
Position 1586: 0.002914430096859656
Position 1014: 0.0025063737880760407
Position 491: 0.0014785068099411587
Position 6836: 0.0013824983780518954
Position 757: 0.0013754723162040488
Position 591: 0.0012487547670229661
Position 839: 0.0011687964459769155
Position 2196: 0.0011055916686363134
Position 13526: 0.0009850896629109358
Position 1598: 0.0008303838407104296
Position 982: 0.0006546150833838841
Position 398: 0.0005616364264861137
Position 1102: 0.0005108823441333434
Position 5987: 0.0004946180575093633
Position 1232: 0.00041291790342495876
Position 1703: 0.0002901803716483034
Position 521: 0.00027543117814595776
Position 924: 0.000255968834284736
Position 1281: 0.0002551058711869025
Position 446: 0.0002543763354962283
Position 2212: 0.00024956432912021445
Position 1722: 0.0001743006415121874
Position 796: 8.843812826000259e-05
Position 1358: 7.594943567681297e-05
Position 1216: 7.450081181717117e-05
Position 330: 7.36423797556217e-05
Position 1172: 6.365053451725312e-05
Position 509: 5.747514218129441e-05
Position 429: 5.651418329056488e-05
Position 1286: 4.038487766417246e-05
Position 1676: 3.923187764053683e-05
Position 1572: 3.9111947160462995e-05
Position 2315: 3.8839272691881044e-05
Position 816: 2.568581163536827e-05
Position 593: 2.4139290396338307e-05
