Gene = SNAP47
index = 1287
Annotated 5SS: [  504 13238 24490 32088]
Annotated 3SS: [12695 23998 31962 45530]
SMsplice 5SS: [  333  7975  8863 24490 32088 35537 43643]
SMsplice 3SS: [ 7884  8732 24247 31962 35420 43520 45530]
top_k =  1000
Partition function (log Z): -19.230147514131716

Sorted 5' Splice Sites (High to Low Probability):
Position 8863: 0.7906434395433154
Position 13238: 0.5731595630975461
Position 333: 0.5270475157109615
Position 9045: 0.5026416294870566
Position 504: 0.46219958888548796
Position 11466: 0.4090571488259225
Position 14310: 0.3985923172766106
Position 22302: 0.39031308624266764
Position 7975: 0.3270438224624541
Position 8001: 0.2904937674574673
Position 12845: 0.2778720890604375
Position 24490: 0.22794102806372818
Position 11264: 0.21383384253189922
Position 14185: 0.19054849666916507
Position 3809: 0.17302905037418542
Position 9416: 0.11650338420595475
Position 7982: 0.1107533121219498
Position 15090: 0.08253247267502792
Position 9353: 0.07689039311490166
Position 17451: 0.0762367662304609
Position 9111: 0.057718748997004625
Position 8126: 0.054513226121905435
Position 11594: 0.0544478093128108
Position 4307: 0.04312448786801872
Position 13473: 0.0422872024770788
Position 2770: 0.03801343844184824
Position 14341: 0.03638202025681615
Position 11252: 0.02993601467548189
Position 6727: 0.0247396112419873
Position 5302: 0.022882931196832955
Position 632: 0.0217765524528736
Position 4000: 0.020716524164582237
Position 7382: 0.019708415663690367
Position 2745: 0.019214514156354955
Position 12876: 0.01864354579086154
Position 11435: 0.018265586079029932
Position 12096: 0.017192560826546795
Position 14511: 0.016154682374474535
Position 9027: 0.015110892838928252
Position 7486: 0.014652455916751062
Position 18913: 0.014443706545191603
Position 11934: 0.012799491690393667
Position 14248: 0.012727453991283071
Position 9158: 0.011129193222031819
Position 10331: 0.010770744828939943
Position 122: 0.01067008232588305
Position 1492: 0.01017799996230797
Position 6609: 0.009985317763440702
Position 791: 0.009437649331994626
Position 872: 0.008963150528118401
Position 15223: 0.00893411155560906
Position 16362: 0.00872640449630106
Position 25908: 0.00845246677390878
Position 10460: 0.007751440598826116
Position 17: 0.007627146827352538
Position 10929: 0.007598114408458257
Position 12598: 0.007001478812055742
Position 7942: 0.006889156604083742
Position 8787: 0.004946225041927183
Position 7700: 0.004799386195272079
Position 9115: 0.004716155262873337
Position 24279: 0.00408651187527648
Position 12133: 0.004086195993818117
Position 8012: 0.003995739463614056
Position 8067: 0.0037710112093821894
Position 735: 0.0035833827605080432
Position 13227: 0.003540740938590808
Position 7465: 0.0035179043197965383
Position 8872: 0.002681591298554744
Position 7791: 0.0025404951314731707
Position 5688: 0.0025089902490729884
Position 2712: 0.0024933081786147116
Position 9306: 0.0023397477657428945
Position 10939: 0.0022147817106552593
Position 4923: 0.002135738661123257
Position 4963: 0.00205801351206076
Position 16701: 0.001975058073203136
Position 1919: 0.0019088928237896723
Position 1448: 0.0018512249410490723
Position 4851: 0.0017997901927516418
Position 695: 0.0017810566885774837
Position 8153: 0.0017133393352996326
Position 11398: 0.001697813481237999
Position 3887: 0.0016694671774791453
Position 14958: 0.0015899075289813713
Position 14231: 0.001467084978919509
Position 1804: 0.001406690996415719
Position 9098: 0.0013779321455989417
Position 917: 0.0013546419070267495
Position 2165: 0.0013490158774313427
Position 2776: 0.001115931354871092
Position 1047: 0.0010784961438843825
Position 1290: 0.0010725377257129844
Position 6458: 0.0010512417900742756
Position 13439: 0.0010503112546152724
Position 8265: 0.0010089246882931749
Position 21: 0.0009617520922535946
Position 4424: 0.0009419132270836052
Position 2273: 0.0009095645263407431
Position 12283: 0.0008779945715752152
Position 9012: 0.0008534941645622238
Position 4596: 0.0008068256235292852
Position 8203: 0.0008005994944571312
Position 11836: 0.0007163976692778986
Position 6632: 0.0006631487626226297
Position 1892: 0.0006411127410354581
Position 8948: 0.0005223768799575937
Position 9034: 0.00047647516936499124
Position 32: 0.00037954695822160403
Position 155: 0.00020806111213201634
Position 520: 0.00018313485413185528
Position 8867: 0.00017572525130332022
Position 625: 0.00016548391100231516
Position 1260: 0.0001636870289213092
Position 811: 0.0001545044325119423
Position 962: 0.00014050290829357634
Position 292: 0.00013630162220575761
Position 16581: 0.00013181968834445512
Position 1307: 0.00012374882781761187
Position 937: 0.00011144344629082284
Position 472: 0.00010910367987672466
Position 772: 0.00010753479009902022
Position 8882: 0.00010155023882526351
Position 1150: 8.878915499119175e-05
Position 9005: 7.946002181122687e-05
Position 1173: 7.638537399334382e-05
Position 2107: 7.457863781330548e-05
Position 2887: 6.0924934330894e-05
Position 1072: 5.750294223194022e-05
Position 264: 4.815566100657221e-05
Position 242: 3.699734197518298e-05
Position 2069: 3.388570856015438e-05
Position 248: 3.3078383059967776e-05
Position 93: 3.199147283712503e-05
Position 3478: 2.271044465896752e-05
Position 272: 1.8802193969368227e-05
Position 149: 1.0577325682057553e-05
Position 1129: 5.23663998543625e-06
Position 41: 3.080211889750492e-06
Position 1277: 9.31207416589441e-07
Position 1027: 7.489098226760122e-07
Position 514: 7.259022201776068e-07
Position 1303: 4.5537416786889456e-07
Position 35: 2.1477421483912894e-07
Position 516: 1.641881950343945e-07
Position 555: 9.205571932887214e-08
Position 571: 8.099846769132858e-08
Position 60: 4.3987383207092166e-08
Position 433: 3.091152055514272e-08
Position 524: 2.549559200290175e-08
Position 373: 2.522913339410931e-08
Position 687: 2.4584426814895522e-08
Position 672: 2.1643319424787e-08
Position 25: 1.1902819447047387e-08
Position 831: 2.702911307677718e-09
Position 1631: 2.441740663814305e-09
Position 582: 2.155746307282101e-09
Position 550: 2.0987242305786066e-09
Position 1548: 1.1059881777255294e-09
Position 1836: 4.879640115723166e-10
Position 1806: 4.626753934954343e-10
Position 1295: 2.7139290827192387e-10
Position 488: 3.924184993368303e-11
Position 897: 4.300328124175755e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8732: 0.7978296938667506
Position 7884: 0.7278648759152034
Position 23998: 0.6391833524171393
Position 14082: 0.5384470861783162
Position 11359: 0.4818333129888367
Position 22161: 0.41774441768276316
Position 12695: 0.3088481729133597
Position 12937: 0.2797164311514736
Position 8984: 0.2626198646958008
Position 13087: 0.2602536144065694
Position 8947: 0.255071093327517
Position 11193: 0.24162278387644118
Position 24247: 0.2295893897050883
Position 25794: 0.20496487850609332
Position 3702: 0.16982666064280127
Position 9198: 0.1530646942799892
Position 14854: 0.09679655461199412
Position 14061: 0.08183662626017947
Position 17303: 0.07697135554563037
Position 8931: 0.07429249970450799
Position 7911: 0.05950288452155037
Position 25731: 0.05326502825953947
Position 447: 0.04452797774441963
Position 4209: 0.0401289501457987
Position 13345: 0.03251841087725657
Position 26273: 0.029046703750507552
Position 11828: 0.028200496419478062
Position 13169: 0.023309769602862948
Position 14368: 0.023261980564664594
Position 14227: 0.022415405583362007
Position 18750: 0.021032096041103576
Position 6529: 0.01966623415074724
Position 7283: 0.017243496996692382
Position 6532: 0.015213674716573129
Position 2595: 0.015103821177972383
Position 2508: 0.013151526809450365
Position 10790: 0.012752856199961533
Position 3759: 0.011690377722533408
Position 9326: 0.011504631526120211
Position 2658: 0.010850271050578569
Position 2562: 0.010630210745345108
Position 5149: 0.010513040379198509
Position 7259: 0.010166870428266635
Position 7193: 0.010109606889070996
Position 16212: 0.009214040435057221
Position 24718: 0.009002748698070566
Position 9167: 0.007913951965263547
Position 10330: 0.007833344264379802
Position 13386: 0.00769017383785568
Position 12495: 0.0070014788120557545
Position 8953: 0.006918464697961571
Position 10220: 0.006912064004718195
Position 25934: 0.006883615847357019
Position 5157: 0.006525871039514307
Position 8916: 0.006383163815107191
Position 3670: 0.005884907776927172
Position 9276: 0.005483104562084892
Position 22935: 0.005433178461020555
Position 12058: 0.005115252634040374
Position 21014: 0.004541753272442983
