Gene = NDUFAF2
index = 926
Annotated 5SS: [   254 128086 153904]
Annotated 3SS: [127995 153862 207574]
SMsplice 5SS: [   254  11857  28484  30276  47956  51836  55348 128086 153904 155599]
SMsplice 3SS: [ 11752  28313  30090  47735  51764  55191 127995 153862 155469 196751]
top_k =  1000
Partition function (log Z): -102.87409756209169

Sorted 5' Splice Sites (High to Low Probability):
Position 254: 0.766880003401029
Position 1977: 0.6569685672798788
Position 11857: 0.35758044084744517
Position 7157: 0.32943332295765887
Position 300: 0.15827007347036506
Position 6810: 0.09185481817774634
Position 6419: 0.08806336411601184
Position 3828: 0.06986885413960034
Position 6581: 0.04261047184322353
Position 6775: 0.041939199406408764
Position 285: 0.03947276063562014
Position 3823: 0.034998780866529564
Position 4438: 0.02162743952038926
Position 830: 0.014434209195787327
Position 6044: 0.011430532570608427
Position 259: 0.010515955336955648
Position 3856: 0.010016440521191407
Position 4877: 0.008869687154010944
Position 3638: 0.006949033386175267
Position 3860: 0.00648265341520583
Position 131: 0.005781068188645786
Position 49: 0.005449554577085636
Position 7333: 0.00528775721576435
Position 5001: 0.0039344370581770455
Position 319: 0.003503274060990766
Position 1998: 0.0030062537767490665
Position 465: 0.0027520381439330656
Position 2406: 0.0023872686343820513
Position 7895: 0.002197227178113121
Position 6549: 0.0016176189128880238
Position 9662: 0.0015570736440976328
Position 4873: 0.0010267653466893153
Position 304: 0.0007466728297974015
Position 3538: 0.0004885772093772417
Position 2310: 0.00036811400685335735
Position 1479: 0.00036727050626420753
Position 3870: 0.00030730650336577097
Position 5807: 0.0002970270816686432
Position 193: 0.00023813299709834278
Position 58: 0.000204394111629445
Position 2174: 0.00020046128722952167
Position 6689: 0.00015527375167646772
Position 1181: 0.00012547122577236575
Position 3218: 0.00011116310478193129
Position 3186: 0.00010580237618205151
Position 1444: 5.7879501140929514e-05
Position 834: 3.4847386967412785e-05
Position 2456: 2.6859628125592966e-05
Position 2209: 2.0526579685403777e-05
Position 1483: 5.903935812885948e-06
Position 89: 5.59731344319022e-06
Position 3363: 2.987354747878241e-06
Position 181: 2.7306140929083836e-06
Position 267: 1.7670307233809666e-06
Position 289: 1.4774928783584186e-06
Position 135: 1.3426821872140778e-06
Position 3192: 7.867063390215947e-07
Position 118: 6.587346948511992e-07
Position 526: 5.739890904393402e-07
Position 1073: 5.471271558950391e-07
Position 667: 3.969988370660935e-07
Position 385: 3.0395755189145987e-07
Position 237: 3.013370270114913e-07
Position 979: 1.6691305492350154e-07
Position 613: 1.6262050730917287e-07
Position 1207: 1.3401890647207757e-07
Position 2900: 1.3254950985657347e-07
