Gene = DLD
index = 448
Annotated 5SS: [  320  2309 10848 11424 12578 14089 14535 15399 24727 25995 26493 27092
 28130]
Annotated 3SS: [ 2229 10767 11354 12507 13987 14390 15296 24535 25823 26302 26953 28039
 28223]
SMsplice 5SS: [  320  2309 10487 10848 12578 13777 15399 24727 25995 26493 27092 28130
 28414]
SMsplice 3SS: [ 2229 10322 10767 12507 13651 15296 24535 25823 26302 26953 28039 28223
 28486]
top_k =  1000
Partition function (log Z): 16.273829369995234

Sorted 5' Splice Sites (High to Low Probability):
Position 15399: 0.9982714728352564
Position 28130: 0.9773635315003439
Position 24727: 0.9516178138633526
Position 2309: 0.9438779941862957
Position 28414: 0.9334242868486805
Position 27092: 0.9290141513869898
Position 12578: 0.9207999197298167
Position 10848: 0.9006802927406763
Position 13777: 0.8504268150898888
Position 26493: 0.7870010996746639
Position 25995: 0.7649140290582338
Position 10487: 0.7312622591275024
Position 14089: 0.6651208175798653
Position 320: 0.6140158163240867
Position 28767: 0.460420090627228
Position 14535: 0.4183996197197249
Position 10217: 0.3911743071301604
Position 27824: 0.3667777056114926
Position 27639: 0.31958277274119107
Position 11424: 0.30629520780187125
Position 4103: 0.24566636818530546
Position 14469: 0.24303885185873736
Position 1357: 0.22304637029925642
Position 27821: 0.2097256422952246
Position 10502: 0.1924846256797592
Position 26249: 0.1902935608843421
Position 335: 0.11917601961407044
Position 14830: 0.09881601716071904
Position 10115: 0.08475449673233654
Position 14797: 0.08136173874100464
Position 15198: 0.07748787659711068
Position 29013: 0.07708528294685671
Position 7255: 0.07100086561503785
Position 644: 0.06423048884450332
Position 22640: 0.062360900511570214
Position 18630: 0.06012938173677137
Position 904: 0.058295745077211955
Position 24353: 0.058115311210174755
Position 14278: 0.05730568130570363
Position 331: 0.05606488781789897
Position 1506: 0.056021142563248964
Position 10665: 0.05185635887671044
Position 18801: 0.04970457344279144
Position 135: 0.04687681705590018
Position 19802: 0.044647162252274185
Position 385: 0.0432492015806779
Position 22010: 0.042006934673591664
Position 2589: 0.038512291313923565
Position 10456: 0.03802358740388081
Position 10853: 0.03689444748075649
Position 28722: 0.030596380460929874
Position 16794: 0.027781278893020223
Position 169: 0.026537548495638743
Position 26527: 0.02390743662220964
Position 12659: 0.02353756850481652
Position 13367: 0.022540269941992166
Position 13431: 0.02222900820239021
Position 21890: 0.021130514589869816
Position 1106: 0.019831132227985226
Position 19696: 0.018720082615502724
Position 11127: 0.01833363828858922
Position 959: 0.018272163434257156
Position 12842: 0.01717804689933185
Position 6362: 0.01668387679592017
Position 1202: 0.015652144172240794
Position 7454: 0.014396999503281202
Position 14503: 0.014378890140351097
Position 13917: 0.014372212987066816
Position 5531: 0.014122212121871234
Position 6234: 0.01365350323705915
Position 28425: 0.01186809668476887
Position 979: 0.011500569728957043
Position 12350: 0.010651608083434478
Position 244: 0.01034402287153618
Position 13188: 0.010300698444631285
Position 177: 0.009960038463545593
Position 14057: 0.008798962267429114
Position 25952: 0.008538927654418308
Position 7965: 0.008343704910229387
Position 745: 0.008263501316985982
Position 7589: 0.00762443984278914
Position 100: 0.007506358483205702
Position 9518: 0.007075075464569586
Position 14743: 0.006919803848603473
Position 8209: 0.0054561705310215225
Position 2485: 0.005014045985920595
Position 9304: 0.004651744882419585
Position 27584: 0.004218500841401533
Position 29342: 0.00420718930853617
Position 4005: 0.003908131455752567
Position 9332: 0.0038771904285663517
Position 26883: 0.003676338527663172
Position 9384: 0.003593535975815604
Position 4429: 0.003543345329865915
Position 10937: 0.0032767804589009532
Position 4001: 0.003157922303944148
Position 8019: 0.0030956414203984163
Position 5103: 0.0030608636433122126
Position 1147: 0.0030487260238582837
Position 14316: 0.00294035503418583
Position 819: 0.0028527282041689345
Position 130: 0.0028279850597274156
Position 28881: 0.002712567038085779
Position 6583: 0.002569787045307458
Position 21944: 0.002471295340110678
Position 5793: 0.002291739990728492
Position 9432: 0.002280699752198196
Position 29620: 0.002275167262729318
Position 10719: 0.0022383024027841348
Position 3479: 0.0022163167653465304
Position 10532: 0.0021080644664458353
Position 27831: 0.0020740128789835497
Position 366: 0.0016552434840023664
Position 29328: 0.0016455369520499657
Position 13802: 0.0015468824354874212
Position 340: 0.00135973398489738
Position 824: 0.0012279128695591804
Position 986: 0.0011392131193107354
Position 13309: 0.0010506965215362769
Position 1235: 0.0010119532709041267
Position 27815: 0.000975984689599485
Position 16316: 0.0009247006749872897
Position 3445: 0.0008811446359088166
Position 301: 0.0008749727895072082
Position 12996: 0.0008678329766784434
Position 2817: 0.0008413014326878512
Position 10678: 0.0008182008374388462
Position 11836: 0.0007321944802779737
Position 1858: 0.0007271205592536006
Position 12582: 0.0007264928187865761
Position 11174: 0.0007148220652942875
Position 17980: 0.0006841583232371461
Position 3387: 0.000629480947043714
Position 7612: 0.0006061213356765575
Position 28498: 0.0006047529919661175
Position 250: 0.0005945308905385806
Position 1814: 0.0005819313307969277
Position 955: 0.0005109888645390485
Position 486: 0.0004961952220718078
Position 297: 0.00046637433931874105
Position 376: 0.00045552554153539246
Position 1061: 0.0004490709574814431
Position 3835: 0.00044833128064936096
Position 13034: 0.0004004194901054018
Position 28112: 0.0003885857906801207
Position 1169: 0.0003750906786442936
Position 28055: 0.0003744659518572635
Position 2313: 0.00037375370805405327
Position 29320: 0.00036604377859693864
Position 13329: 0.00036441493340636107
Position 1677: 0.000302692859575916
Position 1671: 0.00030247512397015073
Position 1206: 0.00029291577056411993
Position 10968: 0.0002914199415424564
Position 3483: 0.00028819281374781836
Position 11531: 0.0002874497516466018
Position 14781: 0.00027560729481889833
Position 13116: 0.0002675444391141448
Position 12690: 0.0002579872887477452
Position 14511: 0.0002477947812807299
