Gene = LIN9
index = 784
Annotated 5SS: [  625  8561 12015 13892 22070 23401 31959 41777 43521 44201 58895 70763
 76390 76638]
Annotated 3SS: [ 8527 11919 13786 21935 23274 31800 41642 43400 44098 58813 70636 76209
 76539 77126]
SMsplice 5SS: [  108 12015 13892 22070 23401 31959 40809 41777 43521 44201 58895 70763
 76390 76638]
SMsplice 3SS: [11919 13786 21935 23274 31800 40699 41642 43400 44098 58813 70636 76209
 76539 77126]
top_k =  1000
Partition function (log Z): 3.562448372685346

Sorted 5' Splice Sites (High to Low Probability):
Position 12015: 1.0000000000000004
Position 58895: 0.9999999980401124
Position 70763: 0.9997363158642932
Position 31959: 0.9990126070106339
Position 44201: 0.979505688331616
Position 43521: 0.9725225775099611
Position 23401: 0.9604704960370726
Position 76638: 0.9498338307748907
Position 41777: 0.8887145191564843
Position 13892: 0.8116583395628003
Position 76390: 0.8034421497128302
Position 22070: 0.7428182093437522
Position 108: 0.6771529587816595
Position 8561: 0.602391531595721
Position 6765: 0.5667858678230857
Position 40809: 0.5458432648008802
Position 35048: 0.529596643277619
Position 64808: 0.5140047762187806
Position 54564: 0.34644222922858803
Position 50176: 0.33436740291588196
Position 6484: 0.31896777686850863
Position 1367: 0.2993469433026669
Position 1283: 0.2990122531261554
Position 24196: 0.2563250011365006
Position 1729: 0.22472774117681596
Position 76080: 0.21747176564974946
Position 5143: 0.21217649346669926
Position 46921: 0.1957858400814036
Position 5148: 0.186731932470634
Position 63625: 0.18262298746969785
Position 24244: 0.18145165497866617
Position 625: 0.15973551638244843
Position 71239: 0.1548246599556848
Position 61641: 0.14712491138603395
Position 1335: 0.1459080868794765
Position 6521: 0.1434544976385298
Position 32469: 0.11885502911392375
Position 50299: 0.11836270620339315
Position 92: 0.07953716376165966
Position 68777: 0.07157416230495287
Position 67060: 0.06375576876994103
Position 3134: 0.061647620080249044
Position 56596: 0.05638408665998233
Position 1170: 0.05342480356285078
Position 722: 0.045858799272648576
Position 65: 0.039669453404319335
Position 47136: 0.03900540640764889
Position 59423: 0.03590135538734159
Position 77717: 0.03377672763959683
Position 71661: 0.03348657688088792
Position 46977: 0.03173332133580329
Position 48774: 0.031372851701738355
Position 21347: 0.031053069105018195
Position 67109: 0.030523310578807195
Position 42176: 0.02346057315705067
Position 47244: 0.02241591521683025
Position 76650: 0.022089883458600263
Position 40860: 0.019904698749190583
Position 1465: 0.019417671351537692
Position 292: 0.01872686587303376
Position 76266: 0.017921789320232473
Position 53469: 0.01597135541715344
Position 68592: 0.015947695728274775
Position 39157: 0.015660893296903608
Position 44624: 0.014768399907705046
Position 49387: 0.011974565253716643
Position 48202: 0.01024735746749277
Position 50130: 0.007262846735149306
Position 77233: 0.007184475676779073
Position 2894: 0.006399150361058664
Position 3899: 0.006350884846964062
Position 40172: 0.006333570055342838
Position 2964: 0.006164829409954423
Position 43615: 0.005859963775154376
Position 78225: 0.005731028709878242
Position 48549: 0.00535193638807634
Position 43979: 0.004455892372056985
Position 51103: 0.004295018942700474
Position 10998: 0.004255210693358738
Position 1015: 0.003854932063322694
Position 77595: 0.0037395530840467844
Position 43856: 0.0036431758909870435
Position 1232: 0.0034824291803700305
Position 8468: 0.00333636539335296
Position 43568: 0.003175972774963566
Position 43484: 0.002688959210608872
Position 77057: 0.0024105343718174247
Position 43824: 0.0019175280598512777
Position 71362: 0.0016449715204011994
Position 75286: 0.001594645996793428
Position 72247: 0.001416333934120029
Position 76880: 0.001180181418335059
Position 32009: 0.0009873929893664585
Position 112: 0.0009305748692602521
Position 43525: 0.0007894524531853248
Position 74192: 0.0007804967253256469
Position 126: 0.0007259741745135157
Position 77972: 0.0007082198765229883
Position 3671: 0.000653916832786464
Position 1206: 0.0006342179332695828
Position 4391: 0.0006090364861155098
Position 2770: 0.0006058094093208145
Position 46884: 0.00059457131590278
Position 1010: 0.0005523229839106078
Position 1715: 0.0005464980155239687
Position 1446: 0.0004998988026889134
Position 46942: 0.0004814868992078138
Position 329: 0.00041370480013690414
Position 77624: 0.00039265839838269423
Position 5229: 0.0003645115998153286
Position 1373: 0.00035859904778697845
Position 927: 0.00032329608658302665
Position 77780: 0.0003183120338146542
Position 5470: 0.0002882394585547556
Position 1277: 0.00024773859880461153
Position 96: 0.000244668765989459
Position 53: 0.00010881704046545596
Position 829: 0.00010700073513778054
Position 1198: 6.29734280482028e-05
Position 47930: 4.3515081317480194e-05
Position 76848: 3.99469256863888e-05
Position 44740: 3.8468090354803844e-05
Position 76699: 3.746006368022157e-05
Position 46402: 3.278470769639137e-05
Position 807: 3.1520180259401125e-05
Position 1137: 2.7508219798472393e-05
Position 48048: 2.2657207369802824e-05
Position 1172: 2.1459320871500752e-05
Position 45148: 1.8877023098966542e-05
Position 47146: 1.8209700625993726e-05
Position 2009: 1.8184606370719265e-05
Position 1353: 1.7648001495340318e-05
Position 44288: 1.4694654941208333e-05
Position 47249: 1.349224845244308e-05
Position 44304: 1.2396031071894211e-05
Position 532: 1.213026973458413e-05
Position 801: 1.0518119732017685e-05
Position 47849: 1.0439948132824835e-05
Position 46524: 9.980515879699897e-06
Position 1469: 8.664865398543227e-06
Position 47261: 8.386756128290716e-06
Position 629: 8.347355165948478e-06
Position 1190: 8.315042467039099e-06
Position 811: 7.896455103671671e-06
Position 1371: 7.66661762163289e-06
Position 1710: 6.064603593155148e-06
Position 44584: 5.106354639752292e-06
Position 803: 3.930966361725398e-06
Position 888: 3.2906678886881364e-06
Position 770: 2.937222675864796e-06
Position 1063: 2.894648308262234e-06
Position 44494: 1.6628051487893166e-06
Position 1066: 1.6378400051454495e-06
Position 1026: 1.4131671916199476e-06
Position 76855: 1.1139462843387567e-06
Position 76683: 1.0122756392732662e-06
Position 679: 6.828767513606835e-07
Position 748: 6.770767962418517e-07
Position 222: 6.60665004991009e-07
Position 76671: 6.020701518750976e-07
Position 863: 4.76728939027773e-07
Position 756: 3.1057775882892067e-07
Position 611: 2.941576223431149e-07
Position 815: 2.440065906175377e-07
Position 745: 2.258328079793628e-07
Position 76759: 2.2274658151050932e-07
Position 824: 9.72615081420238e-08
Position 11: 4.3577229439354134e-08
Position 587: 3.170028967754516e-08
Position 1188: 1.5780877420695935e-08
Position 20: 2.8318232067470344e-09
Position 795: 5.139580383126942e-10
Position 809: 4.583085768732153e-10
Position 44198: 3.795315799184063e-10
Position 44169: 3.057496997584748e-10
Position 827: 2.09697026375049e-12
Position 783: 1.420260637412831e-12
Position 194: 2.648313815268228e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 31800: 1.0000000000000002
Position 58813: 0.9999999980401124
Position 70636: 0.9995387962077114
Position 43400: 0.9670573033495606
Position 44098: 0.9645644965402526
Position 11919: 0.9311728346964756
Position 76539: 0.9289422012662456
Position 23274: 0.8979167559939203
Position 41642: 0.8887145191564843
Position 76209: 0.8217070122522971
Position 13786: 0.8116583395628004
Position 21935: 0.7428182093437521
Position 40699: 0.5657479635500706
Position 34900: 0.529596643277619
Position 77126: 0.48331604020906815
Position 64666: 0.47058814926195797
Position 6364: 0.44109351522303214
Position 24078: 0.43777665611516686
Position 5037: 0.3663544822999411
Position 1231: 0.3523827424198463
Position 1115: 0.35110905585159696
Position 54492: 0.3464422292285881
Position 6688: 0.3282991779099632
Position 50041: 0.3244536258822358
Position 8527: 0.313943766026081
Position 78190: 0.23984481931335208
Position 76002: 0.21747176564974946
Position 1603: 0.19518089164773203
Position 63516: 0.18262298746969785
Position 6609: 0.16035600858556467
Position 71112: 0.15407210556924922
Position 8199: 0.1440161957665012
Position 61529: 0.1421521491158633
Position 8338: 0.14072290645499685
Position 46779: 0.11678776744618191
Position 66962: 0.09427907934874823
Position 50175: 0.09030652504846975
Position 32210: 0.08541176325661631
Position 1092: 0.084917765410685
Position 77575: 0.07250880052227389
Position 68701: 0.07157416230495289
Position 11593: 0.06882716530352499
Position 23317: 0.06255374004315226
Position 56474: 0.05638408665998233
Position 6576: 0.05254454611454947
Position 64612: 0.043416626956822545
Position 76478: 0.03897145275862153
Position 47050: 0.03740127794579118
Position 46906: 0.034837262128830426
Position 59240: 0.03338167679813507
Position 21206: 0.031053069105018195
Position 76923: 0.028881114068538
Position 1623: 0.027041412561648777
Position 46764: 0.02694867924871622
Position 46722: 0.02603601798095917
Position 77136: 0.024370380904883786
Position 5062: 0.02383585369694799
Position 77523: 0.021092559651555216
Position 77209: 0.01988665347409612
Position 2838: 0.019628730794423063
Position 3128: 0.019281922695871912
Position 77435: 0.01886563051998222
Position 6245: 0.018859626765853312
Position 48599: 0.01810207529319132
Position 78337: 0.01742134308353461
Position 47053: 0.017032923945703042
Position 78256: 0.016985447420171194
Position 77890: 0.016941959812051266
Position 76950: 0.01647111902930124
Position 32374: 0.01610152265391385
Position 53388: 0.015971355417153443
Position 68509: 0.015947695728274775
Position 46815: 0.0158835138765798
Position 6413: 0.015728641030258287
Position 50089: 0.01565244690133322
Position 44117: 0.014180702860131891
Position 77297: 0.014068523077090238
Position 71476: 0.01396700167049564
Position 43374: 0.013452537321721015
Position 1188: 0.013425211204568414
Position 50011: 0.012537581734825573
Position 76546: 0.012428349687774749
Position 49236: 0.011974565253716643
Position 77169: 0.011683631477369796
Position 38915: 0.011566378987697721
Position 429: 0.010838952155248964
Position 2986: 0.010314510068049742
Position 32334: 0.010210165613239456
Position 48709: 0.009876991165320188
Position 2784: 0.009869477409859351
Position 71532: 0.0096732895723727
Position 42075: 0.009334271525235341
Position 50193: 0.009271944390994085
Position 44432: 0.009110924988391911
Position 71108: 0.008911089590303583
Position 48349: 0.008728545090383249
Position 42164: 0.008444566807623143
Position 50068: 0.0077708322453601195
Position 6478: 0.007713692232058594
Position 8385: 0.007045028741494684
Position 32190: 0.00690676268211789
Position 4953: 0.006772961320080312
Position 1300: 0.006702629181843881
Position 40046: 0.006333570055342831
Position 3789: 0.006306915808802015
Position 78421: 0.006253887262659109
Position 46643: 0.0058395606495174985
Position 921: 0.0056323988008321335
Position 497: 0.005282688114681714
Position 3015: 0.005098982751105468
Position 71416: 0.005002678370254197
Position 61404: 0.004972762270170636
Position 46658: 0.00488788523230852
Position 6705: 0.004612934468844638
Position 50848: 0.004295018942700473
Position 10746: 0.004255210693358739
Position 43790: 0.004248283788606444
Position 48028: 0.004165015715146556
Position 38935: 0.004094514309205888
Position 78064: 0.003990060587353413
Position 47135: 0.003934806508820922
Position 1202: 0.003933956031272138
Position 2912: 0.003899320312543148
Position 215: 0.0038230812163634435
Position 41883: 0.0037062616133240966
Position 43402: 0.0036296774869158757
Position 76763: 0.0032637890713295976
Position 78086: 0.0029837521936794506
Position 76549: 0.0029357141971891425
Position 76726: 0.0029227200264139276
Position 77820: 0.0028308908653906315
Position 43722: 0.0027527294811710477
Position 2788: 0.0026570419429212348
Position 1397: 0.002520682922738575
Position 59303: 0.002519690721771888
Position 43768: 0.002424932423302237
Position 563: 0.002329638155169365
Position 5094: 0.0023096402201789505
Position 77634: 0.0022786345235388007
Position 3077: 0.0022069685715411375
Position 76783: 0.002204421402882092
Position 44545: 0.002037231337658238
Position 47954: 0.002003207383696382
Position 1324: 0.0017566851188461124
Position 77358: 0.0017339593951460873
Position 77677: 0.0016845923423141362
Position 75099: 0.001641229316796857
Position 77392: 0.0016032925581341397
Position 48107: 0.0015110876441045572
Position 676: 0.0013305503971014177
Position 48128: 0.001292579886348751
Position 72107: 0.0012688520866234766
Position 76847: 0.0011717671820860257
Position 77966: 0.001117214484772635
Position 1657: 0.0011021033054210356
Position 41922: 0.0010058534550401494
Position 41862: 0.0009696197558279435
Position 1578: 0.0009470193780211302
Position 532: 0.0009058993856343313
Position 78466: 0.0008845386933450304
Position 44505: 0.0008121307873335376
Position 47852: 0.0008078404699186396
Position 528: 0.0008026711487204068
Position 73858: 0.0007804967253256469
Position 43747: 0.0007707553558282094
Position 77098: 0.0007602927447111428
Position 44517: 0.0007244128228741004
Position 44281: 0.0007223475028841839
Position 76591: 0.0007069681218818138
Position 593: 0.0007059287572257806
Position 44610: 0.000663473598549348
Position 2656: 0.0006618541707329343
Position 43604: 0.0006132217057279944
Position 44307: 0.0005761515827875982
Position 3416: 0.0005447764538490201
Position 77023: 0.0005426377196701823
Position 475: 0.0005424779584679213
Position 48059: 0.0005337986569651681
Position 2880: 0.0005190135909651327
Position 4267: 0.0005095819202876569
Position 2810: 0.0004487554252861516
Position 77056: 0.0004380298246959567
Position 44122: 0.0004223529001871699
Position 1365: 0.0003911189296132935
Position 456: 0.00038804893407148736
Position 46548: 0.00038078809171663446
Position 1253: 0.000361000507058079
Position 78155: 0.000348497905732002
Position 77101: 0.0003352325106784675
Position 231: 0.0003258438646391109
Position 76794: 0.00031601162573201774
Position 74413: 0.00029339272750650595
Position 5375: 0.00028823945855475556
Position 77971: 0.00022505429200114102
Position 32061: 0.00022481490803622246
Position 72128: 0.00020582126526876599
Position 70405: 0.00019751965658233487
Position 44168: 0.00019096878162013203
Position 1489: 0.00017628039937166477
Position 575: 0.00016780189789693034
Position 43044: 0.00015482649675472568
Position 71787: 0.0001482547594985927
Position 237: 0.00014374334453453902
Position 2676: 0.00013929322778283935
Position 77370: 0.0001337006288900742
Position 77225: 0.00013206154822374534
Position 76827: 0.00013156862680439304
Position 721: 0.00010307475032901438
Position 4241: 9.945456582785334e-05
Position 460: 9.489525548737954e-05
Position 70832: 7.740000740010041e-05
Position 44526: 6.95614345590857e-05
Position 3238: 6.609052095925887e-05
Position 43567: 6.512062416259292e-05
Position 43170: 6.423873903040187e-05
Position 76834: 6.338239707078897e-05
Position 372: 5.741498029016354e-05
