Gene = ZMAT2
index = 1601
Annotated 5SS: [ 145  579 1796 3658 4238]
Annotated 3SS: [ 484 1671 3583 4091 5278]
SMsplice 5SS: [ 145  579 1796 3658 4238]
SMsplice 3SS: [ 484 1671 3583 4091 5278]
top_k =  1000
Partition function (log Z): 8.837831468598475

Sorted 5' Splice Sites (High to Low Probability):
Position 4238: 0.9966743798155463
Position 1796: 0.9912646658288198
Position 145: 0.9700215075084272
Position 579: 0.8946470234300345
Position 3658: 0.6235629504846284
Position 3883: 0.22520640437881845
Position 3671: 0.22249556051940114
Position 752: 0.13942055981277565
Position 1579: 0.09712669441052212
Position 2775: 0.07736866124578125
Position 608: 0.019030445057324923
Position 5474: 0.01765661822268527
Position 302: 0.016599910221602402
Position 3707: 0.015890442994522157
Position 5509: 0.012482046882123293
Position 3259: 0.011998300566737037
Position 5476: 0.007165492520891648
Position 5472: 0.007072226271546762
Position 2697: 0.006998348547182181
Position 5480: 0.0063584830033384145
Position 266: 0.006318305409025221
Position 5478: 0.00626849293075145
Position 2121: 0.005034002904512888
Position 675: 0.004747356732244333
Position 641: 0.004516833159218165
Position 2113: 0.003944508172236541
Position 1952: 0.0037116425999530905
Position 169: 0.0034119045323625853
Position 583: 0.003177073368440768
Position 1324: 0.0031317543400659316
Position 3994: 0.002709660313200478
Position 742: 0.0024211409970226233
Position 2967: 0.0022511785491603573
Position 3769: 0.0021005705911202495
Position 1725: 0.0019545799291521343
Position 3136: 0.0018167201242636581
Position 1415: 0.0016257160521713262
Position 3384: 0.0016218886173901819
Position 149: 0.0015772601608867788
Position 5604: 0.001530935455852845
Position 3725: 0.0013956305647640278
Position 653: 0.0013199599784429923
Position 3180: 0.0012485600788047697
Position 1383: 0.001037027019974121
Position 2369: 0.0010172839298525065
Position 4145: 0.0008085831699725267
Position 3034: 0.0007932807822340146
Position 4557: 0.0006243796354112687
Position 5487: 0.0005769015304534311
Position 4010: 0.0005376350891527455
Position 5378: 0.0005348159096245824
Position 3357: 0.0005296657310458922
Position 1483: 0.0005242007196848233
Position 1994: 0.0005102623095980985
Position 3401: 0.0004994843048078292
Position 1879: 0.00047500453476596497
Position 878: 0.00045643070954241556
Position 3878: 0.0004279206967645708
Position 6090: 0.0004215173194404191
Position 5484: 0.00040778579086910656
Position 2779: 0.00039598567949044103
Position 179: 0.00039555478857378575
Position 5949: 0.000354921456913222
Position 5210: 0.00034067396520147777
Position 4694: 0.00030927822010762116
Position 4781: 0.00030834546792444785
Position 4468: 0.00030617825375525704
Position 1151: 0.00030037919788683965
Position 1543: 0.00029636446263236826
Position 1302: 0.00028752997409764024
Position 2335: 0.00028099509900915556
Position 3778: 0.00027684328655352096
Position 4019: 0.0002762306115941792
Position 2389: 0.00023710486176103403
Position 1221: 0.00022974551249386
Position 3935: 0.00022862643855892738
Position 1086: 0.00022455028274266412
Position 282: 0.00020095749641326667
Position 260: 0.00019109709572300967
Position 1912: 0.0001889563554369478
Position 5431: 0.00018217271995851406
Position 3678: 0.00017196711978122625
Position 2586: 0.0001551731665121973
Position 4902: 0.00015332580471971483
Position 320: 0.00014260781769715011
Position 2382: 0.00013749745006366728
Position 1082: 0.00012078715966800395
Position 3002: 8.750343730445575e-05
Position 1550: 8.285841145465196e-05
Position 4244: 8.194829508021125e-05
Position 3966: 8.170132445034495e-05
Position 4163: 7.730115975790115e-05
Position 2635: 7.373556460600709e-05
Position 1465: 7.306578862610698e-05
Position 151: 6.516296301222365e-05
Position 4603: 6.369007141178731e-05
Position 4341: 6.0317276454262394e-05
Position 1070: 5.720174597107489e-05
Position 711: 5.643221052654822e-05
Position 5191: 5.168173791103608e-05
Position 883: 4.554614607646606e-05
Position 132: 4.545960420601384e-05
Position 1047: 4.4106567064929736e-05
Position 4763: 4.407342078892099e-05
Position 3698: 4.109017420582837e-05
Position 1959: 3.8517947155707676e-05
Position 756: 3.4300509428676753e-05
Position 838: 3.270080509203481e-05
Position 2528: 3.0440949042692415e-05
Position 329: 2.8947684295372756e-05
Position 2523: 2.7436670357532877e-05
Position 121: 2.628640145652416e-05
Position 888: 2.618009074523234e-05
Position 1264: 2.50041655422252e-05
Position 511: 2.2759090272533494e-05
Position 3860: 2.2633356827044666e-05
Position 3564: 2.2151069309587585e-05
Position 156: 2.211376331398874e-05
Position 1149: 2.1990317490978543e-05
Position 5415: 2.0948262288531826e-05
Position 1512: 2.0898084103922864e-05
Position 1547: 1.9663443741108973e-05
Position 4723: 1.9209761816219495e-05
Position 1214: 1.7382881317804235e-05
Position 864: 1.673290469388406e-05
Position 4748: 1.6254757912855642e-05
Position 3612: 1.6066009199300225e-05
Position 1373: 1.542406981533596e-05
Position 5400: 1.537324482115695e-05
Position 5110: 1.4464790250829924e-05
Position 1478: 1.3223747618821862e-05
Position 154: 1.2720807155970019e-05
Position 673: 1.2413266034391302e-05
Position 690: 9.715920704834624e-06
Position 1024: 9.659112936564052e-06
Position 422: 8.606736328001024e-06
Position 1244: 7.030942440728098e-06
Position 306: 6.21311403658918e-06
Position 189: 6.209589480803876e-06
Position 918: 5.153176240673772e-06
Position 647: 4.885561136659092e-06
Position 1541: 4.745954690306598e-06
Position 2412: 1.0350315948754199e-06
Position 4829: 1.0077293842482835e-06
Position 2435: 9.652998151593097e-07
Position 5168: 9.043121836645594e-07
Position 4816: 8.849734924332986e-07
Position 2846: 8.080044927194108e-07
Position 4606: 7.787221970272146e-07
Position 4352: 7.461296174172485e-07
Position 4499: 7.083068836686772e-07
Position 4732: 5.380052715510623e-07
Position 4357: 4.650881557919923e-07
Position 4745: 4.281198934433901e-07
Position 2725: 3.8040567229977547e-07
Position 4573: 3.546555461789297e-07
Position 335: 3.4951774870393457e-07
Position 4628: 2.91932746888353e-07
Position 396: 2.3348438115380555e-07
Position 2474: 1.6809024029333017e-07
Position 4530: 1.2764669527653446e-07
Position 12: 1.239110572809724e-07
Position 1869: 1.0232442824312493e-07
Position 5023: 8.98327149608212e-08
Position 1758: 7.074363980058722e-08
Position 1942: 2.936230052256828e-08
Position 1623: 2.517567869070274e-08
Position 2802: 1.7380543896873274e-08
Position 360: 1.5121680101919082e-08
Position 23: 1.2610827622095998e-08
Position 1986: 5.88950373150306e-09
Position 352: 4.260988250516954e-09
Position 365: 2.1596973942432567e-09
Position 867: 6.150886791943801e-10
Position 1800: 1.6854889791800562e-10
Position 391: 1.1397843651730771e-10
