Gene = FNDC7
index = 560
Annotated 5SS: [  340   873  5375  6393  9936 13348 15409 16230 18272 20876 24868 29185]
Annotated 3SS: [  853  5119  6131  9677 13092 15150 15974 18016 20614 24837 29115 29267]
SMsplice 5SS: [  340  6393 15409 29185]
SMsplice 3SS: [ 6300 15150 29115 29267]
top_k =  1000
Partition function (log Z): -15.013987005821363

Sorted 5' Splice Sites (High to Low Probability):
Position 6393: 0.8271329477742785
Position 15409: 0.7890461007401334
Position 340: 0.5664324934912587
Position 9936: 0.55253895724184
Position 1047: 0.49587720438226235
Position 256: 0.39818101538347656
Position 9026: 0.19593147744855377
Position 9006: 0.15776655556895766
Position 9985: 0.1552455712501037
Position 3664: 0.1261122536855735
Position 20876: 0.11245862200038884
Position 873: 0.06905474835793891
Position 123: 0.03368154111873608
Position 7678: 0.027618946951530964
Position 1710: 0.026323004173362335
Position 18272: 0.024944877313328364
Position 12787: 0.022131984508987082
Position 1153: 0.019951314799855974
Position 21843: 0.014141921502680717
Position 10565: 0.010912522484453225
Position 3000: 0.008287751539919896
Position 13348: 0.008056613738813093
Position 5375: 0.007858161925480427
Position 4369: 0.006433446018446878
Position 7074: 0.0037574459438112027
Position 6155: 0.0031506592750555748
Position 2379: 0.003108832676593292
Position 5301: 0.002924653898506742
Position 7156: 0.002470039975940312
Position 7424: 0.002149605568940924
Position 3096: 0.0016467269343915035
Position 1128: 0.001117777891112868
Position 3542: 0.0010133976809541306
Position 4354: 0.001002307740875597
Position 5078: 0.0009483340945178774
Position 260: 0.0007770909506253828
Position 12858: 0.0005809059900879136
Position 1743: 0.0005649937322737711
Position 15: 0.00046538961046218506
Position 9209: 0.0004461940423894737
Position 2712: 0.00044116763164345744
Position 3999: 0.0003557425039890502
Position 460: 0.00023589015115610173
Position 1116: 0.00023512705463276623
Position 750: 0.0002094750666402657
Position 3160: 0.0001967867223314322
Position 9885: 0.00017540012956933286
Position 2216: 0.0001428270980398182
Position 3178: 0.00013030892986345114
Position 9950: 0.0001026660093156492
Position 677: 9.546286137049446e-05
Position 472: 8.969723702887497e-05
Position 627: 8.009171868658694e-05
Position 720: 7.927804409147697e-05
Position 743: 7.61295275976644e-05
Position 203: 4.6241520350510625e-05
Position 299: 4.579250450196685e-05
Position 758: 4.4978829401097575e-05
Position 1192: 3.713523772100783e-05
Position 161: 3.3639975707716175e-05
Position 284: 3.079001364517079e-05
Position 107: 3.076766550802409e-05
Position 1007: 2.890559982362118e-05
Position 687: 2.1941778442932956e-05
Position 21: 1.51762786423176e-05
Position 4021: 1.4807695497926614e-05
Position 761: 1.1225338955892329e-05
Position 99: 9.092490633900465e-06
Position 116: 9.067746790488374e-06
Position 3515: 7.906534976675737e-06
Position 3895: 7.77053033517798e-06
Position 267: 7.203062789426351e-06
Position 929: 6.3966348822639905e-06
Position 344: 5.826367073884512e-06
Position 2722: 4.764709677157948e-06
Position 570: 4.553604320110673e-06
Position 464: 4.390773574301745e-06
Position 2295: 3.4820218973429014e-06
Position 7054: 2.821816343576656e-06
Position 589: 2.0302988672912206e-06
Position 1026: 1.8194183374543517e-06
Position 1162: 1.6916153297138604e-06
Position 475: 1.3413153880811975e-06
Position 1525: 1.214876442133534e-06
Position 3412: 1.1847333738883227e-06
Position 424: 9.859952320580982e-07
Position 907: 9.698747040248174e-07
Position 854: 9.065039432416377e-07
Position 1203: 8.897577921797215e-07
Position 249: 7.420263799958497e-07
Position 666: 5.589155405422452e-07
Position 2483: 5.199846669527527e-07
Position 3668: 4.485199988155738e-07
Position 1513: 4.036387324872814e-07
Position 807: 2.91392720630112e-07
Position 3670: 2.4428519974555647e-07
Position 3672: 2.1657083942552718e-07
Position 3666: 2.0448947063434084e-07
Position 481: 2.0292561326511927e-07
Position 3674: 1.9747053859075048e-07
Position 3676: 1.6729190836592974e-07
Position 205: 1.4697965921945508e-07
Position 3678: 1.3611033869812408e-07
Position 244: 1.3069888661000476e-07
Position 704: 1.114828025355854e-07
Position 3680: 1.0405375061933632e-07
Position 489: 8.957889824106744e-08
Position 706: 8.13437375283125e-08
Position 74: 6.969023226558484e-08
Position 674: 5.9113232778226154e-08
Position 1093: 3.502974285994475e-08
Position 1646: 1.0062502770328382e-08
Position 329: 1.5002907653747318e-09
Position 790: 1.0668004685162395e-09
Position 89: 8.608707538139766e-10
Position 43: 3.2365110946607657e-10
Position 3682: 3.301734347632533e-11
Position 1632: 3.890249757451591e-12
Position 487: 1.5870663970319957e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15150: 0.7089276358005978
Position 853: 0.5804792185550369
Position 6300: 0.43741639385070247
Position 9850: 0.3811344563251837
Position 6131: 0.33219101107722526
Position 22045: 0.2560340192438589
Position 9677: 0.23672477887067542
Position 8884: 0.22727728993177418
Position 20614: 0.20341385401073478
Position 22587: 0.15170538636784964
Position 18697: 0.12938265039457877
Position 15318: 0.11577596503812446
Position 3511: 0.10660712214079919
Position 9875: 0.06437606565142691
Position 8973: 0.06155691236532139
Position 21753: 0.058281597198834176
Position 24837: 0.05408952907807639
Position 8851: 0.050453693338812944
Position 18016: 0.042316169241156006
Position 12689: 0.04085432859387919
Position 15773: 0.03720638860132089
Position 20133: 0.034710403811527984
Position 6190: 0.03061258106877413
Position 9755: 0.024784330704311557
Position 13092: 0.01863605996725339
Position 22457: 0.017845376372121274
Position 6152: 0.01670936376910931
Position 8931: 0.01661864773787145
Position 1623: 0.01643687915458384
Position 10209: 0.014912435753464097
Position 6331: 0.013484186356143792
Position 15820: 0.013159108010496294
Position 17421: 0.010062768232070939
Position 3491: 0.008819055158600668
Position 7378: 0.007932659260572293
Position 9717: 0.007681125730032153
Position 20543: 0.007572912440335207
Position 7573: 0.007331641266641885
Position 7648: 0.006874674582375538
Position 4259: 0.006730936000721128
Position 7472: 0.005179729040145979
Position 14023: 0.005026346067253041
Position 6961: 0.0048858212030759435
Position 10396: 0.004820647784145235
Position 2899: 0.004657152443219586
Position 5119: 0.003662484848500824
Position 5269: 0.003544523326378836
Position 7012: 0.003543832879078121
Position 13969: 0.0035283088270495655
Position 3536: 0.003450598689072608
Position 10303: 0.0033729237691647773
Position 807: 0.002895610397771007
Position 7597: 0.002834705014197353
Position 2874: 0.0028061522987295347
Position 16321: 0.0028043353129993277
Position 1417: 0.002680861144329344
Position 9704: 0.0026457028337518096
Position 13347: 0.0025638965367540656
Position 11704: 0.002479891443251986
Position 2294: 0.0024489756136063584
Position 3575: 0.0024421797633799483
Position 1570: 0.002315935794115628
Position 1508: 0.002100025572508122
Position 1528: 0.0020780318068204236
Position 11781: 0.002055612400373396
Position 9973: 0.0020121818085501618
Position 3348: 0.0018999464236329029
Position 7154: 0.0018867729072245805
Position 4141: 0.001780555875505542
Position 9389: 0.0017051810959048488
Position 10633: 0.001647870040233824
Position 3427: 0.0015872526019922737
Position 13373: 0.0014429640015968508
Position 10440: 0.0014015420582232235
Position 10170: 0.0011163715932994023
Position 3435: 0.0011052253181388597
Position 5318: 0.001099004182585339
Position 11492: 0.0010216190109263391
Position 2846: 0.0009713702460158291
Position 6026: 0.0009699242848799168
Position 2915: 0.0009685250931237713
Position 3758: 0.0009157264901790469
Position 5207: 0.0008563434708881632
Position 5179: 0.0008458222231861013
Position 15834: 0.0008359205784702301
Position 894: 0.0008141368744667455
Position 10750: 0.000784002176132058
Position 10833: 0.0007802952609350174
Position 5227: 0.0007785732081488704
Position 3396: 0.0007275200537017307
Position 8205: 0.0007222722554999937
Position 1664: 0.0007134271964061665
Position 3951: 0.0006729149005715738
Position 8047: 0.0006517733124081907
Position 680: 0.0006228358608863305
Position 11856: 0.0005927870949540386
Position 8309: 0.0005602863680778765
Position 1742: 0.000541144306469132
Position 1393: 0.0005251311911277414
Position 1976: 0.0005032770273573606
Position 11276: 0.0005001734654600927
Position 275: 0.0004556453048575142
Position 193: 0.00044852466913366656
Position 664: 0.0004353366435225262
Position 6893: 0.0004231886059826946
Position 10789: 0.00042309288991687676
Position 4845: 0.0003930783829446811
Position 2686: 0.0003838201146958797
Position 2354: 0.00037840991321869377
Position 4883: 0.0003774488463550828
Position 747: 0.00036803118282406383
Position 959: 0.00033178755865983844
Position 6563: 0.00032975916954722223
Position 3515: 0.00031845929477103917
Position 2576: 0.0002877132195378093
Position 2931: 0.00028430075755328976
Position 4809: 0.00027879877241859954
Position 9155: 0.00026835155518806984
Position 122: 0.0002478522698892036
Position 13497: 0.00024049757613183375
Position 12884: 0.00022348571660791308
Position 10265: 0.0002229684046281025
Position 3577: 0.0001848083038465212
Position 6728: 0.00018351899357776366
Position 547: 0.00018242825453445774
Position 5145: 0.0001712358119221925
Position 2830: 0.0001666169051533311
Position 4594: 0.000152846388251204
Position 8414: 0.00015273721072182832
Position 2760: 0.00014470430328021103
Position 5641: 0.00013644198345558165
Position 421: 0.0001336875330058587
Position 8121: 0.0001323125014893459
Position 4116: 0.00012610088580631445
Position 863: 0.00010417523974309874
Position 577: 9.885966162596712e-05
Position 226: 9.722837915391841e-05
Position 3550: 9.349307627580556e-05
Position 10595: 9.201591518797572e-05
Position 2131: 8.750365609412812e-05
Position 228: 8.333488986617712e-05
Position 1588: 8.286204094352523e-05
Position 6908: 8.234016724408752e-05
Position 8400: 7.515084086497727e-05
Position 7889: 7.363436538513197e-05
Position 8358: 7.118774336685136e-05
Position 3130: 5.44415684401601e-05
Position 10149: 4.997247613384182e-05
Position 1348: 4.7871934386599374e-05
Position 2661: 4.716338071489373e-05
Position 6460: 4.2557681822913686e-05
Position 6649: 4.157090465178758e-05
Position 1014: 3.971921483718741e-05
Position 6777: 3.719783105409889e-05
Position 3789: 2.987307756915349e-05
Position 6528: 2.971810814461228e-05
Position 2199: 2.753138957388844e-05
Position 4004: 2.699398504775358e-05
Position 2268: 2.5094676668212393e-05
Position 3155: 2.4904159336081226e-05
Position 1972: 2.1848677595318052e-05
Position 5451: 1.9214854161918593e-05
Position 3095: 1.7475366934955413e-05
Position 2134: 1.518338897604814e-05
Position 7150: 1.4226221806092474e-05
Position 172: 1.2050729464842053e-05
Position 6821: 1.1217115690823213e-05
Position 5870: 1.1050296189407444e-05
Position 514: 1.0556942200901872e-05
Position 2777: 1.0417249435501466e-05
Position 471: 1.0177496736038095e-05
Position 2450: 9.540989825629921e-06
Position 1770: 8.892224204737457e-06
Position 733: 8.610362129313751e-06
Position 872: 8.171897720648504e-06
Position 2042: 7.079517923927739e-06
Position 260: 6.798711064439627e-06
Position 1093: 6.676184229011041e-06
Position 646: 6.642535018280942e-06
Position 2250: 5.95156267082963e-06
Position 574: 5.743822998995424e-06
Position 4160: 4.585493161478479e-06
Position 2640: 4.504920633297415e-06
Position 2857: 4.377276937930606e-06
Position 1414: 4.3486585544446954e-06
Position 2691: 4.218608773822e-06
Position 4035: 4.143407514005412e-06
Position 1077: 3.590538098999551e-06
Position 1473: 2.9306201599700877e-06
Position 1511: 2.6943836354234445e-06
Position 107: 2.676618503436903e-06
Position 375: 2.0392295295022124e-06
Position 1628: 1.919911452860672e-06
Position 180: 1.8934752636473573e-06
Position 1253: 1.568537586718019e-06
Position 1311: 1.5267103620364417e-06
Position 159: 1.4943321028327158e-06
Position 1192: 1.4661376583648167e-06
Position 1992: 1.2701432552404166e-06
Position 554: 7.172231456872284e-07
Position 127: 5.792055132579548e-07
Position 140: 4.768377404444174e-07
Position 994: 4.3499954898086354e-07
Position 597: 4.039202203619621e-07
Position 344: 3.6494255121393577e-07
Position 666: 3.3368876639651226e-07
Position 424: 3.283592437576925e-07
Position 2603: 3.0021522104819485e-07
Position 1121: 2.703347494918869e-07
Position 294: 2.1764956913623087e-07
Position 589: 1.5228148057207375e-07
Position 2301: 1.379706220249222e-07
Position 1036: 1.2935965353267845e-07
Position 7289: 1.2416482809396728e-07
Position 3330: 1.073923750459262e-07
Position 435: 7.547516403778784e-08
Position 2048: 5.945812770275404e-08
Position 1051: 5.179912461605795e-08
Position 2066: 4.6941032053242427e-08
Position 516: 4.379132318576987e-08
Position 711: 4.091054054976685e-08
Position 520: 4.0865872065997905e-08
