Gene = CENPK
index = 344
Annotated 5SS: [   71  1672  8372 10676 11605 20367 34052 34250 34717 41694]
Annotated 3SS: [ 1603  8221 10618 11531 20319 33968 34150 34589 41639 44534]
SMsplice 5SS: [   71  4509  8372 10708 11605 20367 34052 34250 34717]
SMsplice 3SS: [ 4388  8221 10507 11531 20319 33968 34150 34589 35758]
top_k =  1000
Partition function (log Z): -10.33902196051491

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.979214132347398
Position 8372: 0.9674761662898138
Position 11605: 0.9511198651610163
Position 71: 0.907969916308073
Position 20367: 0.782367455333223
Position 6153: 0.6507846823625106
Position 10708: 0.6081630285904568
Position 1706: 0.3526069456142115
Position 366: 0.32045436020907286
Position 18569: 0.3004306417546662
Position 16571: 0.2968173013646013
Position 11176: 0.2631073285182483
Position 18105: 0.24456361310925917
Position 14127: 0.2224034024203105
Position 1975: 0.20008325378428218
Position 548: 0.1889092519460449
Position 24617: 0.1879592948754532
Position 10676: 0.182232089717647
Position 6956: 0.15971117960934778
Position 6958: 0.11677229108401055
Position 12063: 0.09964543669753548
Position 7191: 0.09698377277026299
Position 5870: 0.07033844159263143
Position 29712: 0.06159970503778761
Position 14279: 0.05394898165965379
Position 2858: 0.052857242829447836
Position 1866: 0.05023948582322768
Position 14865: 0.047307442761524494
Position 14542: 0.046904954385676136
Position 8170: 0.04356790564598713
Position 26666: 0.03939345455940542
Position 1672: 0.030625237870886186
Position 11133: 0.029859360338982024
Position 11884: 0.028515714058243654
Position 5686: 0.027134275473956616
Position 18140: 0.026826147669867274
Position 10075: 0.019658629802263593
Position 2814: 0.018512551954935716
Position 9962: 0.01800747105827039
Position 2559: 0.015548553775080126
Position 11413: 0.014490542457557572
Position 2807: 0.01343795432634202
Position 18087: 0.012022586056130139
Position 9457: 0.010878852219085845
Position 2831: 0.010117870382432092
Position 8723: 0.010022417167556662
Position 15304: 0.009487260648226956
Position 11097: 0.008519937442375638
Position 12044: 0.007935577807463427
Position 6276: 0.007626824007318952
Position 9184: 0.0073938573415838
Position 16036: 0.006702954359333375
Position 9399: 0.006102588616846409
Position 10543: 0.005540695490567485
Position 133: 0.005107448766028991
Position 1068: 0.004914169039991987
Position 11237: 0.004884013340347252
Position 15272: 0.004054730322019259
Position 468: 0.003988304445416136
Position 3450: 0.0039610546958061075
Position 14193: 0.003689266745791691
Position 3167: 0.003660089993905835
Position 15076: 0.0035563734884720313
Position 262: 0.0034830417113169403
Position 6280: 0.0033136212488252843
Position 16497: 0.003011629001143277
Position 4818: 0.002596951592007602
Position 363: 0.002585501558637632
Position 4072: 0.002534390610681039
Position 13486: 0.0024996678845336105
Position 10004: 0.0024968060645073255
Position 9453: 0.0024696938567050648
Position 4098: 0.0023530837510663373
Position 1870: 0.0020922474844087937
Position 1966: 0.0019347240115674031
Position 12070: 0.001687974479858277
Position 11055: 0.0016100422547384438
Position 12541: 0.0015753649659547096
Position 2264: 0.0012476120045643024
Position 5003: 0.0011062884965822358
Position 5559: 0.0010531008089994737
Position 9344: 0.0010181026707943726
Position 14318: 0.0009514701458520348
Position 1551: 0.000867346183460309
Position 2689: 0.0008643100315109736
Position 1019: 0.0008561187108459505
Position 753: 0.0008484319087746811
Position 11031: 0.0007706875867436054
Position 11996: 0.0007172829322986533
Position 15345: 0.0006601400271230239
Position 9500: 0.0006095787749681893
Position 91: 0.0005931455483641034
Position 1324: 0.0005694013234973227
Position 1328: 0.0005622009975775157
Position 1819: 0.0005339301964143538
Position 9957: 0.0004784980689977579
Position 6437: 0.0004230510003154323
Position 6225: 0.00036681647753767515
Position 15901: 0.00036105938490971613
Position 1549: 0.00035362628942449094
Position 1227: 0.00032848447947466845
Position 726: 0.00029909607549423716
Position 12659: 0.00028776337732524
Position 9392: 0.0002696700429541889
Position 1521: 0.00026060189329206023
Position 103: 0.0002452556043578666
Position 571: 0.00023279592085576897
Position 11487: 0.0002259727975933424
Position 13609: 0.00022278777653584296
Position 11749: 0.00021671265931356648
Position 6244: 0.00021478106418563743
Position 1553: 0.00018847062626228383
Position 1309: 0.00018714949969896494
Position 1561: 0.00017256164248778712
Position 1563: 0.00016732616034136356
Position 1559: 0.00016713413508162505
Position 1565: 0.00016250013042332768
Position 778: 0.00016058538949641983
Position 1557: 0.00015567477671412727
Position 6568: 0.00014746415788385593
Position 1555: 0.00014337020045343868
Position 1604: 0.00012560896794880044
Position 53: 0.00011033031730307487
Position 1536: 0.00010666107782607263
Position 10476: 0.00010087994393396227
Position 10510: 9.595152605240475e-05
Position 392: 9.467008442653893e-05
Position 11636: 9.22851878808452e-05
Position 627: 7.937176288430473e-05
Position 1504: 7.332887097405174e-05
Position 293: 7.244148250168449e-05
Position 1026: 6.908157891289189e-05
Position 11553: 6.725230012553263e-05
Position 65: 6.315450124825857e-05
Position 876: 5.4121435922253514e-05
Position 11761: 4.694423506147741e-05
Position 278: 3.0230020212727945e-05
Position 1264: 2.5989446195275167e-05
Position 1173: 2.582228195778279e-05
Position 1374: 2.3683910772591815e-05
Position 281: 2.3027628081763314e-05
Position 2275: 2.102392200399105e-05
Position 445: 2.0187830166985673e-05
Position 370: 1.9931234974050382e-05
Position 9931: 1.959940038054708e-05
Position 11670: 1.6377948559115975e-05
Position 187: 1.538205150707489e-05
Position 9832: 1.183813857449479e-05
Position 6: 8.846379727533046e-06
Position 1855: 8.592425905867645e-06
Position 1955: 6.380587020288415e-06
Position 1475: 4.4293819105911e-06
Position 1348: 3.7855520322363483e-06
Position 57: 3.6970895398073173e-06
Position 9826: 1.8195725314381167e-06
Position 4517: 1.629226320102575e-06
Position 1262: 1.4519523233539221e-06
Position 382: 9.95465480809927e-07
Position 397: 9.643947877639937e-07
Position 1863: 5.100489002104081e-07
Position 4541: 3.420167341883294e-07
Position 124: 1.3219735937699754e-07
Position 376: 1.286844628240984e-07
Position 1727: 6.921093564282361e-08
Position 1648: 6.293841216574115e-08
Position 113: 5.8860021179669534e-08
Position 318: 5.407296213043827e-08
Position 2056: 5.0908124438756126e-08
Position 1390: 1.86623705915921e-08
Position 809: 1.7883399251055377e-09
Position 491: 5.467366374084438e-11
Position 686: 4.936395616317583e-11
Position 192: 3.48378125491539e-11
Position 523: 2.1534145211800572e-11
Position 612: 1.6209559295050998e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11531: 0.9408984643906494
Position 20319: 0.8753403163029998
Position 4388: 0.7862242109700764
Position 8221: 0.5145556996595102
Position 1603: 0.5081703147363124
Position 10507: 0.42993188146542194
Position 26552: 0.3416522226963949
Position 16406: 0.3248124795191245
Position 18470: 0.3121213425657425
Position 6002: 0.2932482510973914
Position 10410: 0.2679568953862455
Position 6080: 0.2666426599895977
Position 10983: 0.25288782352353023
Position 17979: 0.24800092120244493
Position 14005: 0.2458460823381225
Position 8269: 0.20388689553348704
Position 24520: 0.19932471768530907
Position 473: 0.18035381161555994
Position 27435: 0.15640042106111765
Position 4364: 0.13795698198751416
Position 304: 0.1372355422160505
Position 6862: 0.12298604336612741
Position 8154: 0.11637749883017179
Position 11925: 0.10878643915767401
Position 159: 0.1047092456852976
Position 7046: 0.09025611807635929
Position 8234: 0.09022870800335467
Position 8090: 0.08226747170538441
Position 29825: 0.08199874668990934
Position 29598: 0.0813186623813597
Position 23728: 0.07872462356487454
Position 6888: 0.07658772580137198
Position 10618: 0.06824382402641203
Position 1671: 0.057508462141262214
Position 10912: 0.053821545564150926
Position 18021: 0.04873345372865285
Position 4199: 0.04821352685738623
Position 25524: 0.04691275698169504
Position 6720: 0.045865185701358245
Position 5790: 0.04201838554472703
Position 14413: 0.04078648228005884
Position 31359: 0.03999844797216033
Position 5955: 0.03787055961133821
Position 14698: 0.03713734406218375
Position 2602: 0.03196411567684459
Position 1824: 0.030712604225679493
Position 9871: 0.030232589705580737
Position 6052: 0.02924451780766511
Position 11673: 0.025526376977711217
Position 6694: 0.024748628105670002
Position 2651: 0.023300230225089338
Position 14075: 0.023270496031445927
Position 22015: 0.022464999666520748
Position 14208: 0.02170923585022343
Position 5497: 0.021341804145817003
Position 1495: 0.02067691439197036
Position 9325: 0.020439532420901553
Position 1870: 0.020135283912524837
Position 5743: 0.017383820490683852
Position 2713: 0.016859532452545973
Position 6110: 0.016420888311803085
Position 2744: 0.01577688348782365
Position 10522: 0.015333810928693892
Position 19298: 0.015048263511836663
Position 25318: 0.014415309334841466
Position 6039: 0.013485363924961712
Position 15205: 0.012910548100859775
Position 11350: 0.012345494885554233
Position 11486: 0.012313815465795009
Position 14726: 0.010173479262033831
Position 26057: 0.00999773884807417
Position 21286: 0.009302681540157964
Position 22601: 0.007149957568609842
Position 9049: 0.00689125090448948
Position 18221: 0.0065109856003514165
Position 10031: 0.006440162190804599
Position 11921: 0.0060415415253421674
Position 2134: 0.00587092728189873
Position 2558: 0.005574694478427599
Position 2410: 0.005286203700530347
Position 8499: 0.005263252017799839
Position 5453: 0.005192526253610522
Position 3983: 0.005083118509598066
Position 15784: 0.00505189223060716
Position 10074: 0.00495578146633432
Position 10675: 0.004581058528791196
Position 175: 0.00455413638163643
Position 5794: 0.004521460481130608
Position 2318: 0.004435003205489259
Position 5601: 0.004326297849190462
Position 14992: 0.004175400041214689
Position 11801: 0.004157905580907443
Position 21871: 0.004073222500955593
Position 21791: 0.004062166877194778
Position 4316: 0.003994835843050555
Position 6746: 0.0038480024654464046
Position 3365: 0.0037722284039349266
Position 7978: 0.0037156441021031585
Position 10954: 0.0034648557325143194
Position 21731: 0.0033661659459159627
Position 4637: 0.003155450797298997
Position 5965: 0.00295593954005517
Position 359: 0.0028785933760989016
Position 10476: 0.002767973329754659
Position 9714: 0.0026181085422658855
Position 6700: 0.0025555601201156224
Position 8541: 0.002528041393988303
Position 1971: 0.0024951915676545353
Position 2770: 0.0023124326269274046
Position 15154: 0.002287292588118313
Position 10370: 0.0022727214035951956
Position 223: 0.0022589542708049194
Position 6806: 0.0021279491028079723
Position 6999: 0.002084353950321695
Position 6061: 0.0019091447440002878
Position 3008: 0.0017240612325673992
Position 928: 0.0016364895220626848
Position 13436: 0.0016255468536288899
Position 21952: 0.0015951341308407634
Position 5818: 0.0015913704110870391
Position 8584: 0.0014286487692563633
Position 4243: 0.0013491376643968319
Position 2891: 0.0013393011465491675
Position 15780: 0.0013348630303020891
Position 362: 0.0013151746920045475
Position 966: 0.0012821569704679315
Position 6626: 0.0012332813466569288
Position 917: 0.00112657419495917
Position 7053: 0.001077022840337643
Position 9167: 0.0010747791021124232
Position 20897: 0.0010438205887368288
Position 247: 0.0010310596552317664
Position 1144: 0.0010297456034968862
Position 11857: 0.0010124284881452416
Position 11331: 0.0009499318114814825
Position 12307: 0.0009456737666304669
Position 842: 0.0009445371704957109
Position 4172: 0.0008773325214807892
Position 5400: 0.0008504177338654836
Position 19343: 0.0008339096662828882
Position 17221: 0.0007976839007996639
Position 8641: 0.0007710794900814059
Position 9876: 0.000769913170215772
Position 10832: 0.0007567189012151698
Position 15852: 0.0007489057690954835
Position 12489: 0.0006934717179584349
Position 5546: 0.0006726777843974733
Position 12335: 0.0006562407653851748
Position 951: 0.0006539932816652735
Position 9683: 0.0006285368533986225
Position 13387: 0.000606304398068733
Position 2957: 0.0005962993609847379
Position 2440: 0.0005933897377707779
Position 1703: 0.0005844200627874048
Position 16701: 0.0005622220432875858
Position 13335: 0.0005599820664815499
Position 17696: 0.0005128185994691399
Position 428: 0.0005024825205021876
Position 5295: 0.0004949210729145964
Position 4862: 0.000484916077502894
Position 1609: 0.0004251007091982235
Position 608: 0.00039117295776703345
Position 11945: 0.0003845292789844028
Position 4275: 0.0003773754454978576
Position 10862: 0.00035086036477938393
Position 2336: 0.00033596974952414157
Position 15993: 0.00032461219247444166
Position 9120: 0.00030438115660042355
Position 18232: 0.0002970851760804314
Position 6094: 0.0002688896268141388
Position 2331: 0.0002344209972090869
Position 5461: 0.00023378818342668396
Position 6328: 0.0002313290805082392
Position 10261: 0.00022104526555013866
Position 3264: 0.0001888262918711849
Position 15166: 0.00018647220298855468
Position 777: 0.00017808075593551387
Position 13805: 0.0001757172711360392
Position 1082: 0.00017291589902308796
Position 6403: 0.00017178175912940924
Position 1374: 0.00016145172899054603
Position 17874: 0.00014232317219960952
Position 1180: 0.00013842696614156815
Position 5374: 0.0001356272225224738
Position 1826: 0.00013433022324659845
Position 17935: 0.0001334277683038144
Position 488: 0.00010770360578320295
Position 5336: 0.00010083857924689268
Position 6696: 9.737258704793339e-05
Position 1252: 9.562939288845555e-05
Position 16726: 8.131540790390444e-05
Position 547: 7.381400131668706e-05
Position 1106: 6.608936943626612e-05
Position 15238: 5.367363978794516e-05
Position 12996: 4.895786338973355e-05
Position 12093: 4.797453539971315e-05
Position 2204: 4.7327088374928926e-05
Position 16841: 4.4884079873878486e-05
Position 6383: 4.372748013781113e-05
Position 187: 4.3132610188515905e-05
Position 1210: 4.2978751433742847e-05
Position 491: 3.782071732085162e-05
Position 936: 3.4818664601680456e-05
Position 4824: 3.355690000524143e-05
Position 12257: 3.20830686970488e-05
Position 4613: 3.073158246382022e-05
Position 6265: 2.974437131611499e-05
Position 14588: 2.7603746144407266e-05
Position 4151: 2.7058153199070804e-05
Position 253: 2.5201097166388333e-05
Position 14240: 2.2593881851789317e-05
Position 13169: 2.109445075742289e-05
Position 1773: 2.0283302695463962e-05
Position 405: 1.8331136250584208e-05
Position 1499: 1.805944795075224e-05
Position 434: 1.699969537996128e-05
Position 1218: 1.6590414124653524e-05
Position 12638: 1.604117524426376e-05
Position 1682: 1.52584196045304e-05
Position 805: 1.4886775873499196e-05
Position 9287: 1.331368438493716e-05
Position 12717: 1.2889883732890101e-05
Position 718: 1.244825952125414e-05
Position 249: 1.1280889077336079e-05
Position 8652: 1.1257395487056408e-05
Position 7839: 1.1249721182943798e-05
Position 6292: 1.0347357963191338e-05
Position 402: 1.0190827612053317e-05
Position 2292: 9.963986951365134e-06
Position 9332: 8.522616263222797e-06
Position 9267: 8.407739918092602e-06
Position 10765: 8.361930624354522e-06
Position 11878: 8.093966009487714e-06
Position 8527: 8.028046699056738e-06
Position 8506: 7.671578741252392e-06
Position 14618: 6.97627204461802e-06
Position 1022: 5.893708250114934e-06
Position 1875: 5.64674057035376e-06
Position 439: 5.128232745932161e-06
Position 271: 4.385293258975786e-06
Position 2104: 3.9839538997806044e-06
Position 6410: 3.858933438141727e-06
Position 1395: 3.6278748200437143e-06
Position 8611: 3.5053959951191825e-06
Position 1475: 3.4227140494499514e-06
Position 1115: 2.435840586979332e-06
Position 274: 2.2578195359053135e-06
Position 408: 2.1392588258816347e-06
Position 1452: 2.123744910051937e-06
Position 5883: 2.1188054255908034e-06
Position 8879: 2.1126867867790325e-06
Position 1769: 2.0637711909847782e-06
Position 2807: 2.0405770101205195e-06
Position 1413: 1.925357606075164e-06
Position 1444: 1.625657481933687e-06
Position 8676: 9.330795082808325e-07
Position 7915: 9.043806073249604e-07
Position 1503: 6.007222404044985e-07
Position 3139: 4.282538045298398e-07
Position 1041: 1.0851548892425713e-07
Position 278: 9.846647128399566e-08
Position 968: 5.958404071346376e-08
Position 714: 5.429114902636716e-08
Position 9259: 4.321148090718623e-08
Position 260: 2.4694771115614356e-08
Position 124: 1.756599385757477e-08
Position 756: 8.844943016384333e-09
Position 809: 5.688751809718972e-09
Position 118: 3.6142107116848736e-09
Position 370: 2.8150495695307674e-09
Position 132: 2.7865080542430824e-09
Position 992: 1.1993351350781738e-09
Position 753: 1.0765174832075525e-09
Position 75: 6.201799379552137e-10
Position 555: 1.4316680842420091e-10
Position 90: 2.8229344623940386e-11
Position 731: 2.687534318859465e-11
