Gene = MRPL9
index = 871
Annotated 5SS: [ 238  575 1189 1460 2114 2749]
Annotated 3SS: [ 417 1063 1408 2011 2664 3382]
SMsplice 5SS: [ 238  575 1189 1460 2749]
SMsplice 3SS: [ 417 1063 1408 2664 3382]
top_k =  1000
Partition function (log Z): 1.3445528042777983

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9712065548739456
Position 1189: 0.9443618425630032
Position 575: 0.8673263308127067
Position 2749: 0.7898682054939943
Position 1460: 0.5387266253209648
Position 1603: 0.244875972400039
Position 1452: 0.21735472374315032
Position 2114: 0.13712470061302665
Position 2118: 0.07272221116025063
Position 448: 0.056680973882349175
Position 256: 0.02162941117785763
Position 2743: 0.020749988616231462
Position 615: 0.015131296791832912
Position 2499: 0.014974127531493324
Position 568: 0.010604599839675039
Position 610: 0.007890087326667796
Position 987: 0.006902917311558235
Position 2045: 0.0064151791482831904
Position 972: 0.00584244458473568
Position 2501: 0.0030124247739038486
Position 564: 0.002749537962893182
Position 263: 0.0018157849229025746
Position 2243: 0.0014361201257648297
Position 1821: 0.0014168929048211263
Position 2574: 0.0013776567610815666
Position 1666: 0.0011449970323242308
Position 2721: 0.0010808110208836879
Position 2322: 0.0009232896249075861
Position 1639: 0.0008172554744319109
Position 511: 0.000738785732135265
Position 3463: 0.0005434968534147489
Position 1539: 0.00044676097519935935
Position 63: 0.00040276394130944694
Position 3065: 0.0004004863903904855
Position 2151: 0.00034812091104996626
Position 888: 0.00030914390983291247
Position 696: 0.0002794101757317672
Position 2738: 0.00019755009250841594
Position 3457: 0.00019629801361300105
Position 2591: 0.00018446736507353275
Position 2533: 0.0001584197276952783
Position 1777: 0.0001133555997955082
Position 931: 0.00011165202831516478
Position 2205: 0.00010530470482888514
Position 2736: 8.017637992174023e-05
Position 3205: 7.413363201344244e-05
Position 1141: 7.410039790847104e-05
Position 277: 6.184005368475635e-05
Position 499: 6.016291805637492e-05
Position 787: 5.1054652745975106e-05
Position 319: 3.595451458245981e-05
Position 910: 2.6526639912861185e-05
Position 724: 2.3026951428546193e-05
Position 2730: 2.2701065745380757e-05
Position 2903: 1.9647802685067235e-05
Position 1736: 1.6627749122761204e-05
Position 51: 1.5374800362770507e-05
Position 1913: 1.4766772211532634e-05
Position 249: 1.2628951454705304e-05
Position 3650: 1.2060084334501532e-05
Position 1832: 9.488407957749467e-06
Position 1654: 8.61225926767073e-06
Position 325: 8.075429961985242e-06
Position 1326: 7.438811222786726e-06
Position 1079: 5.844248279596153e-06
Position 1562: 5.688020899043495e-06
Position 1876: 5.066083939962023e-06
Position 1809: 5.016489592976658e-06
Position 1812: 4.972035469957163e-06
Position 1170: 2.8629616335482247e-06
Position 1342: 2.2268474596922393e-06
Position 789: 1.9787484817960545e-06
Position 791: 1.8565153551859697e-06
Position 2234: 1.8522618382315986e-06
Position 424: 1.7841521828169834e-06
Position 1093: 1.7419141347739304e-06
Position 1030: 1.4639582289323823e-06
