Gene = RFC4
index = 1132
Annotated 5SS: [  271  2113  5579  9161 12038 13892 14206 14971 16370 16554]
Annotated 3SS: [ 1970  5499  9080 11917 13747 14084 14844 16288 16439 16630]
SMsplice 5SS: [  271  5579  9161 12038 13892 14206 14971 16370 16554]
SMsplice 3SS: [ 5499  9080 11917 13772 14084 14844 16288 16439 16630]
top_k =  1000
Partition function (log Z): 9.321902202841557

Sorted 5' Splice Sites (High to Low Probability):
Position 14206: 0.9921784991110724
Position 12038: 0.96055821682477
Position 14971: 0.9476357326064847
Position 16554: 0.9279672485394939
Position 5579: 0.898525528337201
Position 13892: 0.8784907956951973
Position 9161: 0.8708416574296556
Position 271: 0.8503173939928028
Position 16370: 0.774538060242693
Position 2113: 0.7015561363669487
Position 15806: 0.21724637594239618
Position 1136: 0.20690717457177052
Position 1140: 0.168329918295485
Position 9698: 0.16305541610069843
Position 13670: 0.16021389694599003
Position 8082: 0.15722108168043644
Position 406: 0.13008822295690556
Position 8063: 0.12556589639866858
Position 12182: 0.11679770315072147
Position 8126: 0.10389642675036116
Position 5332: 0.07939667953951444
Position 3615: 0.06837714987239239
Position 9678: 0.06731469719802032
Position 8094: 0.06574294532893249
Position 2419: 0.06517200472239051
Position 5893: 0.06265161290743582
Position 12596: 0.04429109779359365
Position 15408: 0.038699977630604364
Position 8437: 0.03495244082896353
Position 10423: 0.034635351346058454
Position 8425: 0.029383047044738445
Position 5414: 0.02842740960329521
Position 3895: 0.025206205453629487
Position 9381: 0.024365844875531877
Position 10419: 0.02337814042786602
Position 15429: 0.021262466967172655
Position 15736: 0.0158193008820682
Position 11532: 0.015291549147747455
Position 626: 0.013813607375854903
Position 12544: 0.01207395266401374
Position 16562: 0.011426147591761795
Position 4003: 0.010039550110942921
Position 15473: 0.009418642451136605
Position 16558: 0.009245568309296322
Position 15123: 0.009236266087928066
Position 13548: 0.009152170839203668
Position 5407: 0.008841991270760931
Position 1275: 0.008445181913110309
Position 13190: 0.007839739713120936
Position 16289: 0.007412250964125625
Position 13154: 0.0070442415344566115
Position 12247: 0.006315528400833482
Position 2596: 0.006067938673700641
Position 16235: 0.004994989837207027
Position 12228: 0.004373859895687665
Position 4561: 0.004023625409127171
Position 5062: 0.0038367979398038813
Position 10750: 0.0038344724442971904
Position 13884: 0.0037456313765558387
Position 377: 0.00371446041019259
Position 15831: 0.0036178103785299933
Position 1052: 0.0031761098737729436
Position 14680: 0.003004803751739222
Position 7282: 0.0027303835257434235
Position 2064: 0.0027158950108890825
Position 1442: 0.002367938762817309
Position 9366: 0.0022245666206569923
Position 13876: 0.0021910174061760095
Position 2001: 0.0020379357571364506
Position 200: 0.0016872144867623618
Position 12400: 0.0016746920815547328
Position 802: 0.001649155729608201
Position 14950: 0.0015615417524841356
Position 166: 0.0015420232628334766
Position 11514: 0.0015015390802612368
Position 1480: 0.0013646534647458659
Position 6091: 0.0011633975574468595
Position 16189: 0.0011585490242348047
Position 12042: 0.001150446216812784
Position 16375: 0.001102374460459653
Position 989: 0.0010950699937268345
Position 5342: 0.0010072108603501782
Position 469: 0.0009743882394456302
Position 474: 0.0008921898636791015
Position 14595: 0.0007421947219338729
Position 1910: 0.0007258161877735964
Position 14369: 0.0007151976589667256
Position 304: 0.0006777463782771664
Position 1514: 0.000655008442267964
Position 14927: 0.0006425002149142215
Position 5916: 0.0005971197809670722
Position 13888: 0.0005420366724384482
Position 967: 0.0005340793995826879
Position 5690: 0.0004893927195869786
Position 8091: 0.00039928861998012966
Position 1168: 0.0003744402143427201
Position 4595: 0.00033987138037520334
Position 343: 0.00033731538054764215
Position 3571: 0.0003227877656313637
Position 85: 0.00028478299201598864
Position 14516: 0.000239662483932078
Position 119: 0.00020742883709535287
Position 584: 0.0002064804366897314
Position 253: 0.00015790665267972282
Position 790: 0.00014232409257868115
Position 536: 0.00014183478367336456
Position 186: 0.0001407156710227461
Position 544: 0.00012526728122924966
Position 14977: 0.00010904313142397354
Position 14757: 0.00010827917065943039
Position 1570: 9.433923143737387e-05
Position 13896: 9.415780141904526e-05
Position 12458: 8.893815180057575e-05
Position 14286: 8.081471501294938e-05
