Gene = ASB17
index = 99
Annotated 5SS: [  541 10352]
Annotated 3SS: [10071 13272]
SMsplice 5SS: [  386   541 10352]
SMsplice 3SS: [  450 10071 13272]
top_k =  1000
Partition function (log Z): -6.065039371732626

Sorted 5' Splice Sites (High to Low Probability):
Position 10352: 0.8942975931442108
Position 541: 0.7789171488074013
Position 386: 0.6359181751549113
Position 2589: 0.49039463055625104
Position 165: 0.29307505280456614
Position 307: 0.25955749914875925
Position 11457: 0.10251620634992206
Position 5018: 0.10154243011295001
Position 1414: 0.076123504623065
Position 12873: 0.07269513565873896
Position 11685: 0.043417225090568244
Position 4585: 0.0333161086117063
Position 2010: 0.027891957310723785
Position 10244: 0.027863901386424094
Position 246: 0.022579438055730955
Position 1989: 0.021772203106588783
Position 11425: 0.019772447413060477
Position 13129: 0.01433428827163666
Position 93: 0.013404111558391083
Position 10304: 0.010835621253472885
Position 645: 0.010321656274253426
Position 9494: 0.00835406774424385
Position 9691: 0.006432990868548607
Position 3662: 0.004974333743783903
Position 8561: 0.004740733729441398
Position 456: 0.004605194287752391
Position 12817: 0.0042604219603377584
Position 1823: 0.0029906772281899467
Position 1512: 0.002704396075800321
Position 1317: 0.002644228956362355
Position 11926: 0.002323510541310572
Position 1457: 0.002140830632205859
Position 1133: 0.002057671594470977
Position 144: 0.0019137008049987894
Position 12372: 0.0015428091594167157
Position 1300: 0.0012203208413267062
Position 1626: 0.0010642915125370614
Position 519: 0.0007156454920640565
Position 12886: 0.0005630750515619014
Position 1281: 0.00045899438554991226
Position 49: 0.0004395512779045718
Position 134: 0.0004340746664192748
Position 12168: 0.0003760474880717412
Position 76: 0.000179398834888605
Position 2980: 0.00013978433093461687
Position 1289: 0.00013842627742374777
Position 1986: 0.0001122178861380543
Position 1962: 9.361614731883577e-05
Position 10986: 7.5967457414269e-05
Position 17: 5.296126414903924e-05
Position 40: 3.303488932660646e-05
Position 23: 2.8181800086286418e-05
Position 218: 2.5083109509770782e-05
Position 324: 2.26926280486113e-05
Position 250: 2.171782876245857e-05
Position 4297: 2.0085601023235007e-05
Position 4253: 1.908426978855676e-05
Position 122: 1.8559778191100473e-05
Position 162: 1.2760152004855542e-05
Position 264: 7.4936455671809e-06
Position 724: 7.136395333134342e-06
Position 594: 6.992424934148526e-06
Position 516: 6.989022778213633e-06
Position 903: 6.8094624382184685e-06
Position 625: 5.120591959858993e-06
Position 936: 4.996164221388739e-06
Position 1026: 4.966505082106063e-06
Position 779: 2.1634023456521695e-06
Position 599: 1.976435799609124e-06
Position 1031: 1.2223582531897578e-06
Position 177: 1.2176574424355109e-06
Position 311: 1.2063077899649128e-06
Position 390: 1.108446529456108e-06
Position 238: 7.83765667182244e-07
Position 419: 6.518005253295623e-07
Position 829: 6.465632413988788e-07
Position 1071: 6.364878799678475e-07
Position 66: 4.2654589298753035e-07
Position 433: 4.237507038069791e-07
Position 640: 3.8772115375276287e-07
Position 44: 3.5345096367860206e-07
Position 1475: 3.414261592010104e-07
Position 417: 3.073248850553101e-07
Position 1149: 2.852318865241736e-07
Position 1349: 2.448213741519689e-07
Position 865: 2.025088047500313e-07
Position 359: 1.972863090836071e-07
Position 703: 1.832002238621255e-07
Position 440: 1.325137171412494e-08
Position 969: 5.546641643920964e-09
Position 503: 5.5126570431355955e-09
Position 678: 4.765016344601743e-10
Position 378: 1.022287057436626e-12
Position 676: 7.828140616354584e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 450: 0.6112546754691647
Position 13272: 0.5681022011847336
Position 10071: 0.5537183392449441
Position 2484: 0.4382167555738772
Position 10133: 0.29572783311132284
Position 11236: 0.1980771746809059
Position 13066: 0.15357367449293485
Position 285: 0.10368825197264446
Position 4861: 0.09156145334069912
Position 1212: 0.07650255627952653
Position 455: 0.07174074386884578
Position 10226: 0.06753197792427985
Position 11284: 0.06283546164823003
Position 12732: 0.05746644111688875
Position 344: 0.05513714993233565
Position 238: 0.05136243877052169
Position 487: 0.04696049652512246
Position 276: 0.046472999864669566
Position 12232: 0.04285610423076751
Position 4387: 0.033819210217130885
Position 2510: 0.023519317162254874
Position 10337: 0.02310634809824922
Position 12597: 0.02302021174674118
Position 11259: 0.01713049348910021
Position 12816: 0.016609448324736053
Position 2342: 0.015527993131849707
Position 250: 0.015289770795980567
Position 1838: 0.013845086184460249
Position 13373: 0.013504373021359015
Position 10687: 0.012465990065294884
Position 1809: 0.011877222338879697
Position 10446: 0.011780211208024359
Position 1782: 0.011636126951224728
Position 11129: 0.011577036571872923
Position 2385: 0.01096706413677427
Position 9424: 0.01096577064189332
Position 490: 0.010680912493668614
Position 12330: 0.0106592421219899
Position 1253: 0.008852116518025354
Position 13278: 0.007891526833251566
Position 1868: 0.007729029813863993
Position 4939: 0.007496730000146553
Position 8475: 0.00569178030497634
Position 12201: 0.005314459142758266
Position 12432: 0.005025762025472076
Position 9588: 0.0045853309071118885
Position 11906: 0.0045536415770803
Position 3603: 0.003538351925896274
Position 371: 0.003206053916678408
Position 2423: 0.002573567610914883
Position 2670: 0.0025469155688997787
Position 12492: 0.0024507844932443513
Position 10630: 0.002301704184442925
Position 5929: 0.002290295967529893
Position 10844: 0.002231000366397565
Position 11971: 0.0020031025281237384
Position 1941: 0.0019698183151136282
Position 1552: 0.0016905358915443728
Position 11305: 0.0016711071304780468
Position 568: 0.0016337572187143476
Position 11857: 0.0016114962608370685
Position 992: 0.001567724500658195
Position 11070: 0.0014986377950095952
Position 4776: 0.0014873627032352872
Position 11391: 0.0011601301890294448
Position 386: 0.0011285312474738375
Position 3424: 0.0010572362399050817
Position 4671: 0.0010317724135749738
Position 1822: 0.0010044649502163898
Position 5293: 0.0009714075454379138
Position 10671: 0.0009546439197880121
Position 10537: 0.0009108748467408494
Position 186: 0.0008643870977623366
Position 1924: 0.0008463488212529851
Position 1877: 0.0006581439741517705
Position 12384: 0.0006474489403169481
Position 1299: 0.0006217529086138367
Position 390: 0.000590974914208414
Position 306: 0.0005849374777231959
Position 1778: 0.0005560070101297293
Position 10003: 0.0005519143316679173
Position 513: 0.0005518589721838409
Position 12261: 0.0005363372960986269
Position 225: 0.0005305933070793324
Position 12189: 0.0005237292923915636
Position 12172: 0.00044267627848853315
Position 10763: 0.00038244394809564485
Position 10747: 0.00037494096660632345
Position 1555: 0.0003597513368474726
Position 122: 0.0003474453622350697
Position 8823: 0.000334805508344463
Position 1695: 0.0003131529215143633
Position 8890: 0.00025958956985023494
Position 3310: 0.00023955326066049096
Position 2538: 0.00023615989068637196
Position 3457: 0.0002257695402041945
Position 1843: 0.00022421578328841275
Position 1885: 0.00022299695699197795
Position 5966: 0.00021596774645315082
Position 1053: 0.00021150905949287118
Position 11875: 0.00019904213413694886
Position 10824: 0.00019669177523428733
Position 958: 0.00018122293819704252
Position 1616: 0.0001697826262076124
Position 1528: 0.0001634950325046762
Position 7029: 0.00014991037330735362
Position 1983: 0.00014980673711511124
Position 1370: 0.00014809015886008101
Position 1905: 0.00014566081223836138
Position 1383: 0.00013157154183621923
Position 630: 0.0001151882313163486
Position 11199: 0.00011378898443588593
Position 2852: 0.0001053173080002877
Position 1147: 0.00010181979988118072
Position 6431: 9.910073823043712e-05
Position 6986: 9.395511730335176e-05
Position 771: 9.306765400965924e-05
Position 169: 9.106510603019784e-05
Position 1590: 9.056360754977817e-05
Position 4168: 8.795051111396027e-05
Position 1698: 8.399578459964243e-05
Position 1386: 7.934746920232383e-05
Position 8526: 7.567940768129917e-05
Position 7005: 7.373533031184188e-05
Position 1576: 6.503732144798087e-05
Position 8225: 6.379822830544271e-05
Position 509: 4.8891950774534546e-05
Position 540: 4.588256773973295e-05
Position 1289: 4.540100696584976e-05
Position 2697: 4.088172785384094e-05
Position 1754: 3.564788259518404e-05
Position 7405: 3.1944640658118676e-05
Position 2914: 3.053003642931723e-05
Position 6617: 2.9113721096483395e-05
Position 6964: 2.909118640948163e-05
Position 183: 2.5299372549939916e-05
Position 5851: 2.4934255321448773e-05
Position 1025: 2.364814100605681e-05
Position 6161: 2.1334722449810427e-05
Position 2285: 1.999107552764689e-05
Position 497: 1.995405825919205e-05
Position 1069: 1.7713353866807846e-05
Position 890: 1.585571150810086e-05
Position 597: 1.4408777401828709e-05
Position 4353: 1.4246243292635497e-05
Position 2946: 1.3613825373723349e-05
Position 2248: 1.348497533479275e-05
Position 516: 1.3344734844547743e-05
Position 3346: 1.254401663211814e-05
Position 1344: 1.2176520168645306e-05
Position 6738: 1.1380705394704624e-05
Position 3784: 9.096270684525879e-06
Position 1031: 3.4612474508163165e-06
Position 936: 2.9815534254793854e-06
Position 3904: 2.9024437440048084e-06
Position 1015: 2.459331038732502e-06
Position 753: 1.9751821154079846e-06
Position 816: 1.7454315606099787e-06
Position 783: 1.1864076052447107e-06
