Gene = FDPS
index = 552
Annotated 5SS: [  114  1114  1354  3544  9170  9440  9902 10077 10837 11077]
Annotated 3SS: [  936  1190  3402  9088  9316  9812 10003 10758 10941 11556]
SMsplice 5SS: [  114  1114  1354  3544  9170  9440  9902 10077 10837 11077]
SMsplice 3SS: [  936  1211  3402  9088  9316  9812 10003 10758 10941 11556]
top_k =  1000
Partition function (log Z): 25.0242081939219

Sorted 5' Splice Sites (High to Low Probability):
Position 10837: 0.9995093629765025
Position 1114: 0.9944216208700237
Position 1354: 0.9589512733051062
Position 9170: 0.9501494691890965
Position 114: 0.935411082211954
Position 3544: 0.8905253599553526
Position 10077: 0.807741510596021
Position 11077: 0.7921560762507914
Position 9440: 0.5730978444057939
Position 4664: 0.5174986565393115
Position 9902: 0.42365613020711584
Position 9912: 0.347091466434629
Position 1602: 0.19805131878191665
Position 720: 0.16952613726289287
Position 11094: 0.11970480611562702
Position 1863: 0.10633216406623637
Position 3733: 0.09093837832059212
Position 3553: 0.059580070757033095
Position 8172: 0.04758443704164954
Position 3531: 0.04740356360975879
Position 225: 0.04306126055484566
Position 8309: 0.04264081580390935
Position 11365: 0.038192704436153885
Position 9481: 0.03658048460173303
Position 9197: 0.03657640025794454
Position 8198: 0.02988564208595781
Position 5315: 0.024946052049051134
Position 229: 0.024573755758863343
Position 1378: 0.02258310656801302
Position 2595: 0.02101868187068928
Position 5252: 0.01783572515208129
Position 9442: 0.01636865992581181
Position 9526: 0.015743228903937923
Position 4781: 0.01404242160525854
Position 9472: 0.012600055156139229
Position 3797: 0.011967732388515697
Position 10004: 0.010820045947390913
Position 10081: 0.010346264856618631
Position 7713: 0.009326628406864539
Position 4583: 0.007531529104035185
Position 4675: 0.006249438319317855
Position 7420: 0.005945846227414179
Position 3097: 0.005636883594299505
Position 100: 0.005430569069719488
Position 1291: 0.005411185316408245
Position 6225: 0.005150971129062174
Position 2908: 0.0048666749151411075
Position 7810: 0.004778422839589831
Position 10195: 0.004758506036870618
Position 1737: 0.004082362137533958
Position 9731: 0.004080002267200048
Position 1129: 0.003933825022388768
Position 1801: 0.0036042844483713415
Position 4150: 0.0032560354952980227
Position 2680: 0.002837562558464774
Position 489: 0.0027778887245582863
Position 11335: 0.0025798051228269887
Position 9193: 0.002555657589851585
Position 10169: 0.0024872799765003144
Position 9160: 0.0024096232322858998
Position 8859: 0.0021159610014022156
Position 10199: 0.00193177567049095
Position 2584: 0.0018485937837086765
Position 775: 0.0018461664657526205
Position 1285: 0.0018139158749106484
Position 7645: 0.0017228534577718388
Position 1560: 0.0016021758391721666
Position 10625: 0.0014264607927436204
Position 4461: 0.0013579321918260837
Position 2256: 0.0012346677460456324
Position 10385: 0.0011958155505940114
Position 5607: 0.0011811031970888352
Position 1817: 0.0010695408307102824
Position 1695: 0.000982966865968375
Position 727: 0.0009495427418471889
Position 9175: 0.000933493132367862
Position 3306: 0.0009198644932686561
Position 184: 0.0008636909626649122
Position 8464: 0.0008046439738625289
Position 3062: 0.0007882124044067641
Position 9592: 0.0007822173797341907
Position 10355: 0.0007791616298882092
Position 11026: 0.0007465530470258259
Position 9366: 0.0007447397969889526
Position 10476: 0.0007410696881475121
Position 416: 0.0007290280112339384
Position 9220: 0.0006911396629039816
Position 257: 0.0006758312697244785
Position 320: 0.0006668322753959366
Position 10070: 0.0006595920135737051
Position 2273: 0.0006572849557715913
Position 11596: 0.0006496819606847166
Position 3977: 0.0006277096992089203
Position 10150: 0.0006127237638169801
Position 2305: 0.0005072937000642184
Position 10598: 0.0005016413392244784
Position 1051: 0.00048607225047604365
Position 455: 0.0004819118530253625
Position 10674: 0.0004811344347912312
Position 643: 0.0004460758005812307
Position 1450: 0.0004053077849778502
Position 126: 0.0003840940504603598
Position 5254: 0.0003802510855970513
Position 11061: 0.0003738785196993501
Position 3588: 0.00036430840607326283
Position 11106: 0.00031925015625979355
Position 1952: 0.0002766370547455503
Position 11091: 0.00026814702633367026
Position 1518: 0.00023876729264972563
Position 212: 0.00023717423904081515
Position 2429: 0.00023533003499367626
Position 2737: 0.00023504383958971388
Position 1739: 0.00019738546987695005
Position 9639: 0.0001965390388514426
Position 2940: 0.0001778428694491603
Position 3799: 0.0001671039730670808
Position 3597: 0.00015231507759142185
Position 3585: 0.0001431930914273243
Position 10253: 0.0001397609916690205
Position 11098: 0.0001234751126499937
Position 2810: 0.00011988079020856351
Position 9623: 0.00011857949663221703
Position 4159: 0.00011740775051767864
Position 1554: 0.00011136718961920268
Position 173: 0.00010780480271773049
Position 3858: 0.00010770674449388343
Position 11415: 0.0001063021757889974
Position 3291: 0.00010005177416097248
Position 9581: 9.982885483808332e-05
Position 3523: 9.833507970697575e-05
Position 11036: 8.907704717776953e-05
Position 2702: 8.797946133018914e-05
Position 2532: 8.460773837092125e-05
Position 2098: 8.175354819395791e-05
Position 4063: 7.937026600214233e-05
Position 11229: 7.744804104311649e-05
Position 11449: 7.39976365385651e-05
Position 397: 7.243108800240815e-05
Position 3836: 6.823530589217516e-05
Position 786: 6.488621041001896e-05
Position 2491: 6.375058369159617e-05
Position 3311: 5.9508584709213325e-05
Position 9244: 5.620546560376114e-05
Position 3572: 5.3945563958858514e-05
Position 739: 4.9244194064452365e-05
Position 537: 4.748230552051246e-05
Position 2690: 4.6931189272405686e-05
Position 2021: 4.4139511158626655e-05
Position 11029: 4.051685891607554e-05
Position 2988: 3.77817476698557e-05
Position 11216: 3.645676415734299e-05
Position 843: 3.571285934614507e-05
Position 703: 3.27860810044637e-05
Position 598: 3.2244174094527326e-05
Position 2500: 3.199624933835223e-05
Position 2296: 3.067369760042023e-05
Position 2796: 3.037959391237804e-05
Position 1012: 3.000347611056126e-05
Position 3699: 2.963342957228803e-05
Position 1586: 2.8098961199216487e-05
Position 3709: 2.7135813623388965e-05
