Gene = DPT
index = 468
Annotated 5SS: [  395 15044 28248]
Annotated 3SS: [14917 28139 32648]
SMsplice 5SS: [  395  9453  9742 10681 15044 20551 28248]
SMsplice 3SS: [ 9369  9553 10551 14917 20455 28139 32648]
top_k =  1000
Partition function (log Z): -1.4199608336157281

Sorted 5' Splice Sites (High to Low Probability):
Position 15044: 0.9720022122106637
Position 28248: 0.9434179276684088
Position 395: 0.9403975315299644
Position 10681: 0.9348343979635381
Position 20551: 0.7724551350497953
Position 9453: 0.6891111226442679
Position 22994: 0.5888876492518387
Position 9742: 0.45673978183099584
Position 18556: 0.4081784477427218
Position 8315: 0.4063091209298872
Position 25897: 0.3398520024876718
Position 11188: 0.188621745191551
Position 28951: 0.17959426600124465
Position 20178: 0.17500067397694094
Position 8308: 0.17308419277740547
Position 18304: 0.14850050471682483
Position 13267: 0.11663031757020324
Position 13890: 0.11004357460039202
Position 9469: 0.10997106191377938
Position 19105: 0.1065512434658691
Position 14677: 0.10013360089173588
Position 9500: 0.08796494814383643
Position 9913: 0.07199418732259869
Position 13439: 0.06868756518426926
Position 14064: 0.060461448538528466
Position 25962: 0.057936321392324686
Position 9732: 0.051560634378912486
Position 32841: 0.04362170087152996
Position 28557: 0.042778731236485956
Position 16650: 0.04170905244745831
Position 9115: 0.03852970879861059
Position 40: 0.036610389599132084
Position 9509: 0.03655118081633628
Position 15386: 0.03584038934289986
Position 10988: 0.035483451386688084
Position 16646: 0.03426526379425132
Position 23503: 0.031024902458601174
Position 2315: 0.029563181104414533
Position 737: 0.02784897535956337
Position 6075: 0.027771192061901855
Position 20574: 0.027111971338297666
Position 200: 0.0243205913593078
Position 23942: 0.024196099108047122
Position 4909: 0.02303195118015052
Position 9140: 0.02238261749254738
Position 3283: 0.021441009468280797
Position 17615: 0.021303442997296643
Position 17608: 0.020131608847304087
Position 19866: 0.019131369464790604
Position 17646: 0.017942621999839505
Position 19843: 0.01699172328340695
Position 10246: 0.01658141669916749
Position 15118: 0.016468794293248008
Position 16164: 0.014913921050173501
Position 21366: 0.01381530196519499
Position 29360: 0.013540552070837814
Position 22236: 0.012163786673547134
Position 15026: 0.011454457458769801
Position 2389: 0.010513591022372796
Position 2759: 0.009928733794813653
Position 16930: 0.009386223078773773
Position 20600: 0.008993807336093321
Position 252: 0.007712768370594813
Position 6866: 0.006461514981516561
Position 3674: 0.006095374038625205
Position 18012: 0.0058980563248790365
Position 28929: 0.0058978963724293796
Position 12248: 0.005891542577865441
Position 16519: 0.005683221816503434
Position 362: 0.005406927013763407
Position 11567: 0.005079366838756601
Position 31914: 0.004776217013042646
Position 9504: 0.00453749342296482
Position 32368: 0.004288794288427477
Position 9450: 0.00393253464968381
Position 28604: 0.003801934719711994
Position 22433: 0.003290388334485499
Position 2569: 0.0030981599614665688
Position 11200: 0.0030553581447898353
Position 17161: 0.00301252861491403
Position 14037: 0.0030080863217238725
Position 11003: 0.003007259667768167
Position 679: 0.0028907221965509783
Position 19075: 0.002728277158534678
Position 10065: 0.0026320229294942037
Position 6682: 0.0025885430327396712
Position 17733: 0.0025080412615745766
Position 17830: 0.0023623456376706056
Position 7543: 0.002278273523524826
Position 20588: 0.0022579868745611154
Position 19734: 0.0018437838485310704
Position 16761: 0.001816593825752414
Position 16623: 0.0012819050410881401
Position 111: 0.0010202634451032388
Position 11408: 0.0007550501732537401
Position 19589: 0.0006688548940688849
Position 10758: 0.0006677450287730664
Position 15476: 0.0006067252435998482
Position 204: 0.0005488748225512948
Position 13464: 0.0005109531555943198
Position 9658: 0.0004965830308070478
Position 11886: 0.0004615761603718254
Position 683: 0.0004221757348951041
Position 4466: 0.00035620224215271353
Position 292: 0.00033981505283536487
Position 146: 0.0003119166888176982
Position 5281: 0.00028647421522024613
Position 15964: 0.0002755752398016194
Position 722: 0.0001759393939816337
Position 5148: 0.0001628929931800456
