Gene = RSG1
index = 1214
Annotated 5SS: [ 532 3551 4270 4653]
Annotated 3SS: [3397 4144 4515 4864]
SMsplice 5SS: [ 151  532 3551 4270 4613]
SMsplice 3SS: [ 381 3397 4144 4515 4864]
top_k =  1000
Partition function (log Z): 4.916205095631676

Sorted 5' Splice Sites (High to Low Probability):
Position 3551: 0.9941945185435374
Position 532: 0.862755481235622
Position 4270: 0.8468293553448881
Position 4613: 0.8342855519491009
Position 151: 0.6313886134091542
Position 3782: 0.24740415993952325
Position 919: 0.1574108017488071
Position 4947: 0.10706169235140446
Position 4653: 0.10283054180341036
Position 86: 0.09747030188230935
Position 5067: 0.07098162139614657
Position 185: 0.04156687158857101
Position 1093: 0.02864449580809868
Position 124: 0.02734049722059765
Position 4116: 0.026648412737698295
Position 4292: 0.018549148008501676
Position 1068: 0.01751170939879619
Position 2041: 0.013694908721388527
Position 2089: 0.01151271034197946
Position 881: 0.010280618684941843
Position 4752: 0.008127757471943681
Position 4056: 0.007654812791745198
Position 90: 0.006798169209741101
Position 2616: 0.006445579243537177
Position 55: 0.006348052515104361
Position 4693: 0.006314372202007376
Position 5296: 0.005448722078360733
Position 3523: 0.004800300265038601
Position 5155: 0.003037152935672677
Position 4954: 0.0024429983515330423
Position 3751: 0.002411623599198969
Position 347: 0.002174263581302984
Position 320: 0.00210365580398572
Position 817: 0.0016108559157002624
Position 1021: 0.0012528694921756297
Position 4282: 0.001048790221813447
Position 4251: 0.0009781621400035496
Position 1251: 0.0009381438787273977
Position 227: 0.0008434480743001508
Position 2208: 0.0007842201575525308
Position 1233: 0.0006946064011010118
Position 3739: 0.000684027001113507
Position 4779: 0.000654173314525205
Position 3025: 0.0005747675026926796
Position 4639: 0.0005571397991663258
Position 4677: 0.0004931951324781007
Position 2981: 0.0004249144485675563
Position 974: 0.00042019842162866334
Position 4005: 0.00030558399653469223
Position 525: 0.00030468055416652863
Position 2441: 0.0003005132153386002
Position 4162: 0.00028879994537959667
Position 4317: 0.00021453398507528682
Position 442: 0.00020921635367715773
Position 629: 0.0001970775067122591
Position 21: 0.0001747357319228768
Position 797: 0.0001745076978373857
Position 4218: 0.00015383672338621204
Position 1749: 0.000140116476973532
Position 207: 0.00012515389486775257
Position 3023: 0.0001185504670780741
Position 2081: 0.00011653876199167928
Position 4420: 0.00010080697353193979
Position 2536: 9.927975685478655e-05
Position 2359: 9.013273843370844e-05
Position 4956: 7.883279207558678e-05
Position 49: 6.940318273038781e-05
Position 4625: 6.379869978439772e-05
Position 831: 5.599732838050633e-05
Position 1811: 5.118322894794797e-05
Position 4296: 5.058675031274655e-05
Position 2114: 4.618864589190061e-05
Position 5380: 4.579613965646912e-05
Position 2104: 4.10675703058879e-05
Position 4485: 3.484781527648195e-05
Position 309: 3.413045115174058e-05
Position 3884: 2.8815749122879622e-05
Position 4082: 2.5515100849008976e-05
Position 4015: 1.5869522008206507e-05
Position 3688: 1.4246558937441055e-05
Position 136: 1.3079144366297084e-05
Position 4236: 1.1500733656543215e-05
Position 4206: 1.148702957928948e-05
Position 205: 1.093404200000018e-05
Position 4493: 1.0641167737623447e-05
Position 3532: 7.145119376117935e-06
Position 3555: 6.68286789006617e-06
Position 3715: 6.502791980420298e-06
Position 3479: 4.659017068459722e-06
Position 3742: 4.3070020272975e-06
Position 170: 4.03719423596641e-06
Position 3748: 3.6477781164971455e-06
Position 3499: 3.5500446934337915e-06
Position 3745: 3.100318377648113e-06
Position 488: 2.84155651439415e-06
Position 447: 2.8251109270054886e-06
Position 527: 2.1703948672193893e-06
Position 410: 1.0117794345752723e-06
Position 536: 6.747147424127565e-07
Position 1117: 5.281852496829139e-07
Position 1719: 4.219837634942645e-07
Position 1325: 4.200902127287423e-07
Position 4630: 3.998680137747334e-07
Position 1905: 3.506250147353313e-07
Position 61: 2.1738889362689072e-07
Position 3850: 1.0349118329623675e-07
Position 472: 5.1297709453981096e-08
Position 5122: 4.153949218938124e-08
Position 352: 1.3293815127864853e-08
Position 450: 1.698714752096715e-09
Position 3662: 3.164907365444898e-10
Position 734: 2.8980312893872346e-10
Position 782: 2.6619689314927643e-10
Position 587: 1.003425967947391e-10
Position 453: 7.634147683100193e-13
Position 596: 1.545769292988242e-17
Position 567: 4.2033776474019555e-18
Position 388: 6.01523323359066e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 3397: 0.9590849658632294
Position 4864: 0.9361220531074183
Position 4515: 0.8384557587106652
Position 4144: 0.8099593594206609
Position 381: 0.5121156943286065
Position 3642: 0.23088116196617225
Position 720: 0.1642940160812196
Position 417: 0.15256641062294402
Position 5154: 0.13982541288706127
Position 4582: 0.0645804747007952
Position 3987: 0.05393740039885652
Position 3449: 0.03838889210445172
Position 5279: 0.03760273398074841
Position 5097: 0.02358848648766677
Position 1967: 0.023276652493231836
Position 4174: 0.02093270903921155
Position 874: 0.017330547251290747
Position 5444: 0.016926020508295846
Position 4474: 0.016771726520209113
Position 4391: 0.016758351316276413
Position 5351: 0.013723729092230567
Position 248: 0.013316735072313169
Position 992: 0.011407220823541998
Position 3736: 0.011213904392377844
Position 3695: 0.006790819582602238
Position 4464: 0.006662048895766697
Position 4420: 0.006658288376271399
Position 738: 0.0062430285537275155
Position 3922: 0.005675789138141193
Position 4152: 0.004771633571194447
Position 996: 0.004478528464121789
Position 4534: 0.004395722093833273
Position 2512: 0.0043232499293379325
Position 427: 0.0036662926561782006
Position 5166: 0.002908700199090026
Position 227: 0.0026492964250688414
Position 1944: 0.0026385634413356725
Position 4120: 0.0022637093502700756
Position 4830: 0.0021556636275348313
Position 5048: 0.0021178487012292655
Position 4612: 0.0019546459547674275
Position 4035: 0.0019290458160951796
Position 4750: 0.0017518192226787794
Position 4922: 0.0017338358840149235
Position 4596: 0.0017281885349403774
Position 3950: 0.0016551280009205022
Position 3738: 0.0014224748750049246
Position 1152: 0.001039435017954517
Position 650: 0.0010387846320527386
Position 823: 0.001027377599636582
Position 4874: 0.0010239977957736247
Position 789: 0.0009484462880089594
Position 848: 0.0008819951044147055
Position 916: 0.0007691184918411465
Position 4218: 0.0007636267851774072
Position 2929: 0.0007551734487735827
Position 2518: 0.0007203851431628601
Position 2535: 0.0007031902352660129
Position 3474: 0.0006746142169784424
Position 4791: 0.0006363185890559563
Position 1018: 0.0006241901417998304
Position 1998: 0.0006088524834125182
Position 722: 0.0005219043475888795
Position 1003: 0.00043690661080903164
Position 5205: 0.00042067888154351355
Position 744: 0.0004194438957344871
Position 1185: 0.00041234502699010806
Position 3415: 0.00041219746334905584
Position 4438: 0.00040299737164408334
Position 5060: 0.00038722013510832044
Position 4634: 0.0003433241765407355
Position 4716: 0.0003217357776026003
Position 4911: 0.0003187685782174466
Position 761: 0.0002770313890193168
Position 4609: 0.0002691615158892276
Position 3866: 0.0002661238794883377
Position 1780: 0.0002616407817301588
Position 4185: 0.00025668721857428987
Position 918: 0.0002548536605481078
Position 3360: 0.00023728951156008605
Position 955: 0.00023394307230013167
Position 3763: 0.0002269519311046785
Position 886: 0.00020073807918544423
Position 1869: 0.0001962080260940681
Position 1010: 0.00019385277489805398
Position 4179: 0.00018471921284790517
Position 5265: 0.00018165605227213937
Position 773: 0.0001750938249712847
Position 2835: 0.00017353612149652268
Position 2383: 0.00016131608740796297
Position 4046: 0.00016014799478745082
Position 2787: 0.00015222938725323334
Position 3165: 0.00014960274056642793
Position 5229: 0.0001473310476331653
Position 3926: 0.00013492203044041383
Position 758: 0.0001224842201664636
Position 791: 0.00012006677951904016
Position 1670: 0.0001170652471114291
Position 1034: 0.00011690624898163744
Position 5215: 0.00011655849606393523
Position 3283: 0.00010086940859257037
Position 1188: 9.730785679206866e-05
Position 3962: 9.709871230863076e-05
Position 3952: 9.666901492681668e-05
Position 3713: 9.276990698158981e-05
Position 4844: 9.215979993508423e-05
Position 556: 8.743237825170475e-05
Position 797: 8.243884477462948e-05
Position 2303: 7.84799381132356e-05
Position 472: 7.839363936473022e-05
Position 616: 7.801300760007949e-05
Position 4369: 7.785063425206127e-05
Position 608: 7.622622328114086e-05
Position 5291: 7.315617178405722e-05
Position 2172: 7.028491064285423e-05
Position 5422: 6.90736703630298e-05
Position 4441: 6.166594499566972e-05
Position 3705: 5.891136552782737e-05
Position 4010: 5.8139624533995246e-05
Position 4898: 5.674127702363308e-05
Position 1020: 5.622953481508168e-05
Position 5391: 5.55595027879648e-05
Position 262: 5.4808025464908544e-05
Position 307: 5.2001993405371695e-05
Position 4832: 5.1073226615271345e-05
Position 2612: 4.662510242996291e-05
Position 3652: 4.649161973804501e-05
Position 689: 4.4407400933358186e-05
Position 309: 4.393297848167271e-05
Position 5405: 4.283795626935195e-05
Position 4397: 4.2763370695479775e-05
Position 184: 4.260219043265359e-05
Position 3968: 4.1435953113620775e-05
Position 2113: 4.072908690817253e-05
Position 4952: 3.897848082473012e-05
Position 2763: 3.793388344483735e-05
