Gene = PARL
index = 999
Annotated 5SS: [  186 17043 18283 22155 40677 42610 44338 51184 51416]
Annotated 3SS: [16846 18141 22105 40580 42459 44266 51081 51317 55197]
SMsplice 5SS: [  186  4731  6756 17043 25077 26663 28476 40677 42610 44338 51184 51416]
SMsplice 3SS: [ 4595  6542 16846 24936 26581 28355 40580 42459 44266 51081 51317 55197]
top_k =  1000
Partition function (log Z): 1.2344637209232903

Sorted 5' Splice Sites (High to Low Probability):
Position 40677: 0.9977736880934931
Position 44338: 0.9970779181712832
Position 51416: 0.9702090130159452
Position 26663: 0.9530744170085085
Position 25077: 0.9405808404164226
Position 51184: 0.9283679225885123
Position 17043: 0.8867566540625438
Position 6756: 0.8674388983004593
Position 186: 0.7739614333359471
Position 28476: 0.74666131907266
Position 42610: 0.6919622657828018
Position 4731: 0.5621647495467806
Position 22695: 0.4844181652934405
Position 55064: 0.3311742926701716
Position 51542: 0.2803059223880186
Position 46158: 0.2666030264131559
Position 22211: 0.22867561319703075
Position 49670: 0.17826392140263586
Position 43897: 0.14852780372951746
Position 44966: 0.13818070004736047
Position 241: 0.13385285305676883
Position 55090: 0.11109657918959795
Position 42827: 0.10642907009711278
Position 44613: 0.07107228984029762
Position 5771: 0.06913567059986776
Position 16323: 0.06668482591013816
Position 44107: 0.05885454386086169
Position 44929: 0.05729261318814728
Position 12134: 0.05679839599234781
Position 51556: 0.055738724240204145
Position 3275: 0.05444684971978603
Position 25: 0.0536984733777466
Position 11960: 0.046079213905661345
Position 45099: 0.04384827589960964
Position 1162: 0.04195808092077167
Position 46335: 0.034308655344167494
Position 26337: 0.03209533147059448
Position 25013: 0.028574936926760504
Position 9638: 0.027441838495745916
Position 54610: 0.02212506791466078
Position 51912: 0.019248265072767452
Position 10941: 0.01895670154686182
Position 54834: 0.018835360206600208
Position 113: 0.017312830709181198
Position 43845: 0.0162921665678333
Position 43085: 0.014157733854519867
Position 27804: 0.012778255830534215
Position 4644: 0.01246446550052118
Position 51871: 0.012171582640170394
Position 44760: 0.011711967603464293
Position 11184: 0.011520361640667293
Position 634: 0.011243545878102503
Position 25252: 0.010850591721273653
Position 794: 0.010270993086480608
Position 30: 0.008780522042659241
Position 6958: 0.008532775754957055
Position 42707: 0.00842236550005694
Position 1925: 0.008267513448652418
Position 42740: 0.008069760106646473
Position 5620: 0.005361077567677381
Position 42227: 0.00421941976227031
Position 758: 0.003952237239787665
Position 44686: 0.0037760535629440513
Position 6352: 0.0035736279130697385
Position 510: 0.0035137876627342195
Position 995: 0.0033547026288098234
Position 46153: 0.003028671034745412
Position 53357: 0.002905457302775349
Position 3002: 0.002873064665712539
Position 54544: 0.0025218378206867138
Position 4347: 0.0024915844585994312
Position 2316: 0.0023246768058307454
Position 1119: 0.002299970749327777
Position 42530: 0.002075252713582946
Position 5983: 0.0020726083307258023
Position 4779: 0.0019586687352843076
Position 43200: 0.0018879151995052671
Position 763: 0.0018557271026607804
Position 18283: 0.0017904635384268848
Position 55068: 0.001730175389006349
Position 52214: 0.0016118988362274704
Position 6210: 0.0015872456128951985
Position 41872: 0.0015517584682608974
Position 40708: 0.001521695313760321
Position 771: 0.0014961536170629995
Position 46392: 0.0013945906825244925
Position 42870: 0.0012277063191830108
Position 53611: 0.001177771634093937
Position 565: 0.0011318254340734314
Position 46461: 0.0010209503076953684
Position 55201: 0.0008884375570944037
Position 54134: 0.0008727763022375311
Position 42823: 0.0008236278750200011
Position 54686: 0.0006577916523921649
Position 44353: 0.0006476093358251648
Position 51903: 0.0005673199762671297
Position 46145: 0.0005535745153354673
Position 47676: 0.0004607386879396828
Position 53190: 0.00034565115439250913
Position 1636: 0.00033762866344759246
Position 48278: 0.0003296155024243275
Position 49559: 0.00032510914701083793
Position 52456: 0.00030310795822558357
Position 49628: 0.00029075889307810394
Position 53518: 0.0002895014517166237
Position 15541: 0.00028632074429308296
Position 44729: 0.0002621267396880848
Position 51428: 0.0002519054134799443
Position 53494: 0.00024255300342062246
Position 11704: 0.00023363828777267916
Position 49958: 0.0002258969322081733
Position 21: 0.00018945145393143014
Position 44342: 0.00014995017568400184
Position 47098: 0.00014990808983219542
Position 41: 0.00014663129380190803
Position 121: 0.0001360902526215975
Position 48416: 0.00011919568008801796
Position 52: 0.0001085718018362006
Position 48328: 9.412353073825881e-05
Position 45034: 9.120555630195976e-05
Position 44801: 8.868190265272467e-05
Position 53205: 7.139049405299832e-05
Position 6604: 4.136342671241018e-05
Position 54338: 4.13508052539133e-05
Position 45330: 3.949020627629226e-05
Position 206: 3.651950371968392e-05
Position 484: 1.7106556101597895e-05
Position 5694: 1.6940530772390527e-05
Position 6248: 1.2294036444458413e-05
Position 749: 1.1908120261231783e-05
Position 222: 1.1160295807876107e-05
Position 117: 1.056240906015553e-05
Position 988: 9.805107934221445e-06
Position 1606: 9.79117552117902e-06
Position 709: 8.564672847697105e-06
Position 51420: 8.098572190948219e-06
Position 4: 6.879225239172048e-06
Position 51611: 5.318486771001512e-06
Position 534: 4.619054427116953e-06
Position 51586: 3.6600448075402136e-06
Position 417: 3.4813490096027663e-06
Position 444: 3.260366213168594e-06
Position 751: 2.8765296558088335e-06
Position 51850: 2.823581530023756e-06
Position 502: 2.675434086397313e-06
Position 51620: 2.218398007316888e-06
Position 52656: 1.8693385417209739e-06
Position 53264: 1.8147464229720637e-06
Position 743: 1.6155689330415774e-06
Position 1284: 1.3206241634525231e-06
Position 514: 1.1645375022544994e-06
Position 53024: 9.69838032283634e-07
Position 1563: 8.292739512668407e-07
Position 1618: 8.090976771456555e-07
Position 53253: 6.743795746973309e-07
Position 7: 4.5227354146921924e-07
Position 154: 4.211346805053581e-07
Position 275: 3.3344659088406775e-07
Position 659: 2.2955399361692453e-07
Position 602: 1.665225269239358e-07
Position 922: 1.565888215402071e-07
Position 108: 1.208307080587756e-07
Position 854: 1.0759750608069953e-07
Position 336: 6.052786941983009e-08
Position 52148: 5.772771468577791e-08
Position 493: 5.662367150581569e-08
Position 1060: 4.7964572055295405e-08
Position 1202: 4.756884877826292e-08
Position 980: 2.8380879867135023e-08
Position 1056: 1.5299744568091722e-08
Position 1281: 6.7904163267721094e-09
Position 262: 6.420515901518577e-09
Position 622: 2.5048625205747487e-09
Position 239: 9.549333871974783e-10
Position 475: 4.587105380020283e-10
Position 66: 1.364247040855011e-10
Position 341: 1.2362276910647355e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 40580: 0.9992953834072533
Position 44266: 0.9978350560084023
Position 51317: 0.9969414902651016
Position 24936: 0.9691557773431838
Position 51081: 0.9172864926967871
Position 16846: 0.8867566540625442
Position 26581: 0.8533633224042613
Position 55197: 0.7395846243886122
Position 42459: 0.6473233664004924
Position 4595: 0.5692755486539062
Position 6542: 0.5043941565989096
Position 22548: 0.4844181652934405
Position 54942: 0.3737217452694583
Position 28355: 0.3682434855810702
Position 28306: 0.3599022840169835
Position 6676: 0.32222623094679786
Position 51508: 0.26370727306920594
Position 22105: 0.22867561319703078
Position 44878: 0.19641424522919562
Position 46115: 0.14706304189076172
Position 45884: 0.10126605471667849
Position 43674: 0.0879259563416749
Position 42738: 0.08761118425246323
Position 54893: 0.08181018720882072
Position 49582: 0.0816382921532781
Position 49421: 0.07403043755146535
Position 51478: 0.07202685051911334
Position 26608: 0.07150527288237588
Position 54414: 0.07024209919028745
Position 53372: 0.06724767773686337
Position 16141: 0.06668482591013818
Position 44556: 0.0643815440312843
Position 11797: 0.05029298720091978
Position 43762: 0.04865624995213734
Position 44007: 0.042532588131627996
