Gene = SPINK9
index = 1321
Annotated 5SS: [ 110  895 3047]
Annotated 3SS: [ 862 2918 4107]
SMsplice 5SS: [ 110  941 3047]
SMsplice 3SS: [ 862 2918 3900]
top_k =  1000
Partition function (log Z): -4.571106889163279

Sorted 5' Splice Sites (High to Low Probability):
Position 110: 0.9903243131410888
Position 3047: 0.8355184853853047
Position 941: 0.5429647898830441
Position 895: 0.1630915028384394
Position 2695: 0.1550982326602162
Position 3082: 0.05403638581698006
Position 2718: 0.04384121923245628
Position 3605: 0.04374254579631759
Position 3231: 0.032832780042268105
Position 966: 0.025966615912433228
Position 2430: 0.018501780096109574
Position 1075: 0.01569739649386023
Position 920: 0.015541896545415776
Position 3042: 0.012986028265064654
Position 808: 0.009215882827751355
Position 3423: 0.006142767716674101
Position 2207: 0.0057056642755195204
Position 931: 0.004212811656093636
Position 863: 0.0039745720952084375
Position 3389: 0.003675234965319443
Position 114: 0.00308904969631887
Position 1760: 0.0030775058825344443
Position 4163: 0.002798867056668706
Position 2414: 0.002694530192860497
Position 738: 0.0026608717512009135
Position 3493: 0.0021074065183452704
Position 1072: 0.002021236281078959
Position 1394: 0.0019139382238714943
Position 2666: 0.0015923225712223342
Position 2419: 0.001125975115919308
Position 2978: 0.0010976316553896253
Position 3853: 0.0010783040238950957
Position 279: 0.0009238495041063827
Position 1005: 0.0008701050279558375
Position 9: 0.0008548111414847065
Position 1831: 0.0007541932036365613
Position 899: 0.0007243261382727218
Position 2790: 0.0007175706595224429
Position 3112: 0.0005787634174620485
Position 105: 0.0005597563995564202
Position 1370: 0.0005407237770001561
Position 595: 0.000531411101258698
Position 3051: 0.00042035646954101857
Position 2464: 0.0003756156768925305
Position 174: 0.0003358301102620686
Position 3580: 0.00029070728143586124
Position 1934: 0.0002799428020110869
Position 1034: 0.00022346144613832994
Position 2468: 0.0002152040574068291
Position 1833: 0.00018857458589443418
Position 3572: 0.00016961475108624152
Position 3348: 0.0001681421122113045
