Gene = FIS1
index = 556
Annotated 5SS: [ 126 1079 4256 4944]
Annotated 3SS: [ 945 4178 4837 5181]
SMsplice 5SS: [ 126 1079 4256 4430 4944]
SMsplice 3SS: [ 945 4178 4323 4837 5181]
top_k =  1000
Partition function (log Z): 2.794431987953492

Sorted 5' Splice Sites (High to Low Probability):
Position 4256: 0.9671293715608569
Position 1079: 0.76072945526197
Position 4430: 0.6341260769359419
Position 4944: 0.5521561607567367
Position 126: 0.48738315759985085
Position 159: 0.2188885612335713
Position 5083: 0.18924002351808503
Position 529: 0.11724281850328401
Position 722: 0.11685333408922391
Position 188: 0.10526771355875093
Position 1635: 0.048552386097363495
Position 4261: 0.030847293546232234
Position 4418: 0.02748781707392017
Position 1449: 0.023158922826842534
Position 4365: 0.019088927274590436
Position 1027: 0.017883976482723614
Position 1837: 0.01694042293016787
Position 4448: 0.016451353543147536
Position 4858: 0.01567027273722889
Position 3496: 0.010937317284578528
Position 2228: 0.010655612761668992
Position 403: 0.00995779026859006
Position 455: 0.00957016210815868
Position 4517: 0.007730130809140142
Position 1770: 0.006683915619190009
Position 1474: 0.005215389310997898
Position 706: 0.005120933688213077
Position 2366: 0.004521243911372743
Position 2164: 0.0035473860030552527
Position 482: 0.003242641882918239
Position 1011: 0.0030492330661336746
Position 3467: 0.0027739648844513063
Position 1055: 0.002432039361056816
Position 1168: 0.0023703634925872556
Position 2564: 0.002207139607890867
Position 368: 0.002102217187259631
Position 4536: 0.001719577043537844
Position 2856: 0.0016236803784577883
Position 1038: 0.0012078670378237678
Position 667: 0.001198625418166447
Position 5089: 0.0011094951418988358
Position 57: 0.0010863259317964067
Position 1268: 0.001076785523460373
Position 2029: 0.0010633778093142225
Position 562: 0.0009301375785194034
Position 5008: 0.000709081447095002
Position 2398: 0.0006263792138811391
Position 4546: 0.0006122411779256032
Position 1728: 0.0005949758874510136
Position 4619: 0.0005843113530834408
Position 4485: 0.0005516577966874486
Position 4491: 0.0005165706253650053
Position 686: 0.0004993524050543511
Position 2373: 0.00048073223794190814
Position 2106: 0.00041003554560951156
Position 4512: 0.0003227210101150595
Position 4357: 0.00028457494811780026
Position 4803: 0.00025051062674323615
Position 4494: 0.0002487782697634325
Position 4377: 0.0002286306304773669
Position 171: 0.00022534186542884813
Position 1020: 0.00022112235063274235
Position 1772: 0.00021820419720020893
Position 830: 0.000217419372908714
Position 1130: 0.00021391983566463574
Position 5000: 0.000204949341799675
Position 1312: 0.0002017720261407333
Position 4407: 0.00019495347138330374
Position 4964: 0.00019385581691784052
Position 2039: 0.0001802514331034852
Position 578: 0.0001674142918031562
Position 3944: 0.00015485108790031033
Position 107: 0.00014269002936981407
Position 4375: 0.00013738294556862657
Position 105: 0.00013309531438780812
Position 4591: 0.00013106760620726314
Position 2521: 0.00011771135015733912
Position 1587: 9.368627177923937e-05
Position 800: 9.283110375344355e-05
Position 52: 7.950179235276891e-05
Position 1302: 7.741445991017676e-05
Position 428: 6.384148086906069e-05
Position 472: 6.108812817572663e-05
Position 1089: 5.882340668578594e-05
Position 653: 5.609248329370651e-05
Position 441: 5.604770894540154e-05
Position 315: 5.5636390014362556e-05
Position 1328: 5.1021557651366644e-05
Position 45: 4.881836730473895e-05
Position 1364: 4.444238610300549e-05
Position 4742: 4.063542564135554e-05
Position 4621: 3.8603714162985364e-05
Position 5259: 3.717600780305456e-05
Position 516: 3.394797046809242e-05
Position 1261: 3.249668013336853e-05
Position 4705: 2.3789524028425154e-05
Position 618: 2.3171501609435533e-05
Position 312: 1.9789705914588268e-05
Position 5224: 1.8459464523131214e-05
Position 5267: 1.6447112937273642e-05
Position 5261: 1.2643736643736257e-05
Position 4540: 1.1040384463742925e-05
Position 183: 1.0073839824767675e-05
Position 883: 9.81485613312216e-06
Position 4870: 7.808072433344135e-06
Position 625: 6.208361710113003e-06
Position 320: 5.851798304053139e-06
Position 318: 5.264459976953186e-06
Position 365: 3.914533157301505e-06
Position 111: 2.2215354981939198e-06
Position 4470: 1.8416709393555637e-06
Position 4235: 1.3438805780818924e-06
Position 1066: 1.216225335635654e-06
Position 5129: 6.587909128509268e-07
Position 510: 1.4459818324230586e-07
Position 4646: 1.0501814971638066e-07
Position 4: 2.3951934276240033e-08
Position 55: 8.898126792360759e-09
Position 37: 4.6488500809316036e-09
Position 90: 4.349115840122451e-09
Position 75: 3.0518137274420597e-09
Position 457: 2.9636856368894644e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4178: 0.9965957762213941
Position 5181: 0.9917314015490067
Position 4323: 0.714186788635392
Position 945: 0.7101612084394316
Position 4837: 0.5947221910485384
Position 4879: 0.11078054614445872
Position 1537: 0.0584217990917609
Position 633: 0.05006342835990007
Position 948: 0.047846485309560136
Position 5052: 0.020366834965131735
Position 4832: 0.01718531891539473
Position 2184: 0.01437805486248772
Position 342: 0.012419229445238074
Position 1374: 0.011927143599432328
Position 425: 0.011290088784840146
Position 3343: 0.009834915267724152
Position 966: 0.007878644470522419
Position 1171: 0.006658685628534523
Position 397: 0.006227869973579887
Position 5025: 0.005741985541580805
Position 671: 0.005521190715752143
Position 4883: 0.00508489984089469
Position 1513: 0.004512589712798146
Position 1257: 0.004166951221702375
Position 1727: 0.003795973006960895
Position 1253: 0.003408079991392063
Position 4969: 0.0030170110367354506
Position 1988: 0.002580888645961706
Position 1755: 0.002565531565391933
Position 1676: 0.0023133616531341807
Position 3318: 0.002219487398423778
Position 642: 0.0022078106938996046
Position 1971: 0.0019274691497976283
Position 1005: 0.0018197838900664359
Position 996: 0.0017651101970733163
Position 763: 0.0016620715814130525
Position 2081: 0.001583959362814102
Position 299: 0.0014422330682295282
Position 372: 0.0013833232950318762
Position 2141: 0.0013689268295817892
Position 1415: 0.0012614234005389284
Position 2669: 0.0011496583516981272
Position 4663: 0.0011170909168808152
Position 4740: 0.001085143480285742
Position 776: 0.0010332155168848096
Position 253: 0.0010312303218927353
Position 4483: 0.0009873337071232514
Position 561: 0.0007981093178904049
Position 4598: 0.0007882803655526056
Position 3292: 0.000783778127102083
Position 4193: 0.0007412932039975838
Position 4180: 0.0007375211826344865
Position 1281: 0.0007254893244976814
Position 1418: 0.0007162435368680068
Position 232: 0.0006505837376422429
Position 282: 0.0006368352011062703
Position 1368: 0.0005950489866573114
Position 705: 0.0005312325778439535
Position 4752: 0.0004932310307826893
Position 454: 0.00048766102650989087
Position 2465: 0.00045260966601324675
Position 5082: 0.0004525283368381246
Position 1769: 0.00038430786166264035
Position 1836: 0.00037991166229972074
Position 5386: 0.0003789102720823409
Position 3289: 0.0003667246434284499
Position 998: 0.00035172371406355776
Position 262: 0.00034972958368264417
Position 2250: 0.00031095801320318265
Position 2124: 0.00028462718194897
Position 2212: 0.00027644239576735417
Position 318: 0.0002594328959203869
Position 576: 0.00022210544189349223
Position 4900: 0.00021673924228012714
Position 3924: 0.00021076633079544034
Position 1213: 0.00020872292182327293
Position 525: 0.00020542378087377706
Position 3152: 0.0002040756158008742
Position 975: 0.00019703991094582608
Position 3210: 0.00019421665612836408
Position 2690: 0.0001664063186712293
Position 3818: 0.0001598647501931132
Position 1519: 0.00015888465167579333
Position 4330: 0.00015747358757391394
Position 5059: 0.0001488494013979923
Position 5029: 0.00014311725010459028
Position 412: 0.00014108045649635677
Position 630: 0.00013867038699998395
Position 2332: 0.0001371935490428331
Position 4565: 0.00013354591530511065
Position 2677: 0.00013270955740158933
Position 5144: 0.00011757341937259171
Position 979: 0.0001121819730153862
Position 3227: 0.00010808446042213764
Position 4010: 0.00010526177426008623
Position 519: 0.00010130970182955549
Position 600: 9.983198046036265e-05
Position 2693: 9.613398251501613e-05
Position 982: 9.356271406276166e-05
Position 1328: 9.321621903937058e-05
Position 1951: 9.294149609103009e-05
Position 1302: 8.04525468161652e-05
Position 4076: 7.965398864889076e-05
Position 2782: 7.877216817182556e-05
Position 1593: 7.708151283813035e-05
Position 4300: 7.58411789422114e-05
Position 3989: 7.502193920172925e-05
Position 5267: 7.292899583817851e-05
Position 4121: 6.220335989415612e-05
Position 1563: 5.993491283131016e-05
Position 3902: 5.6989562453087786e-05
Position 586: 5.299809068626957e-05
Position 301: 4.8221337384426974e-05
Position 611: 4.8113930574825935e-05
Position 1682: 4.547338623209509e-05
Position 4347: 4.5426706826853844e-05
Position 1060: 4.458537268690128e-05
Position 765: 4.3764032939367464e-05
Position 227: 4.349151085896478e-05
Position 1259: 3.978402316881257e-05
Position 4711: 3.870129166206973e-05
Position 4849: 3.78379827379557e-05
Position 1350: 3.761663706297407e-05
Position 957: 3.419602247625315e-05
Position 1702: 3.373023074948877e-05
Position 1890: 3.333096315131385e-05
Position 1038: 3.3174353388236904e-05
Position 4340: 3.226067797446529e-05
Position 441: 3.182466424937212e-05
Position 567: 2.724772972874646e-05
Position 433: 2.7099302862735968e-05
Position 489: 2.51713368651592e-05
Position 4930: 2.182003648656449e-05
Position 5037: 1.8647131671568827e-05
Position 597: 1.695849200545935e-05
Position 4400: 1.6194379948604335e-05
Position 503: 1.4811732123933622e-05
Position 357: 1.4401966546276216e-05
Position 4624: 1.304433482633237e-05
Position 4858: 1.206174676139361e-05
Position 4666: 1.0729792451636116e-05
Position 400: 1.046800544294802e-05
Position 5419: 1.0076584151101608e-05
Position 5110: 7.876074838952527e-06
Position 407: 7.75740912901553e-06
Position 1142: 6.2560253109969345e-06
Position 5281: 5.346588584386105e-06
Position 1186: 4.619952204593963e-06
Position 1198: 3.888864633422286e-06
Position 5406: 2.9005743398705207e-06
Position 4362: 2.2343628094133904e-06
Position 836: 2.201878011466036e-06
Position 4381: 2.173821259684838e-06
Position 888: 2.0983622133398543e-06
Position 814: 2.0887040680252983e-06
Position 695: 1.9320540065985117e-06
Position 972: 1.5440270852664866e-06
Position 784: 1.5349245608786136e-06
Position 4354: 1.5325925178885706e-06
Position 1034: 1.4442849996766497e-06
Position 892: 1.4045735754496172e-06
Position 5312: 1.1678331688380748e-06
Position 510: 1.0962624445650363e-06
Position 5284: 8.999356359261716e-07
Position 1353: 8.591081691911686e-07
Position 794: 8.156159077769796e-07
Position 742: 7.871019197996898e-07
Position 818: 7.55165173038425e-07
Position 821: 6.50557874934238e-07
Position 1678: 6.401840574210771e-07
Position 787: 6.398264819422348e-07
Position 3733: 6.061543928209607e-07
Position 5086: 3.1394313383319375e-07
Position 312: 2.5474200276571633e-07
Position 1481: 1.783302911797486e-07
Position 2348: 1.6363335278410862e-07
Position 4485: 1.5795856378466329e-07
Position 528: 1.542285366258051e-07
Position 683: 1.180721097963959e-07
Position 4618: 1.022662386869326e-07
Position 4576: 5.5571302602867566e-08
Position 4704: 5.207943690205531e-08
Position 4573: 5.1054003749289745e-08
Position 737: 1.4396949147279822e-08
Position 145: 1.0507089996157268e-08
Position 1147: 9.404510215094388e-09
Position 859: 9.356744694946233e-09
Position 865: 8.709713898822192e-09
Position 1077: 5.6096798962706305e-09
Position 327: 5.085982588760921e-09
Position 4370: 2.226530849447559e-09
Position 4364: 2.1910291992794787e-09
Position 4395: 2.129413590842995e-09
Position 187: 9.613098877533169e-10
Position 191: 8.611506487044347e-10
Position 178: 5.69492746365833e-10
Position 147: 4.311329569537029e-10
Position 183: 2.9243309677639536e-10
Position 116: 3.224674751827398e-12
Position 532: 1.042284786632833e-12
Position 153: 7.270366700774274e-13
Position 181: 4.4983568558114824e-13
Position 130: 1.4462368193511474e-13
Position 75: 1.3364145742170786e-13
Position 158: 9.826672307716077e-14
Position 165: 7.75912546751518e-15
