Gene = SPINK7
index = 1319
Annotated 5SS: [ 122  977 1802]
Annotated 3SS: [ 950 1676 3215]
SMsplice 5SS: [122]
SMsplice 3SS: [3215]
top_k =  1000
Partition function (log Z): -7.002273130622282

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.8959042634885501
Position 977: 0.34455960669205926
Position 1802: 0.18044345902108233
Position 350: 0.1380671700120007
Position 132: 0.04323636680879507
Position 1384: 0.024641246076675585
Position 2683: 0.02423929520781473
Position 2975: 0.018136133534149418
Position 1931: 0.017853838263577324
Position 981: 0.011834091701655048
Position 3120: 0.01132474721236714
Position 2053: 0.008615662822646674
Position 1836: 0.007053443030002505
Position 3076: 0.00654505294697619
Position 2744: 0.002753066065197857
Position 864: 0.002067543421844251
Position 1098: 0.0019151397204652193
Position 216: 0.0018863295439484227
Position 1898: 0.0017413522558934792
Position 2096: 0.0017234665216016853
Position 237: 0.0015392272039485206
Position 391: 0.0014622175915116576
Position 2492: 0.0013138161669619445
Position 191: 0.00101184446290966
Position 1700: 0.000932621114129896
Position 92: 0.0005991228484308782
Position 859: 0.0005138496657274221
Position 2555: 0.00034841066367068113
Position 697: 0.0003116024291778811
Position 2941: 0.0003016017015142123
Position 3361: 0.0002676547619078285
Position 1789: 0.0002560342828469153
Position 1266: 0.00016869616843366868
Position 504: 0.00014136915543604055
Position 2042: 0.00011897419182979612
Position 126: 0.00011741152329934056
Position 77: 0.00011015101058578919
Position 100: 0.00010238518638297164
Position 1221: 0.00010017411076487262
Position 2130: 9.253945764871072e-05
Position 2111: 9.181474363347329e-05
Position 2149: 7.16133778521515e-05
Position 1969: 6.724391029448396e-05
Position 1217: 3.7811087867349614e-05
Position 1248: 3.535273254498747e-05
Position 231: 3.365540669849393e-05
Position 460: 3.353669576970463e-05
Position 1743: 3.3077761291374614e-05
Position 1339: 2.583627896439554e-05
Position 388: 1.8899881487225277e-05
Position 830: 1.177564501594965e-05
Position 1040: 9.171187584020678e-06
Position 110: 6.276168330286007e-06
Position 213: 6.17061646586887e-06
Position 241: 5.86572782044271e-06
Position 1374: 5.487516278273471e-06
Position 960: 4.286360250425892e-06
Position 832: 3.7508719025105994e-06
Position 487: 3.688802235446834e-06
Position 763: 3.612008969918902e-06
Position 636: 3.11733578549769e-06
Position 3: 2.1278544255169774e-06
Position 15: 2.04770919207228e-06
Position 283: 1.9183128010804364e-06
Position 97: 1.8981103953616445e-06
