Gene = TMCO6
index = 1409
Annotated 5SS: [ 186  425 2354 2627 2993 3245 3615 4249 4540 4768 5314]
Annotated 3SS: [ 311 2237 2442 2887 3158 3497 4136 4352 4672 5145 5557]
SMsplice 5SS: [ 186  425 2354 3245 3615 4249 4540 4768 5314]
SMsplice 3SS: [ 311 2237 3158 3479 4089 4352 4672 5145 5557]
top_k =  1000
Partition function (log Z): 7.163014313362063

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 0.9730525471887861
Position 3615: 0.8684541532187087
Position 186: 0.8647772944939337
Position 2354: 0.860824505177115
Position 4540: 0.7069077639208626
Position 425: 0.6187295496601952
Position 4768: 0.6027847432702153
Position 5314: 0.5901895280857848
Position 4249: 0.43534511787283525
Position 438: 0.33247466363300976
Position 2993: 0.32065755084146913
Position 4610: 0.1848300766931588
Position 4266: 0.15824726343860804
Position 212: 0.10853993862016838
Position 2627: 0.09279519640597557
Position 4307: 0.08049753804199049
Position 4756: 0.0785344184325286
Position 935: 0.056155094832622016
Position 2046: 0.0507612084279548
Position 2162: 0.04787234031081093
Position 949: 0.04463885719727394
Position 2139: 0.027142604928398536
Position 2094: 0.026733595651851665
Position 443: 0.025552931667473293
Position 3707: 0.023041285848075476
Position 4902: 0.02100584379886725
Position 4253: 0.019135116556388134
Position 4866: 0.016076854334642454
Position 2775: 0.014411897351903272
Position 2035: 0.014247087405473556
Position 4872: 0.013600463635804054
Position 3279: 0.013568666485960324
Position 2704: 0.013332092385397868
Position 1460: 0.01086999601412225
Position 1794: 0.009640292799305247
Position 1664: 0.009450843789847303
Position 4141: 0.009184583265201069
Position 2367: 0.008030711105450096
Position 137: 0.007737406321147539
Position 5668: 0.005577534695565832
Position 3064: 0.005173321268915966
Position 2928: 0.005085786163258071
Position 5638: 0.005072722089559952
Position 2910: 0.004856606064783355
Position 1612: 0.004247728958029038
Position 1250: 0.004075900439331314
Position 2003: 0.003933731933031927
Position 2936: 0.0033160209273775847
Position 222: 0.0031212033634786802
Position 2301: 0.002786379673768271
Position 541: 0.0024991297479510554
Position 1887: 0.0023906241392196536
Position 1650: 0.002238734025285277
Position 4006: 0.0021732331213481886
Position 3442: 0.0019390031915063966
Position 4801: 0.0018801270133091828
Position 344: 0.0017251347218689385
Position 1310: 0.0016867637934062493
Position 5029: 0.0016007893396117073
Position 493: 0.0015981035415119586
Position 4762: 0.0013400990001328252
Position 1412: 0.0013202084357153373
Position 4812: 0.001253368608739784
Position 5320: 0.0012494210735750182
Position 1836: 0.0011839511910789785
Position 4842: 0.0011695811401285147
Position 4261: 0.0008738963928299932
Position 233: 0.0008338012716065142
Position 5263: 0.0008284036708720119
Position 1471: 0.0007695032490196701
Position 721: 0.0006996915925878219
Position 2518: 0.0006658424218732702
Position 5301: 0.0006600701785366105
Position 2427: 0.0006399520416155919
