Gene = AHCTF1
index = 41
Annotated 5SS: [  117 13175 15283 18193 23874 25884 27476 28900 31088 31360 31974 33217
 35590 36766 39646 40469 41459 43031 43248 44214 45932 54267 54475 55388
 63764 64181 67501 69466 70526 73734 75695 78334 81810 87630 88731]
Annotated 3SS: [13046 15028 18011 23665 25766 27390 28748 30954 31177 31911 33087 35498
 36675 39504 40363 41364 42906 43190 44066 45743 54121 54342 55236 63612
 64072 67307 69270 70128 73609 75596 78124 79981 87495 88647 90425]
SMsplice 5SS: [  296 13175 18193 23874 25884 27476 28900 31088 31360 33217 35590 39646
 40469 41459 43031 45932 54267 54475 55388 63764 64181 69466 73734 75695
 87630]
SMsplice 3SS: [13046 18011 23665 25766 27390 28748 30954 31177 33087 35498 39504 40363
 41364 42906 45743 54121 54342 55236 63612 64072 69330 73609 75596 87554
 90425]
top_k =  1000
Partition function (log Z): 17.653927035221177

Sorted 5' Splice Sites (High to Low Probability):
Position 18193: 0.9994366095822306
Position 13175: 0.9978466147347096
Position 55388: 0.981074028279306
Position 41459: 0.9660740200569625
Position 27476: 0.9638032893928192
Position 35590: 0.9626938701314496
Position 28900: 0.9545394383052359
Position 69466: 0.9533044974898394
Position 64181: 0.9471206638774387
Position 31088: 0.9414282059268768
Position 67501: 0.9159511716296536
Position 54267: 0.9121077442307637
Position 39646: 0.8935347588900467
Position 25884: 0.8843998491358872
Position 54475: 0.8787903016508933
Position 33217: 0.875172660959034
Position 73734: 0.872652593937817
Position 45932: 0.8321718337451665
Position 296: 0.7936881954678912
Position 23874: 0.7490437653606996
Position 40469: 0.748847571658367
Position 31360: 0.7455135763080639
Position 63764: 0.7436714309223832
Position 75695: 0.6148423979109393
Position 43031: 0.5867808168018656
Position 15283: 0.483633167492732
Position 29390: 0.47085819808069856
Position 69693: 0.4624054083179201
Position 70526: 0.44298836196217894
Position 52523: 0.41264050846778033
Position 23327: 0.41022649988927484
Position 72855: 0.4091288972486639
Position 72154: 0.3778539146820462
Position 64670: 0.36257070838165417
Position 27855: 0.3244329281617154
Position 36766: 0.32197980617273614
Position 43035: 0.2857056237319547
Position 31974: 0.2412345099457745
Position 27711: 0.2337489404349277
Position 66170: 0.2265591841712127
Position 50144: 0.21660059847998192
Position 43248: 0.17564179591180523
Position 44214: 0.16057311473911767
Position 60611: 0.1552460176237416
Position 21939: 0.14602341706458272
Position 64713: 0.14375979266394828
Position 45889: 0.14259925422584208
Position 63866: 0.14116691488156527
Position 2539: 0.13967270433893206
Position 34: 0.12388468579713066
Position 12653: 0.11639676966593462
Position 13938: 0.1117734081153355
Position 37850: 0.10712017511423444
Position 17461: 0.10523378544714967
Position 72084: 0.1042881280584122
Position 5264: 0.09619106246615564
Position 26585: 0.09532025634752246
Position 7513: 0.09319446374421826
Position 15287: 0.08851629798375593
Position 5348: 0.08652719286013973
Position 1959: 0.08190402776420473
Position 57546: 0.08002076118798986
Position 31407: 0.07809010816813396
Position 31236: 0.07030882025701145
Position 55710: 0.06971450257553563
Position 76413: 0.06894820468281197
Position 26565: 0.06562407806999954
Position 31879: 0.06467137946361591
Position 47065: 0.06052089652303983
Position 25377: 0.05635752960278937
Position 17748: 0.05602792129658357
Position 37933: 0.05583502998480443
Position 75519: 0.05308264578441425
Position 36580: 0.052810471138420245
Position 23755: 0.052689635638521054
Position 57466: 0.04660767475771702
Position 70047: 0.046091597095177274
Position 26527: 0.04493692372302484
Position 31978: 0.04485629734716254
Position 7500: 0.04380613773248861
Position 74240: 0.04179374890740694
Position 7385: 0.04102861355360203
Position 35906: 0.03711888255396374
Position 70300: 0.03314540655043607
Position 632: 0.029154892796222163
Position 58423: 0.028325420219050285
Position 340: 0.026415374818723848
Position 54800: 0.02505386946204
Position 41490: 0.02488650455024241
Position 71945: 0.023634799192352306
Position 60330: 0.023448027044985838
Position 74067: 0.023439554034022626
Position 56948: 0.022987297538254365
Position 50053: 0.02185127138305865
Position 75622: 0.0217521508858323
Position 56120: 0.021273639034614468
Position 74071: 0.021263135511180357
Position 21326: 0.020716716554019392
Position 23818: 0.020503463896245588
Position 43461: 0.019206309595744948
Position 23335: 0.01856281624268784
Position 16643: 0.017885321056014054
Position 20259: 0.01730459173551102
Position 29164: 0.01685374449442852
Position 72525: 0.016786985771082022
Position 15347: 0.01582347263377088
Position 57499: 0.01554528247657616
Position 17438: 0.014759586809728673
Position 27857: 0.014541144637678263
Position 24186: 0.014224707942639431
Position 55125: 0.013892539158039256
Position 65566: 0.01334670686238696
Position 30591: 0.013337612918087584
Position 70041: 0.011953525782939445
Position 77096: 0.011881834797436397
Position 17771: 0.010923516876584317
Position 75887: 0.010911866714465434
Position 37960: 0.010890054081172426
Position 16611: 0.010666168956838957
Position 16479: 0.010651273805752542
Position 45219: 0.010637863273633068
Position 79582: 0.010623695111566595
Position 43042: 0.010465339805484367
Position 28426: 0.01012518050539116
Position 29100: 0.009198314908848423
Position 55060: 0.008884255356851436
Position 65715: 0.008849405167164183
Position 70023: 0.008488924868687882
Position 32599: 0.008481800730285495
Position 32277: 0.008216920067683686
Position 26590: 0.00792138359491554
Position 25888: 0.00728104075758746
Position 54839: 0.0071241516798602345
Position 66833: 0.0071122365416380826
Position 44838: 0.007103689947427679
Position 62189: 0.006880237717160682
Position 75575: 0.0068197621884388765
Position 26531: 0.006791819290678149
Position 40811: 0.006466159202606685
Position 22996: 0.006419667402239431
Position 42640: 0.0064043926527465565
Position 75527: 0.006028510272025997
Position 364: 0.00575072805047833
Position 64623: 0.005714990067040302
Position 28048: 0.005514874851330225
Position 145: 0.005315023320683716
Position 25669: 0.005309755781538849
Position 345: 0.005266472077966646
Position 28366: 0.005117717680958583
Position 69718: 0.005102290590932345
Position 43874: 0.004805146071904369
Position 44438: 0.004773527045507175
Position 31744: 0.004565108753500361
Position 72109: 0.004541724465993363
Position 72143: 0.004531293208899895
Position 52551: 0.004471953464164669
Position 27333: 0.004233978646498251
Position 15073: 0.0041049634368280985
Position 19207: 0.004087327104590826
Position 68639: 0.0037698052475977524
Position 31394: 0.003645937228230966
Position 72055: 0.003582181549827644
Position 20466: 0.0034784974972681985
Position 66104: 0.0034674111096845584
Position 76018: 0.0034566287863438917
Position 30547: 0.0034161849430782445
Position 15253: 0.003300237943002871
Position 23004: 0.0032712067536946462
Position 13839: 0.0031860830133231717
Position 40329: 0.003155798168683401
Position 41657: 0.0031075481884154
Position 72088: 0.003070409807709789
Position 15424: 0.003061235863434522
Position 42100: 0.003056745371058198
Position 17001: 0.0030209741493458157
Position 37737: 0.0029788057637623296
Position 19782: 0.002849814986460624
Position 25446: 0.002744815412718963
Position 26185: 0.002723195473716776
Position 71425: 0.0027194846832829848
Position 29716: 0.0026617399172105616
Position 16736: 0.002631631726006225
Position 24300: 0.0025310127218310594
Position 41464: 0.0024406349895265216
Position 30698: 0.002417973156656742
Position 32641: 0.0024033202534912428
Position 117: 0.002385949151051129
Position 25864: 0.0023659409457556548
Position 75876: 0.0023512647477630876
Position 120: 0.002291496941086163
Position 79433: 0.002286205726670107
Position 30996: 0.002158123509311686
Position 17182: 0.002150270977032946
Position 583: 0.0021030509307410866
Position 41786: 0.002086924065905798
Position 37660: 0.0020629703217422833
Position 64460: 0.0020484768834483622
Position 43468: 0.0020462512101264057
Position 55169: 0.0019143074444708946
Position 40413: 0.0019130589690138293
Position 37262: 0.0019116143913741053
Position 64351: 0.001845641300475607
Position 70283: 0.0018421652026264289
Position 17795: 0.0017994377774742957
Position 27901: 0.0017512248153633296
Position 946: 0.0017323159286258276
Position 27483: 0.0017017375585655328
Position 75403: 0.0016753239924482358
Position 14437: 0.0015104910431382901
Position 1654: 0.0014895993288326671
Position 23751: 0.0014762326737183416
Position 28107: 0.001451543371087534
Position 27930: 0.0013811081184370304
Position 23908: 0.0013753215397793023
Position 26606: 0.001342691711734306
Position 26052: 0.001334278634229249
Position 264: 0.0013275206970986089
Position 26187: 0.0012874023677086096
Position 70495: 0.0012812551424805304
Position 5075: 0.0012513995317128817
Position 14688: 0.0012369449821634706
Position 38047: 0.0011849712198339108
Position 74340: 0.001151830249476648
Position 27435: 0.0011071566953153248
Position 28873: 0.0010979361343501244
Position 27969: 0.0010732885370019565
Position 25105: 0.0010691709426305445
Position 32413: 0.0010584411252386246
Position 39867: 0.0010331158651718244
Position 78179: 0.0010287883591817877
Position 14402: 0.000945330851623738
Position 28589: 0.0009104755548660341
Position 14952: 0.0008092728281303297
Position 32461: 0.0007930277064173318
Position 3247: 0.0007643376806437477
Position 29210: 0.0007607589783846663
Position 31058: 0.0007502300230794604
Position 16787: 0.000731789883919694
Position 26961: 0.0007303621103045294
Position 15757: 0.0007260047064279494
Position 71062: 0.0007179682521432847
Position 28543: 0.0007025853582431653
Position 40493: 0.0006987989222461263
Position 30787: 0.0006952982348331407
Position 40188: 0.0006820653112454419
Position 42976: 0.0006709561004073972
Position 3186: 0.0006139658457449701
Position 16384: 0.000610503479064355
Position 403: 0.0006010540560989896
Position 14247: 0.0006002047905935326
Position 32161: 0.0005990841970512061
Position 17096: 0.0005160881778810257
Position 27921: 0.0005041496962492793
Position 43047: 0.00047420689431114675
Position 28910: 0.00045513574138904836
Position 43279: 0.0004529461858106919
Position 35608: 0.00042428410936519597
Position 42323: 0.00039358375737846325
Position 15142: 0.0003925390425296967
Position 69923: 0.00035661737005551124
Position 73943: 0.00033372429625170235
Position 40277: 0.00032090559118610557
Position 4063: 0.00031614604481863237
Position 43338: 0.0003060330442361947
Position 14848: 0.0003010936465395448
Position 851: 0.00028709983190532205
Position 5340: 0.00028606015941621963
Position 442: 0.00023575424870787306
Position 30899: 0.00020200425384611274
Position 18440: 0.0001931454754571124
Position 16649: 0.00018480216827282327
Position 940: 0.00018212861076649108
Position 41559: 0.00017887751783993036
