Gene = RP9
index = 1190
Annotated 5SS: [  170  8860 10084 12120 12898]
Annotated 3SS: [ 8828  9953 12027 12835 13957]
SMsplice 5SS: [  170  8860 10084 12120 12898]
SMsplice 3SS: [ 8828  9953 12027 12835 13957]
top_k =  1000
Partition function (log Z): 0.7414567482163026

Sorted 5' Splice Sites (High to Low Probability):
Position 12120: 0.9938364506423303
Position 170: 0.9915409752070965
Position 10084: 0.8933537619456273
Position 12898: 0.8724450475354869
Position 8860: 0.5740047243576475
Position 3768: 0.4327450569187732
Position 5697: 0.31394934471041647
Position 4405: 0.14623964985257032
Position 5022: 0.131117523037375
Position 1913: 0.10740647255655493
Position 14032: 0.08954877845418692
Position 12893: 0.07805445486371808
Position 4054: 0.044045293951225584
Position 9311: 0.04193046188033511
Position 9303: 0.03530246150257944
Position 10446: 0.021795673322864327
Position 9758: 0.02156304857884021
Position 1222: 0.02040740185072019
Position 12490: 0.01880639767733563
Position 9269: 0.018241755605544314
Position 12733: 0.017088949999715844
Position 10766: 0.015438396352710387
Position 3268: 0.015141735703178286
Position 13823: 0.014979440554285241
Position 3827: 0.01372653909506414
Position 2137: 0.011026456588853411
Position 9772: 0.010584477732178748
Position 2572: 0.010453747262809137
Position 5089: 0.009898447372141973
Position 3772: 0.007246557968112312
Position 8914: 0.006281247497105135
Position 13399: 0.005481270457977676
Position 8304: 0.005198235956377148
Position 6822: 0.0049082377286385126
Position 10253: 0.004880427703289669
Position 501: 0.004517381494276091
Position 12903: 0.004068068135571167
Position 8684: 0.003967841184264215
Position 5101: 0.003882725333213026
Position 13467: 0.0038532898075609293
Position 4973: 0.0038227061696265614
Position 13483: 0.003748895793053628
Position 6368: 0.0034282097094287594
Position 5654: 0.0032531018701962874
Position 13908: 0.0031542332228579853
Position 1600: 0.0030382983779067697
Position 309: 0.002842490030338539
Position 241: 0.0028398577281696148
Position 2103: 0.002710378467425162
Position 11265: 0.0025303428424371293
Position 2152: 0.002176010483780261
Position 10074: 0.0021312981061118457
Position 6845: 0.0019376465284072202
Position 13230: 0.0018831351477002183
Position 12243: 0.0018184362504765489
Position 4479: 0.0018019837770353172
Position 5099: 0.0015910755734833016
Position 14264: 0.0015126121147795522
Position 4462: 0.001371773704853388
Position 13444: 0.001166081354017382
Position 1890: 0.0011278301728560195
Position 6725: 0.0011022068835563783
Position 7479: 0.001099315227960479
Position 1112: 0.0010784660285254853
Position 14277: 0.0010186810477152031
Position 3147: 0.0008688778220895614
Position 3593: 0.0006671484706564594
Position 5681: 0.0006351117197141692
Position 14339: 0.0006232605710036178
Position 12124: 0.0006212123652875139
Position 12101: 0.0005133449416950645
Position 5873: 0.0005078680466623189
Position 4190: 0.00048345666292587435
Position 12694: 0.0004743909151853689
Position 2807: 0.00045307231400875753
Position 2707: 0.0004054768790413329
Position 12999: 0.00030536695659002806
Position 13391: 0.000285154571732445
Position 12628: 0.0002671727990672878
Position 925: 0.00024908048889688364
Position 1695: 0.00019561098831618774
Position 1442: 0.00018152886020742612
Position 12110: 0.00018032041549477835
Position 4894: 0.00016687229670917167
Position 13518: 0.0001647351503733143
Position 12503: 0.00015427609588544727
Position 4960: 0.000138690427142723
Position 1526: 0.00013236727942082447
Position 1396: 0.00012676092075376337
Position 12507: 0.00010785166952589337
Position 3821: 0.00010583779761365994
Position 1979: 8.729405565640256e-05
Position 3413: 7.439863078856052e-05
Position 5116: 7.234254459887745e-05
Position 12641: 7.065715090699596e-05
Position 73: 6.886982339371287e-05
Position 3629: 6.860508247960332e-05
Position 4611: 5.8947239979717965e-05
Position 12245: 5.828199385107487e-05
Position 1702: 5.4499484706437606e-05
Position 12689: 4.87330502048768e-05
Position 12473: 4.359901778038738e-05
Position 1885: 4.132597603887449e-05
Position 12061: 3.8209875633146286e-05
Position 8871: 3.462302104479282e-05
Position 2960: 3.195419311789153e-05
Position 164: 2.9853166214102002e-05
Position 4956: 2.684016944994962e-05
Position 1399: 2.154743898868192e-05
Position 13597: 2.0675975413328258e-05
Position 723: 2.0372748186599437e-05
Position 718: 1.959765901695723e-05
Position 484: 1.8504298254671778e-05
Position 917: 1.7454686936074683e-05
Position 1226: 1.688892807263305e-05
Position 174: 1.688688290370747e-05
Position 1155: 1.6503036982135488e-05
Position 13194: 1.60539194890199e-05
Position 1233: 1.2712196723305068e-05
Position 1560: 1.082812444752335e-05
Position 1085: 9.506537098597961e-06
Position 1171: 7.134089597862493e-06
Position 837: 7.040412750029332e-06
Position 733: 6.7447061868304575e-06
Position 257: 6.628318620217754e-06
Position 187: 6.372794896298838e-06
Position 704: 5.968351666659712e-06
Position 1482: 5.496908796321325e-06
Position 1012: 5.300269832240723e-06
Position 835: 5.093284696638039e-06
Position 1302: 4.137275532114856e-06
Position 13789: 4.1208116267654595e-06
Position 519: 3.3219975009085347e-06
Position 1569: 3.123458154160005e-06
Position 351: 2.7283363577466086e-06
Position 1872: 2.722351025259019e-06
Position 1228: 2.683048880585852e-06
Position 1116: 2.1962961369188702e-06
Position 324: 1.978492029366432e-06
Position 2216: 1.689111204401004e-06
Position 633: 1.3344124721211863e-06
Position 10090: 1.329953483322791e-06
Position 1605: 1.1605526869222248e-06
Position 1330: 9.777767935719261e-07
Position 13175: 9.620870936450147e-07
Position 1106: 7.42343737365234e-07
Position 13170: 5.491785000466355e-07
Position 2258: 5.341319716341812e-07
Position 371: 5.156981855499037e-07
Position 337: 3.321778410294095e-07
Position 477: 2.5984799713129066e-07
Position 666: 1.8875331095838367e-07
Position 937: 1.6773611977271035e-07
Position 12985: 1.6372545502353704e-07
Position 479: 1.4968651392660207e-07
Position 539: 1.259894410527888e-07
Position 103: 1.0810251605680898e-07
Position 447: 1.0515513007939381e-07
Position 606: 9.115871731175063e-08
Position 482: 7.536388653753696e-08
Position 955: 5.07123504594277e-08
Position 772: 3.103558919790805e-08
Position 458: 2.087778638539475e-08
Position 45: 1.665923537572638e-08
Position 682: 2.4674496619231386e-09
Position 685: 1.6425568659414796e-09
Position 950: 1.4112722654238112e-09
Position 202: 1.685715860976655e-10
Position 20: 3.412533353533504e-11
Position 23: 2.281489860830861e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12027: 0.9475606373280314
Position 12835: 0.9334153906228807
Position 9953: 0.8122971638073859
Position 8828: 0.5634154610036359
Position 13957: 0.5295537094439461
Position 3677: 0.3229069013837492
Position 5571: 0.29283851220534984
Position 13998: 0.22522546867095167
Position 4939: 0.1487741189254375
Position 13257: 0.0713654130619945
Position 9823: 0.062999681866691
Position 3686: 0.05621421518277663
Position 14443: 0.05483301771869123
Position 4237: 0.05392914791328283
Position 9037: 0.05107595272813097
Position 4256: 0.04949434648993936
Position 1746: 0.04584878292939057
Position 12003: 0.04367053019190929
Position 1778: 0.040364259957256135
Position 8985: 0.03929641707733853
Position 14338: 0.038593744189911974
Position 9663: 0.033100751324575406
Position 14031: 0.032436648536147354
Position 4344: 0.02972739467417264
Position 14483: 0.02794772492999179
Position 3716: 0.025372166064671298
Position 12560: 0.023276411210272543
Position 5597: 0.022420925940248367
Position 3961: 0.02060485572563316
Position 14299: 0.019839060915789263
Position 12595: 0.01960871540675591
Position 9800: 0.019236319317589335
Position 14151: 0.018492157105803892
Position 13135: 0.017638925483141124
Position 1032: 0.017478238355922746
Position 3435: 0.017225321987359953
Position 10213: 0.014483552440547191
Position 12373: 0.013470170210651387
Position 3648: 0.013434718589602478
Position 3090: 0.012308084569604524
Position 8683: 0.011773440259659155
Position 1781: 0.011155214899757737
Position 10619: 0.010445060342363567
Position 10177: 0.009839853703992726
Position 2449: 0.009788429356595936
Position 12767: 0.00924464929983427
Position 2048: 0.008998041796655119
Position 1831: 0.008739251916354555
Position 12801: 0.008555517880376637
Position 3926: 0.008296601183607725
Position 14202: 0.008051135966547447
Position 3578: 0.007666922557587532
Position 13779: 0.00733259151089779
Position 13964: 0.007167962428284715
Position 4213: 0.007052859042607824
Position 3876: 0.00661699433643518
Position 4367: 0.006533556930804605
Position 14495: 0.006209409028388353
Position 1999: 0.006140805651404725
Position 3509: 0.005768619900359577
Position 3988: 0.005697685283185105
Position 8767: 0.005131693612501946
Position 9070: 0.005102309182989351
Position 12353: 0.004681012501797212
Position 14511: 0.004369229091253653
Position 8219: 0.004283664091489841
Position 6625: 0.004248546983325579
Position 6639: 0.003503980444967736
Position 3469: 0.003465543361968184
Position 6225: 0.003428209709428759
Position 10661: 0.0033718089576298895
Position 1525: 0.0032014657602094723
Position 11924: 0.0031161289927216155
Position 5573: 0.003085988201391031
Position 8519: 0.0028380857365028276
Position 12523: 0.002817869935374909
Position 11983: 0.0028119090161660217
Position 13101: 0.002774495043293799
Position 13030: 0.0026530424949786687
Position 13727: 0.0026383385247001046
Position 13737: 0.002576449847476015
Position 11171: 0.0025303428424371293
Position 1880: 0.0023730458475641346
Position 1070: 0.002237088074917427
Position 13693: 0.002226536589679739
Position 3639: 0.0022122339311082552
Position 3168: 0.0020009365783362856
Position 13641: 0.0016802253994826813
Position 10715: 0.0016215270527169241
Position 14037: 0.001604957078983421
Position 4098: 0.0015734817101996207
Position 10188: 0.0014079128699210895
Position 13635: 0.0013806191371442964
Position 13709: 0.0012888530569128245
Position 970: 0.0012037824882002118
Position 4189: 0.0011796054722131907
Position 13976: 0.0011679570291777048
Position 12845: 0.0011359804751623235
Position 3916: 0.0011320727596438058
Position 8595: 0.0011297554477613866
Position 3986: 0.0011244541817619486
Position 14004: 0.0011047591897725704
Position 7440: 0.0010993152279604802
Position 12971: 0.0010345670964086759
Position 10381: 0.0010153483147912327
Position 8142: 0.000914571864887307
Position 13202: 0.0009136594926105291
Position 13175: 0.0008780592978907754
Position 14431: 0.00082279224347707
Position 13118: 0.0008095131761644736
Position 12294: 0.0007702961172558162
Position 14451: 0.0007294017369076025
Position 4972: 0.0006852880899708422
Position 14277: 0.0006681271848618527
Position 13216: 0.0006639336507405967
Position 2400: 0.000653327033974179
Position 13470: 0.000594626721500186
Position 13918: 0.0005915068531335235
Position 437: 0.000590826320836162
Position 5004: 0.0005836341539151313
Position 13985: 0.0005159328966284579
Position 2915: 0.00048095650608313053
Position 13307: 0.00046288990095903965
Position 12672: 0.00042990523441448436
Position 12327: 0.0004086458613696576
Position 376: 0.0003937872728080063
Position 2473: 0.00038238220262854823
Position 4851: 0.00038029954236636315
Position 402: 0.00035292525828795366
Position 13674: 0.00033933108352259477
Position 3538: 0.0003378883252272716
Position 1385: 0.00033482719286373887
Position 3727: 0.0002885370452446047
Position 1043: 0.00028316286987635546
Position 12471: 0.00025226525134130096
Position 2853: 0.00024523015957245733
Position 2378: 0.0002346046031960978
Position 3950: 0.00022771850629165868
Position 2965: 0.00022733176241466124
Position 2019: 0.00022394768745902287
Position 12090: 0.00022361102165486103
Position 13967: 0.00022317805182623865
Position 1131: 0.0002067184867238219
Position 13358: 0.0002045391589990467
Position 6555: 0.00019556371230879327
Position 405: 0.0001821615495947222
Position 12312: 0.00017984272651300564
Position 13420: 0.00017818117045639232
Position 443: 0.00016669815393733422
Position 12720: 0.00015809159416164752
Position 13069: 0.0001520841436174228
Position 3036: 0.00014370630037723834
Position 3043: 0.00013355075596440148
Position 2807: 0.00013199468590225586
Position 12689: 0.00012803426864660124
Position 279: 0.00012526309596351702
Position 834: 0.00011824816237317667
Position 1587: 0.0001157513557578852
Position 3589: 0.00011527210808101144
Position 803: 0.00011319023306421623
Position 2948: 0.00011150865131261506
Position 1694: 9.91758139016606e-05
Position 1852: 9.823436271570228e-05
Position 3040: 9.717063379317543e-05
Position 14368: 9.3959839839057e-05
Position 301: 9.368408531210458e-05
Position 251: 9.130011838410066e-05
Position 1395: 8.998910884507149e-05
Position 1295: 8.975618750474845e-05
Position 1106: 8.702806692641352e-05
Position 4392: 8.607398517523206e-05
Position 3188: 8.594669086496046e-05
Position 4760: 7.8534563531769e-05
Position 4020: 7.451745881014938e-05
Position 4959: 7.301438710450198e-05
Position 12600: 6.57454837458933e-05
Position 1424: 6.526020703654726e-05
Position 4730: 6.495575305447216e-05
Position 2663: 6.336688203209511e-05
Position 857: 5.964333962080543e-05
Position 3320: 5.810534991744245e-05
Position 2963: 5.70911945278131e-05
Position 1198: 5.516212320357476e-05
Position 1347: 5.255882528610426e-05
Position 4279: 4.97746202644832e-05
Position 4814: 4.693651476215611e-05
Position 2610: 4.650675745943098e-05
Position 1267: 4.520084340015144e-05
Position 3404: 4.442891161057656e-05
Position 12226: 4.4317796599984757e-05
Position 12446: 4.299223701091163e-05
Position 13512: 3.91201056609224e-05
Position 12494: 3.904594102880896e-05
Position 3317: 3.7512623813499855e-05
Position 4492: 3.7410130664312164e-05
Position 2004: 3.657882123812696e-05
Position 2556: 3.2519502730335725e-05
Position 2704: 3.217119026611441e-05
Position 13301: 3.1930819068686194e-05
Position 2613: 3.1521893352020836e-05
Position 5021: 3.0440993597864334e-05
Position 12990: 2.792326287573702e-05
Position 12977: 2.7786733003927586e-05
Position 1795: 2.745581201948868e-05
Position 1427: 2.70298028532368e-05
Position 12567: 2.6738038110629043e-05
Position 3020: 2.5318417937169827e-05
Position 913: 2.4392599410179294e-05
Position 453: 2.429824852426156e-05
Position 342: 2.4225435651583204e-05
Position 11833: 2.1669586539073162e-05
Position 12869: 2.104412583935119e-05
Position 12702: 1.9971899755874426e-05
Position 3438: 1.9177665947634537e-05
Position 2455: 1.8739736841602725e-05
Position 2509: 1.7133791415400072e-05
Position 539: 1.309192592914206e-05
Position 1911: 1.191007127402927e-05
Position 1314: 1.1541100082834288e-05
Position 13792: 1.1300587860704024e-05
Position 2680: 1.0957332498413422e-05
Position 13517: 9.640411790204052e-06
Position 732: 9.384239486651197e-06
Position 12617: 8.571275748526899e-06
Position 3806: 8.207721299477804e-06
Position 3767: 8.131777190434522e-06
Position 1836: 6.958855084878451e-06
Position 1958: 6.783687315308579e-06
Position 1659: 6.610684846931563e-06
Position 3839: 6.5350715650788075e-06
Position 1706: 6.504680934648923e-06
Position 620: 5.431975172535433e-06
Position 1272: 5.009818264817271e-06
Position 578: 4.812621565225067e-06
Position 13899: 3.831863434268287e-06
Position 1326: 3.4392018337124862e-06
Position 754: 2.8192450020967947e-06
Position 13912: 2.3021468481468146e-06
Position 786: 2.176606338469917e-06
Position 574: 2.153395516923687e-06
Position 1374: 1.7139268958346079e-06
Position 12613: 1.5442838878450453e-06
Position 1361: 1.446888622474994e-06
Position 1786: 9.036775807810217e-07
Position 12530: 8.676893517005545e-07
Position 12423: 7.739181664442728e-07
Position 12575: 7.218425061954108e-07
Position 1603: 6.357947816200986e-07
Position 12889: 5.796244522989103e-07
Position 1155: 5.551646246204241e-07
Position 1371: 5.369055884040509e-07
Position 1454: 4.952613312477782e-07
Position 2639: 4.676105066732269e-07
Position 1085: 4.319689647093983e-07
Position 283: 3.517464855072697e-07
Position 420: 3.166248710181371e-07
Position 622: 3.111597921324601e-07
Position 1355: 3.001693449920112e-07
Position 1885: 2.9534902165595216e-07
Position 762: 2.4844953233409227e-07
Position 304: 2.0462259885098652e-07
Position 351: 2.0264176513197688e-07
Position 1171: 1.9342095717769097e-07
Position 992: 1.731239256398137e-07
Position 2068: 1.7184484266436796e-07
Position 2781: 1.619908409768337e-07
Position 818: 1.3366263350387098e-07
Position 1649: 1.2663498379822383e-07
Position 1644: 1.1654347990627613e-07
Position 1090: 1.0505936873340152e-07
Position 917: 9.346270137348493e-08
Position 276: 8.796632815457416e-08
Position 783: 6.513958887905824e-08
Position 266: 4.606764145591764e-08
Position 702: 7.68262085595278e-09
Position 690: 6.119350206541784e-09
Position 547: 2.8616344585299828e-09
Position 2571: 2.590417179466448e-09
Position 477: 4.68364879665046e-10
Position 492: 4.59367899040219e-10
Position 458: 4.2960033617366014e-10
Position 586: 3.5554265733716065e-10
Position 1311: 3.194209979577675e-10
Position 504: 2.750899420918586e-10
Position 380: 2.556211412327342e-10
Position 633: 1.1396802736673935e-10
Position 456: 1.0255937935441414e-10
Position 1208: 1.0239708905577443e-12
Position 1180: 8.021334676496615e-13
Position 648: 2.4736874419543864e-13
Position 475: 1.0099163432027042e-13
