Gene = METTL13
index = 837
Annotated 5SS: [  419  2798  4377  6229  8915 10534 12826]
Annotated 3SS: [ 2037  4176  6032  8749 10314 12693 14779]
SMsplice 5SS: [  419  2338  2798  3066  6229 10534 12826]
SMsplice 3SS: [ 2232  2547  2924  6032 10391 12693 14779]
top_k =  1000
Partition function (log Z): 1.4312305318575245

Sorted 5' Splice Sites (High to Low Probability):
Position 2798: 0.9575781162474762
Position 6229: 0.9192758803850838
Position 2338: 0.8364694184455306
Position 12826: 0.7476258669256256
Position 10534: 0.7174692978999889
Position 8915: 0.6149868843454402
Position 1956: 0.5056096637664652
Position 3066: 0.46753295011395213
Position 6564: 0.46739707212172565
Position 419: 0.4407575126111321
Position 4377: 0.3609661809525724
Position 8384: 0.33590418783239967
Position 94: 0.22373266777562117
Position 3062: 0.2121948074549591
Position 12611: 0.17781872189779174
Position 13910: 0.15171567561109317
Position 3051: 0.1456731136976165
Position 12622: 0.13188791308403108
Position 2123: 0.12687862816838608
Position 1599: 0.11102954789903191
Position 2153: 0.09686532066028301
Position 1188: 0.09680454170140078
Position 12842: 0.08826734561797224
Position 1171: 0.08222471204961519
Position 2128: 0.08127416841113068
Position 5328: 0.07893205224963491
Position 358: 0.0770090061917311
Position 7648: 0.07172731430967337
Position 4285: 0.06719057450635318
Position 5441: 0.06384836314965639
Position 213: 0.0630703455351042
Position 9907: 0.057624440964812784
Position 2320: 0.04917284199735021
Position 81: 0.04187147100856548
Position 8369: 0.04012840013147577
Position 1204: 0.039202868920844
Position 2299: 0.03781486093226505
Position 6538: 0.036823209219686195
Position 446: 0.03234455729013521
Position 2425: 0.03103453475331105
Position 7490: 0.02857124566063804
Position 7914: 0.025693044260527764
Position 2233: 0.025197745903692698
Position 2072: 0.0238815614650569
Position 462: 0.022970236485865946
Position 2637: 0.02202574199581991
Position 3283: 0.022009048032870442
Position 13900: 0.019649101899333384
Position 7937: 0.0193879635703676
Position 3932: 0.01930970343509711
Position 1305: 0.01834863780436613
Position 8334: 0.016921338868865998
Position 7881: 0.016223749823426867
Position 1013: 0.015667979928809406
Position 5455: 0.015332043030044746
Position 3484: 0.014987769480565027
Position 969: 0.01496173411519809
Position 472: 0.014219277649168608
Position 10915: 0.013885062585043389
Position 12733: 0.012917658219758727
Position 432: 0.012890848878370668
Position 15012: 0.012120290256901735
Position 6424: 0.011500354393884334
Position 4789: 0.011097500872105715
Position 851: 0.009285827851648925
Position 2038: 0.009069880538434216
Position 13261: 0.00866034803100283
Position 6203: 0.008144805285897373
Position 193: 0.007994725394621337
Position 7327: 0.007224290341577141
Position 10888: 0.0070862159912008504
Position 4055: 0.006674696038938138
Position 3205: 0.006633164898006666
Position 4906: 0.006170258198835002
Position 1165: 0.005845504215763168
Position 2082: 0.005807446702464212
Position 14130: 0.005442422512852726
Position 4391: 0.004937137125453169
Position 1661: 0.004673407002180963
Position 5216: 0.004470614746820123
Position 6621: 0.004352625201173566
Position 2461: 0.003962406016165171
Position 4835: 0.003835608614662335
Position 2044: 0.0038187390848883063
Position 379: 0.0035369310594034987
Position 12801: 0.0032859237560876565
Position 60: 0.003284537035479897
Position 8448: 0.002609299115087502
Position 56: 0.0025574502021620004
Position 13929: 0.002535039955807212
Position 4858: 0.0025015137800318164
Position 2052: 0.0023200495275590553
Position 14093: 0.002045426857320996
Position 638: 0.002010569372342935
Position 2684: 0.0019451128689970622
Position 4809: 0.0016666083972744236
Position 2975: 0.0015752407838095467
Position 3003: 0.0015431624746592013
Position 3101: 0.0014981082226728846
Position 1394: 0.0013356889881925055
Position 5936: 0.0009949506772474106
Position 808: 0.0009467177018501519
Position 3596: 0.000882574487778323
Position 2089: 0.0008532566716923817
Position 8315: 0.0008170844280357959
Position 3268: 0.0007463254062116646
Position 2620: 0.0007401028510952279
Position 3049: 0.0007293070697949068
Position 8551: 0.0006970259799240787
Position 7618: 0.0006251791492416443
Position 112: 0.0005309654090878198
Position 889: 0.00046408557220225177
Position 1985: 0.0003659615505286335
Position 3356: 0.0003647721304480576
