Gene = RPF1
index = 1193
Annotated 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
Annotated 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
SMsplice 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
SMsplice 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
top_k =  1000
Partition function (log Z): 11.93858930265067

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9973642454690854
Position 243: 0.9825714669308893
Position 10462: 0.9715801308524233
Position 16189: 0.9530139831447224
Position 11206: 0.9336130986776636
Position 17104: 0.91721972492898
Position 1746: 0.7208605399998569
Position 16797: 0.6014850890708566
Position 16806: 0.3205889576714974
Position 2058: 0.23211965571139626
Position 15725: 0.1442538342716858
Position 743: 0.12286166492622706
Position 4882: 0.10154117867438446
Position 3939: 0.09847949611886424
Position 11935: 0.06384979885811837
Position 4584: 0.06360398038901788
Position 6968: 0.06321071912593802
Position 2037: 0.057864033002938256
Position 11229: 0.05594495697467122
Position 13834: 0.05437613516616482
Position 11890: 0.04946516766567999
Position 9445: 0.042551669203960335
Position 2320: 0.04159155638321259
Position 9944: 0.04095883504352528
Position 18257: 0.03962400615919976
Position 2146: 0.03847502864735917
Position 990: 0.036982692620171564
Position 9885: 0.0343364584274735
Position 699: 0.032224171962915306
Position 949: 0.031289067521083215
Position 15006: 0.028568034821932296
Position 10913: 0.02623571294962794
Position 9537: 0.026064564770490826
Position 14745: 0.023660441103544348
Position 9433: 0.020482996793988333
Position 17881: 0.020425198680705216
Position 747: 0.02039969025546397
Position 6137: 0.020248461306202146
Position 1073: 0.02007483844544451
Position 2554: 0.019605253280978736
Position 1418: 0.019145165903230794
Position 3074: 0.01837064191304259
Position 9440: 0.018113851588767
Position 14903: 0.016841184731304026
Position 10697: 0.01630416843989983
Position 16697: 0.014961171949258376
Position 790: 0.01287781616575148
Position 1626: 0.011152056669290368
Position 17046: 0.010858608562999751
Position 5760: 0.009805846086829918
Position 17085: 0.008827977163028286
Position 14892: 0.007949763690951128
Position 5008: 0.007590447682229127
Position 10602: 0.007500708500221369
Position 4886: 0.0073788589519080145
Position 2249: 0.006530718346133836
Position 503: 0.006354265472983756
Position 8044: 0.006343314914433152
Position 583: 0.0061286844653763665
Position 14051: 0.0054716342176956865
Position 3289: 0.005173254572668821
Position 10612: 0.005148148138458065
Position 2072: 0.005091561524874067
Position 573: 0.005024078627533452
Position 8953: 0.004432784823791353
Position 14785: 0.004064703192568352
Position 6481: 0.003910436366308953
Position 14968: 0.0039013340906011262
Position 1077: 0.003879233361766682
Position 11516: 0.0038146146567253378
Position 18205: 0.0038019240176548905
Position 16529: 0.003177111531194834
Position 3439: 0.003087215140967157
Position 4236: 0.0028044428842730782
Position 11472: 0.002707990184532805
Position 7508: 0.0027020131907144283
Position 809: 0.0026765644391568274
Position 10831: 0.0025747198801413036
Position 2383: 0.0023823603816152976
Position 18357: 0.002196161209810314
Position 3875: 0.00214403464131585
Position 12681: 0.0020873094729771486
Position 1871: 0.0019220354201646892
Position 4095: 0.0018121943814565884
Position 2296: 0.0017223834199424646
Position 3734: 0.0016276136040662757
Position 16489: 0.0014527185968092298
Position 687: 0.0014463413381680336
Position 6209: 0.0013566255156709439
Position 10582: 0.0012421250188588949
Position 6421: 0.001181479660674191
Position 3023: 0.0011539819077668301
Position 1479: 0.0011477373477401741
Position 3066: 0.0009937237224911675
Position 4868: 0.0009423571884571004
Position 5838: 0.0009178626052041837
Position 3974: 0.0009047890845630209
Position 4302: 0.0008975839811004305
Position 17468: 0.0008591509108053307
Position 16882: 0.0008554387443814198
Position 17883: 0.0008243762792792663
Position 11477: 0.000805623303422504
Position 10755: 0.0007995673102263015
Position 2240: 0.0007828935988157235
Position 771: 0.0007782822874825523
Position 6435: 0.0007407229096919252
Position 17144: 0.0007396864737290818
Position 2235: 0.0007061262789131436
Position 4891: 0.000668289955993818
Position 447: 0.0006558260088026575
Position 2102: 0.0006303992600480981
Position 7417: 0.0006162707893283006
Position 7014: 0.0006154926974337226
Position 1610: 0.000596916504564892
Position 763: 0.0005775182475016154
Position 16747: 0.0005508605435435349
Position 6837: 0.0005451933744576726
Position 1853: 0.000517600659006885
Position 17095: 0.0004731966109292623
Position 17337: 0.00045208975317221245
Position 1350: 0.00043679051394268127
Position 625: 0.0004297959193870582
Position 1536: 0.0003969170056962599
Position 833: 0.0003805131185072502
Position 2270: 0.00037070520552925554
Position 18404: 0.0003661063130793294
Position 860: 0.0003403367269899514
Position 3071: 0.00032323719227581537
Position 17748: 0.0003029174636157095
Position 18386: 0.0002949929536755347
Position 10522: 0.0002691844182281359
Position 11738: 0.0002652005809962033
Position 682: 0.00025277822932068353
Position 3217: 0.0002448678964263992
Position 10919: 0.00023785688669159273
Position 1595: 0.00023202223504784896
Position 18181: 0.0002255785266283216
Position 2192: 0.00020610536902121774
Position 2708: 0.00019375002671490087
Position 4766: 0.00017345905613432608
Position 132: 0.0001674741215756929
Position 17558: 0.00013352010191290263
Position 17700: 0.00012100961045167218
Position 1934: 0.0001125740227408133
Position 1527: 0.00011119721551763755
Position 1209: 0.00010807763207194234
Position 936: 0.00010299296166204139
Position 998: 9.000558760383751e-05
Position 11564: 8.985285704013888e-05
Position 2174: 8.741558631809281e-05
Position 924: 8.618508743105711e-05
Position 1329: 8.22428223668983e-05
Position 2047: 8.147608831539553e-05
Position 18367: 6.884977996809744e-05
Position 2041: 6.522018473031307e-05
Position 17272: 5.674092451819721e-05
Position 11058: 5.528722041713982e-05
Position 1441: 5.277971309282551e-05
Position 17332: 5.212832165096434e-05
Position 592: 4.829362215897642e-05
Position 4531: 4.46479436377099e-05
Position 1242: 4.113976064847449e-05
Position 300: 3.522424948024387e-05
Position 4323: 3.433637490550791e-05
Position 17214: 2.922126522041059e-05
Position 10551: 2.786898670059328e-05
Position 17159: 2.714813317259388e-05
Position 17732: 2.658315767819724e-05
Position 11489: 2.42513746486573e-05
Position 884: 1.9328715608922158e-05
Position 1589: 1.6693827991534386e-05
Position 882: 1.553226688353367e-05
Position 3692: 1.4810317839796807e-05
Position 1455: 1.4548870284604009e-05
Position 3708: 1.4296742682525249e-05
Position 854: 1.4190503404323988e-05
Position 1058: 1.2365661332789588e-05
Position 692: 1.1723608990320631e-05
Position 421: 1.0618888399744096e-05
Position 4508: 1.0523027766122066e-05
Position 1891: 1.0414571510777372e-05
Position 11416: 9.473421355484297e-06
Position 11636: 9.369067859388586e-06
Position 4263: 9.261538251876257e-06
Position 4522: 7.925553539046681e-06
Position 4341: 5.919934062195854e-06
Position 588: 5.777120444682853e-06
Position 521: 5.101830279564546e-06
Position 559: 4.9536933572199084e-06
Position 332: 4.179073672149418e-06
Position 4338: 3.939538921511055e-06
Position 11194: 3.3851563108939733e-06
Position 12368: 3.3314550651745385e-06
Position 1765: 3.2806979689818323e-06
Position 221: 1.7191244331108122e-06
Position 392: 1.6753591362379452e-06
Position 11848: 1.4958533273566986e-06
Position 4347: 1.4192386667178032e-06
Position 212: 1.3974771616100067e-06
Position 367: 1.2606208194262866e-06
Position 358: 1.1701557243691568e-06
Position 324: 9.382082121361978e-07
Position 58: 9.189721800178272e-07
Position 705: 7.108660886417548e-07
Position 318: 6.969241985375674e-07
Position 4127: 5.836845688558237e-07
Position 341: 5.497013102947337e-07
Position 512: 3.836537458863884e-07
Position 321: 3.592682577813965e-07
Position 12419: 2.964817535920569e-07
Position 577: 2.540238859216306e-07
Position 406: 2.2092694620551104e-07
Position 386: 1.9108882401100883e-07
Position 384: 1.7580165888504112e-07
Position 3851: 1.4829427485958535e-07
Position 441: 9.477799451359848e-08
Position 524: 7.436398337671382e-08
Position 350: 5.1032766899752783e-08
Position 11994: 4.157115521774611e-08
Position 343: 3.125338025169843e-08
Position 3741: 2.790787257441203e-08
Position 281: 1.9903770102508222e-08
Position 372: 5.310244700901178e-09
Position 278: 2.029105757695346e-09
Position 11147: 8.48800125655886e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3647: 0.9955853522413671
Position 10365: 0.9897819979734281
Position 11051: 0.975943484174167
Position 16105: 0.9387433679076114
Position 16976: 0.914532299347471
Position 16614: 0.8816762216351605
Position 18161: 0.8628696807237608
Position 1688: 0.6709096582545441
Position 1850: 0.2317108846864553
Position 15610: 0.141404241026065
Position 11832: 0.10611423048746961
Position 9303: 0.10559715178475498
Position 3807: 0.09832625596455288
Position 662: 0.09643727600062088
Position 721: 0.08308166681501916
Position 4447: 0.06653236062084122
Position 9704: 0.06317283545303441
Position 4618: 0.059268128448239206
Position 1905: 0.05883541660390636
Position 2099: 0.05840674383358547
Position 14689: 0.056425427763266756
Position 18274: 0.05201910964204968
Position 18492: 0.05009594707957469
Position 17625: 0.04571970575300156
Position 6857: 0.04454127154432661
Position 13761: 0.04221490433526712
Position 1978: 0.03158624334419548
Position 746: 0.031103361843395703
Position 4663: 0.029874708228784626
Position 1295: 0.02952789984032377
Position 10754: 0.025120395976470263
Position 582: 0.02411826649488438
Position 1527: 0.019637462710681553
Position 17442: 0.01951794720561844
Position 2988: 0.018925840636126155
Position 2475: 0.01787633776499401
Position 603: 0.015920298960440803
Position 1659: 0.015891288234313843
Position 6741: 0.014970855180757922
Position 4550: 0.014492757198569794
Position 1571: 0.012291564891350776
Position 17213: 0.012084348001966918
Position 16746: 0.011936151822028005
Position 14937: 0.011875657978502962
Position 16636: 0.011493604718492647
Position 17045: 0.011113052931414864
Position 9831: 0.009741967479027332
Position 5882: 0.009443685031160469
Position 406: 0.009391463612396851
Position 857: 0.00938955113216354
Position 11113: 0.008537007917585571
Position 16939: 0.008325718573989525
Position 16742: 0.008240397666900944
Position 14874: 0.007680593849076674
Position 14768: 0.007475692437211029
Position 486: 0.007469975823434006
Position 16616: 0.007346423485773512
Position 16307: 0.006672502138830433
Position 16011: 0.0064494536164298255
Position 16574: 0.0060396115849018685
Position 4936: 0.005760649343035996
Position 18002: 0.005757196879918963
Position 941: 0.005196545982146639
Position 16988: 0.005195238418703767
Position 11752: 0.005185194338765573
Position 1511: 0.005112970686532738
Position 10676: 0.005077731074514188
Position 4024: 0.005044947472073582
Position 6013: 0.0049842736604232794
Position 10615: 0.004969541954803124
Position 16878: 0.00490613492936403
Position 15959: 0.004803851057890368
Position 6306: 0.0045355299271124215
Position 13949: 0.004439491683501042
Position 13802: 0.004249753843954259
Position 16787: 0.0038583637640100463
Position 5658: 0.003591449262535382
Position 7971: 0.0033719260905366514
Position 8873: 0.003361640540938301
Position 3137: 0.003333993016717141
Position 1925: 0.0031898519756025766
Position 10719: 0.0031058667313449916
Position 11075: 0.003069446949845297
Position 3593: 0.0030604515369417377
Position 2919: 0.0030390180378099627
Position 13496: 0.003010794096149388
Position 4736: 0.0029417544815740103
Position 15652: 0.002917200773918804
Position 3843: 0.0027988050870016265
Position 7378: 0.002758200840608179
Position 2238: 0.002658778412656344
Position 3352: 0.0025341078406524043
Position 9884: 0.002380490538937053
Position 11343: 0.002368720237329231
Position 5617: 0.002288561666918091
Position 6890: 0.0022302277937388615
Position 6016: 0.002207034473693457
Position 7968: 0.0021803886369223553
Position 11389: 0.002163535328043646
Position 17786: 0.002135618467160267
Position 16407: 0.0021193079576311254
Position 13726: 0.0020576835059051383
Position 18403: 0.002036603362761769
Position 6042: 0.001988467852868265
Position 17407: 0.001983084719406083
Position 5858: 0.001856243864069691
Position 16619: 0.0018381789489526304
Position 18239: 0.0018040146395187312
Position 9235: 0.0016159305724514615
Position 11322: 0.0015472723308489415
Position 4750: 0.0015447470754098305
Position 14831: 0.0015280896028438623
Position 13677: 0.00144345716191042
Position 11303: 0.001437488588366454
Position 13701: 0.001409429663246371
Position 15828: 0.0013388040398035837
Position 5368: 0.0013172404175513471
Position 11858: 0.001267161565398682
Position 16430: 0.0012446231737611134
Position 549: 0.0012381905994013518
Position 17649: 0.0012202310381589955
Position 6598: 0.0011859538145562528
Position 789: 0.0011766511065218837
Position 5588: 0.0011442682347290597
Position 12544: 0.0011385740991005067
Position 10643: 0.0011374435532873046
Position 5591: 0.0011327530276515254
Position 8894: 0.0010711442828530513
Position 16948: 0.0010638839894477083
Position 6351: 0.0010575725568368458
Position 16163: 0.0010060328239921094
Position 970: 0.0009918293055403515
Position 10566: 0.0009906943229797756
Position 12447: 0.0009402823579051698
Position 10639: 0.0009279015340682506
Position 6788: 0.0008932887280655471
Position 586: 0.0008167124312769476
Position 8004: 0.0007910001869741465
