Gene = PRUNE
index = 1083
Annotated 5SS: [  195  9428 10193 16319 17197 18851 20468]
Annotated 3SS: [ 9334  9989 16133 17037 18755 20308 25328]
SMsplice 5SS: [  195  9428 10193 16319 17197 18851 20468]
SMsplice 3SS: [ 9334 10079 16133 17037 18755 20308 27003]
top_k =  1000
Partition function (log Z): 5.508992581591446

Sorted 5' Splice Sites (High to Low Probability):
Position 18851: 0.991714231844847
Position 17197: 0.9759295255965063
Position 20468: 0.9375936387699946
Position 16319: 0.933339646977125
Position 195: 0.8754701869557504
Position 10193: 0.8739166576890088
Position 9428: 0.6652027392470614
Position 5139: 0.3563078787772957
Position 9526: 0.26279805657543487
Position 1596: 0.2319809857359041
Position 19657: 0.21058536895423027
Position 13469: 0.16507439201004487
Position 280: 0.10481227458108638
Position 23194: 0.09852507713579267
Position 5038: 0.08225944627583144
Position 2054: 0.07290455533588837
Position 25567: 0.06555441363263556
Position 26552: 0.046105037070210485
Position 2639: 0.040183984062035154
Position 18545: 0.03630547632962014
Position 22494: 0.03205117222107937
Position 25431: 0.0272135799114229
Position 5111: 0.026868377455796743
Position 16805: 0.025720375270727916
Position 2750: 0.025469644619324987
Position 25783: 0.02054770029239649
Position 5143: 0.02023587428321489
Position 9432: 0.02008353092771506
Position 19248: 0.019069266881548242
Position 14644: 0.018322289419696058
Position 22988: 0.015811686296588797
Position 7647: 0.01553745559230824
Position 218: 0.014827499783038512
Position 9890: 0.013962312503776718
Position 9724: 0.013851365738267516
Position 20226: 0.013500312797533495
Position 719: 0.013236063029881255
Position 25776: 0.013062333391867017
Position 5416: 0.010679280005319137
Position 17500: 0.010658918261999082
Position 19752: 0.010282556507211129
Position 9903: 0.010192012362767918
Position 22333: 0.009909249235391202
Position 6534: 0.00890597030594335
Position 19756: 0.008176031692487715
Position 18308: 0.007628587456807509
Position 7779: 0.007405725284776525
Position 19689: 0.007230724810932262
Position 552: 0.005990896895660062
Position 628: 0.005846499109370207
Position 14785: 0.005563844394616583
Position 4643: 0.005209257659826501
Position 9615: 0.004619411504244305
Position 7745: 0.004564929408376174
Position 21652: 0.0045440667179020965
Position 2884: 0.004467570801707085
Position 17749: 0.004348847843243691
Position 17767: 0.004298932939253011
Position 5706: 0.004105521124550251
Position 3082: 0.003969649450028156
Position 18818: 0.003769888006090065
Position 9887: 0.0036215989760639724
Position 14510: 0.0035700508339576065
Position 4056: 0.003414722813131249
Position 11498: 0.0033450308860418208
Position 26297: 0.0032766382253835995
Position 19906: 0.0030548387119416877
Position 17190: 0.0029918801287212183
Position 16877: 0.002820895037861467
Position 5093: 0.002803373800426183
Position 25387: 0.002757576706912672
Position 16231: 0.0025737121867977315
Position 10057: 0.002098943347886683
Position 3878: 0.002082354964571303
Position 16252: 0.002079930298009985
Position 17436: 0.0020622856368852417
Position 9442: 0.0019715705552402775
Position 5450: 0.0019439909368682638
Position 9866: 0.001866976185811627
Position 25527: 0.0018396594491996883
Position 16631: 0.0018164836582487244
Position 4234: 0.0017377175389300967
Position 1271: 0.0016091106850596472
Position 5423: 0.00158397717146283
Position 5368: 0.0015607640699199412
Position 24: 0.001520030774839848
Position 15695: 0.0014675081241929218
Position 26270: 0.0014620361204035427
Position 5782: 0.0011377575554802895
Position 7771: 0.0011036535751804866
Position 18861: 0.0010746435067183675
Position 22459: 0.0010214574678290495
Position 16222: 0.0009423960189410366
Position 895: 0.0009021381126014554
Position 23639: 0.0008990355731517364
Position 21805: 0.000895559051042508
Position 7529: 0.0008752775284905472
Position 18870: 0.0007574721076676362
Position 16967: 0.0007539095154894201
Position 19273: 0.0007184749093909697
Position 23204: 0.0006661954465111305
Position 19315: 0.0005397923115824792
Position 17206: 0.0005349733063046476
Position 1885: 0.0005123795838557737
Position 19714: 0.0005055773919961802
Position 9778: 0.0004964368799580059
Position 22534: 0.0004068107905802598
Position 18874: 0.0003997853417872079
Position 19419: 0.00039332711330337315
Position 7547: 0.00038273951291545625
Position 17183: 0.0003618917142841523
Position 20516: 0.0003546298091884595
Position 9690: 0.00034634647123426226
Position 2763: 0.0003425424852926691
Position 17445: 0.0003364052953291452
Position 16768: 0.0003251685865755396
Position 19864: 0.0003223472096822711
Position 18572: 0.0002952505262810411
Position 18403: 0.0002916411418999391
Position 19275: 0.00028681101904329346
Position 21980: 0.00027604879704700347
Position 2625: 0.0002564530154373377
Position 16701: 0.00024325254795005372
Position 19277: 0.0002316655848437445
Position 5361: 0.00022109873442700898
Position 4522: 0.00021957083615125478
Position 17799: 0.00021594033259386033
Position 4221: 0.00019642417443659142
Position 5390: 0.00019287714496020092
Position 17848: 0.00018986595074052263
Position 18253: 0.00018005472804436993
Position 23745: 0.00015081375539397916
Position 21904: 0.0001413157966567445
Position 498: 0.0001383444240573327
Position 19271: 0.00012952873974945197
Position 10083: 0.00012488145979715068
Position 827: 0.00011538463714874569
Position 12409: 0.00011259291888024833
Position 19629: 0.00010725965041493357
Position 18008: 0.00010721457307466306
Position 19319: 9.83611178608103e-05
Position 749: 9.638335717704056e-05
Position 19279: 9.299064751540358e-05
Position 19240: 8.900290451495771e-05
Position 377: 8.46137641654215e-05
Position 17391: 8.292308287368767e-05
Position 19281: 8.089482824682279e-05
Position 428: 7.890246364732325e-05
Position 17109: 6.898363209790204e-05
Position 256: 6.864643263755678e-05
Position 726: 5.821731621245316e-05
Position 18490: 5.419658638019488e-05
Position 302: 4.8006402617451965e-05
Position 14368: 4.725082669780079e-05
Position 17661: 4.54931063649251e-05
Position 953: 4.17561224790228e-05
Position 656: 4.01233947535531e-05
Position 14437: 3.9219993537898225e-05
Position 22109: 3.721076161913429e-05
Position 1062: 3.525266556948171e-05
Position 10099: 3.29645357292298e-05
Position 641: 3.087664459362377e-05
Position 19283: 2.9963271359344636e-05
Position 1499: 2.9052583015749667e-05
Position 21604: 2.2116910521033428e-05
Position 10249: 2.1936122552860392e-05
Position 19285: 2.1039046678330373e-05
Position 237: 2.0934642249519104e-05
Position 2134: 2.0226210227677608e-05
Position 1870: 2.0076019205451786e-05
Position 3580: 1.9757351454144884e-05
Position 735: 1.9579268972408887e-05
Position 17527: 1.928347790047117e-05
Position 19232: 1.8035547073801194e-05
Position 2324: 1.76009656173376e-05
Position 11302: 1.708663356720014e-05
Position 21975: 1.6021654654131954e-05
Position 19287: 1.5913761448694518e-05
Position 2611: 1.400650589792561e-05
Position 1412: 1.279916185477605e-05
Position 19289: 1.1495565005089695e-05
Position 2322: 1.0774143232811947e-05
Position 2166: 7.193356256741463e-06
Position 1897: 4.533154182348204e-06
Position 19291: 4.4893695063098665e-06
Position 2504: 4.18946030716976e-06
Position 18221: 3.194155178642498e-06
Position 3605: 2.700725392949589e-06
Position 19303: 2.5213196209459456e-06
Position 317: 2.387715919582835e-06
Position 30: 2.180667090382926e-06
Position 19032: 1.197923720755565e-06
Position 17923: 1.1257403895076234e-06
Position 2415: 1.084113187222588e-06
Position 1603: 9.328432847979782e-07
Position 2442: 8.501219208636965e-07
Position 2501: 8.462159163616988e-07
Position 405: 8.211324454816665e-07
Position 1913: 7.899878007775124e-07
Position 2664: 4.348831719040266e-07
Position 175: 4.1129026322512317e-07
Position 17: 2.754118834839125e-07
Position 212: 2.4207438389137085e-07
Position 457: 2.148082481498242e-07
Position 64: 2.137106519916789e-07
Position 208: 1.63396118062546e-07
Position 286: 1.054010165835028e-07
Position 397: 1.0044693026974144e-07
Position 284: 7.509748478425451e-08
Position 305: 6.968395591276831e-08
Position 392: 6.139226666726709e-08
Position 56: 5.1552356104316394e-08
Position 1466: 3.6466228408455556e-08
Position 367: 3.447651964484113e-08
Position 178: 3.427996333717707e-08
Position 15: 3.045613424815378e-08
Position 139: 1.7069753445001184e-08
Position 332: 7.825714365460066e-09
Position 450: 6.638173409201464e-09
Position 1023: 5.7066324939270514e-09
Position 84: 5.485185948422623e-09
Position 525: 5.300418491524431e-09
Position 687: 3.95720164219039e-09
Position 693: 1.3639367224021577e-09
Position 19293: 1.1119571312725299e-09
Position 554: 7.740680744896886e-10
Position 586: 2.973566687523221e-10
Position 2346: 1.1898056574916884e-10
Position 556: 1.3847109871517204e-11
Position 502: 3.7555517904499955e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17037: 0.9746350942154482
Position 9334: 0.9527192098502884
Position 18755: 0.8675491057990771
Position 20308: 0.7659361294724488
Position 16133: 0.6412920379523613
Position 10079: 0.3926418426844895
Position 9989: 0.35543251590450686
Position 5024: 0.3311965476064416
Position 16222: 0.28987666432959835
Position 27003: 0.27206002375093014
Position 25328: 0.21878540897195867
Position 26406: 0.21300775958718757
Position 19591: 0.16741085643508516
Position 1504: 0.1413555667689915
Position 18736: 0.12902097784315952
Position 25463: 0.11565870380042173
Position 10082: 0.11201565992267246
Position 20359: 0.09778332100685513
Position 13372: 0.09232704129813735
Position 4914: 0.08388761085135601
Position 26013: 0.08074031479272481
Position 20339: 0.07490785630262868
Position 1466: 0.06675514635483036
Position 2594: 0.05804069649301292
Position 19536: 0.05157689830633481
Position 22355: 0.04517313552718327
Position 25859: 0.04358782650364787
Position 23064: 0.04275759831797976
Position 23108: 0.040883780702399085
Position 26358: 0.04087739542189515
Position 4958: 0.03915784346232201
Position 13375: 0.03639282263157569
Position 18395: 0.034628179009544034
Position 1869: 0.030307417080205328
Position 7449: 0.029869780902047418
Position 25636: 0.02896649928111486
Position 16733: 0.026510627712504106
Position 1927: 0.026028807291955353
Position 26442: 0.025912229058199888
Position 22894: 0.019940012932889103
Position 19128: 0.018071902407289925
Position 21950: 0.016673328711132775
Position 14543: 0.015297076248389354
Position 9723: 0.01517515735675199
Position 13265: 0.015065581944910212
Position 5325: 0.014938482609504238
Position 13426: 0.014429932869822495
Position 17288: 0.01366957394532522
Position 9759: 0.012334501239348684
Position 23088: 0.012056164553542126
Position 19555: 0.01188367661447223
Position 5042: 0.011415246436431471
Position 1438: 0.010982850422992022
Position 627: 0.010581484614915574
Position 9595: 0.010001636590695456
Position 4978: 0.009972484313669415
Position 2735: 0.008981243163874178
Position 25419: 0.008836660757037304
Position 5064: 0.008501369294356107
Position 502: 0.008410475387083567
Position 19966: 0.008331801546478666
Position 23519: 0.00806686190122101
Position 22734: 0.008053617267786181
Position 17665: 0.007800872250506356
Position 23272: 0.007798518121732825
Position 16136: 0.0077637370662116175
Position 19991: 0.007557359711450747
Position 26711: 0.007476801637900072
Position 6341: 0.007464108868998638
Position 18172: 0.007167818944273674
Position 21538: 0.007166849090257361
Position 26854: 0.007100852057972997
Position 1884: 0.006895386992003859
Position 24481: 0.006704747711261442
Position 14351: 0.006634483998802209
Position 23986: 0.005912230133660675
Position 22034: 0.005616797703360156
Position 5527: 0.00524327868003054
Position 19484: 0.005149335225604729
Position 9337: 0.005137726559647846
Position 10145: 0.0049735586150707264
Position 22614: 0.0045613312093756705
Position 20320: 0.004197665785396082
Position 13285: 0.004165790741478372
Position 9860: 0.00412322472721951
Position 14663: 0.004009126924313465
Position 10056: 0.003662870347869645
Position 26296: 0.0036144898422757004
Position 25370: 0.003397315986473878
Position 26240: 0.003248964486217157
Position 1791: 0.00324296682225234
Position 4478: 0.0032216451770125266
