Gene = PRPF3
index = 1073
Annotated 5SS: [  117  3621  4415  7001 11314 11746 13788 16878 19029 22004 22813 23099
 24688 25043 27770]
Annotated 3SS: [ 3427  4283  6853 11229 11524 13480 16710 18948 21859 22712 22984 24568
 24958 27707 31383]
SMsplice 5SS: [  117  3621  4415  6187  7001 11314 11746 16878 19029 22592 22813 23037
 24688 25043 27770]
SMsplice 3SS: [ 3427  4283  6090  6853 11229 11524 16710 18948 22492 22712 22926 24568
 24958 27707 31383]
top_k =  1000
Partition function (log Z): 19.957985801103433

Sorted 5' Splice Sites (High to Low Probability):
Position 22813: 0.9946740648679389
Position 4415: 0.9848830144792267
Position 27770: 0.9454983212010171
Position 11314: 0.9420694234877898
Position 24688: 0.9187779762356623
Position 3621: 0.8949430354018646
Position 11746: 0.8899511124933384
Position 16878: 0.8356730320655652
Position 7001: 0.8288985317439324
Position 117: 0.8237802226252418
Position 19029: 0.7554190438469524
Position 25043: 0.6595812908844417
Position 6187: 0.5610206897893919
Position 22592: 0.5581803009684185
Position 23037: 0.49773702372459067
Position 23099: 0.4054533349656665
Position 22004: 0.40441256508088874
Position 13788: 0.3991783440762642
Position 22620: 0.21486829788054373
Position 14904: 0.1506552208713673
Position 25053: 0.14571232641088794
Position 11705: 0.10092666475251028
Position 7942: 0.08476031577341793
Position 30568: 0.08219156046946857
Position 6529: 0.07525193536521943
Position 23079: 0.07290609301671419
Position 4020: 0.07094048047261758
Position 6950: 0.06668452390107445
Position 30597: 0.06261712059968544
Position 5624: 0.057830267457555914
Position 25086: 0.056655037745012814
Position 663: 0.0470539249020221
Position 3989: 0.03901009975888459
Position 23820: 0.03410107166809073
Position 758: 0.03293367230879232
Position 145: 0.028420017474011378
Position 27849: 0.023770282824247372
Position 23389: 0.023226675969291604
Position 14888: 0.02081414380128868
Position 3973: 0.02053819778205827
Position 7851: 0.018351851831434295
Position 25240: 0.01796610709146063
Position 11397: 0.016887865144552445
Position 28590: 0.01634406634104946
Position 352: 0.01525820320265223
Position 17737: 0.014966014777756317
Position 4057: 0.014158475936798046
Position 258: 0.014095654283198264
Position 24282: 0.012935637365359617
Position 22637: 0.012339594188822198
Position 19350: 0.011306316247144323
Position 19385: 0.011060735085191713
Position 357: 0.010810308001818337
Position 24672: 0.010245757875388025
Position 329: 0.010079047078561514
Position 31451: 0.009790461688951651
Position 54: 0.009680920925504695
Position 4533: 0.009245010615281523
Position 1054: 0.008687681502998054
Position 62: 0.008561074309730316
Position 15953: 0.008414333879689297
Position 24648: 0.008199171091574638
Position 17380: 0.007924670564358489
Position 30659: 0.007334834631015998
Position 1959: 0.007166062184601565
Position 1190: 0.007087666704630149
Position 246: 0.006709816194140484
Position 30782: 0.005950758811510106
Position 7035: 0.005911202307277456
Position 1368: 0.00589509449540206
Position 21967: 0.005798184327836695
Position 9043: 0.005517852528000773
Position 6779: 0.005317556900137202
Position 25666: 0.005196289772193513
Position 25008: 0.005008007346838277
Position 69: 0.0047423505926465406
Position 16097: 0.004434903154276561
Position 15074: 0.004404651118401962
Position 21217: 0.004273846545084785
Position 27774: 0.0041583870319418246
Position 7055: 0.0039603602133613395
Position 21778: 0.003824689482713003
Position 16842: 0.003650594280676987
Position 241: 0.0035467878771558315
Position 9542: 0.0034398973094013213
Position 11445: 0.003320388451368798
