Gene = GTPBP8
index = 631
Annotated 5SS: [ 418 2207 4348 6074 8647]
Annotated 3SS: [2107 4216 5973 8527 9931]
SMsplice 5SS: [ 418 4348 8647]
SMsplice 3SS: [4216 8527 9931]
top_k =  1000
Partition function (log Z): -4.277227762910494

Sorted 5' Splice Sites (High to Low Probability):
Position 8647: 0.9547733920339934
Position 418: 0.9355846329132599
Position 4348: 0.585883593232304
Position 6074: 0.4875387194315984
Position 1623: 0.480578864829529
Position 641: 0.4457469337540818
Position 2278: 0.11439527414866096
Position 672: 0.10926798610846536
Position 2782: 0.09356904267021465
Position 2207: 0.06791974615511574
Position 5903: 0.04654403583618268
Position 7730: 0.04639179933255217
Position 2532: 0.03886282539061298
Position 7748: 0.035419464825578194
Position 3447: 0.03392884579804335
Position 7696: 0.027415642539032583
Position 3797: 0.024128550779979736
Position 5484: 0.022588742342639474
Position 8642: 0.021896524021657603
Position 4319: 0.01340917186961856
Position 575: 0.009929227662208263
Position 9063: 0.00848661811088391
Position 187: 0.008372190910329034
Position 2592: 0.006484880131289012
Position 4101: 0.005806233820770326
Position 2585: 0.005746730222317067
Position 495: 0.005600169786728005
Position 10188: 0.00415287437002666
Position 1456: 0.0037404686392353737
Position 2825: 0.0033742109216800178
Position 383: 0.003317288002277492
Position 2339: 0.0032897137887869083
Position 4762: 0.002975500518248829
Position 287: 0.002942023735610917
Position 9593: 0.0028399728591121253
Position 2821: 0.0026944091469095943
Position 437: 0.0024880113127588696
Position 2108: 0.0022011725301893273
Position 225: 0.001681423239949439
Position 241: 0.0015671400393952677
Position 1886: 0.001491032739321455
Position 8819: 0.0014885965913676341
Position 9009: 0.001244328817964841
Position 4095: 0.001048854960899489
Position 3900: 0.0009721330739703703
Position 4513: 0.0009296662787180915
Position 379: 0.0009202819083796641
Position 10011: 0.0008180372166879968
Position 9095: 0.0008124635873883643
Position 136: 0.0006356342563404719
Position 9240: 0.0005835689288967396
Position 10175: 0.0005477528448163237
Position 249: 0.0005253013696712003
Position 8935: 0.0004530515096591658
Position 9194: 0.00031153998264146733
Position 2076: 0.00026863402494041623
Position 1012: 0.0002300009872022232
Position 47: 0.00022970522899956337
Position 9258: 0.0001962719918026507
Position 608: 0.00019167009820273938
Position 9290: 0.00018061839487016563
Position 1490: 0.00017855298959886765
Position 603: 0.00016592594335700295
Position 1609: 0.0001471004927395843
Position 2527: 0.00011067696796279943
Position 9433: 9.808082273754162e-05
Position 482: 6.504612977221161e-05
Position 367: 5.606820071225693e-05
Position 689: 4.7917748833062035e-05
Position 905: 3.25234563240643e-05
Position 506: 2.6345213901224e-05
Position 661: 2.2755215072761895e-05
Position 656: 1.870996492228035e-05
Position 18: 7.877557903501352e-06
Position 646: 7.072510526888982e-06
Position 4281: 6.8275910770215995e-06
Position 809: 6.011186484542954e-06
Position 1239: 4.677099771222204e-06
Position 891: 3.1602823740828655e-06
Position 509: 2.6977407177662987e-06
Position 579: 1.6523435964765026e-06
Position 1165: 1.3356382216686703e-06
Position 990: 1.0168314806624814e-06
Position 1652: 2.95132716610333e-07
Position 168: 2.39038885564129e-07
Position 455: 8.598987552516505e-08
Position 1693: 3.9807828269853374e-08
Position 8812: 3.07168382915147e-08
Position 526: 5.158169470021695e-10
Position 64: 1.370191268968226e-11
Position 562: 3.2364049669344913e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8527: 0.9751664773685148
Position 9931: 0.8264941156163672
Position 4216: 0.5227857989702294
Position 5973: 0.4735012900793222
Position 555: 0.3988540008881804
Position 1317: 0.2112789901322527
Position 2107: 0.13311056953000536
Position 519: 0.12698613946944998
Position 7641: 0.109311171108767
Position 1579: 0.1059058278378657
Position 8726: 0.09972915275893826
Position 2648: 0.09033314042095171
Position 1450: 0.08119934391825452
Position 5810: 0.04606079087225222
Position 4265: 0.04144518948188583
Position 2451: 0.02833977904903672
Position 2120: 0.0264968775693017
Position 3723: 0.025265196317210983
Position 8916: 0.02397917279548065
Position 1523: 0.022025155547183088
Position 1472: 0.021681161768777525
Position 4247: 0.019116167083970407
Position 3234: 0.015263515015584704
Position 5259: 0.015022376428538277
Position 2373: 0.014955029941712194
Position 2058: 0.014220648264637452
Position 1297: 0.013571023653752942
Position 8740: 0.011915569693586276
Position 5761: 0.011551176805420832
Position 3256: 0.011257935111980673
Position 10117: 0.010605661145285257
Position 4166: 0.00890191563647189
Position 4019: 0.007348844765058091
Position 1260: 0.006763203811740771
Position 5292: 0.006473840662400532
Position 2155: 0.006012744937448157
Position 9008: 0.005912275239632427
Position 9221: 0.005659461006845711
Position 2712: 0.005573562995220258
Position 1871: 0.0048318200300579844
Position 1520: 0.004762888067463731
Position 3391: 0.004609829673141153
Position 9868: 0.004196098386849085
Position 8399: 0.0036600404902025216
Position 1277: 0.0034537430921555232
Position 9099: 0.003369499314386381
Position 2179: 0.0030876894748351987
Position 302: 0.003030489443243309
Position 1361: 0.002995724791907627
Position 2502: 0.0029705393771677323
Position 8560: 0.002966195520144311
Position 10337: 0.0029456750474175586
Position 2584: 0.002884876096454036
Position 1341: 0.0025930472766853476
Position 3184: 0.002520386658087463
Position 4189: 0.0024124595841171106
Position 6026: 0.002118315308245508
Position 2405: 0.0020499021603980288
Position 10385: 0.0019464808846269962
Position 10412: 0.0018802686381937277
Position 4293: 0.001744706043325963
Position 4641: 0.0017251177654304787
