Gene = MRPL50
index = 869
Annotated 5SS: [114]
Annotated 3SS: [7763]
SMsplice 5SS: [114]
SMsplice 3SS: [9126]
top_k =  1000
Partition function (log Z): -9.334531417994592

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.7723512579767695
Position 5162: 0.407356649747771
Position 1416: 0.3675922012941833
Position 6040: 0.3521445765210198
Position 4113: 0.21876855417379978
Position 778: 0.12755508751702194
Position 7154: 0.08347097742627722
Position 240: 0.0746103936802704
Position 1149: 0.07429819629770712
Position 7450: 0.07336441887571434
Position 134: 0.058098643784740195
Position 3384: 0.04490182858742007
Position 7175: 0.043225742535289935
Position 235: 0.02401224488522245
Position 5412: 0.022033800551359187
Position 618: 0.016481802846577805
Position 4568: 0.013273352980797124
Position 4580: 0.012846134591508839
Position 2494: 0.01214014569830962
Position 6370: 0.011031700899284213
Position 4997: 0.010656601141806091
Position 4524: 0.008933459910969076
Position 6222: 0.008679852592995994
Position 2501: 0.00838962438566183
Position 9257: 0.008228538749951615
Position 442: 0.006277128124113796
Position 4585: 0.005114228124573432
Position 5609: 0.0035002362295230628
Position 6804: 0.003157294449588613
Position 485: 0.0027897309714099605
Position 1133: 0.0027522441694587335
Position 2475: 0.0026603591609605675
Position 3226: 0.0022249434504437063
Position 5153: 0.0021429064500798514
Position 5125: 0.002072181664446404
Position 1495: 0.0019802667111257707
Position 1372: 0.001886598979551909
Position 2626: 0.0014684924466231255
Position 3059: 0.0011694127794132242
Position 253: 0.0011444736838742324
Position 275: 0.00112355437368617
Position 7662: 0.0011215269258493781
Position 825: 0.0010050932152374811
Position 89: 0.0009567613849955767
Position 2317: 0.0009090746162226549
Position 1437: 0.0008598953475103066
Position 4030: 0.0007449216239524311
Position 3737: 0.0006901227020642221
Position 4594: 0.0005415584169947702
Position 4092: 0.0005319554700599603
Position 5286: 0.0005306023543441904
Position 1451: 0.00042960233105204137
Position 1502: 0.00033146488542430414
Position 6458: 0.00030584361946606637
Position 3919: 0.00030456397318383277
Position 1128: 0.00029260239340875093
Position 1458: 0.00023522776453466728
Position 657: 0.00021201751517974
Position 490: 0.00020533137198715064
Position 498: 0.00014831360640995476
Position 154: 0.0001395874557149254
Position 1043: 0.00013473856778080108
Position 683: 0.00013110274720602898
Position 246: 0.00012436570520251117
Position 410: 8.848273760075246e-05
Position 102: 8.477613122416675e-05
Position 764: 8.385698893611379e-05
Position 820: 6.275705447248929e-05
Position 1087: 4.616699538670542e-05
Position 1146: 3.570823652202563e-05
Position 970: 3.412846563817543e-05
Position 127: 3.2292649005647586e-05
Position 39: 2.3721166075602915e-05
Position 396: 2.275330692480261e-05
Position 66: 1.846795249126512e-05
Position 846: 1.6316615168459563e-05
Position 934: 1.4813837316509651e-05
Position 272: 9.083910037438958e-06
Position 905: 5.258551014247917e-06
Position 1038: 4.680951632532617e-06
Position 1617: 4.5173320883663505e-06
Position 3519: 3.375467808947082e-06
Position 143: 3.0684525831684973e-06
Position 73: 2.4757721487254183e-06
Position 1251: 2.3649593054964565e-06
Position 200: 2.2379950255559633e-06
Position 138: 2.073174829627173e-06
Position 285: 1.2942927207237654e-06
Position 203: 1.269362421103166e-06
Position 1126: 1.043113001071007e-06
Position 516: 8.763167951628473e-07
Position 417: 1.8125499728429965e-07
Position 37: 1.6751604673655027e-07
Position 58: 1.6111822149569015e-07
Position 394: 6.932643306316213e-08
Position 307: 4.6857762251624596e-08
Position 189: 2.4759226041593274e-08
Position 412: 2.1686179589894104e-08
Position 466: 1.0242756061915062e-08
Position 6: 3.6174680837876642e-09
Position 468: 1.7992813323892925e-09
Position 187: 1.317399678279077e-09
Position 414: 4.81277842683047e-10
Position 770: 2.7187369162737446e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4958: 0.418185344947938
Position 1318: 0.38925017221687813
Position 5809: 0.2753008390527946
Position 9126: 0.2501041974405917
Position 10213: 0.16049209438447584
Position 7040: 0.1099518083967883
Position 3964: 0.10254720702866396
Position 7258: 0.08811551767713073
Position 3919: 0.07609631049000626
Position 6415: 0.07209695224038061
Position 5068: 0.0719753394224622
Position 1090: 0.06986682802686947
Position 7763: 0.0624219138769111
Position 533: 0.05911657449613816
Position 6369: 0.05759177722604593
Position 5859: 0.049637544962283765
Position 6703: 0.045392976520456145
Position 5925: 0.04316420617332652
Position 6941: 0.042474869199972946
Position 3275: 0.03863954866013157
Position 4492: 0.031135455616491677
Position 7594: 0.02647922262366583
Position 7696: 0.024774179746552247
Position 3922: 0.022939375815279214
Position 8711: 0.018151770111304377
Position 2425: 0.016950151857698183
Position 8374: 0.016328471297392497
Position 10084: 0.014741626804173378
Position 5309: 0.014661798553721525
Position 3617: 0.014327167561656567
Position 6210: 0.013251026155765747
Position 6616: 0.010581212913983175
Position 6288: 0.010380353056967682
Position 8998: 0.009767609444717398
Position 1006: 0.009449583696743117
Position 3968: 0.009289860299759131
Position 376: 0.008460974295622783
Position 6079: 0.008018878060369838
Position 7537: 0.007982239594378363
Position 4405: 0.007880959381976515
Position 10168: 0.006468519343446071
Position 5488: 0.006396728498059103
Position 5985: 0.006073777374962945
Position 5250: 0.005728228925245183
Position 2422: 0.005555643987923409
Position 5828: 0.005325255694317354
Position 3278: 0.005060859177370724
Position 553: 0.004750049602480246
Position 3854: 0.004729865447905623
Position 6468: 0.00425912847342363
