Gene = SELT
index = 1244
Annotated 5SS: [  212 19208 19882 21612 23876]
Annotated 3SS: [19096 19754 21523 23721 24370]
SMsplice 5SS: [  212  1044 19208 19882 21612 23876]
SMsplice 3SS: [  938 19096 19754 21523 23721 24370]
top_k =  1000
Partition function (log Z): -3.6294541543710457

Sorted 5' Splice Sites (High to Low Probability):
Position 19208: 0.9999998556204446
Position 1044: 0.9867764022137268
Position 19882: 0.9298427671395744
Position 23876: 0.9008177344231062
Position 21612: 0.7770252410492619
Position 212: 0.6206932762166638
Position 15073: 0.4261727875249023
Position 12491: 0.23013863657524758
Position 399: 0.21379732188444725
Position 24627: 0.1662493419953506
Position 23072: 0.15335583500051372
Position 21091: 0.10235217768876853
Position 21403: 0.09045679411341032
Position 23397: 0.0818655879452951
Position 21720: 0.07899859967151077
Position 20797: 0.07236631729120757
Position 376: 0.057494541569681305
Position 216: 0.04799897071364601
Position 21253: 0.04430706727380726
Position 5871: 0.03886826145279296
Position 12694: 0.0283871722431488
Position 24269: 0.027376989028746454
Position 24439: 0.022970383337835822
Position 20767: 0.02120331204511113
Position 176: 0.01983349622984433
Position 21588: 0.01900317632223729
Position 23363: 0.017109985511827987
Position 2463: 0.014377042846038798
Position 12449: 0.013334054872152596
Position 11382: 0.013149740559912936
Position 23621: 0.012748514438033168
Position 4333: 0.012511837477204604
Position 5415: 0.010921398451354642
Position 4110: 0.010425603884726126
Position 636: 0.010283970341737999
Position 673: 0.010236235165185077
Position 9974: 0.00984363329401551
Position 21362: 0.009252562706751604
Position 794: 0.008121518233457428
Position 7647: 0.008060318193691612
Position 7928: 0.007046632453186944
Position 24158: 0.006229990714163222
Position 24603: 0.0062154253336444715
Position 10592: 0.005880816352291941
Position 12700: 0.005527860088273167
Position 10760: 0.005305181888877541
Position 19909: 0.005248289262367353
Position 22867: 0.0052393039270906905
Position 2591: 0.005160265875626341
Position 25590: 0.0049082613364076514
Position 24057: 0.004894671559012284
Position 21576: 0.004293258096074046
Position 6974: 0.004255012635552843
Position 4686: 0.004215984566587898
Position 6746: 0.004210681442921272
Position 1402: 0.0040775678832759826
Position 21431: 0.004063373850411702
Position 7595: 0.00403907722120089
Position 20860: 0.0039834354020679315
Position 604: 0.0037819098063253823
Position 12677: 0.0035721734008141584
Position 11359: 0.003571299234359864
Position 24094: 0.003249623385478201
Position 19903: 0.0031068312110596264
Position 568: 0.0019871729892646725
Position 24926: 0.0019544128738496563
Position 24563: 0.0017383695361440459
Position 745: 0.0016562754894892538
Position 25299: 0.0015470273448432398
Position 24060: 0.0013467173953843952
Position 600: 0.0012419305794524789
Position 21458: 0.0011900929857978984
Position 25873: 0.0011734251786539292
Position 24938: 0.0011445844044327153
Position 117: 0.0006894734198082116
Position 24934: 0.0006230616077871879
Position 24597: 0.0006100144473884503
Position 24098: 0.0005843354859995768
Position 24605: 0.0005761977934872952
Position 24607: 0.000534423915243082
Position 464: 0.0005311100032542209
Position 499: 0.0004766999251386693
Position 24609: 0.0004299728620464517
Position 20801: 0.0003994144785523992
Position 24476: 0.00038861837270034
Position 23935: 0.00038074313345871154
Position 24187: 0.0003107237186307212
Position 24443: 0.0002760787147814543
Position 503: 0.0002710948840206124
Position 24052: 0.000240292573097555
Position 23880: 0.00019038838392802638
Position 24064: 0.00018529344670980592
Position 683: 0.00018310113590783142
Position 21616: 0.00014674441537356752
Position 24514: 0.00011445577945142256
Position 329: 0.00010074076879359515
Position 750: 8.627670843919108e-05
Position 1375: 8.507409206771676e-05
Position 608: 8.383585416938225e-05
Position 579: 8.085869715700791e-05
Position 1691: 7.718052794416513e-05
Position 2173: 7.414947712738615e-05
Position 831: 6.480911013785623e-05
Position 3584: 5.28804733082607e-05
Position 948: 5.242206634879176e-05
Position 3953: 5.2383372862611076e-05
Position 516: 3.8780321486295374e-05
Position 1221: 3.3991487128269234e-05
Position 36: 2.9283886605243694e-05
Position 869: 2.512878712082133e-05
Position 220: 2.356168666370205e-05
Position 3448: 2.210431132814723e-05
Position 23901: 2.2058829349389614e-05
Position 4051: 1.8078605486078883e-05
Position 23811: 1.675585510806047e-05
Position 3159: 1.6724705627281453e-05
Position 783: 1.509868350881924e-05
Position 22677: 1.3591873298824454e-05
Position 435: 1.3377266098351977e-05
Position 808: 8.519020578077905e-06
Position 1060: 7.2088478455204485e-06
Position 704: 5.096737547931577e-06
Position 200: 4.901953319877323e-06
Position 1190: 4.644151530565557e-06
Position 2126: 3.1775630182935238e-06
Position 1275: 3.0296159395144765e-06
Position 321: 2.364977452876251e-06
Position 57: 2.1964414474549646e-06
Position 829: 2.1510493781761634e-06
Position 1269: 1.973441027439185e-06
Position 765: 1.7305691435376334e-06
Position 2103: 1.7005948381556923e-06
Position 1535: 1.65922153191386e-06
Position 1012: 1.5161210719245829e-07
Position 1203: 9.89147614145497e-08
Position 1048: 3.485264232491825e-08
Position 107: 1.8861281387315152e-08
Position 150: 1.504855650397554e-08
Position 99: 1.3703122612911123e-08
Position 40: 1.2586249225899335e-08
Position 5357: 1.4492133825830887e-10
Position 4365: 1.0486382701283813e-10
Position 4737: 9.27757512265347e-11
Position 415: 1.715297943419286e-11
Position 813: 4.759794280235886e-12
Position 525: 4.255579292720564e-12
Position 1053: 7.966330358507472e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 19096: 0.9999998556204448
Position 19754: 0.9219212295412034
Position 24370: 0.861113006931427
Position 21523: 0.8546147612181224
Position 23721: 0.8491168871727152
Position 938: 0.6247673445025946
Position 14930: 0.4261727875249023
Position 12248: 0.21051639558919902
Position 902: 0.1629482317579343
Position 21298: 0.12091991965196504
Position 958: 0.10006282620259443
Position 20661: 0.09945227286477408
Position 26814: 0.09901649476850928
Position 22969: 0.09583518451141504
Position 25235: 0.09271033669057399
Position 20963: 0.06625816711080233
Position 23022: 0.05025378081612736
Position 23741: 0.0485272535646592
Position 23315: 0.047356358491155284
Position 829: 0.04093067163944361
Position 869: 0.038828916593469216
Position 12545: 0.03748720573223612
Position 21178: 0.03684953740482267
Position 5785: 0.03612605646013035
Position 24711: 0.03385041863989854
Position 12233: 0.0329562958582012
Position 24760: 0.025427557928695412
Position 23979: 0.025104946254502675
Position 23215: 0.024910895828933733
Position 23289: 0.02464945896357771
Position 21003: 0.0181620748364227
Position 11290: 0.016721039794272786
Position 24626: 0.015319490231042376
Position 25412: 0.013015918417649335
Position 2369: 0.012848410714819491
Position 24187: 0.012453445670869352
Position 19707: 0.011288008163346401
Position 955: 0.010759964368501497
Position 23362: 0.010638529713249311
Position 21143: 0.010266162121533313
Position 9868: 0.00984363329401551
Position 23418: 0.009305309297793187
Position 24468: 0.008358550412027332
Position 22602: 0.008228307811156837
Position 10526: 0.008129783042655613
Position 5183: 0.008121089932719363
Position 3921: 0.00789929797925748
Position 4165: 0.007895766187122732
Position 20800: 0.006566466660607708
Position 7571: 0.0060485923528218995
Position 26104: 0.005574608413981276
Position 2445: 0.0052882660285853
Position 26187: 0.005148618500274983
Position 21022: 0.005035671868323805
Position 25286: 0.004637984863477332
Position 430: 0.004276655431247889
Position 23804: 0.004174620266606859
Position 24080: 0.004153405192776472
Position 20589: 0.003964129288783704
Position 22549: 0.0033759140902014273
Position 25691: 0.0033012110293538493
Position 24787: 0.003119694625132771
Position 21692: 0.0030914364159824294
Position 4242: 0.003039474060905563
Position 19653: 0.002971934990927752
Position 24155: 0.0029681550257504934
Position 6664: 0.002833216907005969
Position 5231: 0.0028003086271869712
Position 25663: 0.002799671947207899
Position 7404: 0.0027974994593414947
Position 6871: 0.0027691042783567136
Position 23001: 0.0026896812323679493
Position 25894: 0.002491671950527069
Position 4190: 0.002116838680537684
Position 22975: 0.0020532405536440837
Position 4599: 0.0020495158575184864
Position 19560: 0.0020219145832510214
Position 7847: 0.0019985530456539976
Position 1311: 0.0018679065810196886
Position 26077: 0.0018267757568997396
Position 26701: 0.001809480924480104
Position 7372: 0.0017860696868098784
Position 24136: 0.0017464061503676858
Position 7809: 0.0016960146225193343
Position 10474: 0.0015901776556223818
Position 5726: 0.0015723792606287645
Position 26441: 0.0015454688577884385
Position 24659: 0.0015021323466118083
Position 7594: 0.0014672339159192316
Position 10407: 0.0014660375428914795
Position 25872: 0.0014553499997132136
Position 21043: 0.0014378738490024457
Position 26370: 0.001393459898250849
Position 7797: 0.001390283558185099
Position 24018: 0.001384278292831258
Position 7888: 0.0013449888653306145
Position 20863: 0.0012490132722997932
Position 4022: 0.0012058479702013682
Position 27118: 0.0010493035388174237
Position 6910: 0.0010330345926433176
Position 324: 0.0010308590414721743
Position 24847: 0.000961529745268058
Position 21879: 0.0009245481898141962
Position 6590: 0.0009211972421381214
Position 4638: 0.000851518219159875
Position 1157: 0.0008176757387494533
Position 24999: 0.0007139346559099323
Position 4007: 0.0007090977507561579
Position 21461: 0.0006942079579205164
Position 26289: 0.0006869245928278088
Position 2262: 0.0006727652407584458
Position 23966: 0.0006714427249849616
Position 21587: 0.0006685547077399615
Position 26246: 0.0006627922069762061
Position 23629: 0.0006383478559028458
Position 1016: 0.0006304658328837247
Position 7775: 0.0006167923614978988
Position 1260: 0.00058687258686634
Position 4608: 0.0005488486748576866
Position 23537: 0.0005440570762780928
Position 835: 0.0005394945322260918
Position 5750: 0.0005284252054453294
Position 978: 0.0005193646301149844
Position 3979: 0.0005070483331549053
Position 25188: 0.0005026739350695253
Position 20428: 0.0004624575742447166
Position 6603: 0.00045626729377718476
Position 6745: 0.00045287376455281186
Position 26771: 0.00044504228151735683
Position 26862: 0.00043253355053069295
Position 23127: 0.00040804592191954635
Position 5822: 0.00040592975130810164
Position 25119: 0.0003760793226314864
Position 22113: 0.00036910136604339133
Position 503: 0.00036802464028960806
Position 20841: 0.00036042200326429335
Position 1142: 0.0003545120347987017
Position 2222: 0.00032764887358433355
Position 24157: 0.0003224924970899081
Position 2495: 0.00032079945275269127
Position 25794: 0.0003177175499520595
Position 20894: 0.00030254163954256786
Position 24812: 0.00028463173995087193
Position 24415: 0.00028460723129303776
Position 1332: 0.0002476555034034082
Position 26646: 0.0002399792358829105
Position 25957: 0.00023802639611594708
Position 5690: 0.00023547071727067048
Position 4141: 0.00022587135697402363
Position 1117: 0.00020963003912506472
Position 26467: 0.00019901389851044473
Position 3943: 0.00017477759614582006
Position 536: 0.0001701874992384149
Position 398: 0.0001561704174662456
Position 26219: 0.00015485402885239427
Position 22089: 0.00015050791194224207
Position 24378: 0.00014007889914833166
Position 905: 0.0001289728033671149
Position 1019: 0.00012352150328091358
Position 22157: 8.945064088103302e-05
Position 2227: 7.895766127596596e-05
Position 21706: 7.687909287987815e-05
Position 666: 7.611453392147417e-05
Position 2070: 6.72273162579537e-05
Position 3331: 6.398641399527227e-05
Position 1500: 6.282855665671225e-05
Position 1176: 6.253889066972904e-05
Position 277: 6.188831582141613e-05
Position 435: 6.001595830223461e-05
Position 348: 5.956619897478893e-05
Position 22518: 5.753925088024852e-05
Position 478: 4.920833427688682e-05
Position 1181: 4.6177753833729714e-05
Position 371: 2.923182075892915e-05
Position 608: 2.860293812280645e-05
Position 484: 2.27440176585043e-05
Position 20178: 2.1200028264428355e-05
Position 773: 2.027456711284515e-05
Position 510: 1.906656798821324e-05
Position 557: 1.603460789398386e-05
Position 1467: 1.1681368463285303e-05
Position 672: 9.63428576131082e-06
Position 3065: 8.553767386884498e-06
Position 99: 7.355500627602202e-06
Position 2887: 6.823687950787704e-06
Position 3486: 6.194564810003412e-06
Position 20010: 5.967502690103808e-06
Position 1873: 5.633220397224851e-06
Position 3489: 4.807102497172246e-06
Position 1951: 4.2725035398486215e-06
Position 352: 3.5094159360499885e-06
Position 968: 3.350468493964035e-06
Position 840: 1.7945854173577648e-06
Position 692: 1.4970643182308027e-06
Position 710: 1.3996695330300032e-06
Position 3039: 1.353726363769762e-06
Position 591: 1.2928076550517218e-06
Position 449: 1.224991857748261e-06
Position 452: 9.942940861780172e-07
Position 694: 7.380788898808832e-07
Position 2087: 6.841917732751066e-07
Position 1374: 5.404473922564393e-07
Position 1876: 5.26199943140587e-07
Position 21350: 4.79458140014287e-07
Position 2346: 4.783636213108441e-07
Position 571: 4.279534080474901e-07
Position 1275: 4.2409393132029084e-07
Position 1022: 4.0066793979079164e-07
Position 1516: 3.625039988254033e-07
Position 789: 2.9816690929848376e-07
Position 463: 2.9390426424381564e-07
Position 793: 2.928858181389227e-07
Position 200: 2.68737482277172e-07
Position 2098: 2.493514768676574e-07
Position 1073: 1.945415263419401e-07
Position 750: 1.4187775437522406e-07
Position 206: 1.0456052484918408e-07
Position 380: 9.993652894581004e-08
Position 588: 8.04302764097718e-08
Position 8329: 4.814679913180316e-08
Position 5966: 4.309151670674001e-08
Position 1048: 3.011864172427189e-08
Position 843: 2.514227727132793e-08
Position 128: 2.335083894802392e-08
Position 1902: 2.046195015150063e-08
Position 779: 1.2027142234076216e-08
Position 157: 1.0045794470898708e-08
Position 1082: 6.0345712680298355e-09
Position 2688: 4.766261090846983e-09
Position 1285: 2.0517875715461273e-09
Position 1422: 1.7103105114779154e-09
Position 460: 3.003240790637397e-10
Position 124: 6.480538061995034e-11
Position 5609: 5.800973598478086e-11
Position 5328: 2.097464719141767e-11
Position 3783: 9.873792164221032e-12
Position 5208: 7.78823087974351e-12
Position 5185: 7.606768265248716e-12
Position 3725: 6.652717576260594e-12
Position 4455: 6.195674189529415e-12
Position 4222: 5.188751264900686e-12
Position 3350: 4.853431159379298e-12
Position 4433: 4.403613803483589e-12
Position 4030: 4.1281630286527195e-12
Position 3327: 3.5813771938094868e-12
Position 2468: 3.45330814121572e-12
Position 1185: 1.5199312166539952e-15
