Gene = AGGF1
index = 36
Annotated 5SS: [  592  4136  5359  6336  9335 16293 17888 18603 22423 23746 25212 29359
 31418]
Annotated 3SS: [ 4032  5155  6170  9145 15961 17775 18550 22320 23579 25128 29230 31317
 32666]
SMsplice 5SS: [  592  4136  5359  9335 16293 17888 18603 23703 25212 29359 31418]
SMsplice 3SS: [ 4032  5155  9145 15961 17775 18550 23579 25128 29230 31317 32666]
top_k =  1000
Partition function (log Z): 12.423997615649515

Sorted 5' Splice Sites (High to Low Probability):
Position 25212: 0.9999543044693678
Position 31418: 0.9973177949903531
Position 18603: 0.9971608074068475
Position 9335: 0.9896753410987273
Position 4136: 0.9514639304617815
Position 16293: 0.9007104118236315
Position 29359: 0.8576888454039139
Position 22423: 0.7578586810571535
Position 592: 0.6921801584173377
Position 5359: 0.6431829133332699
Position 17888: 0.6107568965425306
Position 23703: 0.4537785820202373
Position 22676: 0.39966738134151475
Position 6336: 0.3502352544863778
Position 30868: 0.317975847146498
Position 5297: 0.2964386946854311
Position 223: 0.2881145089566337
Position 5055: 0.25383625217542805
Position 32847: 0.23984051093211167
Position 23746: 0.2333734641500129
Position 10297: 0.1736274223812704
Position 31200: 0.16913727879817864
Position 33404: 0.15041761757975933
Position 32491: 0.0980989354065847
Position 10623: 0.08663250334720946
Position 30136: 0.08001837424631107
Position 24639: 0.07535474285857816
Position 508: 0.0664877785924752
Position 13977: 0.06622096631259594
Position 32510: 0.04886426646246113
Position 25018: 0.04824623640467993
Position 123: 0.046871693860770454
Position 7781: 0.04134621920530296
Position 30418: 0.04000004889349646
Position 24174: 0.03788739815623596
Position 19292: 0.03614043660841533
Position 2453: 0.03170369282910057
Position 4230: 0.02953816178697429
Position 6651: 0.027262607687659656
Position 14537: 0.026548547501753263
Position 2634: 0.02520195343615123
Position 3612: 0.024331335566239655
Position 29306: 0.023216803274624085
Position 30124: 0.018888559060802543
Position 27442: 0.018850872265662823
Position 28863: 0.018109440780023984
Position 26121: 0.01732964267620269
Position 16685: 0.016096601659211878
Position 16930: 0.016096345201982436
Position 8526: 0.015284832768420454
Position 3962: 0.015279866005332866
Position 18406: 0.014244624647493657
Position 4515: 0.013734066909557793
Position 23442: 0.012847979871665314
Position 16203: 0.012709457685563417
Position 14704: 0.012559342944851415
Position 11744: 0.012487295335942495
Position 14970: 0.012143426215365107
Position 8771: 0.012135328263160465
Position 31867: 0.011116779417338471
Position 1113: 0.010865312045984753
Position 34163: 0.01035269147523355
Position 23448: 0.010184647147218206
Position 3843: 0.010163273561826437
Position 30422: 0.009163578525155897
Position 25713: 0.008875974234864883
Position 1831: 0.008544056793935282
Position 21827: 0.008288598576980557
Position 22711: 0.008046950073743469
Position 30986: 0.008028408236588373
