Gene = TARBP1
index = 1376
Annotated 5SS: [  931  6390  7916 11602 13448 15267 18843 19874 21437 28676 30624 32301
 41829 45694 49017 49688 49968 51528 51787 53431 58402 61020 68659 73201
 77923 80722 85458 85742 86688]
Annotated 3SS: [ 6291  7845 11452 13394 15168 18706 19776 21346 28536 30523 32127 41730
 45531 48801 49425 49778 51336 51714 53309 58290 60869 68571 73003 77840
 80549 85265 85616 86550 87357]
SMsplice 5SS: [  931 11602 18843 19874 21437 28676 30624 32301 41829 45694 49017 49688
 51056 51528 51787 53431 58402 68529 73201 77923 80698 85458 86688]
SMsplice 3SS: [11452 18706 19776 21346 28536 30523 32127 41730 45531 48801 49547 50967
 51336 51714 53309 58290 68406 73003 77840 80549 85265 86550 87357]
top_k =  1000
Partition function (log Z): 26.901178119145246

Sorted 5' Splice Sites (High to Low Probability):
Position 41829: 0.9999997146362516
Position 85458: 0.9970322170415378
Position 32301: 0.9897923887070835
Position 77923: 0.9862309862775986
Position 21437: 0.9785792775182749
Position 28676: 0.9607492278321895
Position 53431: 0.9366990426018011
Position 49688: 0.9358227112852315
Position 18843: 0.9289037256933917
Position 19874: 0.9052452557865721
Position 58402: 0.8951144483716919
Position 11602: 0.8747882434429654
Position 51787: 0.8705376338715312
Position 49017: 0.8541527767196441
Position 45694: 0.8500156333703501
Position 73201: 0.8463604998113355
Position 931: 0.8397537252603242
Position 30624: 0.6954261152587197
Position 51528: 0.6883074414868595
Position 68529: 0.6638399426937907
Position 85742: 0.6357634821579858
Position 7916: 0.6296453289884487
Position 15267: 0.6290287882812079
Position 61020: 0.5775740790341509
Position 51056: 0.566463165944391
Position 86688: 0.5637798180936322
Position 21747: 0.5607664319082549
Position 68659: 0.5047622899002644
Position 80698: 0.5033531257709115
Position 78251: 0.4505425931977784
Position 6390: 0.4456542858153874
Position 13448: 0.42452031255216804
Position 72204: 0.4008357051754989
Position 80722: 0.3826628935991221
Position 66607: 0.3527492444419277
Position 5572: 0.32420252793400295
Position 49968: 0.30313455311096643
Position 78873: 0.3028877649260058
Position 77184: 0.299319043070967
Position 25707: 0.24544210090521906
Position 30739: 0.2434685956558916
Position 29996: 0.24127831469283217
Position 50192: 0.23133442660000808
Position 3517: 0.23121341931667116
Position 48531: 0.21689001460512866
Position 1708: 0.2161104859526717
Position 67807: 0.21061433968369844
Position 14943: 0.1963962506388896
Position 65477: 0.19624423577527947
Position 77180: 0.19263376856244413
Position 36934: 0.18585316583028264
Position 30296: 0.18294543039549632
Position 32543: 0.16793789613488008
Position 15492: 0.15540487836640837
Position 54998: 0.1414340686497262
Position 73671: 0.1321191541997254
Position 52175: 0.13199805749273147
Position 47792: 0.12546900554227355
Position 3562: 0.12515456169989403
Position 3780: 0.12195513152678562
Position 32014: 0.11071620581186631
Position 45714: 0.11032416755935384
Position 69159: 0.10772975596125076
Position 66791: 0.10643005983007738
Position 58378: 0.10348901251056736
Position 68899: 0.10221542488639819
Position 4031: 0.09821992120409082
Position 29756: 0.09591151373689367
Position 64062: 0.09461233059131367
Position 13182: 0.09294140613534926
Position 49064: 0.09140251044792032
Position 55617: 0.08870482106589572
Position 26421: 0.08417583282772782
Position 11651: 0.08023836631440344
Position 19129: 0.07473968919225711
Position 3575: 0.07378604045007932
Position 6548: 0.07219620631560772
Position 13264: 0.06827990254638967
Position 87455: 0.06471735010220986
Position 12366: 0.06453756379387349
Position 63184: 0.06426337618057262
Position 80660: 0.06403147049944291
Position 19104: 0.06312626640456251
Position 65217: 0.06266844094626786
Position 47820: 0.05936179834409758
Position 42189: 0.05819708954449011
Position 200: 0.05585049841366225
Position 54991: 0.055248290421561756
Position 11859: 0.046423709307632975
Position 69588: 0.04607177311119333
Position 189: 0.04594536660236747
Position 28138: 0.045139369221835916
Position 13298: 0.04438017450680417
Position 48859: 0.04391360379519632
Position 87202: 0.04247933395711437
Position 50151: 0.041922887221526775
Position 51061: 0.04075396379382964
Position 4001: 0.03670837616724931
Position 25368: 0.03438843725630825
Position 16134: 0.03205162022528528
Position 60699: 0.031989318650989834
Position 28650: 0.031913106220868535
Position 15505: 0.031191152957719497
Position 56931: 0.03088374974324575
Position 26322: 0.030682597600305308
Position 9776: 0.02881749634958271
Position 13537: 0.028726708888882173
Position 12501: 0.028653899593429275
Position 48498: 0.027991934552972966
Position 28210: 0.026994692345088923
Position 1397: 0.02551026340022782
Position 32066: 0.025049236708568127
Position 49394: 0.02501298031194558
Position 23102: 0.024447577452195855
Position 11911: 0.024419398801486976
Position 58585: 0.024244378460415376
Position 1242: 0.024195588776076887
Position 47695: 0.024113131306539744
Position 15277: 0.023850363798527233
Position 24275: 0.02382240511752853
Position 60674: 0.02275344173313158
Position 62471: 0.022381064572304696
Position 18039: 0.021536606735071597
Position 53731: 0.021188073582470563
Position 51582: 0.019549233206695067
Position 9464: 0.019489767945206474
Position 52964: 0.019356260860049226
Position 15036: 0.01917347431665296
Position 80199: 0.018965885025764198
Position 69070: 0.017660125731296678
