Gene = PDPN
index = 1008
Annotated 5SS: [  636 23842 27052 30261 30947]
Annotated 3SS: [23707 26921 30221 30834 32439]
SMsplice 5SS: [  636 23842 27052 30947]
SMsplice 3SS: [23707 26921 30834 33261]
top_k =  1000
Partition function (log Z): -21.8957816440803

Sorted 5' Splice Sites (High to Low Probability):
Position 636: 0.9637720543663888
Position 2250: 0.586039345775318
Position 398: 0.2739722101984539
Position 7395: 0.20220015127091262
Position 1730: 0.16620703458681063
Position 1250: 0.1269616370746028
Position 4464: 0.12056627166912137
Position 2274: 0.11490655788488502
Position 376: 0.11396395240889141
Position 383: 0.05834010993674267
Position 877: 0.04905673276710842
Position 211: 0.03970433824620833
Position 77: 0.03725962549124127
Position 11958: 0.02815130777590039
Position 1295: 0.024511934246013112
Position 361: 0.014551896466201142
Position 4578: 0.013038240796346683
Position 6874: 0.012955666840969155
Position 1289: 0.0047757052497203745
Position 5357: 0.004250575397794179
Position 1299: 0.003952998912913717
Position 1379: 0.0039040534483971005
Position 2104: 0.0038755053339224886
Position 1630: 0.003628831062248018
Position 715: 0.0027706602452289013
Position 2268: 0.0026198996249419764
Position 1784: 0.002239892007771623
Position 1353: 0.0021204516492894635
Position 2175: 0.0019460675336220176
Position 2866: 0.0018803098385654343
Position 39: 0.0015932703789634105
Position 1700: 0.0013921011077926689
Position 754: 0.0013747496119370704
Position 724: 0.0013315970854318568
Position 1646: 0.0012032935885764322
Position 839: 0.0010607724177954117
Position 758: 0.0010352248384254252
Position 578: 0.0010208475137784513
Position 935: 0.0010001236650959001
Position 942: 0.0005533827265773085
Position 1613: 0.0005228915163510545
Position 1349: 0.00048778863479663503
Position 112: 0.00045490800944167885
Position 496: 0.0003252469362895776
Position 996: 0.00028130365150281963
Position 2421: 0.0002730016210448993
Position 816: 0.0002225139282854709
Position 5568: 0.00021426663427756752
Position 2564: 0.0001773637581676211
Position 1914: 7.64171784587402e-05
Position 1345: 6.259518205900004e-05
Position 1212: 6.112013042391243e-05
Position 463: 5.2182786620775444e-05
Position 1394: 3.610104903158783e-05
Position 144: 3.4581497078055454e-05
Position 620: 2.766658541313588e-05
Position 123: 2.72424213190142e-05
Position 126: 2.3056722085933135e-05
Position 1083: 2.048968367260151e-05
Position 182: 1.782054583752106e-05
Position 3984: 1.1493270491173596e-05
Position 928: 9.85591682583099e-06
Position 1312: 9.113875534580427e-06
Position 4312: 7.989997890595838e-06
Position 141: 5.773270506423374e-06
Position 1466: 5.693769151214939e-06
Position 1107: 5.67791099176425e-06
Position 1210: 5.654299076031024e-06
Position 580: 4.736909953151068e-06
Position 1055: 4.217011547791347e-06
Position 809: 3.689087262392337e-06
Position 652: 2.9740204543507666e-06
Position 905: 2.892800858163516e-06
Position 1098: 2.3947345756835504e-06
Position 1771: 2.0350437061447443e-06
Position 2217: 1.3652485761065977e-06
Position 2278: 4.3788392144499277e-07
Position 239: 4.141477411105717e-07
Position 805: 3.8885509884049984e-07
Position 764: 3.5675459641299326e-07
Position 756: 2.852102968426889e-07
Position 1677: 1.7757756066133174e-07
Position 487: 1.4616848042097396e-07
Position 1231: 3.087353665129284e-08
Position 116: 2.71319580232112e-08
Position 1388: 1.9704362393347227e-08
Position 571: 1.849775622699029e-08
Position 1470: 1.4135288539712579e-08
Position 610: 7.165711109145712e-09
Position 977: 6.826831773624907e-11
Position 841: 3.4557451751253165e-11
Position 727: 3.218629108458834e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2127: 0.4195785388027316
Position 544: 0.4118354986891022
Position 7288: 0.20987882907376837
Position 12361: 0.20399755048435145
Position 1541: 0.1471395466407831
Position 2174: 0.1380294070995851
Position 517: 0.1245392632725213
Position 1201: 0.11965894435680371
Position 11913: 0.1093263252142102
Position 12235: 0.09735435938833355
Position 5238: 0.08361726073241595
Position 7497: 0.07766787306276371
Position 2154: 0.07722621201561926
Position 4348: 0.07622312125191535
Position 9108: 0.07493536186904758
Position 8062: 0.059698463634241486
Position 2042: 0.05417890488873497
Position 4394: 0.04002888620681661
Position 8744: 0.03781553322285025
Position 12165: 0.03644218351198945
Position 768: 0.0329925944833733
Position 13778: 0.032202058143692806
Position 1557: 0.030015891962243118
Position 991: 0.019570147732647092
Position 6752: 0.018697612860580855
Position 10229: 0.016233922859685966
Position 4928: 0.015770888779632695
Position 2490: 0.01519955442287856
Position 9129: 0.01412935525772561
Position 5708: 0.013940086033587925
Position 1157: 0.013915427525697285
Position 2132: 0.01225212794772056
Position 1127: 0.011128211622895911
Position 3821: 0.010143107919703586
Position 8274: 0.0101054837778123
Position 1986: 0.010023782633144122
Position 4419: 0.00944485511035716
Position 6075: 0.008474337779862574
Position 9525: 0.007402195804091212
Position 4544: 0.007362621251605624
Position 4144: 0.007332499751141047
Position 2603: 0.006869491307663208
Position 1885: 0.006356004899571007
Position 1908: 0.004881754009272767
Position 6797: 0.004454283790458604
Position 5258: 0.003387399582996687
Position 5294: 0.0030332653098393008
Position 2740: 0.0026872220423708997
Position 6851: 0.0024940786451734726
Position 5733: 0.0024379424440884164
Position 4906: 0.002420775213549133
Position 10679: 0.0023333355405106737
Position 6407: 0.002329426134099617
Position 5234: 0.002229166141105516
Position 4951: 0.0021894729645923127
Position 6699: 0.0021481663619256222
Position 2458: 0.0018883802147432445
Position 9963: 0.0017858205387408159
Position 522: 0.0015321563310090188
Position 6457: 0.0014417397446196923
Position 7989: 0.001346844461973734
Position 4817: 0.0013250817322629142
Position 7924: 0.0013172339919554994
Position 6119: 0.001287486008028671
Position 5668: 0.0012575877046390367
Position 4175: 0.0012030408792452364
Position 1364: 0.001130449125302451
Position 2071: 0.000945299421021452
Position 1928: 0.0009258362901678288
Position 8538: 0.0008969091086510069
Position 1640: 0.0008965809882650186
Position 9104: 0.0008512653725307751
Position 1205: 0.0007772377603469979
Position 8823: 0.000755159207379935
Position 4729: 0.0006697558307368872
Position 5004: 0.0006369986678441782
Position 2138: 0.0006363945204831669
Position 968: 0.0006207297387165615
Position 2632: 0.0005881218043866466
Position 477: 0.0005546736036375847
Position 1203: 0.0005375665907612832
Position 965: 0.0005288048342771517
Position 5618: 0.0005064640198646051
Position 8017: 0.000496823102487039
Position 1438: 0.00032395734450417187
Position 1409: 0.0002754638240220628
Position 1820: 0.00024607378980366694
Position 1676: 0.00024200329292867808
Position 815: 0.00023598618368895254
Position 732: 0.0002180240734634497
Position 3888: 0.0002151652529841683
Position 1029: 0.00021392596621794518
Position 4498: 0.00021375790197205127
Position 5621: 0.0002117739064522887
Position 3784: 0.0002091389937391329
Position 5394: 0.0002089995231494103
Position 1564: 0.00020584363957392647
Position 2549: 0.00019946911446351703
Position 2662: 0.0001762303660224224
Position 4971: 0.0001715988263462872
Position 152: 0.00015225341556907018
Position 1972: 0.00014586189155309275
Position 3067: 0.00014202583187332703
Position 4107: 0.00014085473959849263
Position 547: 0.00013910035836998914
Position 3758: 0.00010086556432892676
Position 3971: 9.451057813585218e-05
Position 3974: 8.94798686044499e-05
Position 824: 8.838955559503833e-05
Position 629: 8.410446563550318e-05
Position 4087: 8.34580083792565e-05
Position 2187: 7.772140297545915e-05
Position 797: 7.205107870994068e-05
Position 791: 6.546979144903041e-05
Position 723: 6.511316177949655e-05
Position 3729: 6.490402847086919e-05
Position 2508: 5.624023079579859e-05
Position 1616: 5.5571034781731945e-05
Position 2977: 5.3185293324386264e-05
Position 3043: 5.317119933743485e-05
Position 396: 5.310436215650971e-05
Position 868: 4.788805057406757e-05
Position 1931: 4.4846527538049855e-05
Position 1179: 4.013739306910352e-05
Position 606: 3.8243597710845905e-05
Position 793: 3.807197547608763e-05
