Gene = ETF1
index = 512
Annotated 5SS: [  204   468 24609 25740 29733 30537 31826 32256 32736 34632]
Annotated 3SS: [  363 24432 25599 29593 30345 31695 32099 32670 34483 34912]
SMsplice 5SS: [  204   468 13746 24609 25740 29733 32256]
SMsplice 3SS: [  363 13621 24432 25599 29593 32099 34912]
top_k =  1000
Partition function (log Z): -3.5781455701594207

Sorted 5' Splice Sites (High to Low Probability):
Position 25740: 0.9999447974738324
Position 13746: 0.9997522924885113
Position 204: 0.9974861055180295
Position 468: 0.9968570513211383
Position 32256: 0.880350829288451
Position 29733: 0.8446560939158393
Position 24609: 0.6316952386724517
Position 9190: 0.4694794155094251
Position 10898: 0.3799022978048278
Position 34632: 0.356079405958579
Position 27573: 0.3250311288946885
Position 30537: 0.3091591893973305
Position 4237: 0.2475004954466359
Position 1129: 0.20738684059865786
Position 13298: 0.1345210966291351
Position 6344: 0.11053169303013523
Position 9267: 0.10906772857340613
Position 32736: 0.10593139812216569
Position 7232: 0.08275373938736552
Position 1782: 0.0718645896443615
Position 9740: 0.062220921768063764
Position 20584: 0.05911659518327837
Position 34996: 0.05782388604080322
Position 2731: 0.05740598077104799
Position 926: 0.04179812500530106
Position 6511: 0.03921955216033321
Position 6530: 0.03863672978923399
Position 8962: 0.035771191709801184
Position 32811: 0.033105948444984816
Position 4031: 0.029285202164049715
Position 26517: 0.02621190587586634
Position 782: 0.0251755596267035
Position 6085: 0.024628700288184813
Position 35177: 0.02363254753123302
Position 1104: 0.020915774704776464
Position 34714: 0.02034820083905013
Position 3924: 0.019851556586230543
Position 35009: 0.01669382828193402
Position 10973: 0.014375404836352062
Position 6966: 0.01135361202612619
Position 10627: 0.008212544994488775
Position 13189: 0.0067037330103098935
Position 2775: 0.006044356374504303
Position 1115: 0.005520617404539348
Position 15172: 0.005215810474303367
Position 3273: 0.004792644784112924
Position 36909: 0.0038956293835283604
Position 9480: 0.003676440493657013
Position 9222: 0.003650551881662259
Position 2065: 0.0036080886828772003
Position 10285: 0.002467285062386513
Position 4509: 0.0023603638169994385
Position 6154: 0.0019366539331477594
Position 1906: 0.0018113195066995287
Position 2043: 0.0014549082758447292
Position 32532: 0.0014298002343579182
Position 32137: 0.0013322967218993434
Position 78: 0.0013254003134539026
Position 7201: 0.0011884853065215375
Position 596: 0.0007954069153886846
Position 9243: 0.0007554050719383221
Position 229: 0.0007368500733788308
Position 1157: 0.0006930863058301166
Position 30586: 0.0006866384603952397
Position 801: 0.0006553658115253357
Position 2113: 0.0006441939507549817
Position 2835: 0.0005206334560509709
Position 667: 0.0005034558564534052
Position 6942: 0.0004678159159870377
Position 4241: 0.00046209501492766266
Position 959: 0.0004452265870097831
Position 760: 0.00039171233763041197
Position 930: 0.0003241116738181457
Position 1568: 0.00032244707848614517
Position 1178: 0.0002939477169223075
Position 819: 0.00028812418546317624
Position 1938: 0.00016835420667008744
Position 14057: 0.00016007812151356304
Position 479: 0.00013258690128335466
Position 714: 8.859113867114331e-05
Position 1290: 8.561535138236345e-05
Position 623: 7.665095458915159e-05
Position 1682: 5.0147679720404785e-05
Position 1348: 3.519785653841814e-05
Position 1352: 3.193331111359944e-05
Position 1133: 2.4702856867798932e-05
Position 59: 2.4234725138043662e-05
Position 3011: 2.228727773219142e-05
Position 1122: 2.034424665491859e-05
Position 599: 1.650110280537062e-05
Position 935: 1.5563408405555126e-05
Position 132: 1.489014705419045e-05
Position 123: 9.215797699956553e-06
Position 415: 7.445489470110788e-06
Position 754: 5.455569081127319e-06
Position 817: 4.522767684813814e-06
Position 632: 2.750187878972322e-06
Position 688: 1.3852420322201905e-06
Position 1139: 1.2069372899368132e-06
Position 125: 6.05918611345221e-07
Position 1372: 5.820282316037269e-07
Position 1000: 2.982572665032473e-07
Position 504: 2.6578397061631773e-07
Position 648: 2.1548796831129842e-07
Position 809: 2.120136486264771e-07
Position 238: 9.204502434815003e-08
Position 711: 7.432729568569743e-08
Position 336: 3.942692623589359e-08
Position 13888: 3.464609707561099e-08
Position 328: 2.8692305369715605e-08
Position 493: 2.2815057503571967e-08
Position 398: 1.857468614869361e-08
Position 334: 1.6027438784695444e-08
Position 64: 1.3498652887514571e-08
Position 1272: 5.176165462632494e-09
Position 1033: 2.9804518133795055e-09
Position 325: 1.7167255863712839e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25599: 0.9999819822943642
Position 13621: 0.999805340481783
Position 363: 0.9629069995251806
Position 34912: 0.9385309614374869
Position 29593: 0.8322010800199596
Position 24432: 0.6317004539836304
Position 9061: 0.5081688208889212
Position 32099: 0.46809697637671466
Position 32056: 0.4172366031762346
Position 10734: 0.3909911776716005
Position 34483: 0.3723268032793103
Position 27472: 0.30771577371373815
Position 4164: 0.1835428095260657
Position 30385: 0.1834962297597897
Position 1018: 0.13834979449049056
Position 13159: 0.12956973249787113
Position 30345: 0.11964536631025241
Position 32670: 0.0807934807699436
Position 20297: 0.059117862056915195
Position 6443: 0.05653459479227237
Position 4120: 0.053999614329310934
Position 35702: 0.052106183976559244
Position 7132: 0.04450966992725405
Position 32697: 0.04407718341279071
Position 2672: 0.04397944849004873
Position 877: 0.04256694641064729
Position 1661: 0.04184926644491701
Position 6180: 0.040161141671009454
Position 6264: 0.038900622185395944
Position 5985: 0.03749463745016539
Position 693: 0.036537039009754635
Position 9618: 0.03651453480836884
Position 36521: 0.03213901755918803
Position 3842: 0.03026202778386385
Position 8994: 0.029124403243930334
Position 8881: 0.027576911822708054
Position 7052: 0.025656385331426217
Position 9165: 0.024864766448543293
Position 781: 0.024816158627117738
Position 37120: 0.02346815116114418
Position 1066: 0.023420965873408982
Position 308: 0.022685343538993256
Position 6424: 0.021321707566134475
Position 9641: 0.01954595616942706
Position 36755: 0.01878247006927308
Position 27313: 0.017337975638682737
Position 35608: 0.015047605435335808
Position 1033: 0.014710292507635501
Position 26399: 0.01447600161484484
Position 838: 0.013769639168903587
Position 9095: 0.013282173255512165
Position 29531: 0.01302532879690546
Position 1494: 0.012845199440800655
Position 6800: 0.012808587697712535
Position 8729: 0.012701925226253024
Position 6941: 0.01228514725841788
Position 26383: 0.011762545098762007
Position 13084: 0.011655109230486092
Position 10579: 0.01149921182080553
Position 6311: 0.011373343008401213
Position 32377: 0.009880554528512513
Position 410: 0.009758862921615897
Position 3983: 0.009486651555491986
Position 2587: 0.009443398434308976
Position 32442: 0.008802141511273157
Position 34326: 0.007437108084122132
Position 30257: 0.007354230264025235
Position 3709: 0.006343121606513666
Position 9517: 0.006160453976889541
Position 3772: 0.005420235193672299
Position 2565: 0.00524889376504425
Position 2501: 0.004539019123668207
Position 1666: 0.004220364831883769
Position 6143: 0.0036493076063796657
Position 9377: 0.0034522526635587894
Position 1970: 0.0033068511237909436
Position 1633: 0.0032227155193102082
Position 6293: 0.0031540739016450697
Position 9017: 0.003005310601971471
Position 15099: 0.002986796156759863
Position 3938: 0.0027644704959931725
Position 1517: 0.002755788435059162
Position 754: 0.0026439457812692225
Position 717: 0.0025310953857825354
Position 1817: 0.0025253591182196134
Position 10048: 0.0024672901387975624
Position 1587: 0.002406348451557926
Position 6290: 0.0023374903541564245
Position 15052: 0.0022297448659796227
Position 3215: 0.002025410601724853
Position 3123: 0.0019762017726361616
Position 1685: 0.001925706996814791
Position 881: 0.0017537484105104501
Position 2000: 0.0016671408633588882
Position 4023: 0.0016425504180917114
Position 1699: 0.0016163355720815475
Position 398: 0.001612006682492578
Position 32896: 0.0014272905083960391
Position 33908: 0.001425173865708005
Position 35548: 0.0013309164979003936
Position 4456: 0.0011852613374288231
Position 3778: 0.0010826559710487272
Position 34850: 0.0010423044360067658
Position 35107: 0.0010260781611619262
Position 34259: 0.0009645369758891981
Position 4204: 0.0008731703928770803
Position 3917: 0.000718623960490194
Position 1075: 0.0006372204490056791
Position 919: 0.0006337510189730902
Position 4055: 0.0006215612980479689
Position 4373: 0.0006196421291098512
Position 2611: 0.0005899576787022818
Position 34059: 0.0005817010348214979
Position 33248: 0.0005717425030025327
Position 935: 0.0005708667833114451
Position 1052: 0.0005517519399866715
Position 4403: 0.0005366103473697809
Position 6846: 0.00046566850045343783
Position 373: 0.000457969759632503
Position 32945: 0.0004508142550911117
Position 1610: 0.000431173078424255
Position 370: 0.0003862087417141164
Position 33979: 0.00036252467809963414
Position 35445: 0.0003479257837947328
Position 1746: 0.00033034348723697026
Position 759: 0.00030685841744886635
Position 3167: 0.0002812673732185424
Position 1500: 0.0002734297251680129
Position 1543: 0.0002529352727046524
Position 34995: 0.00022697109890179424
Position 9290: 0.00022418783009822287
Position 3080: 0.00022418555202252262
Position 520: 0.00021331829321275954
Position 33109: 0.0001676217203108714
Position 27902: 0.0001644543088444678
Position 3077: 0.00014284027671428704
Position 3855: 0.00013706717537634715
Position 29098: 0.00011997109828592247
Position 13953: 0.00011364249356251098
Position 1865: 0.00011196409447831153
Position 3980: 0.00011026940679338656
Position 367: 9.190296345491504e-05
Position 33408: 9.130327249709435e-05
Position 27720: 8.828019322415105e-05
Position 2298: 7.994604288627272e-05
Position 2472: 7.080546305310184e-05
Position 3126: 6.811050648085759e-05
Position 3688: 6.200740661012535e-05
Position 671: 5.94055800006473e-05
Position 1707: 5.842282014648736e-05
Position 3791: 5.136563299658309e-05
Position 25932: 5.012657425488914e-05
Position 2971: 4.970905020483717e-05
Position 972: 4.533993243515818e-05
Position 956: 3.9807744280364926e-05
Position 27878: 3.839767263393871e-05
Position 6994: 3.820370993942061e-05
Position 1166: 3.70910651822407e-05
Position 29830: 3.6945738170392493e-05
Position 1595: 3.550377419220309e-05
Position 1592: 3.336544367407507e-05
Position 25956: 3.073181375650946e-05
Position 3143: 2.738581825391698e-05
Position 6018: 2.6433625399920588e-05
Position 1768: 2.426350332556461e-05
Position 953: 2.3092439840864893e-05
Position 2617: 2.130548491614479e-05
Position 1197: 1.919296834034649e-05
