Gene = ERCC8
index = 504
Annotated 5SS: [  120 16188 22998 26787 40260 41404 42610 45425 46776 54163 57612]
Annotated 3SS: [16091 22895 26662 40177 41334 42542 45323 46650 53964 57530 70367]
SMsplice 5SS: [  120 16188 22998 26787 41485 42610 45425 46776 51508 54163 54799 57612]
SMsplice 3SS: [16091 22895 26662 41334 42505 45323 46650 51407 53964 54649 57530 70367]
top_k =  1000
Partition function (log Z): 4.057762752357071

Sorted 5' Splice Sites (High to Low Probability):
Position 42610: 0.9999999999999992
Position 26787: 0.9999999999999991
Position 41485: 0.999999999999999
Position 16188: 0.997264546945605
Position 51508: 0.9748692094709587
Position 57612: 0.9613714274082071
Position 54163: 0.9554085845226123
Position 45425: 0.9053353797457387
Position 46776: 0.8627607808730909
Position 120: 0.8571920722431988
Position 7309: 0.7963305994234899
Position 5772: 0.5800463287002218
Position 20761: 0.5273001481812063
Position 54799: 0.5132675691992916
Position 44133: 0.46158354923473705
Position 6190: 0.45583307615679813
Position 67791: 0.4553741490620097
Position 22998: 0.45322816272580296
Position 29866: 0.441060442910465
Position 51751: 0.3212166625100077
Position 2249: 0.28871436199500705
Position 50535: 0.2823353662764828
Position 12945: 0.2691761501352751
Position 54779: 0.2625753961087947
Position 668: 0.2583475503406832
Position 49733: 0.2308435370385639
Position 6940: 0.22101541173916786
Position 21004: 0.21028614269032694
Position 48379: 0.18595054798112012
Position 60404: 0.18548823607293435
Position 48388: 0.17492843892187507
Position 17485: 0.15935325213315
Position 19799: 0.15369429807433896
Position 68959: 0.14980063785934628
Position 58188: 0.14860321867021833
Position 5911: 0.14693532288361252
Position 16986: 0.1326625685588112
Position 17620: 0.1299155505874337
Position 5980: 0.12918493965619363
Position 70540: 0.12822794708575905
Position 70544: 0.12062204123155952
Position 6185: 0.11963614538314586
Position 176: 0.09894453174616089
Position 51715: 0.09313061850848563
Position 47832: 0.0878644941544606
Position 47744: 0.08591734010642825
Position 11193: 0.07847885243478131
Position 49683: 0.07394806285555562
Position 55173: 0.07341401944479889
Position 54922: 0.07279635202715352
Position 70503: 0.06607683327180011
Position 52067: 0.06181416476720374
Position 57108: 0.06139536068647061
Position 9355: 0.06096667162239859
Position 13494: 0.060456470931132246
Position 57845: 0.05180251471207435
Position 54467: 0.04591828295273541
Position 3599: 0.042512725753999774
Position 48759: 0.04127934450602906
Position 68945: 0.03974131734595111
Position 57634: 0.03406637966396537
Position 53015: 0.03240580216467634
Position 45806: 0.030289989453868547
Position 5790: 0.03022473652296054
Position 1716: 0.026550719479599045
Position 62330: 0.025808596020726927
Position 69020: 0.024591673027844214
Position 63735: 0.024442844117578043
Position 64049: 0.023919327468149808
Position 52325: 0.023500070261987836
Position 20583: 0.022429730345079717
Position 17056: 0.018621275189667608
Position 51698: 0.01852594258898485
Position 16726: 0.018054053334035675
Position 58475: 0.017808676166554734
Position 5778: 0.01690211980907349
Position 52553: 0.015696185740955035
Position 67797: 0.0156632844834376
Position 55367: 0.015065049603439799
Position 53466: 0.013951987952789483
Position 3744: 0.012915579409624381
Position 56669: 0.012866478990652224
Position 53366: 0.011947375175816732
Position 8872: 0.01193375997273243
Position 578: 0.011774804149662877
Position 5116: 0.011473480141341629
Position 55235: 0.01144893885505653
Position 44141: 0.011367793976840526
Position 2838: 0.011317973863778185
Position 10112: 0.011117709309463878
Position 51834: 0.010543941870627037
Position 52726: 0.010521090877445323
Position 50006: 0.010086924759228906
Position 44990: 0.009633270084571925
Position 47087: 0.00856562712469028
Position 46419: 0.008530735727234038
Position 284: 0.00823338636449197
Position 51526: 0.007476766859357333
Position 44985: 0.0068509353196799655
Position 48364: 0.006706835548702006
Position 55736: 0.006697449899186346
Position 1686: 0.006639355782715045
Position 67774: 0.006575979336817918
Position 47028: 0.006083000407668901
Position 46723: 0.005041880532800408
Position 51839: 0.005026950149054422
Position 3360: 0.004602748405409067
Position 649: 0.004297659892541401
Position 50564: 0.0036718824838346646
Position 742: 0.003512871566439682
Position 45260: 0.003448667990310253
Position 67846: 0.0034349422491520955
Position 1672: 0.0030600335241402193
Position 52871: 0.002852182946450513
Position 55587: 0.002580079016610795
Position 46803: 0.002392788074202168
Position 44401: 0.00235051979117893
Position 3468: 0.0023024322962184422
Position 45052: 0.00224070257399991
Position 1591: 0.0022147429954282745
Position 54775: 0.0021623808097644844
Position 6337: 0.0021063666832419415
Position 954: 0.0020709984408384006
Position 47847: 0.002030621276264204
Position 47111: 0.001999369907267102
Position 1575: 0.00195217621407158
Position 3462: 0.0019154129903372955
Position 67593: 0.001732058732673158
Position 17377: 0.0016609352887378777
Position 54759: 0.0016117466777548304
Position 53748: 0.0016048090749999897
Position 52913: 0.0014562252683116667
Position 2169: 0.0014376453596486303
Position 59880: 0.0013633797557521825
Position 57287: 0.0012580964744845918
Position 54059: 0.0011614620275288907
