Gene = CD72
index = 330
Annotated 5SS: [  31 1321 1529 2367 2943 3600 6695 7739 8941]
Annotated 3SS: [1104 1420 2294 2852 3263 6548 7622 8788 9241]
SMsplice 5SS: [  31 1529 7739]
SMsplice 3SS: [1420 7622 9751]
top_k =  1000
Partition function (log Z): -9.234722525320521

Sorted 5' Splice Sites (High to Low Probability):
Position 1529: 0.6750049558162114
Position 31: 0.6105762355107267
Position 7739: 0.4862598465002997
Position 2367: 0.41552284109111004
Position 2943: 0.4149983752349551
Position 8941: 0.37580622696016924
Position 801: 0.30065858389912364
Position 1321: 0.2715918533040782
Position 6695: 0.2246532905200088
Position 1271: 0.0786660124095565
Position 2629: 0.07846437791175966
Position 6737: 0.07594952666077498
Position 2524: 0.05774184472121033
Position 9180: 0.0495351920084765
Position 208: 0.04815445011399275
Position 8693: 0.03590380279317723
Position 1549: 0.028661234673333563
Position 1310: 0.026596130655890813
Position 2947: 0.01903927639244724
Position 9417: 0.016716365408958666
Position 6259: 0.014555823867142105
Position 5220: 0.014313654002958356
Position 4154: 0.010534732817323924
Position 9468: 0.010041692310648671
Position 421: 0.008039119563113657
Position 1878: 0.006297541602922024
Position 8906: 0.0061837019241206825
Position 860: 0.005479179942138563
Position 8820: 0.00528660683275865
Position 4916: 0.00527454419534626
Position 6390: 0.004763020320277116
Position 3600: 0.004371764692062904
Position 370: 0.0033275060487994077
Position 4006: 0.0027513876247767513
Position 6299: 0.0023461837933254435
Position 9118: 0.0023293122281012823
Position 470: 0.002221480575916135
Position 634: 0.0018751716640630217
Position 169: 0.0014428869826488596
Position 1486: 0.0013700120850254065
Position 1510: 0.0013276875663352204
Position 191: 0.0009825300536393034
Position 331: 0.0006868236058926559
Position 5273: 0.0006785234378094693
Position 2771: 0.0006679739129138338
Position 28: 0.0006268273179324858
Position 596: 0.0004569696214249598
Position 4507: 0.00041779710116228436
Position 4996: 0.0003926518337515156
Position 1739: 0.00038054846478816995
Position 117: 0.00036312433911838126
Position 2563: 0.00029297973716906154
Position 1764: 0.00028301696275293394
